year month day evapotransp_mgb
1980 01 01 3.091
1980 01 02 3.088
1980 01 03 3.123
1980 01 04 3.167
1980 01 05 3.209
1980 01 06 3.268
1980 01 07 3.121
1980 01 08 3.112
1980 01 09 3.167
1980 01 10 3.245
1980 01 11 3.272
1980 01 12 3.288
1980 01 13 3.305
1980 01 14 3.342
1980 01 15 3.387
1980 01 16 3.419
1980 01 17 3.440
1980 01 18 3.423
1980 01 19 3.375
1980 01 20 3.230
1980 01 21 3.180
1980 01 22 3.171
1980 01 23 3.329
1980 01 24 3.335
1980 01 25 3.294
1980 01 26 3.184
1980 01 27 3.374
1980 01 28 3.396
1980 01 29 3.415
1980 01 30 3.453
1980 01 31 3.493
1980 02 01 3.425
1980 02 02 3.419
1980 02 03 3.430
1980 02 04 3.443
1980 02 05 3.462
1980 02 06 3.522
1980 02 07 3.553
1980 02 08 3.567
1980 02 09 3.583
1980 02 10 3.602
1980 02 11 3.634
1980 02 12 3.653
1980 02 13 3.660
1980 02 14 3.667
1980 02 15 3.674
1980 02 16 3.691
1980 02 17 3.717
1980 02 18 3.731
1980 02 19 3.744
1980 02 20 3.747
1980 02 21 3.749
1980 02 22 3.761
1980 02 23 3.763
1980 02 24 3.754
1980 02 25 3.743
1980 02 26 3.752
1980 02 27 3.737
1980 02 28 3.757
1980 02 29 3.749
1980 03 01 3.636
1980 03 02 3.545
1980 03 03 3.568
1980 03 04 3.649
1980 03 05 3.699
1980 03 06 3.703
1980 03 07 3.694
1980 03 08 3.647
1980 03 09 3.470
1980 03 10 3.515
1980 03 11 3.475
1980 03 12 3.331
1980 03 13 3.422
1980 03 14 3.440
1980 03 15 3.583
1980 03 16 3.571
1980 03 17 3.586
1980 03 18 3.323
1980 03 19 3.356
1980 03 20 3.409
1980 03 21 3.410
1980 03 22 3.387
1980 03 23 3.265
1980 03 24 3.206
1980 03 25 3.218
1980 03 26 3.217
1980 03 27 3.167
1980 03 28 3.166
1980 03 29 3.172
1980 03 30 3.163
1980 03 31 3.141
1980 04 01 3.562
1980 04 02 3.683
1980 04 03 3.741
1980 04 04 3.607
1980 04 05 3.500
1980 04 06 3.592
1980 04 07 3.730
1980 04 08 3.728
1980 04 09 3.724
1980 04 10 3.643
1980 04 11 3.525
1980 04 12 3.549
1980 04 13 3.577
1980 04 14 3.512
1980 04 15 3.465
1980 04 16 3.408
1980 04 17 3.406
1980 04 18 3.275
1980 04 19 3.236
1980 04 20 3.246
1980 04 21 3.215
1980 04 22 3.213
1980 04 23 3.194
1980 04 24 3.177
1980 04 25 3.199
1980 04 26 3.181
1980 04 27 3.163
1980 04 28 3.148
1980 04 29 3.131
1980 04 30 3.117
1980 05 01 3.692
1980 05 02 3.692
1980 05 03 3.720
1980 05 04 3.755
1980 05 05 3.812
1980 05 06 3.722
1980 05 07 3.610
1980 05 08 3.577
1980 05 09 3.535
1980 05 10 3.526
1980 05 11 3.499
1980 05 12 3.486
1980 05 13 3.468
1980 05 14 3.475
1980 05 15 3.464
1980 05 16 3.461
1980 05 17 3.477
1980 05 18 3.391
1980 05 19 3.406
1980 05 20 3.353
1980 05 21 3.341
1980 05 22 3.318
1980 05 23 3.311
1980 05 24 3.285
1980 05 25 3.270
1980 05 26 3.271
1980 05 27 3.251
1980 05 28 3.232
1980 05 29 3.205
1980 05 30 3.189
1980 05 31 3.173
1980 06 01 3.608
1980 06 02 3.572
1980 06 03 3.555
1980 06 04 3.532
1980 06 05 3.512
1980 06 06 3.489
