year month day evapotransp_mgb
1980 01 01 1.074
1980 01 02 1.069
1980 01 03 1.027
1980 01 04 1.067
1980 01 05 1.460
1980 01 06 2.045
1980 01 07 1.994
1980 01 08 1.827
1980 01 09 1.951
1980 01 10 2.230
1980 01 11 2.456
1980 01 12 2.873
1980 01 13 2.859
1980 01 14 3.117
1980 01 15 3.514
1980 01 16 3.547
1980 01 17 3.614
1980 01 18 3.445
1980 01 19 3.522
1980 01 20 3.421
1980 01 21 3.320
1980 01 22 3.162
1980 01 23 3.264
1980 01 24 3.216
1980 01 25 3.188
1980 01 26 3.138
1980 01 27 3.144
1980 01 28 3.293
1980 01 29 3.192
1980 01 30 3.122
1980 01 31 3.123
1980 02 01 2.933
1980 02 02 2.622
1980 02 03 2.807
1980 02 04 2.724
1980 02 05 2.730
1980 02 06 2.738
1980 02 07 2.842
1980 02 08 3.000
1980 02 09 3.072
1980 02 10 3.089
1980 02 11 3.130
1980 02 12 3.232
1980 02 13 3.375
1980 02 14 3.586
1980 02 15 3.768
1980 02 16 3.936
1980 02 17 4.083
1980 02 18 4.247
1980 02 19 4.313
1980 02 20 4.375
1980 02 21 4.432
1980 02 22 4.479
1980 02 23 4.531
1980 02 24 4.548
1980 02 25 4.561
1980 02 26 4.591
1980 02 27 4.591
1980 02 28 4.590
1980 02 29 4.587
1980 03 01 4.128
1980 03 02 4.112
1980 03 03 4.130
1980 03 04 4.154
1980 03 05 4.143
1980 03 06 4.133
1980 03 07 4.128
1980 03 08 4.105
1980 03 09 3.932
1980 03 10 4.030
1980 03 11 3.979
1980 03 12 3.987
1980 03 13 4.107
1980 03 14 4.102
1980 03 15 4.096
1980 03 16 4.071
1980 03 17 4.027
1980 03 18 4.032
1980 03 19 4.073
1980 03 20 4.067
1980 03 21 4.061
1980 03 22 4.054
1980 03 23 3.894
1980 03 24 3.834
1980 03 25 3.814
1980 03 26 3.828
1980 03 27 3.841
1980 03 28 3.950
1980 03 29 3.991
1980 03 30 3.864
1980 03 31 3.765
1980 04 01 3.710
1980 04 02 3.743
1980 04 03 3.742
1980 04 04 3.850
1980 04 05 3.857
1980 04 06 3.843
1980 04 07 3.845
1980 04 08 3.836
1980 04 09 3.811
1980 04 10 3.782
1980 04 11 3.746
1980 04 12 3.788
1980 04 13 3.606
1980 04 14 3.583
1980 04 15 3.768
1980 04 16 3.758
1980 04 17 3.637
1980 04 18 3.674
1980 04 19 3.723
1980 04 20 3.584
1980 04 21 3.511
1980 04 22 3.516
1980 04 23 3.493
1980 04 24 3.475
1980 04 25 3.488
1980 04 26 3.541
1980 04 27 3.455
1980 04 28 3.575
1980 04 29 3.540
1980 04 30 3.424
1980 05 01 3.774
1980 05 02 3.752
1980 05 03 3.855
1980 05 04 3.859
1980 05 05 3.815
1980 05 06 3.710
1980 05 07 3.604
1980 05 08 3.585
1980 05 09 3.550
1980 05 10 3.535
1980 05 11 3.491
1980 05 12 3.468
1980 05 13 3.439
1980 05 14 3.592
1980 05 15 3.473
1980 05 16 3.425
1980 05 17 3.346
1980 05 18 3.317
1980 05 19 3.290
1980 05 20 3.274
1980 05 21 3.252
1980 05 22 3.219
1980 05 23 3.198
1980 05 24 3.188
1980 05 25 3.260
1980 05 26 3.273
1980 05 27 3.132
1980 05 28 3.110
1980 05 29 3.087
1980 05 30 3.066
1980 05 31 3.140
1980 06 01 3.263
1980 06 02 3.188
1980 06 03 3.165
1980 06 04 3.142
1980 06 05 3.282
1980 06 06 3.113
1980 06 07 3.087
1980 06 08 3.143
1980 06 09 3.295
1980 06 10 3.351
1980 06 11 3.402
1980 06 12 3.449
1980 06 13 3.393
1980 06 14 3.417
1980 06 15 3.435
1980 06 16 3.209
1980 06 17 3.181
1980 06 18 3.368
1980 06 19 3.143
1980 06 20 3.355
1980 06 21 3.144
1980 06 22 3.064
1980 06 23 3.031
1980 06 24 2.999
1980 06 25 2.964
1980 06 26 3.055
1980 06 27 3.116
1980 06 28 2.904
1980 06 29 2.846
