year month day evapotransp_mgb
1980 01 01 3.310
1980 01 02 3.273
1980 01 03 3.259
1980 01 04 3.234
1980 01 05 3.337
1980 01 06 3.282
1980 01 07 3.338
1980 01 08 3.342
1980 01 09 3.341
1980 01 10 3.340
1980 01 11 3.338
1980 01 12 3.337
1980 01 13 3.335
1980 01 14 3.333
1980 01 15 3.331
1980 01 16 3.329
1980 01 17 3.327
1980 01 18 3.325
1980 01 19 3.323
1980 01 20 3.320
1980 01 21 3.318
1980 01 22 3.315
1980 01 23 3.312
1980 01 24 3.309
1980 01 25 3.306
1980 01 26 3.303
1980 01 27 3.300
1980 01 28 3.296
1980 01 29 3.293
1980 01 30 3.254
1980 01 31 3.285
1980 02 01 3.517
1980 02 02 3.531
1980 02 03 3.526
1980 02 04 3.515
1980 02 05 3.425
1980 02 06 3.493
1980 02 07 3.506
1980 02 08 3.501
1980 02 09 3.494
1980 02 10 3.452
1980 02 11 3.349
1980 02 12 3.398
1980 02 13 3.471
1980 02 14 3.465
1980 02 15 3.457
1980 02 16 3.451
1980 02 17 3.444
1980 02 18 3.437
1980 02 19 3.430
1980 02 20 3.397
1980 02 21 3.385
1980 02 22 3.407
1980 02 23 3.367
1980 02 24 3.380
1980 02 25 3.381
1980 02 26 3.374
1980 02 27 3.365
1980 02 28 3.356
1980 02 29 3.322
1980 03 01 3.179
1980 03 02 3.132
1980 03 03 3.242
1980 03 04 3.126
1980 03 05 3.101
1980 03 06 3.102
1980 03 07 3.085
1980 03 08 3.070
1980 03 09 3.107
1980 03 10 3.055
1980 03 11 3.206
1980 03 12 3.264
1980 03 13 3.254
1980 03 14 3.242
1980 03 15 3.230
1980 03 16 3.219
1980 03 17 3.207
1980 03 18 2.975
1980 03 19 3.075
1980 03 20 3.116
1980 03 21 3.016
1980 03 22 2.938
1980 03 23 2.893
1980 03 24 2.880
1980 03 25 2.867
1980 03 26 2.854
1980 03 27 2.841
1980 03 28 2.828
1980 03 29 2.814
1980 03 30 2.904
1980 03 31 3.027
1980 04 01 3.209
1980 04 02 3.068
1980 04 03 3.054
1980 04 04 3.040
1980 04 05 3.025
1980 04 06 3.011
1980 04 07 2.959
1980 04 08 2.966
1980 04 09 2.968
1980 04 10 2.953
1980 04 11 2.939
1980 04 12 2.924
1980 04 13 2.910
1980 04 14 2.896
1980 04 15 2.881
1980 04 16 2.866
1980 04 17 2.845
1980 04 18 2.691
1980 04 19 2.610
1980 04 20 2.595
1980 04 21 2.581
1980 04 22 2.567
1980 04 23 2.553
1980 04 24 2.539
1980 04 25 2.539
1980 04 26 2.511
1980 04 27 2.497
1980 04 28 2.484
1980 04 29 2.470
1980 04 30 2.574
1980 05 01 2.754
1980 05 02 2.642
1980 05 03 2.633
1980 05 04 2.619
1980 05 05 2.436
1980 05 06 2.414
1980 05 07 2.487
1980 05 08 2.387
1980 05 09 2.375
1980 05 10 2.435
1980 05 11 2.406
1980 05 12 2.458
1980 05 13 2.384
1980 05 14 2.331
1980 05 15 2.355
1980 05 16 2.323
1980 05 17 2.424
1980 05 18 2.372
1980 05 19 2.305
1980 05 20 2.249
1980 05 21 2.291
1980 05 22 2.234
1980 05 23 2.386
1980 05 24 2.230
1980 05 25 2.192
1980 05 26 2.182
1980 05 27 2.172
1980 05 28 2.162
1980 05 29 2.154
1980 05 30 2.145
1980 05 31 2.143
1980 06 01 2.318
1980 06 02 2.207
1980 06 03 2.328
1980 06 04 2.307
1980 06 05 2.255
1980 06 06 2.164
1980 06 07 2.155
1980 06 08 2.147
1980 06 09 2.138
1980 06 10 2.131
1980 06 11 2.142
1980 06 12 2.116
1980 06 13 2.131
1980 06 14 2.260
1980 06 15 2.110
1980 06 16 2.116
1980 06 17 2.094
1980 06 18 2.087
1980 06 19 2.080
1980 06 20 2.073
1980 06 21 2.067
1980 06 22 2.176
1980 06 23 2.157
1980 06 24 2.180
1980 06 25 2.216
1980 06 26 2.233
1980 06 27 2.291
1980 06 28 2.234
1980 06 29 2.152
1980 06 30 2.152
1980 07 01 2.331
1980 07 02 2.311
1980 07 03 2.311
1980 07 04 2.409
1980 07 05 2.392
1980 07 06 2.312
1980 07 07 2.308
1980 07 08 2.307
1980 07 09 2.306
1980 07 10 2.305
1980 07 11 2.303
1980 07 12 2.302
1980 07 13 2.301
1980 07 14 2.299
1980 07 15 2.298
1980 07 16 2.303
1980 07 17 2.294
1980 07 18 2.292
1980 07 19 2.290
1980 07 20 2.288
1980 07 21 2.285
1980 07 22 2.282
1980 07 23 2.331
1980 07 24 2.310
1980 07 25 2.283
1980 07 26 2.274
1980 07 27 2.272
1980 07 28 2.270
1980 07 29 2.268
1980 07 30 2.266
1980 07 31 2.316
1980 08 01 2.466
1980 08 02 2.494
1980 08 03 2.483
1980 08 04 2.502
1980 08 05 2.475
1980 08 06 2.478
1980 08 07 2.479
1980 08 08 2.458
1980 08 09 2.453
1980 08 10 2.448
1980 08 11 2.443
1980 08 12 2.590
1980 08 13 2.607
1980 08 14 2.673
1980 08 15 2.546
1980 08 16 2.539
1980 08 17 2.649
1980 08 18 2.553
1980 08 19 2.604
1980 08 20 2.513
1980 08 21 2.497
1980 08 22 2.490
1980 08 23 2.556
1980 08 24 2.514
1980 08 25 2.519
1980 08 26 2.594
1980 08 27 2.634
1980 08 28 2.668
1980 08 29 2.694
1980 08 30 2.543
1980 08 31 2.529
1980 09 01 2.312
1980 09 02 2.372
1980 09 03 2.362
1980 09 04 2.398
1980 09 05 2.480
1980 09 06 2.516
1980 09 07 2.489
1980 09 08 2.340
1980 09 09 2.320
1980 09 10 2.313
1980 09 11 2.307
1980 09 12 2.356
1980 09 13 2.339
1980 09 14 2.261
1980 09 15 2.243
1980 09 16 2.337
1980 09 17 2.304
1980 09 18 2.390
1980 09 19 2.550
1980 09 20 2.594
1980 09 21 2.604
1980 09 22 2.704
1980 09 23 2.663
1980 09 24 2.638
1980 09 25 2.755
1980 09 26 2.734
1980 09 27 2.589
1980 09 28 2.741
1980 09 29 2.767
1980 09 30 2.640
1980 10 01 2.405
1980 10 02 2.452
1980 10 03 2.552
1980 10 04 2.411
1980 10 05 2.458
1980 10 06 2.521
1980 10 07 2.559
1980 10 08 2.549
1980 10 09 2.566
1980 10 10 2.695
1980 10 11 2.710
1980 10 12 2.733
1980 10 13 2.840
1980 10 14 2.715
1980 10 15 2.691
1980 10 16 2.820
1980 10 17 2.628
1980 10 18 2.606
1980 10 19 2.580
1980 10 20 2.554
1980 10 21 2.527
1980 10 22 2.497
1980 10 23 2.494
1980 10 24 2.665
1980 10 25 2.606
1980 10 26 2.494
1980 10 27 2.409
1980 10 28 2.371
1980 10 29 2.369
1980 10 30 2.548
1980 10 31 2.557
1980 11 01 2.426
1980 11 02 2.328
1980 11 03 2.372
1980 11 04 2.390
1980 11 05 2.398
1980 11 06 2.406
1980 11 07 2.408
1980 11 08 2.409
