year month day evapotransp_mgb
1980 01 01 3.502
1980 01 02 3.204
1980 01 03 3.267
1980 01 04 2.993
1980 01 05 2.944
1980 01 06 2.967
1980 01 07 3.458
1980 01 08 3.867
1980 01 09 3.986
1980 01 10 4.065
1980 01 11 3.893
1980 01 12 3.787
1980 01 13 3.343
1980 01 14 3.335
1980 01 15 3.263
1980 01 16 3.446
1980 01 17 3.717
1980 01 18 3.792
1980 01 19 3.807
1980 01 20 3.916
1980 01 21 3.569
1980 01 22 3.681
1980 01 23 3.844
1980 01 24 3.953
1980 01 25 4.051
1980 01 26 4.060
1980 01 27 3.796
1980 01 28 3.986
1980 01 29 3.810
1980 01 30 3.348
1980 01 31 3.589
1980 02 01 3.913
1980 02 02 3.778
1980 02 03 3.387
1980 02 04 3.134
1980 02 05 3.123
1980 02 06 3.069
1980 02 07 3.732
1980 02 08 3.684
1980 02 09 3.511
1980 02 10 3.658
1980 02 11 3.728
1980 02 12 3.826
1980 02 13 3.814
1980 02 14 3.413
1980 02 15 3.591
1980 02 16 3.614
1980 02 17 3.701
1980 02 18 3.710
1980 02 19 3.502
1980 02 20 3.404
1980 02 21 3.381
1980 02 22 3.353
1980 02 23 3.567
1980 02 24 3.577
1980 02 25 3.639
1980 02 26 3.721
1980 02 27 3.764
1980 02 28 3.797
1980 02 29 3.793
1980 03 01 3.920
1980 03 02 3.706
1980 03 03 3.574
1980 03 04 3.817
1980 03 05 3.717
1980 03 06 3.706
1980 03 07 3.687
1980 03 08 3.658
1980 03 09 3.732
1980 03 10 3.710
1980 03 11 3.751
1980 03 12 3.737
1980 03 13 3.731
1980 03 14 3.728
1980 03 15 3.723
1980 03 16 3.718
1980 03 17 3.673
1980 03 18 3.528
1980 03 19 3.480
1980 03 20 2.979
1980 03 21 2.919
1980 03 22 2.973
1980 03 23 3.119
1980 03 24 2.888
1980 03 25 2.997
1980 03 26 2.802
1980 03 27 2.738
1980 03 28 2.932
1980 03 29 3.348
1980 03 30 3.116
1980 03 31 2.600
1980 04 01 2.492
1980 04 02 2.319
1980 04 03 2.929
1980 04 04 3.029
1980 04 05 3.194
1980 04 06 2.546
1980 04 07 2.404
1980 04 08 2.504
1980 04 09 2.879
1980 04 10 2.819
1980 04 11 2.674
1980 04 12 2.958
1980 04 13 2.994
1980 04 14 3.291
1980 04 15 3.246
1980 04 16 2.825
1980 04 17 2.645
1980 04 18 2.534
1980 04 19 2.515
1980 04 20 2.495
1980 04 21 2.465
1980 04 22 2.429
1980 04 23 2.389
1980 04 24 2.344
1980 04 25 2.294
1980 04 26 2.242
1980 04 27 2.181
1980 04 28 2.121
1980 04 29 2.058
1980 04 30 1.993
1980 05 01 2.514
1980 05 02 2.439
1980 05 03 2.351
1980 05 04 1.770
1980 05 05 1.724
1980 05 06 1.675
1980 05 07 1.685
1980 05 08 2.008
1980 05 09 1.916
1980 05 10 2.268
1980 05 11 2.387
1980 05 12 2.280
1980 05 13 1.996
1980 05 14 2.348
1980 05 15 2.060
1980 05 16 1.945
1980 05 17 2.016
1980 05 18 2.281
1980 05 19 2.410
1980 05 20 2.470
1980 05 21 2.542
1980 05 22 2.634
1980 05 23 1.990
1980 05 24 1.958
1980 05 25 1.946
1980 05 26 1.955
1980 05 27 1.928
1980 05 28 1.939
1980 05 29 2.484
1980 05 30 2.105
1980 05 31 2.260
1980 06 01 2.298
1980 06 02 2.194
1980 06 03 1.834
1980 06 04 1.680
1980 06 05 1.659
1980 06 06 1.636
1980 06 07 1.657
1980 06 08 1.591
1980 06 09 1.558
1980 06 10 1.568
1980 06 11 1.503
1980 06 12 1.474
1980 06 13 2.103
1980 06 14 2.175
1980 06 15 1.600
1980 06 16 1.669
1980 06 17 1.592
1980 06 18 1.534
1980 06 19 1.510
1980 06 20 2.002
1980 06 21 2.005
1980 06 22 1.906
1980 06 23 1.492
1980 06 24 2.077
1980 06 25 2.096
1980 06 26 2.278
1980 06 27 2.215
1980 06 28 2.050
1980 06 29 1.726
1980 06 30 1.840
1980 07 01 2.467
1980 07 02 2.505
1980 07 03 2.542
1980 07 04 2.468
1980 07 05 2.097
1980 07 06 2.010
1980 07 07 1.974
1980 07 08 2.365
1980 07 09 2.533
1980 07 10 2.541
1980 07 11 2.571
1980 07 12 2.531
1980 07 13 2.286
1980 07 14 2.047
1980 07 15 2.082
1980 07 16 2.007
1980 07 17 2.130
1980 07 18 2.178
1980 07 19 2.169
1980 07 20 2.186
