year month day evapotransp_mgb
1980 01 01 3.345
1980 01 02 3.382
1980 01 03 3.419
1980 01 04 3.469
1980 01 05 3.557
1980 01 06 3.762
1980 01 07 3.789
1980 01 08 3.809
1980 01 09 3.825
1980 01 10 3.838
1980 01 11 3.849
1980 01 12 3.679
1980 01 13 3.845
1980 01 14 3.876
1980 01 15 3.982
1980 01 16 3.853
1980 01 17 3.965
1980 01 18 3.886
1980 01 19 3.833
1980 01 20 3.701
1980 01 21 3.465
1980 01 22 3.754
1980 01 23 3.471
1980 01 24 3.299
1980 01 25 3.838
1980 01 26 3.677
1980 01 27 3.732
1980 01 28 3.924
1980 01 29 3.926
1980 01 30 3.984
1980 01 31 4.000
1980 02 01 3.970
1980 02 02 3.974
1980 02 03 3.974
1980 02 04 3.978
1980 02 05 3.977
1980 02 06 3.975
1980 02 07 3.894
1980 02 08 3.970
1980 02 09 3.970
1980 02 10 3.968
1980 02 11 3.811
1980 02 12 3.887
1980 02 13 3.957
1980 02 14 3.938
1980 02 15 3.954
1980 02 16 3.907
1980 02 17 3.948
1980 02 18 3.945
1980 02 19 3.942
1980 02 20 3.939
1980 02 21 3.936
1980 02 22 3.929
1980 02 23 3.882
1980 02 24 3.924
1980 02 25 3.839
1980 02 26 3.917
1980 02 27 3.910
1980 02 28 3.886
1980 02 29 3.771
1980 03 01 3.903
1980 03 02 3.900
1980 03 03 3.895
1980 03 04 3.889
1980 03 05 3.802
1980 03 06 3.844
1980 03 07 3.607
1980 03 08 3.829
1980 03 09 3.674
1980 03 10 3.521
1980 03 11 3.703
1980 03 12 3.603
1980 03 13 3.685
1980 03 14 3.590
1980 03 15 3.402
1980 03 16 3.813
1980 03 17 3.816
1980 03 18 3.740
1980 03 19 3.635
1980 03 20 3.796
1980 03 21 3.277
1980 03 22 3.321
1980 03 23 3.443
1980 03 24 3.245
1980 03 25 3.422
1980 03 26 3.374
1980 03 27 3.173
1980 03 28 3.084
1980 03 29 3.037
1980 03 30 3.028
1980 03 31 3.041
1980 04 01 3.043
1980 04 02 2.938
1980 04 03 3.242
1980 04 04 3.239
1980 04 05 2.948
1980 04 06 2.868
1980 04 07 2.728
1980 04 08 3.027
1980 04 09 2.917
1980 04 10 2.875
1980 04 11 2.866
1980 04 12 2.805
1980 04 13 2.711
1980 04 14 3.010
1980 04 15 2.826
1980 04 16 2.715
1980 04 17 2.953
1980 04 18 3.255
1980 04 19 3.247
1980 04 20 3.240
1980 04 21 3.229
1980 04 22 3.185
1980 04 23 3.198
1980 04 24 3.199
1980 04 25 2.998
1980 04 26 2.735
