year month day evapotransp_mgb
1980 01 01 3.619
1980 01 02 3.658
1980 01 03 3.665
1980 01 04 3.701
1980 01 05 3.713
1980 01 06 3.731
1980 01 07 3.688
1980 01 08 3.708
1980 01 09 3.712
1980 01 10 3.731
1980 01 11 3.740
1980 01 12 3.750
1980 01 13 3.768
1980 01 14 3.789
1980 01 15 3.808
1980 01 16 3.826
1980 01 17 3.832
1980 01 18 3.796
1980 01 19 3.764
1980 01 20 3.754
1980 01 21 3.791
1980 01 22 3.810
1980 01 23 3.808
1980 01 24 3.807
1980 01 25 3.813
1980 01 26 3.813
1980 01 27 3.813
1980 01 28 3.815
1980 01 29 3.817
1980 01 30 3.815
1980 01 31 3.810
1980 02 01 4.083
1980 02 02 4.110
1980 02 03 4.113
1980 02 04 4.095
1980 02 05 4.069
1980 02 06 4.065
1980 02 07 4.087
1980 02 08 4.103
1980 02 09 4.098
1980 02 10 4.079
1980 02 11 3.966
1980 02 12 4.044
1980 02 13 4.087
1980 02 14 4.083
1980 02 15 4.080
1980 02 16 4.076
1980 02 17 4.071
1980 02 18 4.067
1980 02 19 4.062
1980 02 20 4.047
1980 02 21 4.029
1980 02 22 4.034
1980 02 23 3.940
1980 02 24 3.911
1980 02 25 3.975
1980 02 26 3.957
1980 02 27 3.961
1980 02 28 3.973
1980 02 29 3.861
1980 03 01 3.743
1980 03 02 3.774
1980 03 03 3.766
1980 03 04 3.758
1980 03 05 3.710
1980 03 06 3.662
1980 03 07 3.639
1980 03 08 3.618
1980 03 09 3.615
1980 03 10 3.598
1980 03 11 3.596
1980 03 12 3.623
1980 03 13 3.589
1980 03 14 3.638
1980 03 15 3.746
1980 03 16 3.706
1980 03 17 3.635
1980 03 18 3.546
1980 03 19 3.477
1980 03 20 3.510
1980 03 21 3.442
1980 03 22 3.454
1980 03 23 3.392
1980 03 24 3.405
1980 03 25 3.394
1980 03 26 3.357
1980 03 27 3.355
1980 03 28 3.360
1980 03 29 3.329
1980 03 30 3.368
1980 03 31 3.431
1980 04 01 3.660
1980 04 02 3.622
1980 04 03 3.592
1980 04 04 3.516
1980 04 05 3.485
1980 04 06 3.521
1980 04 07 3.561
1980 04 08 3.558
1980 04 09 3.542
1980 04 10 3.517
1980 04 11 3.454
1980 04 12 3.377
1980 04 13 3.396
1980 04 14 3.424
1980 04 15 3.394
1980 04 16 3.375
1980 04 17 3.375
1980 04 18 3.242
1980 04 19 3.186
1980 04 20 3.151
1980 04 21 3.124
1980 04 22 3.112
1980 04 23 3.078
1980 04 24 3.053
1980 04 25 3.036
1980 04 26 3.021
1980 04 27 3.001
1980 04 28 3.006
1980 04 29 2.980
1980 04 30 2.969
1980 05 01 3.238
1980 05 02 3.146
1980 05 03 3.197
1980 05 04 3.207
1980 05 05 3.124
1980 05 06 3.116
1980 05 07 3.058
1980 05 08 3.009
1980 05 09 2.974
1980 05 10 2.957
1980 05 11 2.924
1980 05 12 2.947
1980 05 13 2.906
1980 05 14 2.905
1980 05 15 2.892
1980 05 16 2.868
1980 05 17 2.891
1980 05 18 2.824
1980 05 19 2.819
1980 05 20 2.778
1980 05 21 2.760
1980 05 22 2.742
1980 05 23 2.750
1980 05 24 2.724
1980 05 25 2.704
1980 05 26 2.695
1980 05 27 2.676
1980 05 28 2.656
