year month day evapotransp_mgb
1980 01 01 3.448
1980 01 02 3.375
1980 01 03 2.933
1980 01 04 2.929
1980 01 05 3.257
1980 01 06 3.079
1980 01 07 3.333
1980 01 08 3.471
1980 01 09 3.476
1980 01 10 3.475
1980 01 11 3.478
1980 01 12 3.484
1980 01 13 3.476
1980 01 14 3.373
1980 01 15 3.346
1980 01 16 3.436
1980 01 17 3.470
1980 01 18 3.468
1980 01 19 3.473
1980 01 20 3.473
1980 01 21 3.471
1980 01 22 3.468
1980 01 23 3.416
1980 01 24 3.463
1980 01 25 3.460
1980 01 26 3.457
1980 01 27 3.454
1980 01 28 3.284
1980 01 29 3.321
1980 01 30 3.292
1980 01 31 3.390
1980 02 01 3.555
1980 02 02 3.559
1980 02 03 3.463
1980 02 04 3.261
1980 02 05 3.443
1980 02 06 3.028
1980 02 07 3.505
1980 02 08 3.485
1980 02 09 3.527
1980 02 10 3.394
1980 02 11 3.292
1980 02 12 3.225
1980 02 13 3.507
1980 02 14 3.501
1980 02 15 3.469
1980 02 16 3.490
1980 02 17 3.484
1980 02 18 3.478
1980 02 19 3.472
1980 02 20 3.466
1980 02 21 3.175
1980 02 22 3.453
1980 02 23 3.446
1980 02 24 3.439
1980 02 25 3.432
1980 02 26 3.425
1980 02 27 3.418
1980 02 28 3.411
1980 02 29 3.404
1980 03 01 3.062
1980 03 02 2.926
1980 03 03 3.049
1980 03 04 2.950
1980 03 05 3.369
1980 03 06 3.109
1980 03 07 3.185
1980 03 08 3.419
1980 03 09 3.430
1980 03 10 3.421
1980 03 11 3.412
1980 03 12 3.402
1980 03 13 3.393
1980 03 14 3.384
1980 03 15 3.374
1980 03 16 3.365
1980 03 17 3.355
1980 03 18 3.187
1980 03 19 3.295
1980 03 20 3.022
1980 03 21 3.112
1980 03 22 2.763
1980 03 23 3.067
1980 03 24 2.721
1980 03 25 2.801
1980 03 26 2.701
1980 03 27 2.739
1980 03 28 2.718
1980 03 29 2.736
1980 03 30 3.208
1980 03 31 3.169
1980 04 01 2.884
1980 04 02 3.116
1980 04 03 3.160
1980 04 04 3.153
1980 04 05 3.143
1980 04 06 3.131
1980 04 07 3.021
1980 04 08 3.044
1980 04 09 3.097
1980 04 10 3.065
1980 04 11 3.074
1980 04 12 3.063
1980 04 13 3.052
1980 04 14 3.041
1980 04 15 3.029
1980 04 16 3.018
1980 04 17 2.612
1980 04 18 2.478
1980 04 19 2.601
1980 04 20 2.447
1980 04 21 2.633
1980 04 22 2.425
1980 04 23 2.404
1980 04 24 2.393
1980 04 25 2.402
1980 04 26 2.372
1980 04 27 2.362
1980 04 28 2.351
1980 04 29 2.341
1980 04 30 2.331
1980 05 01 2.594
1980 05 02 2.669
1980 05 03 2.680
1980 05 04 2.597
1980 05 05 2.201
1980 05 06 2.191
1980 05 07 2.163
1980 05 08 2.153
1980 05 09 2.371
1980 05 10 2.376
1980 05 11 2.241
1980 05 12 2.331
1980 05 13 2.506
1980 05 14 2.162
1980 05 15 2.219
1980 05 16 2.216
1980 05 17 2.118
1980 05 18 2.272
1980 05 19 2.314
1980 05 20 2.328
1980 05 21 2.052
1980 05 22 2.325
1980 05 23 2.495
1980 05 24 2.112
1980 05 25 2.043
1980 05 26 1.996
1980 05 27 1.989
1980 05 28 1.981
1980 05 29 1.973
1980 05 30 2.142
1980 05 31 1.958
1980 06 01 2.044
1980 06 02 2.399
1980 06 03 2.395
1980 06 04 2.374
1980 06 05 2.155
1980 06 06 1.955
1980 06 07 2.198
1980 06 08 1.926
1980 06 09 1.920
1980 06 10 2.048
1980 06 11 2.023
1980 06 12 1.927
1980 06 13 2.111
1980 06 14 2.345
1980 06 15 1.988
1980 06 16 1.894
1980 06 17 1.891
1980 06 18 1.888
1980 06 19 1.885
1980 06 20 1.986
1980 06 21 2.062
1980 06 22 2.323
1980 06 23 2.141
