year month day evapotransp_mgb
1980 01 01 4.452
1980 01 02 4.451
1980 01 03 4.255
1980 01 04 4.451
1980 01 05 4.451
1980 01 06 4.451
1980 01 07 4.451
1980 01 08 4.451
1980 01 09 4.346
1980 01 10 4.451
1980 01 11 4.451
1980 01 12 4.451
1980 01 13 4.451
1980 01 14 4.451
1980 01 15 4.451
1980 01 16 4.452
1980 01 17 4.452
1980 01 18 4.452
1980 01 19 4.452
1980 01 20 4.452
1980 01 21 4.452
1980 01 22 4.452
1980 01 23 4.452
1980 01 24 4.452
1980 01 25 4.452
1980 01 26 4.452
1980 01 27 4.452
1980 01 28 4.452
1980 01 29 4.452
1980 01 30 4.452
1980 01 31 4.452
1980 02 01 4.310
1980 02 02 4.308
1980 02 03 4.155
1980 02 04 4.291
1980 02 05 4.303
1980 02 06 4.274
1980 02 07 4.308
1980 02 08 4.308
1980 02 09 4.308
1980 02 10 4.308
1980 02 11 4.308
1980 02 12 4.308
1980 02 13 4.265
1980 02 14 4.308
1980 02 15 4.307
1980 02 16 4.307
1980 02 17 4.307
1980 02 18 4.307
1980 02 19 4.307
1980 02 20 4.144
1980 02 21 4.306
1980 02 22 4.306
1980 02 23 4.306
1980 02 24 4.306
1980 02 25 4.306
1980 02 26 4.305
1980 02 27 4.305
1980 02 28 4.305
1980 02 29 4.305
1980 03 01 4.301
1980 03 02 4.301
1980 03 03 4.301
1980 03 04 4.301
1980 03 05 4.300
1980 03 06 4.300
1980 03 07 4.300
1980 03 08 4.299
1980 03 09 4.299
1980 03 10 4.298
1980 03 11 4.298
1980 03 12 4.298
1980 03 13 4.297
1980 03 14 4.297
1980 03 15 4.296
1980 03 16 4.296
1980 03 17 4.295
1980 03 18 4.295
1980 03 19 4.294
1980 03 20 4.294
1980 03 21 4.293
1980 03 22 4.293
1980 03 23 4.292
1980 03 24 4.292
1980 03 25 3.669
1980 03 26 4.290
1980 03 27 4.290
1980 03 28 3.974
1980 03 29 4.289
1980 03 30 4.288
1980 03 31 4.287
1980 04 01 3.890
1980 04 02 4.316
1980 04 03 4.324
1980 04 04 4.324
1980 04 05 4.323
1980 04 06 4.322
1980 04 07 4.322
