year month day evapotransp_mgb
1980 01 01 2.929
1980 01 02 2.957
1980 01 03 2.983
1980 01 04 3.245
1980 01 05 3.330
1980 01 06 3.409
1980 01 07 3.418
1980 01 08 3.360
1980 01 09 3.383
1980 01 10 3.446
1980 01 11 3.454
1980 01 12 3.451
1980 01 13 3.454
1980 01 14 3.502
1980 01 15 3.655
1980 01 16 3.695
1980 01 17 3.745
1980 01 18 3.765
1980 01 19 3.740
1980 01 20 3.599
1980 01 21 3.531
1980 01 22 3.489
1980 01 23 3.630
1980 01 24 3.602
1980 01 25 3.476
1980 01 26 3.546
1980 01 27 3.731
1980 01 28 3.728
1980 01 29 3.758
1980 01 30 3.791
1980 01 31 3.826
1980 02 01 3.803
1980 02 02 3.893
1980 02 03 3.985
1980 02 04 4.106
1980 02 05 4.131
1980 02 06 4.160
1980 02 07 4.178
1980 02 08 4.200
1980 02 09 4.238
1980 02 10 4.264
1980 02 11 4.264
1980 02 12 4.262
1980 02 13 4.268
1980 02 14 4.269
1980 02 15 4.268
1980 02 16 4.273
1980 02 17 4.270
1980 02 18 4.275
1980 02 19 4.271
1980 02 20 4.276
1980 02 21 4.283
1980 02 22 4.287
1980 02 23 4.238
1980 02 24 4.132
1980 02 25 4.266
1980 02 26 4.252
1980 02 27 4.254
1980 02 28 4.252
1980 02 29 4.138
1980 03 01 4.228
1980 03 02 4.239
1980 03 03 4.234
1980 03 04 4.216
1980 03 05 4.240
1980 03 06 4.235
1980 03 07 4.216
1980 03 08 4.214
1980 03 09 4.165
1980 03 10 3.935
1980 03 11 3.938
1980 03 12 3.907
1980 03 13 3.918
1980 03 14 4.066
1980 03 15 3.876
1980 03 16 4.010
1980 03 17 4.133
1980 03 18 4.011
1980 03 19 3.834
1980 03 20 4.044
1980 03 21 3.898
1980 03 22 3.771
1980 03 23 3.877
1980 03 24 4.065
1980 03 25 3.929
1980 03 26 3.850
1980 03 27 3.832
1980 03 28 3.737
1980 03 29 3.705
1980 03 30 3.689
1980 03 31 3.662
1980 04 01 3.417
1980 04 02 3.339
1980 04 03 3.368
1980 04 04 3.319
1980 04 05 3.283
1980 04 06 3.269
1980 04 07 3.255
1980 04 08 3.380
1980 04 09 3.295
1980 04 10 3.269
1980 04 11 3.299
1980 04 12 3.296
1980 04 13 3.192
1980 04 14 3.169
1980 04 15 3.263
1980 04 16 3.132
1980 04 17 3.122
1980 04 18 3.251
1980 04 19 3.261
1980 04 20 3.232
1980 04 21 3.118
1980 04 22 3.098
1980 04 23 3.050
1980 04 24 3.153
1980 04 25 3.260
1980 04 26 3.004
1980 04 27 3.016
1980 04 28 2.996
1980 04 29 2.975
1980 04 30 3.024
1980 05 01 2.880
1980 05 02 2.779
1980 05 03 2.722
1980 05 04 2.702
1980 05 05 2.717
1980 05 06 2.677
1980 05 07 2.732
1980 05 08 2.740
1980 05 09 2.705
1980 05 10 2.640
1980 05 11 2.624
1980 05 12 2.658
1980 05 13 2.592
1980 05 14 2.827
1980 05 15 2.835
1980 05 16 2.583
1980 05 17 2.780
1980 05 18 2.798
1980 05 19 2.748
1980 05 20 2.615
1980 05 21 2.523
1980 05 22 2.572
1980 05 23 2.486
1980 05 24 2.524
1980 05 25 2.623
1980 05 26 2.430
1980 05 27 2.406
1980 05 28 2.428
1980 05 29 2.531
1980 05 30 2.383
1980 05 31 2.489
1980 06 01 2.266
1980 06 02 2.193
1980 06 03 2.167
1980 06 04 2.230
1980 06 05 2.195
1980 06 06 2.331
1980 06 07 2.266
1980 06 08 2.341
1980 06 09 2.147
1980 06 10 2.270
1980 06 11 2.212
1980 06 12 2.065
1980 06 13 2.079
1980 06 14 2.071
1980 06 15 2.168
1980 06 16 2.225
1980 06 17 2.322
1980 06 18 2.043
1980 06 19 2.178
1980 06 20 2.255
1980 06 21 2.136
1980 06 22 1.984
1980 06 23 2.014
1980 06 24 1.989
1980 06 25 1.978
1980 06 26 1.946
1980 06 27 2.068
1980 06 28 2.028
1980 06 29 1.981
1980 06 30 1.995
1980 07 01 2.272
1980 07 02 2.174
