year month day evapotransp_mgb
1980 01 01 4.084
1980 01 02 4.115
1980 01 03 4.115
1980 01 04 4.114
1980 01 05 4.109
1980 01 06 4.094
1980 01 07 4.112
1980 01 08 4.099
1980 01 09 4.040
1980 01 10 3.906
1980 01 11 4.108
1980 01 12 4.108
1980 01 13 4.107
1980 01 14 4.109
1980 01 15 4.110
1980 01 16 4.107
1980 01 17 4.102
1980 01 18 3.986
1980 01 19 3.868
1980 01 20 3.860
1980 01 21 4.023
1980 01 22 4.043
1980 01 23 4.079
1980 01 24 4.082
1980 01 25 4.086
1980 01 26 4.083
1980 01 27 4.082
1980 01 28 4.080
1980 01 29 4.078
1980 01 30 4.077
1980 01 31 4.069
1980 02 01 4.324
1980 02 02 4.362
1980 02 03 4.358
1980 02 04 4.351
1980 02 05 4.259
1980 02 06 4.229
1980 02 07 4.228
1980 02 08 4.251
1980 02 09 4.331
1980 02 10 4.324
1980 02 11 3.963
1980 02 12 4.237
1980 02 13 4.313
1980 02 14 4.308
1980 02 15 4.302
1980 02 16 4.297
1980 02 17 4.293
1980 02 18 4.287
1980 02 19 4.288
1980 02 20 4.275
1980 02 21 4.267
1980 02 22 4.259
1980 02 23 4.013
1980 02 24 3.852
1980 02 25 4.234
1980 02 26 4.015
1980 02 27 4.031
1980 02 28 4.115
1980 02 29 4.041
1980 03 01 3.759
1980 03 02 3.890
1980 03 03 3.703
1980 03 04 3.643
1980 03 05 3.588
1980 03 06 3.502
1980 03 07 3.481
1980 03 08 3.439
1980 03 09 3.476
1980 03 10 3.486
1980 03 11 3.435
1980 03 12 3.389
1980 03 13 3.406
1980 03 14 3.446
1980 03 15 3.803
1980 03 16 3.702
1980 03 17 3.466
1980 03 18 3.507
1980 03 19 3.339
1980 03 20 3.512
1980 03 21 3.338
1980 03 22 3.323
1980 03 23 3.320
1980 03 24 3.250
1980 03 25 3.189
1980 03 26 3.168
1980 03 27 3.140
1980 03 28 3.128
1980 03 29 3.106
1980 03 30 3.093
1980 03 31 3.325
1980 04 01 3.564
1980 04 02 3.513
1980 04 03 3.507
1980 04 04 3.213
1980 04 05 3.295
1980 04 06 3.480
1980 04 07 3.471
1980 04 08 3.465
1980 04 09 3.454
1980 04 10 3.442
1980 04 11 3.360
1980 04 12 3.339
1980 04 13 3.372
1980 04 14 3.393
1980 04 15 3.382
1980 04 16 3.370
1980 04 17 3.310
1980 04 18 3.283
1980 04 19 3.068
1980 04 20 3.046
1980 04 21 3.037
1980 04 22 3.025
1980 04 23 2.932
1980 04 24 2.958
1980 04 25 2.847
1980 04 26 2.823
1980 04 27 2.801
1980 04 28 2.924
1980 04 29 2.984
1980 04 30 2.783
1980 05 01 2.916
1980 05 02 2.907
1980 05 03 2.851
1980 05 04 3.180
1980 05 05 3.127
1980 05 06 2.906
1980 05 07 2.872
1980 05 08 2.742
1980 05 09 2.750
1980 05 10 2.734
1980 05 11 2.688
1980 05 12 2.942
1980 05 13 2.812
1980 05 14 2.943
1980 05 15 2.726
1980 05 16 2.611
1980 05 17 2.557
1980 05 18 2.547
1980 05 19 2.527
1980 05 20 2.499
1980 05 21 2.492
1980 05 22 2.471
1980 05 23 2.477
1980 05 24 2.478
1980 05 25 2.495
1980 05 26 2.624
1980 05 27 2.494
1980 05 28 2.420
1980 05 29 2.387
1980 05 30 2.438
1980 05 31 2.368
1980 06 01 2.398
1980 06 02 2.328
1980 06 03 2.284
1980 06 04 2.320
1980 06 05 2.442
1980 06 06 2.278
1980 06 07 2.416
1980 06 08 2.353
1980 06 09 2.362
1980 06 10 2.290
1980 06 11 2.328
1980 06 12 2.167
1980 06 13 2.147
1980 06 14 2.137
1980 06 15 2.407
1980 06 16 2.256
1980 06 17 2.151
1980 06 18 2.089
1980 06 19 2.086
1980 06 20 2.139
1980 06 21 2.311
1980 06 22 2.273
1980 06 23 2.344
1980 06 24 2.220
1980 06 25 2.059
1980 06 26 2.128
1980 06 27 2.425
1980 06 28 2.280
1980 06 29 2.058
1980 06 30 2.088
1980 07 01 2.144
1980 07 02 2.135
1980 07 03 2.401
1980 07 04 2.138
1980 07 05 2.077
1980 07 06 2.101
1980 07 07 2.066
1980 07 08 2.001
1980 07 09 1.998
1980 07 10 1.965
1980 07 11 1.958
1980 07 12 1.937
1980 07 13 1.915
1980 07 14 1.900
1980 07 15 1.881
1980 07 16 1.946
1980 07 17 1.876
1980 07 18 1.835
1980 07 19 1.818
1980 07 20 1.808
1980 07 21 1.787
1980 07 22 1.768
1980 07 23 1.754
1980 07 24 1.978
1980 07 25 1.804
1980 07 26 1.750
1980 07 27 1.742
1980 07 28 1.697
1980 07 29 1.683
1980 07 30 1.674
1980 07 31 1.643
1980 08 01 2.012
1980 08 02 2.011
1980 08 03 2.033
1980 08 04 1.912
1980 08 05 1.828
1980 08 06 1.801
1980 08 07 1.739
1980 08 08 1.749
1980 08 09 1.696
1980 08 10 1.734
1980 08 11 2.025
1980 08 12 1.889
1980 08 13 1.889
1980 08 14 1.729
1980 08 15 1.733
1980 08 16 1.661
1980 08 17 1.628
1980 08 18 1.601
1980 08 19 1.586
1980 08 20 1.551
1980 08 21 1.526
1980 08 22 1.503
1980 08 23 1.480
1980 08 24 1.458
1980 08 25 1.436
1980 08 26 1.416
1980 08 27 1.437
1980 08 28 1.467
1980 08 29 1.362
1980 08 30 1.342
1980 08 31 1.325
1980 09 01 1.274
1980 09 02 1.296
1980 09 03 1.281
1980 09 04 1.266
1980 09 05 1.405
1980 09 06 1.447
1980 09 07 1.362
1980 09 08 1.325
1980 09 09 1.240
1980 09 10 1.205
1980 09 11 1.191
1980 09 12 1.276
1980 09 13 1.243
1980 09 14 1.255
1980 09 15 1.146
1980 09 16 1.137
1980 09 17 1.437
1980 09 18 1.491
1980 09 19 1.578
