year month day evapotransp_mgb
1980 01 01 3.955
1980 01 02 3.979
1980 01 03 3.985
1980 01 04 3.821
1980 01 05 3.775
1980 01 06 3.827
1980 01 07 3.907
1980 01 08 3.643
1980 01 09 3.532
1980 01 10 3.162
1980 01 11 3.406
1980 01 12 3.973
1980 01 13 3.974
1980 01 14 3.974
1980 01 15 3.974
1980 01 16 3.974
1980 01 17 3.976
1980 01 18 3.976
1980 01 19 3.163
1980 01 20 3.138
1980 01 21 3.947
1980 01 22 3.967
1980 01 23 3.437
1980 01 24 3.776
1980 01 25 3.951
1980 01 26 3.958
1980 01 27 3.956
1980 01 28 3.956
1980 01 29 3.954
1980 01 30 3.953
1980 01 31 3.482
1980 02 01 4.025
1980 02 02 4.225
1980 02 03 4.223
1980 02 04 4.223
1980 02 05 3.626
1980 02 06 3.316
1980 02 07 3.312
1980 02 08 3.899
1980 02 09 3.984
1980 02 10 4.028
1980 02 11 3.298
1980 02 12 3.531
1980 02 13 4.039
1980 02 14 4.180
1980 02 15 4.175
1980 02 16 4.172
1980 02 17 4.167
1980 02 18 4.163
1980 02 19 4.159
1980 02 20 4.154
1980 02 21 4.149
1980 02 22 4.144
1980 02 23 3.576
1980 02 24 3.713
1980 02 25 4.069
1980 02 26 3.630
1980 02 27 3.770
1980 02 28 3.850
1980 02 29 3.662
1980 03 01 3.274
1980 03 02 3.576
1980 03 03 3.421
1980 03 04 3.796
1980 03 05 3.691
1980 03 06 3.618
1980 03 07 3.058
1980 03 08 3.050
1980 03 09 3.120
1980 03 10 3.070
1980 03 11 3.048
1980 03 12 2.980
1980 03 13 2.948
1980 03 14 3.408
1980 03 15 3.825
1980 03 16 3.748
1980 03 17 2.921
1980 03 18 2.929
1980 03 19 2.974
1980 03 20 3.060
1980 03 21 3.060
1980 03 22 3.392
1980 03 23 3.407
1980 03 24 3.054
1980 03 25 2.841
1980 03 26 2.829
1980 03 27 2.846
1980 03 28 2.805
1980 03 29 2.798
1980 03 30 3.359
1980 03 31 3.675
1980 04 01 3.582
1980 04 02 3.493
1980 04 03 3.179
1980 04 04 2.987
1980 04 05 2.752
1980 04 06 3.452
1980 04 07 3.444
1980 04 08 3.440
1980 04 09 3.365
1980 04 10 3.423
1980 04 11 3.367
1980 04 12 3.403
1980 04 13 3.394
1980 04 14 3.384
1980 04 15 3.377
1980 04 16 3.367
1980 04 17 3.361
1980 04 18 3.355
1980 04 19 2.807
1980 04 20 2.581
1980 04 21 2.815
1980 04 22 2.513
1980 04 23 2.688
1980 04 24 2.583
1980 04 25 2.635
1980 04 26 2.695
1980 04 27 3.107
1980 04 28 3.048
1980 04 29 2.871
1980 04 30 2.664
1980 05 01 2.359
1980 05 02 2.272
1980 05 03 2.971
1980 05 04 2.997
1980 05 05 2.706
1980 05 06 2.354
1980 05 07 2.171
1980 05 08 2.163
1980 05 09 2.155
1980 05 10 2.147
1980 05 11 2.382
1980 05 12 2.644
1980 05 13 2.437
1980 05 14 2.879
1980 05 15 2.755
1980 05 16 2.753
1980 05 17 2.168
1980 05 18 2.823
1980 05 19 2.846
1980 05 20 2.756
1980 05 21 2.215
1980 05 22 2.151
1980 05 23 2.070
1980 05 24 2.833
1980 05 25 2.390
1980 05 26 2.344
1980 05 27 2.102
1980 05 28 2.025
1980 05 29 2.019
1980 05 30 2.013
1980 05 31 2.163
1980 06 01 2.068
1980 06 02 2.295
1980 06 03 2.221
1980 06 04 2.542
1980 06 05 2.072
1980 06 06 2.119
1980 06 07 2.121
1980 06 08 2.073
1980 06 09 2.381
1980 06 10 2.057
1980 06 11 2.432
1980 06 12 1.918
1980 06 13 1.912
1980 06 14 2.250
1980 06 15 2.152
1980 06 16 2.047
1980 06 17 1.993
1980 06 18 1.952
1980 06 19 2.195
1980 06 20 2.002
1980 06 21 2.592
1980 06 22 2.614
1980 06 23 2.621
1980 06 24 2.155
1980 06 25 1.948
1980 06 26 2.065
1980 06 27 2.536
1980 06 28 1.959
1980 06 29 1.869
1980 06 30 1.868
1980 07 01 1.948
1980 07 02 1.925
1980 07 03 2.217
1980 07 04 2.005
1980 07 05 2.084
1980 07 06 2.143
1980 07 07 1.961
1980 07 08 2.130
1980 07 09 2.493
1980 07 10 2.131
1980 07 11 2.002
1980 07 12 1.912
1980 07 13 1.916
1980 07 14 1.906
1980 07 15 1.975
1980 07 16 2.102
1980 07 17 1.905
1980 07 18 1.904
1980 07 19 2.031
1980 07 20 1.931
1980 07 21 1.906
1980 07 22 1.960
1980 07 23 2.216
1980 07 24 2.588
1980 07 25 1.974
1980 07 26 1.915
1980 07 27 1.913
1980 07 28 1.918
1980 07 29 1.911
1980 07 30 2.333
1980 07 31 2.143
1980 08 01 2.688
1980 08 02 2.538
1980 08 03 2.381
1980 08 04 2.686
1980 08 05 2.635
1980 08 06 2.670
1980 08 07 2.289
1980 08 08 2.161
1980 08 09 2.174
1980 08 10 2.390
1980 08 11 2.351
1980 08 12 2.816
1980 08 13 2.702
1980 08 14 2.309
1980 08 15 2.379
1980 08 16 2.254
1980 08 17 2.176
1980 08 18 2.227
1980 08 19 2.581
1980 08 20 2.160
1980 08 21 2.152
