year month day evapotransp_mgb
1980 01 01 3.513
1980 01 02 3.562
1980 01 03 3.623
1980 01 04 3.657
1980 01 05 3.662
1980 01 06 3.666
1980 01 07 3.518
1980 01 08 3.665
1980 01 09 3.585
1980 01 10 3.675
1980 01 11 3.674
1980 01 12 3.687
1980 01 13 3.711
1980 01 14 3.739
1980 01 15 3.762
1980 01 16 3.789
1980 01 17 3.797
1980 01 18 3.718
1980 01 19 3.602
1980 01 20 3.527
1980 01 21 3.763
1980 01 22 3.748
1980 01 23 3.786
1980 01 24 3.788
1980 01 25 3.783
1980 01 26 3.784
1980 01 27 3.784
1980 01 28 3.785
1980 01 29 3.784
1980 01 30 3.791
1980 01 31 3.788
1980 02 01 4.084
1980 02 02 4.123
1980 02 03 4.134
1980 02 04 4.142
1980 02 05 4.151
1980 02 06 4.154
1980 02 07 4.150
1980 02 08 4.147
1980 02 09 4.149
1980 02 10 4.145
1980 02 11 4.008
1980 02 12 4.125
1980 02 13 4.124
1980 02 14 4.125
1980 02 15 4.129
1980 02 16 4.132
1980 02 17 4.135
1980 02 18 4.135
1980 02 19 4.134
1980 02 20 4.131
1980 02 21 4.127
1980 02 22 4.117
1980 02 23 3.870
1980 02 24 3.857
1980 02 25 3.954
1980 02 26 4.042
1980 02 27 4.059
1980 02 28 4.055
1980 02 29 3.828
1980 03 01 3.708
1980 03 02 3.872
1980 03 03 3.858
1980 03 04 3.787
1980 03 05 3.725
1980 03 06 3.560
1980 03 07 3.633
1980 03 08 3.542
1980 03 09 3.519
1980 03 10 3.553
1980 03 11 3.512
1980 03 12 3.473
1980 03 13 3.438
1980 03 14 3.518
1980 03 15 3.781
1980 03 16 3.650
1980 03 17 3.554
1980 03 18 3.395
1980 03 19 3.340
1980 03 20 3.346
1980 03 21 3.299
1980 03 22 3.516
1980 03 23 3.262
1980 03 24 3.243
1980 03 25 3.223
1980 03 26 3.206
1980 03 27 3.273
1980 03 28 3.165
1980 03 29 3.156
1980 03 30 3.297
1980 03 31 3.185
1980 04 01 3.501
1980 04 02 3.590
1980 04 03 3.579
1980 04 04 3.446
1980 04 05 3.344
1980 04 06 3.548
1980 04 07 3.534
1980 04 08 3.546
1980 04 09 3.531
1980 04 10 3.521
1980 04 11 3.440
1980 04 12 3.278
1980 04 13 3.274
1980 04 14 3.452
1980 04 15 3.380
1980 04 16 3.400
1980 04 17 3.313
1980 04 18 3.081
1980 04 19 3.065
1980 04 20 2.997
1980 04 21 2.958
1980 04 22 2.951
1980 04 23 2.914
1980 04 24 2.893
1980 04 25 2.872
1980 04 26 2.855
1980 04 27 2.834
1980 04 28 2.816
1980 04 29 2.799
1980 04 30 2.767
1980 05 01 3.009
1980 05 02 2.948
1980 05 03 3.015
1980 05 04 3.177
1980 05 05 3.155
1980 05 06 3.111
1980 05 07 2.928
1980 05 08 2.900
1980 05 09 2.785
1980 05 10 2.720
1980 05 11 2.698
1980 05 12 2.697
1980 05 13 2.669
1980 05 14 2.657
1980 05 15 2.641
1980 05 16 2.598
1980 05 17 2.574
1980 05 18 2.552
1980 05 19 2.531
1980 05 20 2.511
1980 05 21 2.490
1980 05 22 2.470
1980 05 23 2.450
1980 05 24 2.430
1980 05 25 2.415
1980 05 26 2.390
1980 05 27 2.390
1980 05 28 2.351
1980 05 29 2.331
1980 05 30 2.312
1980 05 31 2.293
1980 06 01 2.401
1980 06 02 2.295
1980 06 03 2.275
1980 06 04 2.256
1980 06 05 2.311
1980 06 06 2.227
1980 06 07 2.293
1980 06 08 2.208
1980 06 09 2.186
1980 06 10 2.151
1980 06 11 2.125
1980 06 12 2.105
1980 06 13 2.087
1980 06 14 2.068
1980 06 15 2.090
1980 06 16 2.068
1980 06 17 2.015
1980 06 18 1.997
1980 06 19 1.980
1980 06 20 2.010
1980 06 21 2.069
1980 06 22 2.138
1980 06 23 2.030
1980 06 24 1.953
1980 06 25 1.912
1980 06 26 1.906
1980 06 27 2.194
1980 06 28 2.074
1980 06 29 1.866
1980 06 30 1.869
1980 07 01 1.958
1980 07 02 1.939
1980 07 03 1.992
1980 07 04 1.902
1980 07 05 1.878
1980 07 06 1.898
1980 07 07 1.841
1980 07 08 1.822
1980 07 09 1.804
1980 07 10 1.785
1980 07 11 1.767
1980 07 12 1.748
1980 07 13 1.730
1980 07 14 1.712
1980 07 15 1.693
1980 07 16 1.713
1980 07 17 1.657
1980 07 18 1.642
1980 07 19 1.620
1980 07 20 1.602
1980 07 21 1.583
1980 07 22 1.565
1980 07 23 1.546
1980 07 24 1.527
1980 07 25 1.509
1980 07 26 1.490
1980 07 27 1.471
1980 07 28 1.453
1980 07 29 1.434
1980 07 30 1.415
1980 07 31 1.396
1980 08 01 1.508
1980 08 02 1.591
1980 08 03 1.533
1980 08 04 1.473
1980 08 05 1.450
1980 08 06 1.426
1980 08 07 1.403
1980 08 08 1.379
1980 08 09 1.356
1980 08 10 1.332
1980 08 11 1.309
1980 08 12 1.386
1980 08 13 1.271
1980 08 14 1.242
1980 08 15 1.219
1980 08 16 1.197
1980 08 17 1.174
1980 08 18 1.152
1980 08 19 1.130
1980 08 20 1.108
1980 08 21 1.086
1980 08 22 1.065
1980 08 23 1.044
1980 08 24 1.022
1980 08 25 1.001
1980 08 26 0.981
1980 08 27 0.960
1980 08 28 0.940
1980 08 29 0.920
1980 08 30 0.900
1980 08 31 0.880
1980 09 01 0.846
1980 09 02 0.855
1980 09 03 0.835
1980 09 04 0.816
1980 09 05 0.798
1980 09 06 0.884
1980 09 07 0.806
1980 09 08 0.745
1980 09 09 0.728
1980 09 10 0.711
1980 09 11 0.694
1980 09 12 0.677
1980 09 13 0.661
1980 09 14 0.717
1980 09 15 0.637
1980 09 16 0.622
1980 09 17 0.606
1980 09 18 0.700
1980 09 19 0.815
1980 09 20 0.755
1980 09 21 0.718
1980 09 22 0.729
1980 09 23 1.107
1980 09 24 1.204
1980 09 25 1.122
1980 09 26 1.281
1980 09 27 1.398
1980 09 28 1.200
1980 09 29 1.434
1980 09 30 1.509
1980 10 01 1.033
1980 10 02 1.016
1980 10 03 0.967
1980 10 04 0.932
1980 10 05 0.897
1980 10 06 0.863
1980 10 07 0.830
1980 10 08 0.922
1980 10 09 0.829
1980 10 10 0.860
1980 10 11 0.918
1980 10 12 1.145
1980 10 13 1.256
1980 10 14 1.518
1980 10 15 1.713
1980 10 16 1.809
1980 10 17 1.583
1980 10 18 1.769
1980 10 19 1.401
1980 10 20 1.439
1980 10 21 1.320
1980 10 22 1.276
1980 10 23 1.232
1980 10 24 1.188
1980 10 25 1.145
1980 10 26 1.102
1980 10 27 1.060
1980 10 28 1.019
1980 10 29 0.991
1980 10 30 1.059
1980 10 31 1.062
1980 11 01 1.346
1980 11 02 1.549
1980 11 03 1.543
1980 11 04 1.587
1980 11 05 1.666
1980 11 06 1.747
1980 11 07 1.841
1980 11 08 1.922
1980 11 09 2.072
1980 11 10 2.231
1980 11 11 2.154
1980 11 12 2.318
1980 11 13 2.343
1980 11 14 2.492
1980 11 15 2.490
1980 11 16 2.407
1980 11 17 2.241
1980 11 18 2.494
1980 11 19 2.345
1980 11 20 2.344
1980 11 21 2.472
1980 11 22 2.491
1980 11 23 2.540
1980 11 24 2.579
1980 11 25 2.660
1980 11 26 2.720
1980 11 27 2.758
1980 11 28 2.874
1980 11 29 2.887
1980 11 30 2.902
1980 12 01 2.788
1980 12 02 2.799
1980 12 03 2.863
1980 12 04 2.889
1980 12 05 2.924
1980 12 06 2.959
1980 12 07 2.983
1980 12 08 3.011
1980 12 09 3.023
1980 12 10 3.062
1980 12 11 3.092
1980 12 12 3.112
1980 12 13 3.164
1980 12 14 3.172
1980 12 15 3.192
1980 12 16 3.218
1980 12 17 3.265
1980 12 18 3.299
1980 12 19 3.319
1980 12 20 3.327
1980 12 21 3.289
1980 12 22 3.331
1980 12 23 3.329
1980 12 24 3.279
1980 12 25 3.087
1980 12 26 2.988
1980 12 27 3.308
1980 12 28 3.311
1980 12 29 3.310
1980 12 30 3.310
1980 12 31 3.318
1981 01 01 3.606
1981 01 02 3.678
1981 01 03 3.705
1981 01 04 3.412
1981 01 05 3.369
1981 01 06 3.295
1981 01 07 3.354
1981 01 08 3.601
1981 01 09 3.626
1981 01 10 3.648
1981 01 11 3.654
1981 01 12 3.663
1981 01 13 3.674
1981 01 14 3.683
1981 01 15 3.694
1981 01 16 3.686
1981 01 17 3.684
1981 01 18 3.402
1981 01 19 3.308
1981 01 20 3.575
1981 01 21 3.657
1981 01 22 3.662
1981 01 23 3.662
1981 01 24 3.665
1981 01 25 3.394
1981 01 26 3.532
1981 01 27 3.618
1981 01 28 3.538
1981 01 29 3.291
1981 01 30 3.271
1981 01 31 3.440
1981 02 01 3.826
1981 02 02 3.650
1981 02 03 3.563
1981 02 04 3.449
1981 02 05 3.428
1981 02 06 3.412
1981 02 07 3.402
1981 02 08 3.533
1981 02 09 3.710
1981 02 10 3.672
1981 02 11 3.778
1981 02 12 3.606
1981 02 13 3.521
1981 02 14 3.389
1981 02 15 3.310
1981 02 16 3.335
1981 02 17 3.286
1981 02 18 3.255
1981 02 19 3.246
1981 02 20 3.355
1981 02 21 3.292
1981 02 22 3.252
1981 02 23 3.197
1981 02 24 3.138
1981 02 25 3.117
1981 02 26 3.174
1981 02 27 3.139
1981 02 28 3.054
1981 03 01 3.278
1981 03 02 3.468
1981 03 03 3.395
1981 03 04 3.327
1981 03 05 3.406
1981 03 06 3.392
1981 03 07 3.405
1981 03 08 3.403
1981 03 09 3.401
1981 03 10 3.409
1981 03 11 3.424
1981 03 12 3.442
1981 03 13 3.444
1981 03 14 3.438
1981 03 15 3.062
1981 03 16 3.078
1981 03 17 3.287
1981 03 18 3.375
1981 03 19 3.368
1981 03 20 3.379
1981 03 21 3.392
1981 03 22 3.430
1981 03 23 3.504
1981 03 24 3.560
1981 03 25 3.551
1981 03 26 3.547
1981 03 27 3.578
1981 03 28 3.613
1981 03 29 3.629
1981 03 30 3.642
1981 03 31 3.646
1981 04 01 3.796
1981 04 02 3.744
1981 04 03 3.739
1981 04 04 3.725
1981 04 05 3.686
1981 04 06 3.654
1981 04 07 3.396
1981 04 08 3.325
1981 04 09 3.325
1981 04 10 3.348
1981 04 11 3.279
1981 04 12 3.263
1981 04 13 3.235
1981 04 14 3.184
1981 04 15 3.162
1981 04 16 3.333
1981 04 17 3.449
1981 04 18 3.176
1981 04 19 3.159
1981 04 20 3.095
1981 04 21 3.085
1981 04 22 3.043
1981 04 23 3.044
1981 04 24 3.100
1981 04 25 2.954
1981 04 26 2.939
1981 04 27 2.934
1981 04 28 2.919
1981 04 29 2.890
1981 04 30 2.992
1981 05 01 3.409
1981 05 02 3.317
1981 05 03 3.285
1981 05 04 2.972
1981 05 05 2.927
1981 05 06 2.898
1981 05 07 2.870
1981 05 08 2.858
1981 05 09 2.832
1981 05 10 2.910
1981 05 11 2.783
1981 05 12 2.786
1981 05 13 2.765
1981 05 14 2.720
1981 05 15 2.699
1981 05 16 2.678
1981 05 17 2.657
1981 05 18 2.653
1981 05 19 2.627
1981 05 20 2.648
1981 05 21 2.634
1981 05 22 2.586
1981 05 23 2.577
1981 05 24 2.535
1981 05 25 2.639
1981 05 26 2.528
1981 05 27 2.517
1981 05 28 2.605
1981 05 29 2.730
1981 05 30 2.645
1981 05 31 2.444
1981 06 01 2.516
1981 06 02 2.408
