year month day evapotransp_mgb
1980 01 01 3.034
1980 01 02 2.655
1980 01 03 2.606
1980 01 04 2.395
1980 01 05 2.274
1980 01 06 2.717
1980 01 07 3.523
1980 01 08 4.101
1980 01 09 4.098
1980 01 10 4.113
1980 01 11 3.270
1980 01 12 2.840
1980 01 13 2.559
1980 01 14 2.553
1980 01 15 2.570
1980 01 16 2.425
1980 01 17 3.442
1980 01 18 3.621
1980 01 19 3.863
1980 01 20 3.843
1980 01 21 3.732
1980 01 22 2.548
1980 01 23 3.794
1980 01 24 3.869
1980 01 25 4.104
1980 01 26 4.036
1980 01 27 2.753
1980 01 28 3.867
1980 01 29 4.015
1980 01 30 2.656
1980 01 31 3.286
1980 02 01 3.767
1980 02 02 2.731
1980 02 03 2.579
1980 02 04 2.107
1980 02 05 2.085
1980 02 06 3.023
1980 02 07 3.370
1980 02 08 2.440
1980 02 09 1.923
1980 02 10 3.002
1980 02 11 3.216
1980 02 12 3.180
1980 02 13 3.224
1980 02 14 1.980
1980 02 15 2.326
1980 02 16 3.185
1980 02 17 3.217
1980 02 18 3.356
1980 02 19 3.008
1980 02 20 1.922
1980 02 21 1.780
1980 02 22 2.244
1980 02 23 3.122
1980 02 24 3.502
1980 02 25 3.588
1980 02 26 3.545
1980 02 27 3.551
1980 02 28 3.661
1980 02 29 3.684
1980 03 01 3.718
1980 03 02 3.694
1980 03 03 3.614
1980 03 04 3.687
1980 03 05 3.612
1980 03 06 3.639
1980 03 07 3.666
1980 03 08 3.671
1980 03 09 3.670
1980 03 10 3.620
1980 03 11 3.663
1980 03 12 3.659
1980 03 13 3.655
1980 03 14 3.557
1980 03 15 2.738
1980 03 16 2.897
1980 03 17 2.923
1980 03 18 2.415
1980 03 19 2.197
1980 03 20 2.930
1980 03 21 2.060
1980 03 22 2.011
1980 03 23 2.310
1980 03 24 1.940
1980 03 25 1.859
1980 03 26 1.856
1980 03 27 2.925
1980 03 28 3.245
1980 03 29 3.377
1980 03 30 3.343
1980 03 31 2.925
1980 04 01 1.632
1980 04 02 1.521
1980 04 03 1.681
1980 04 04 1.786
1980 04 05 2.416
1980 04 06 2.320
1980 04 07 1.285
1980 04 08 1.372
1980 04 09 1.591
1980 04 10 2.590
1980 04 11 2.025
1980 04 12 2.372
1980 04 13 2.665
1980 04 14 3.016
1980 04 15 3.176
1980 04 16 1.703
1980 04 17 1.817
1980 04 18 1.657
1980 04 19 1.811
1980 04 20 1.573
1980 04 21 1.523
1980 04 22 1.483
1980 04 23 1.442
1980 04 24 1.399
1980 04 25 1.355
1980 04 26 1.305
1980 04 27 1.254
1980 04 28 1.198
1980 04 29 1.142
1980 04 30 1.086
1980 05 01 2.217
1980 05 02 2.330
1980 05 03 2.402
1980 05 04 0.964
1980 05 05 0.926
1980 05 06 0.897
1980 05 07 1.025
1980 05 08 2.263
1980 05 09 2.471
1980 05 10 2.579
1980 05 11 2.724
1980 05 12 1.415
1980 05 13 1.349
1980 05 14 1.394
1980 05 15 1.335
1980 05 16 2.568
1980 05 17 1.755
1980 05 18 2.082
1980 05 19 2.699
1980 05 20 2.652
1980 05 21 2.692
1980 05 22 2.700
1980 05 23 1.351
1980 05 24 1.282
1980 05 25 1.279
1980 05 26 1.276
1980 05 27 1.272
1980 05 28 1.308
1980 05 29 1.683
1980 05 30 1.348
1980 05 31 1.438
1980 06 01 2.275
1980 06 02 2.068
1980 06 03 1.155
1980 06 04 1.027
1980 06 05 1.001
1980 06 06 0.975
1980 06 07 0.949
1980 06 08 0.922
1980 06 09 0.895
1980 06 10 1.505
1980 06 11 0.851
1980 06 12 1.126
1980 06 13 2.124
1980 06 14 1.513
1980 06 15 0.899
1980 06 16 0.875
1980 06 17 0.851
1980 06 18 0.852
1980 06 19 0.960
1980 06 20 2.102
1980 06 21 2.188
1980 06 22 2.338
1980 06 23 1.192
1980 06 24 1.884
1980 06 25 2.338
1980 06 26 2.403
1980 06 27 1.148
1980 06 28 1.129
1980 06 29 1.132
1980 06 30 1.624
1980 07 01 2.445
1980 07 02 2.475
1980 07 03 2.479
1980 07 04 1.918
1980 07 05 1.473
1980 07 06 1.436
1980 07 07 1.312
1980 07 08 2.342
1980 07 09 2.480
1980 07 10 2.254
1980 07 11 2.361
1980 07 12 2.488
1980 07 13 2.490
1980 07 14 1.987
1980 07 15 1.285
1980 07 16 1.286
1980 07 17 1.333
1980 07 18 1.366
1980 07 19 1.630
1980 07 20 1.552
1980 07 21 2.468
1980 07 22 1.438
1980 07 23 1.274
1980 07 24 1.257
1980 07 25 1.230
1980 07 26 1.504
1980 07 27 2.383
1980 07 28 1.361
1980 07 29 2.430
1980 07 30 2.513
1980 07 31 2.406
1980 08 01 1.601
1980 08 02 1.857
1980 08 03 2.573
1980 08 04 1.783
1980 08 05 2.772
1980 08 06 2.774
1980 08 07 2.635
1980 08 08 2.268
1980 08 09 2.781
1980 08 10 2.785
1980 08 11 1.908
1980 08 12 1.818
1980 08 13 1.620
1980 08 14 1.610
1980 08 15 2.045
1980 08 16 1.583
1980 08 17 2.653
1980 08 18 2.691
1980 08 19 2.802
1980 08 20 2.807
1980 08 21 2.810
1980 08 22 2.818
1980 08 23 2.823
1980 08 24 2.826
1980 08 25 2.829
1980 08 26 2.833
1980 08 27 1.974
1980 08 28 2.003
1980 08 29 2.007
1980 08 30 1.793
1980 08 31 2.302
1980 09 01 2.921
1980 09 02 2.950
1980 09 03 2.954
1980 09 04 1.746
1980 09 05 1.749
1980 09 06 1.752
1980 09 07 1.755
1980 09 08 2.892
1980 09 09 2.972
1980 09 10 2.022
1980 09 11 2.602
1980 09 12 1.820
1980 09 13 2.100
1980 09 14 2.618
1980 09 15 2.982
1980 09 16 2.994
1980 09 17 1.787
1980 09 18 2.956
1980 09 19 3.004
1980 09 20 3.007
1980 09 21 3.010
1980 09 22 3.013
1980 09 23 1.804
1980 09 24 2.809
1980 09 25 2.629
1980 09 26 1.813
1980 09 27 2.551
1980 09 28 3.025
1980 09 29 2.950
1980 09 30 1.825
1980 10 01 2.887
1980 10 02 2.329
1980 10 03 2.157
1980 10 04 2.642
1980 10 05 3.137
1980 10 06 3.177
1980 10 07 3.323
1980 10 08 3.388
1980 10 09 3.358
1980 10 10 2.172
1980 10 11 3.451
1980 10 12 3.474
1980 10 13 3.514
1980 10 14 2.431
1980 10 15 2.116
1980 10 16 2.738
1980 10 17 3.162
1980 10 18 3.144
1980 10 19 3.376
1980 10 20 3.512
1980 10 21 3.397
1980 10 22 3.499
1980 10 23 3.551
1980 10 24 3.565
1980 10 25 2.395
1980 10 26 2.571
1980 10 27 3.453
1980 10 28 3.525
1980 10 29 3.577
1980 10 30 3.578
1980 10 31 3.585
1980 11 01 2.605
1980 11 02 2.595
1980 11 03 2.622
1980 11 04 3.686
1980 11 05 3.483
1980 11 06 4.032
1980 11 07 4.050
1980 11 08 3.902
1980 11 09 4.053
1980 11 10 4.050
1980 11 11 2.877
1980 11 12 3.951
1980 11 13 3.391
1980 11 14 3.194
1980 11 15 2.607
1980 11 16 2.684
1980 11 17 2.747
1980 11 18 2.529
1980 11 19 2.723
1980 11 20 3.700
1980 11 21 3.030
1980 11 22 2.914
1980 11 23 3.443
1980 11 24 3.450
1980 11 25 2.765
1980 11 26 2.146
1980 11 27 2.977
1980 11 28 3.076
1980 11 29 3.334
1980 11 30 3.646
1980 12 01 3.470
1980 12 02 3.756
1980 12 03 3.939
1980 12 04 4.083
1980 12 05 4.001
1980 12 06 4.008
1980 12 07 3.947
1980 12 08 2.870
1980 12 09 3.076
1980 12 10 3.049
1980 12 11 3.585
1980 12 12 3.676
1980 12 13 3.997
1980 12 14 3.858
1980 12 15 2.450
1980 12 16 2.388
1980 12 17 2.337
1980 12 18 3.033
1980 12 19 3.517
1980 12 20 3.882
1980 12 21 4.297
1980 12 22 4.298
1980 12 23 4.062
1980 12 24 4.297
1980 12 25 3.220
1980 12 26 3.124
1980 12 27 3.732
1980 12 28 4.296
1980 12 29 4.296
1980 12 30 3.830
1980 12 31 2.985
1981 01 01 2.692
1981 01 02 2.658
1981 01 03 2.628
1981 01 04 4.022
1981 01 05 4.098
1981 01 06 4.128
1981 01 07 4.128
1981 01 08 4.009
1981 01 09 3.193
1981 01 10 3.965
1981 01 11 3.248
1981 01 12 4.080
1981 01 13 4.109
1981 01 14 4.116
1981 01 15 3.727
1981 01 16 3.751
1981 01 17 3.569
1981 01 18 4.021
1981 01 19 4.079
1981 01 20 4.104
1981 01 21 4.115
1981 01 22 3.806
1981 01 23 2.998
1981 01 24 3.251
1981 01 25 3.518
1981 01 26 2.634
1981 01 27 3.752
1981 01 28 3.479
1981 01 29 2.935
1981 01 30 3.795
1981 01 31 3.829
1981 02 01 3.431
1981 02 02 3.439
1981 02 03 3.583
1981 02 04 3.819
1981 02 05 3.834
1981 02 06 3.692
1981 02 07 3.603
1981 02 08 2.733
1981 02 09 3.799
1981 02 10 3.820
1981 02 11 3.814
1981 02 12 3.808
1981 02 13 3.781
1981 02 14 3.773
1981 02 15 3.373
1981 02 16 3.349
1981 02 17 2.303
1981 02 18 2.861
1981 02 19 2.843
1981 02 20 3.511
1981 02 21 3.412
1981 02 22 3.426
1981 02 23 3.468
1981 02 24 3.127
1981 02 25 2.371
1981 02 26 3.183
1981 02 27 2.790
1981 02 28 3.241
1981 03 01 3.084
1981 03 02 2.456
1981 03 03 3.059
1981 03 04 3.170
1981 03 05 2.126
1981 03 06 3.166
1981 03 07 3.235
1981 03 08 2.953
1981 03 09 3.127
1981 03 10 2.496
1981 03 11 1.716
1981 03 12 2.460
1981 03 13 1.628
1981 03 14 1.568
1981 03 15 2.795
1981 03 16 2.543
1981 03 17 2.295
1981 03 18 2.791
1981 03 19 1.574
1981 03 20 1.864
1981 03 21 2.371
1981 03 22 1.284
1981 03 23 1.187
1981 03 24 1.099
1981 03 25 1.364
1981 03 26 0.979
1981 03 27 0.995
1981 03 28 2.347
1981 03 29 2.411
1981 03 30 1.216
1981 03 31 1.584
1981 04 01 0.907
1981 04 02 0.859
1981 04 03 1.135
1981 04 04 2.036
1981 04 05 0.880
1981 04 06 0.726
1981 04 07 0.762
1981 04 08 0.618
1981 04 09 0.961
1981 04 10 0.659
1981 04 11 0.527
1981 04 12 0.419
1981 04 13 0.398
1981 04 14 1.055
1981 04 15 1.985
1981 04 16 2.372
1981 04 17 1.454
1981 04 18 1.089
1981 04 19 0.968
1981 04 20 0.894
1981 04 21 0.856
1981 04 22 1.322
1981 04 23 2.320
1981 04 24 2.419
1981 04 25 2.439
1981 04 26 2.816
1981 04 27 3.073
1981 04 28 3.133
1981 04 29 3.130
1981 04 30 1.633
1981 05 01 1.382
1981 05 02 1.338
1981 05 03 1.634
1981 05 04 2.720
1981 05 05 2.127
1981 05 06 1.390
1981 05 07 1.425
1981 05 08 1.353
1981 05 09 1.282
1981 05 10 1.261
1981 05 11 1.274
1981 05 12 1.238
1981 05 13 1.180
1981 05 14 1.419
1981 05 15 1.578
1981 05 16 1.448
1981 05 17 1.329
1981 05 18 1.269
1981 05 19 1.885
1981 05 20 2.116
1981 05 21 1.595
1981 05 22 1.549
1981 05 23 1.051
1981 05 24 0.931
1981 05 25 0.906
1981 05 26 0.988
1981 05 27 1.859
1981 05 28 2.226
1981 05 29 1.090
1981 05 30 0.975
1981 05 31 0.913
1981 06 01 0.820
1981 06 02 1.167
1981 06 03 2.075
1981 06 04 1.001
1981 06 05 1.140
1981 06 06 2.081
1981 06 07 2.117
1981 06 08 2.344
1981 06 09 1.441
1981 06 10 1.570
1981 06 11 2.342
1981 06 12 1.268
1981 06 13 1.091
1981 06 14 1.082
1981 06 15 1.376
1981 06 16 2.327
1981 06 17 1.153
1981 06 18 1.035
1981 06 19 1.007
1981 06 20 0.993
1981 06 21 0.988
1981 06 22 1.041
1981 06 23 2.201
1981 06 24 2.262
1981 06 25 2.269
1981 06 26 1.208
1981 06 27 1.094
1981 06 28 1.074
1981 06 29 1.621
1981 06 30 1.854
1981 07 01 2.052
1981 07 02 2.349
1981 07 03 1.178
1981 07 04 1.157
1981 07 05 1.281
1981 07 06 1.219
1981 07 07 1.218
1981 07 08 1.054
1981 07 09 0.996
1981 07 10 0.960
1981 07 11 1.319
1981 07 12 1.395
1981 07 13 1.105
1981 07 14 0.855
1981 07 15 0.837
1981 07 16 0.929
1981 07 17 2.014
1981 07 18 1.089
1981 07 19 0.858
1981 07 20 1.694
1981 07 21 1.717
1981 07 22 1.381
1981 07 23 1.183
1981 07 24 1.931
1981 07 25 1.989
1981 07 26 2.226
1981 07 27 1.069
1981 07 28 1.045
1981 07 29 1.018
1981 07 30 0.991
1981 07 31 0.964
1981 08 01 1.123
1981 08 02 1.097
1981 08 03 1.044
1981 08 04 1.001
1981 08 05 1.576
1981 08 06 0.935
1981 08 07 1.104
1981 08 08 2.030
1981 08 09 2.176
1981 08 10 1.387
1981 08 11 1.136
1981 08 12 2.250
1981 08 13 2.430
1981 08 14 1.484
1981 08 15 1.452
1981 08 16 1.849
1981 08 17 2.303
1981 08 18 1.748
1981 08 19 1.303
1981 08 20 1.260
1981 08 21 1.212
1981 08 22 1.226
1981 08 23 1.115
1981 08 24 1.076
1981 08 25 1.337
1981 08 26 1.519
1981 08 27 2.116
1981 08 28 2.199
1981 08 29 2.640
1981 08 30 2.717
1981 08 31 2.743
1981 09 01 2.340
1981 09 02 2.331
1981 09 03 2.716
1981 09 04 2.814
1981 09 05 1.629
1981 09 06 1.641
1981 09 07 1.575
1981 09 08 1.719
1981 09 09 1.641
1981 09 10 1.475
1981 09 11 1.369
1981 09 12 1.308
1981 09 13 1.327
1981 09 14 1.293
1981 09 15 1.374
1981 09 16 1.191
1981 09 17 1.021
1981 09 18 0.980
1981 09 19 0.932
1981 09 20 2.136
1981 09 21 2.235
1981 09 22 2.849
1981 09 23 2.899
1981 09 24 2.922
1981 09 25 2.931
1981 09 26 3.003
1981 09 27 2.854
1981 09 28 2.883
1981 09 29 3.019
1981 09 30 3.011
1981 10 01 2.131
1981 10 02 2.200
1981 10 03 2.608
1981 10 04 3.483
1981 10 05 3.284
1981 10 06 3.512
1981 10 07 3.517
1981 10 08 3.466
1981 10 09 2.692
1981 10 10 3.339
1981 10 11 3.324
1981 10 12 3.348
1981 10 13 3.527
1981 10 14 2.252
1981 10 15 3.514
1981 10 16 3.450
1981 10 17 2.726
1981 10 18 2.282
1981 10 19 3.442
1981 10 20 3.417
1981 10 21 2.455
1981 10 22 2.215
1981 10 23 2.114
1981 10 24 2.035
1981 10 25 1.933
1981 10 26 3.203
1981 10 27 3.194
1981 10 28 3.174
1981 10 29 3.069
1981 10 30 2.910
1981 10 31 2.715
1981 11 01 2.811
1981 11 02 2.847
1981 11 03 3.574
1981 11 04 3.726
1981 11 05 2.680
1981 11 06 3.339
1981 11 07 3.703
1981 11 08 3.126
1981 11 09 4.007
1981 11 10 4.048
1981 11 11 2.631
1981 11 12 2.663
1981 11 13 3.987
1981 11 14 3.830
1981 11 15 3.384
1981 11 16 2.852
1981 11 17 2.386
1981 11 18 3.249
1981 11 19 3.631
1981 11 20 2.391
1981 11 21 2.245
1981 11 22 2.087
1981 11 23 2.041
1981 11 24 2.443
1981 11 25 2.222
1981 11 26 2.503
1981 11 27 1.843
1981 11 28 2.544
1981 11 29 2.860
1981 11 30 3.019
1981 12 01 4.016
1981 12 02 4.249
1981 12 03 3.341
1981 12 04 2.792
1981 12 05 3.995
1981 12 06 4.128
1981 12 07 4.071
1981 12 08 3.700
1981 12 09 4.103
1981 12 10 3.628
1981 12 11 2.995
1981 12 12 4.008
1981 12 13 2.740
1981 12 14 2.675
1981 12 15 3.610
1981 12 16 3.122
1981 12 17 2.152
1981 12 18 2.123
1981 12 19 3.422
1981 12 20 3.483
1981 12 21 3.518
1981 12 22 3.771
1981 12 23 4.288
1981 12 24 3.216
1981 12 25 2.885
1981 12 26 3.455
1981 12 27 4.288
1981 12 28 4.209
1981 12 29 2.871
1981 12 30 2.737
1981 12 31 2.634
1982 01 01 3.678
1982 01 02 3.812
1982 01 03 3.597
1982 01 04 3.401
1982 01 05 2.325
1982 01 06 2.143
1982 01 07 2.276
1982 01 08 3.440
1982 01 09 3.896
1982 01 10 3.972
1982 01 11 3.707
1982 01 12 2.792
1982 01 13 2.348
1982 01 14 2.166
1982 01 15 2.136
1982 01 16 2.018
1982 01 17 1.846
1982 01 18 3.257
1982 01 19 2.372
1982 01 20 2.047
1982 01 21 1.976
1982 01 22 2.674
1982 01 23 3.280
1982 01 24 2.346
1982 01 25 2.005
1982 01 26 1.868
1982 01 27 1.799
1982 01 28 1.800
1982 01 29 1.840
1982 01 30 2.248
1982 01 31 2.156
1982 02 01 1.385
1982 02 02 2.108
1982 02 03 2.302
1982 02 04 2.647
1982 02 05 3.117
1982 02 06 3.824
1982 02 07 2.729
1982 02 08 2.687
1982 02 09 3.784
1982 02 10 3.818
1982 02 11 3.823
1982 02 12 3.337
1982 02 13 3.817
1982 02 14 2.999
1982 02 15 3.811
1982 02 16 3.809
1982 02 17 3.807
1982 02 18 3.803
1982 02 19 3.768
1982 02 20 3.802
1982 02 21 3.765
1982 02 22 3.796
1982 02 23 3.793
1982 02 24 3.791
1982 02 25 3.299
1982 02 26 2.701
1982 02 27 2.810
1982 02 28 3.779
1982 03 01 3.720
1982 03 02 3.449
1982 03 03 2.245
1982 03 04 2.174
1982 03 05 2.164
1982 03 06 2.120
1982 03 07 2.077
1982 03 08 2.155
1982 03 09 2.417
1982 03 10 2.949
1982 03 11 2.845
1982 03 12 2.656
1982 03 13 1.754
1982 03 14 1.664
1982 03 15 3.086
1982 03 16 3.106
1982 03 17 1.954
1982 03 18 3.041
1982 03 19 2.963
1982 03 20 3.091
1982 03 21 2.377
1982 03 22 3.127
1982 03 23 2.513
1982 03 24 2.121
1982 03 25 2.482
1982 03 26 2.224
1982 03 27 1.595
1982 03 28 2.537
1982 03 29 2.973
1982 03 30 3.385
1982 03 31 3.133
1982 04 01 1.931
1982 04 02 1.744
1982 04 03 1.621
1982 04 04 1.633
1982 04 05 2.091
1982 04 06 2.286
1982 04 07 1.487
1982 04 08 1.329
1982 04 09 1.257
1982 04 10 1.194
1982 04 11 1.131
1982 04 12 1.172
1982 04 13 1.441
1982 04 14 2.417
1982 04 15 2.585
1982 04 16 1.117
1982 04 17 1.133
1982 04 18 0.997
1982 04 19 0.941
1982 04 20 1.184
1982 04 21 2.075
1982 04 22 0.928
1982 04 23 1.352
1982 04 24 0.967
1982 04 25 0.838
1982 04 26 0.877
1982 04 27 0.798
1982 04 28 1.053
1982 04 29 0.819
1982 04 30 0.630
1982 05 01 0.495
1982 05 02 0.457
1982 05 03 0.992
1982 05 04 0.682
1982 05 05 0.539
1982 05 06 0.581
1982 05 07 0.376
1982 05 08 0.359
1982 05 09 0.487
1982 05 10 1.796
1982 05 11 1.903
1982 05 12 2.668
1982 05 13 1.272
1982 05 14 1.285
1982 05 15 2.464
1982 05 16 1.485
1982 05 17 1.257
1982 05 18 2.206
1982 05 19 2.590
1982 05 20 1.223
1982 05 21 1.203
1982 05 22 1.185
1982 05 23 1.140
1982 05 24 2.343
1982 05 25 2.500
1982 05 26 2.692
1982 05 27 1.523
1982 05 28 1.274
1982 05 29 1.272
1982 05 30 1.269
1982 05 31 1.266
1982 06 01 1.172
1982 06 02 1.141
1982 06 03 1.153
1982 06 04 1.677
1982 06 05 2.233
1982 06 06 1.299
1982 06 07 1.100
1982 06 08 1.158
1982 06 09 1.090
1982 06 10 1.909
1982 06 11 2.254
1982 06 12 2.436
1982 06 13 1.257
1982 06 14 1.180
1982 06 15 2.427
1982 06 16 2.433
1982 06 17 1.551
1982 06 18 1.209
1982 06 19 1.993
1982 06 20 2.435
1982 06 21 1.433
1982 06 22 2.436
1982 06 23 2.059
1982 06 24 2.436
1982 06 25 2.435
1982 06 26 2.437
1982 06 27 2.436
1982 06 28 2.436
1982 06 29 2.437
1982 06 30 1.141
1982 07 01 1.275
1982 07 02 1.351
1982 07 03 1.271
1982 07 04 1.868
1982 07 05 2.427
1982 07 06 2.061
1982 07 07 2.481
1982 07 08 2.330
1982 07 09 2.484
1982 07 10 2.462
1982 07 11 2.486
1982 07 12 2.487
1982 07 13 2.488
1982 07 14 1.283
1982 07 15 1.418
1982 07 16 1.502
1982 07 17 2.494
1982 07 18 2.495
1982 07 19 1.460
1982 07 20 1.292
1982 07 21 1.294
1982 07 22 1.331
1982 07 23 1.394
1982 07 24 1.319
1982 07 25 1.301
1982 07 26 1.303
1982 07 27 1.305
1982 07 28 1.391
1982 07 29 2.497
1982 07 30 2.507
1982 07 31 1.327
1982 08 01 2.407
1982 08 02 2.722
1982 08 03 2.765
1982 08 04 1.619
1982 08 05 1.621
1982 08 06 1.633
1982 08 07 1.771
1982 08 08 2.150
1982 08 09 2.731
1982 08 10 2.726
1982 08 11 1.669
1982 08 12 1.582
1982 08 13 1.561
1982 08 14 1.538
1982 08 15 2.329
1982 08 16 2.664
1982 08 17 2.784
1982 08 18 2.805
1982 08 19 2.671
1982 08 20 1.774
1982 08 21 1.665
1982 08 22 2.616
1982 08 23 2.820
1982 08 24 2.823
1982 08 25 1.677
1982 08 26 1.680
1982 08 27 1.752
1982 08 28 1.755
1982 08 29 1.689
1982 08 30 2.743
1982 08 31 2.843
1982 09 01 2.609
1982 09 02 1.742
1982 09 03 1.739
1982 09 04 1.751
1982 09 05 2.131
1982 09 06 2.424
1982 09 07 1.851
1982 09 08 1.721
1982 09 09 1.695
1982 09 10 1.666
1982 09 11 1.629
1982 09 12 1.573
1982 09 13 1.513
1982 09 14 1.452
1982 09 15 1.392
1982 09 16 1.333
1982 09 17 1.757
1982 09 18 2.466
1982 09 19 2.648
1982 09 20 2.230
1982 09 21 1.619
1982 09 22 1.519
1982 09 23 1.399
1982 09 24 1.758
1982 09 25 1.450
1982 09 26 1.443
1982 09 27 2.356
1982 09 28 2.449
1982 09 29 1.620
1982 09 30 1.411
1982 10 01 2.819
1982 10 02 2.869
1982 10 03 2.536
1982 10 04 2.781
1982 10 05 3.291
1982 10 06 3.337
1982 10 07 3.395
1982 10 08 3.520
1982 10 09 3.530
1982 10 10 3.533
1982 10 11 3.535
1982 10 12 3.088
1982 10 13 3.541
1982 10 14 2.208
1982 10 15 2.211
1982 10 16 2.232
1982 10 17 3.291
1982 10 18 3.549
1982 10 19 3.075
1982 10 20 2.441
1982 10 21 3.028
1982 10 22 3.563
1982 10 23 3.566
1982 10 24 3.568
1982 10 25 3.308
1982 10 26 3.352
1982 10 27 3.532
1982 10 28 3.577
1982 10 29 2.974
1982 10 30 3.372
1982 10 31 2.489
1982 11 01 2.555
1982 11 02 3.395
1982 11 03 3.985
1982 11 04 4.040
1982 11 05 4.056
1982 11 06 4.059
1982 11 07 2.882
1982 11 08 2.938
1982 11 09 2.729
1982 11 10 3.627
1982 11 11 4.067
1982 11 12 4.068
1982 11 13 4.070
1982 11 14 4.072
1982 11 15 4.073
1982 11 16 3.892
1982 11 17 2.780
1982 11 18 2.728
1982 11 19 3.300
1982 11 20 4.080
1982 11 21 4.081
1982 11 22 4.082
1982 11 23 4.083
1982 11 24 4.085
1982 11 25 4.086
1982 11 26 4.087
1982 11 27 4.088
1982 11 28 4.089
1982 11 29 4.090
1982 11 30 3.614
1982 12 01 4.257
1982 12 02 4.288
1982 12 03 4.265
1982 12 04 3.457
1982 12 05 3.412
1982 12 06 4.069
1982 12 07 4.272
1982 12 08 2.768
1982 12 09 2.745
1982 12 10 3.395
1982 12 11 3.696
1982 12 12 4.049
1982 12 13 4.044
1982 12 14 4.046
1982 12 15 4.189
1982 12 16 4.252
1982 12 17 3.594
1982 12 18 4.201
1982 12 19 4.172
1982 12 20 4.287
1982 12 21 4.288
1982 12 22 4.291
1982 12 23 4.297
1982 12 24 4.297
1982 12 25 2.837
1982 12 26 3.055
1982 12 27 2.650
