year month day evapotransp_mgb
1980 01 01 2.494
1980 01 02 2.523
1980 01 03 2.206
1980 01 04 1.939
1980 01 05 1.890
1980 01 06 1.932
1980 01 07 1.958
1980 01 08 2.521
1980 01 09 2.520
1980 01 10 2.520
1980 01 11 2.520
1980 01 12 2.521
1980 01 13 2.522
1980 01 14 2.522
1980 01 15 2.521
1980 01 16 2.520
1980 01 17 2.519
1980 01 18 2.518
1980 01 19 2.516
1980 01 20 2.515
1980 01 21 2.514
1980 01 22 2.513
1980 01 23 2.354
1980 01 24 2.380
1980 01 25 2.508
1980 01 26 2.506
1980 01 27 2.505
1980 01 28 2.503
1980 01 29 2.502
1980 01 30 2.223
1980 01 31 2.136
1980 02 01 2.495
1980 02 02 2.495
1980 02 03 2.493
1980 02 04 2.491
1980 02 05 2.463
1980 02 06 2.071
1980 02 07 2.125
1980 02 08 2.418
1980 02 09 2.136
1980 02 10 1.926
1980 02 11 1.862
1980 02 12 2.021
1980 02 13 2.456
1980 02 14 2.466
1980 02 15 2.463
1980 02 16 2.460
1980 02 17 2.457
1980 02 18 2.454
1980 02 19 2.451
1980 02 20 2.448
1980 02 21 2.445
1980 02 22 2.441
1980 02 23 2.438
1980 02 24 2.434
1980 02 25 2.428
1980 02 26 2.428
1980 02 27 2.424
1980 02 28 2.420
1980 02 29 2.289
1980 03 01 1.806
1980 03 02 1.788
1980 03 03 1.747
1980 03 04 2.053
1980 03 05 1.772
1980 03 06 1.799
1980 03 07 1.913
1980 03 08 2.247
1980 03 09 2.306
1980 03 10 2.355
1980 03 11 2.350
1980 03 12 2.346
1980 03 13 2.341
1980 03 14 2.336
1980 03 15 2.332
1980 03 16 2.327
1980 03 17 2.314
1980 03 18 2.205
1980 03 19 2.300
1980 03 20 2.181
1980 03 21 1.772
1980 03 22 1.715
1980 03 23 1.817
1980 03 24 1.881
1980 03 25 1.693
1980 03 26 1.636
1980 03 27 1.631
1980 03 28 1.933
1980 03 29 2.074
1980 03 30 2.256
1980 03 31 2.252
1980 04 01 2.216
1980 04 02 1.939
1980 04 03 2.151
1980 04 04 2.145
1980 04 05 2.140
1980 04 06 2.134
1980 04 07 2.117
1980 04 08 2.124
1980 04 09 2.118
1980 04 10 2.072
1980 04 11 1.967
1980 04 12 2.102
1980 04 13 2.097
1980 04 14 2.091
1980 04 15 2.086
1980 04 16 2.081
1980 04 17 2.076
1980 04 18 1.705
1980 04 19 1.441
1980 04 20 1.445
1980 04 21 1.425
1980 04 22 1.420
1980 04 23 1.429
1980 04 24 1.410
1980 04 25 1.444
1980 04 26 1.421
1980 04 27 1.449
1980 04 28 1.411
1980 04 29 1.406
1980 04 30 1.450
1980 05 01 1.800
1980 05 02 1.448
1980 05 03 1.871
1980 05 04 1.867
1980 05 05 1.305
1980 05 06 1.286
1980 05 07 1.278
1980 05 08 1.319
1980 05 09 1.310
1980 05 10 1.365
1980 05 11 1.298
1980 05 12 1.594
1980 05 13 1.268
1980 05 14 1.252
1980 05 15 1.244
1980 05 16 1.433
1980 05 17 1.317
1980 05 18 1.450
1980 05 19 1.424
1980 05 20 1.336
1980 05 21 1.262
1980 05 22 1.305
1980 05 23 1.788
1980 05 24 1.552
1980 05 25 1.349
1980 05 26 1.296
1980 05 27 1.444
1980 05 28 1.291
1980 05 29 1.188
1980 05 30 1.250
1980 05 31 1.296
1980 06 01 1.228
1980 06 02 1.434
1980 06 03 1.715
1980 06 04 1.712
1980 06 05 1.468
1980 06 06 1.187
1980 06 07 1.173
1980 06 08 1.175
1980 06 09 1.167
1980 06 10 1.164
1980 06 11 1.184
1980 06 12 1.168
1980 06 13 1.163
1980 06 14 1.685
1980 06 15 1.211
1980 06 16 1.171
1980 06 17 1.147
1980 06 18 1.180
1980 06 19 1.143
1980 06 20 1.175
1980 06 21 1.328
1980 06 22 1.670
1980 06 23 1.587
1980 06 24 1.596
1980 06 25 1.613
1980 06 26 1.665
1980 06 27 1.675
1980 06 28 1.494
1980 06 29 1.187
1980 06 30 1.149
1980 07 01 1.270
1980 07 02 1.343
1980 07 03 1.463
1980 07 04 1.575
1980 07 05 1.723
1980 07 06 1.605
1980 07 07 1.331
1980 07 08 1.268
1980 07 09 1.268
1980 07 10 1.301
1980 07 11 1.306
1980 07 12 1.298
1980 07 13 1.249
1980 07 14 1.249
1980 07 15 1.627
1980 07 16 1.747
1980 07 17 1.259
1980 07 18 1.257
1980 07 19 1.294
1980 07 20 1.254
1980 07 21 1.255
1980 07 22 1.390
1980 07 23 1.729
1980 07 24 1.574
1980 07 25 1.274
1980 07 26 1.275
1980 07 27 1.265
1980 07 28 1.301
1980 07 29 1.475
1980 07 30 1.524
1980 07 31 1.758
1980 08 01 1.836
1980 08 02 1.553
1980 08 03 1.407
1980 08 04 1.451
1980 08 05 1.436
1980 08 06 1.418
1980 08 07 1.791
1980 08 08 1.445
1980 08 09 1.430
1980 08 10 1.408
1980 08 11 1.655
1980 08 12 1.851
1980 08 13 1.871
1980 08 14 1.454
1980 08 15 1.530
1980 08 16 1.876
1980 08 17 1.554
1980 08 18 1.877
1980 08 19 1.597
1980 08 20 1.496
1980 08 21 1.431
1980 08 22 1.508
1980 08 23 1.608
1980 08 24 1.884
1980 08 25 1.901
1980 08 26 1.904
1980 08 27 1.908
1980 08 28 1.926
1980 08 29 1.615
1980 08 30 1.461
1980 08 31 1.531
1980 09 01 1.410
1980 09 02 1.440
1980 09 03 1.452
1980 09 04 1.686
1980 09 05 1.564
1980 09 06 1.473
1980 09 07 1.438
1980 09 08 1.435
1980 09 09 1.427
1980 09 10 1.670
1980 09 11 1.936
1980 09 12 1.940
1980 09 13 1.883
1980 09 14 1.695
1980 09 15 1.634
1980 09 16 1.875
1980 09 17 1.880
1980 09 18 1.943
1980 09 19 1.964
1980 09 20 1.789
1980 09 21 1.982
1980 09 22 2.012
1980 09 23 1.811
1980 09 24 1.678
1980 09 25 1.833
1980 09 26 1.984
1980 09 27 1.792
1980 09 28 1.645
1980 09 29 1.815
1980 09 30 1.541
1980 10 01 1.469
1980 10 02 1.443
1980 10 03 1.542
1980 10 04 1.526
1980 10 05 1.603
1980 10 06 1.948
1980 10 07 1.914
1980 10 08 1.968
1980 10 09 1.997
1980 10 10 2.011
1980 10 11 2.016
1980 10 12 2.018
1980 10 13 2.077
1980 10 14 2.107
1980 10 15 2.122
1980 10 16 2.021
1980 10 17 1.681
1980 10 18 1.712
1980 10 19 1.595
1980 10 20 1.795
1980 10 21 2.080
1980 10 22 1.622
1980 10 23 2.102
1980 10 24 2.100
1980 10 25 2.105
1980 10 26 1.950
1980 10 27 1.843
1980 10 28 1.811
1980 10 29 2.105
1980 10 30 2.023
1980 10 31 2.108
1980 11 01 2.112
1980 11 02 1.818
1980 11 03 1.581
1980 11 04 1.581
1980 11 05 1.699
1980 11 06 1.808
1980 11 07 2.037
1980 11 08 2.106
1980 11 09 2.163
1980 11 10 2.186
1980 11 11 2.211
1980 11 12 2.257
1980 11 13 2.312
1980 11 14 2.179
1980 11 15 1.854
1980 11 16 1.735
1980 11 17 1.704
1980 11 18 1.762
1980 11 19 2.182
1980 11 20 2.284
1980 11 21 2.271
1980 11 22 2.170
1980 11 23 2.291
1980 11 24 2.292
1980 11 25 2.319
1980 11 26 2.268
1980 11 27 2.062
1980 11 28 1.946
1980 11 29 2.177
1980 11 30 2.316
1980 12 01 2.244
1980 12 02 2.298
1980 12 03 2.322
1980 12 04 2.324
1980 12 05 2.339
1980 12 06 2.340
1980 12 07 2.341
1980 12 08 2.345
1980 12 09 2.354
1980 12 10 2.351
1980 12 11 2.345
1980 12 12 2.357
1980 12 13 2.360
1980 12 14 2.368
1980 12 15 2.372
1980 12 16 1.868
1980 12 17 1.816
1980 12 18 2.046
1980 12 19 1.824
1980 12 20 1.851
1980 12 21 2.149
1980 12 22 2.362
1980 12 23 2.365
1980 12 24 2.367
1980 12 25 2.371
1980 12 26 2.377
1980 12 27 2.377
1980 12 28 2.380
1980 12 29 2.384
1980 12 30 2.385
1980 12 31 2.387
1981 01 01 2.486
1981 01 02 2.518
1981 01 03 2.526
1981 01 04 2.371
1981 01 05 2.524
1981 01 06 2.524
1981 01 07 2.524
1981 01 08 2.525
