year month day evapotransp_mgb
1980 01 01 3.631
1980 01 02 3.684
1980 01 03 3.504
1980 01 04 3.257
1980 01 05 3.224
1980 01 06 3.546
1980 01 07 3.620
1980 01 08 3.678
1980 01 09 3.498
1980 01 10 3.397
1980 01 11 3.674
1980 01 12 3.672
1980 01 13 3.672
1980 01 14 3.669
1980 01 15 3.667
1980 01 16 3.666
1980 01 17 3.666
1980 01 18 3.662
1980 01 19 3.659
1980 01 20 3.657
1980 01 21 3.655
1980 01 22 3.654
1980 01 23 3.650
1980 01 24 3.648
1980 01 25 3.645
1980 01 26 3.642
1980 01 27 3.640
1980 01 28 3.637
1980 01 29 3.633
1980 01 30 3.550
1980 01 31 3.058
1980 02 01 3.741
1980 02 02 3.760
1980 02 03 3.756
1980 02 04 3.353
1980 02 05 3.687
1980 02 06 3.107
1980 02 07 3.135
1980 02 08 3.198
1980 02 09 3.667
1980 02 10 3.724
1980 02 11 3.084
1980 02 12 3.424
1980 02 13 3.709
1980 02 14 3.704
1980 02 15 3.698
1980 02 16 3.693
1980 02 17 3.687
1980 02 18 3.681
1980 02 19 3.675
1980 02 20 3.670
1980 02 21 3.662
1980 02 22 3.656
1980 02 23 3.533
1980 02 24 3.323
1980 02 25 3.400
1980 02 26 3.341
1980 02 27 3.474
1980 02 28 3.251
1980 02 29 3.120
1980 03 01 2.966
1980 03 02 2.933
1980 03 03 2.894
1980 03 04 3.067
1980 03 05 3.173
1980 03 06 3.227
1980 03 07 2.886
1980 03 08 2.889
1980 03 09 2.827
1980 03 10 2.832
1980 03 11 3.253
1980 03 12 3.413
1980 03 13 3.219
1980 03 14 3.421
1980 03 15 3.412
1980 03 16 3.402
1980 03 17 2.756
1980 03 18 2.746
1980 03 19 3.131
1980 03 20 2.771
1980 03 21 2.759
1980 03 22 2.763
1980 03 23 2.732
1980 03 24 2.688
1980 03 25 2.678
1980 03 26 2.668
1980 03 27 2.658
1980 03 28 2.648
1980 03 29 2.701
