year month day evapotransp_mgb
1980 01 01 3.397
1980 01 02 3.385
1980 01 03 3.396
1980 01 04 3.403
1980 01 05 3.406
1980 01 06 3.407
1980 01 07 3.364
1980 01 08 3.409
1980 01 09 3.410
1980 01 10 3.411
1980 01 11 3.412
1980 01 12 3.413
1980 01 13 3.414
1980 01 14 3.415
1980 01 15 3.416
1980 01 16 3.416
1980 01 17 3.417
1980 01 18 3.417
1980 01 19 3.400
1980 01 20 3.308
1980 01 21 3.323
1980 01 22 3.080
1980 01 23 3.414
1980 01 24 3.420
1980 01 25 3.421
1980 01 26 3.214
1980 01 27 3.421
1980 01 28 3.422
1980 01 29 3.422
1980 01 30 3.422
1980 01 31 3.422
1980 02 01 3.310
1980 02 02 3.326
1980 02 03 3.325
1980 02 04 3.325
1980 02 05 3.326
1980 02 06 3.325
1980 02 07 3.324
1980 02 08 3.324
1980 02 09 3.323
1980 02 10 3.324
1980 02 11 3.321
1980 02 12 3.321
1980 02 13 3.320
1980 02 14 3.320
1980 02 15 3.318
1980 02 16 3.317
1980 02 17 3.315
1980 02 18 3.314
1980 02 19 3.318
1980 02 20 3.312
1980 02 21 3.309
1980 02 22 3.310
1980 02 23 3.306
1980 02 24 3.300
1980 02 25 3.273
1980 02 26 3.295
1980 02 27 3.292
1980 02 28 3.292
1980 02 29 3.288
1980 03 01 3.356
1980 03 02 3.338
1980 03 03 3.345
1980 03 04 3.325
1980 03 05 3.356
1980 03 06 3.353
1980 03 07 3.349
1980 03 08 3.280
1980 03 09 3.183
1980 03 10 3.165
1980 03 11 3.132
1980 03 12 2.999
1980 03 13 2.979
1980 03 14 3.128
1980 03 15 3.304
1980 03 16 3.185
1980 03 17 3.272
1980 03 18 3.139
1980 03 19 3.129
1980 03 20 2.975
1980 03 21 3.252
1980 03 22 3.170
1980 03 23 2.867
1980 03 24 2.862
1980 03 25 2.830
1980 03 26 2.859
1980 03 27 2.786
1980 03 28 2.759
1980 03 29 2.728
1980 03 30 2.808
1980 03 31 2.721
1980 04 01 3.260
1980 04 02 3.325
1980 04 03 3.382
1980 04 04 3.421
1980 04 05 3.437
1980 04 06 3.430
1980 04 07 3.447
1980 04 08 3.450
1980 04 09 3.441
1980 04 10 3.391
1980 04 11 3.123
1980 04 12 3.262
1980 04 13 3.376
1980 04 14 3.291
1980 04 15 3.279
1980 04 16 3.218
1980 04 17 3.136
1980 04 18 3.006
1980 04 19 2.993
1980 04 20 2.973
1980 04 21 2.950
1980 04 22 2.928
1980 04 23 2.904
1980 04 24 2.879
1980 04 25 2.852
1980 04 26 2.928
1980 04 27 2.836
1980 04 28 2.785
1980 04 29 2.706
1980 04 30 2.731
1980 05 01 3.209
1980 05 02 3.089
1980 05 03 3.077
1980 05 04 3.146
1980 05 05 3.498
1980 05 06 3.449
1980 05 07 3.169
1980 05 08 3.060
1980 05 09 2.898
1980 05 10 2.829
1980 05 11 2.806
1980 05 12 2.790
1980 05 13 2.775
1980 05 14 2.761
1980 05 15 2.747
1980 05 16 2.734
1980 05 17 2.721
1980 05 18 2.708
1980 05 19 2.695
1980 05 20 2.683
1980 05 21 2.671
1980 05 22 2.659
1980 05 23 2.647
1980 05 24 2.636
1980 05 25 2.624
1980 05 26 2.613
1980 05 27 2.602
1980 05 28 2.592
1980 05 29 2.581
1980 05 30 2.571
1980 05 31 2.560
1980 06 01 2.953
1980 06 02 2.909
1980 06 03 2.897
1980 06 04 2.884
1980 06 05 2.871
1980 06 06 2.858
1980 06 07 2.844
1980 06 08 2.831
1980 06 09 2.816
1980 06 10 2.801
1980 06 11 2.786
