year month day streamflow_m3s qual_control_by_ana qual_flag
1939 05 01 nan nan 0
1939 05 02 nan nan 0
1939 05 03 nan nan 0
1939 05 04 nan nan 0
1939 05 05 nan nan 0
1939 05 06 nan nan 0
1939 05 07 nan nan 0
1939 05 08 nan nan 0
1939 05 09 nan nan 0
1939 05 10 nan nan 0
1939 05 11 nan nan 0
1939 05 12 nan nan 0
1939 05 13 nan nan 0
1939 05 14 nan nan 0
1939 05 15 nan nan 0
1939 05 16 nan nan 0
1939 05 17 nan nan 0
1939 05 18 nan nan 0
1939 05 19 nan nan 0
1939 05 20 nan nan 0
1939 05 21 nan nan 0
1939 05 22 nan nan 0
1939 05 23 nan nan 0
1939 05 24 nan nan 0
1939 05 25 nan nan 0
1939 05 26 3.890000 1 1
1939 05 27 3.890000 1 1
1939 05 28 3.820000 1 1
1939 05 29 3.820000 1 1
1939 05 30 3.750000 1 1
1939 05 31 3.890000 1 1
1939 06 01 3.750000 1 1
1939 06 02 3.620000 1 1
1939 06 03 3.620000 1 1
1939 06 04 3.620000 1 1
1939 06 05 3.620000 1 1
1939 06 06 3.620000 1 1
1939 06 07 3.490000 1 1
1939 06 08 3.490000 1 1
1939 06 09 3.490000 1 1
1939 06 10 3.490000 1 1
1939 06 11 3.490000 1 1
1939 06 12 3.620000 1 1
1939 06 13 3.490000 1 1
1939 06 14 3.430000 1 1
1939 06 15 3.430000 1 1
1939 06 16 3.370000 1 1
1939 06 17 3.370000 1 1
1939 06 18 3.370000 1 1
1939 06 19 3.370000 1 1
1939 06 20 3.370000 1 1
1939 06 21 3.300000 1 1
1939 06 22 3.240000 1 1
1939 06 23 3.240000 1 1
1939 06 24 3.240000 1 1
1939 06 25 3.240000 1 1
1939 06 26 3.180000 1 1
1939 06 27 2.990000 1 1
1939 06 28 3.180000 1 1
1939 06 29 3.120000 1 1
1939 06 30 3.180000 1 1
1939 07 01 3.120000 1 1
1939 07 02 3.050000 1 1
1939 07 03 3.050000 1 1
1939 07 04 2.990000 1 1
1939 07 05 2.990000 1 1
1939 07 06 2.990000 1 1
1939 07 07 2.990000 1 1
1939 07 08 2.990000 1 1
1939 07 09 2.990000 1 1
1939 07 10 2.990000 1 1
1939 07 11 2.930000 1 1
1939 07 12 2.870000 1 1
1939 07 13 2.930000 1 1
1939 07 14 2.990000 1 1
1939 07 15 2.990000 1 1
1939 07 16 2.870000 1 1
1939 07 17 2.870000 1 1
1939 07 18 2.870000 1 1
1939 07 19 2.680000 1 1
1939 07 20 2.800000 1 1
1939 07 21 2.800000 1 1
1939 07 22 2.800000 1 1
1939 07 23 2.870000 1 1
1939 07 24 2.870000 1 1
1939 07 25 2.800000 1 1
1939 07 26 2.990000 1 1
1939 07 27 2.870000 1 1
1939 07 28 2.740000 1 1
1939 07 29 2.740000 1 1
1939 07 30 2.740000 1 1
1939 07 31 2.740000 1 1
1939 08 01 2.620000 1 1
1939 08 02 2.620000 1 1
1939 08 03 2.620000 1 1
1939 08 04 2.620000 1 1
1939 08 05 2.560000 1 1
1939 08 06 2.560000 1 1
1939 08 07 2.490000 1 1
1939 08 08 2.490000 1 1
1939 08 09 2.490000 1 1
1939 08 10 2.430000 1 1
1939 08 11 2.430000 1 1
1939 08 12 2.430000 1 1
1939 08 13 2.490000 1 1
1939 08 14 2.490000 1 1
1939 08 15 2.490000 1 1
1939 08 16 2.490000 1 1
1939 08 17 2.430000 1 1
1939 08 18 2.430000 1 1
1939 08 19 2.430000 1 1
1939 08 20 2.370000 1 1
1939 08 21 2.370000 1 1
1939 08 22 2.370000 1 1
1939 08 23 2.370000 1 1
1939 08 24 2.560000 1 1
1939 08 25 2.560000 1 1
1939 08 26 2.370000 1 1
1939 08 27 2.370000 1 1
1939 08 28 2.370000 1 1
1939 08 29 2.370000 1 1
1939 08 30 2.370000 1 1
1939 08 31 2.250000 1 1
1939 09 01 2.250000 1 1
1939 09 02 2.310000 1 1
1939 09 03 2.310000 1 1
1939 09 04 2.370000 1 1
1939 09 05 2.430000 1 1
1939 09 06 2.370000 1 1
1939 09 07 2.250000 1 1
1939 09 08 2.250000 1 1
1939 09 09 2.250000 1 1
1939 09 10 2.120000 1 1
