year month day streamflow_m3s qual_control_by_ana qual_flag
1945 08 01 nan nan nan
1945 08 02 nan nan nan
1945 08 03 nan nan nan
1945 08 04 nan nan nan
1945 08 05 nan nan nan
1945 08 06 nan nan nan
1945 08 07 nan nan nan
1945 08 08 nan nan nan
1945 08 09 nan nan nan
1945 08 10 nan nan nan
1945 08 11 nan nan nan
1945 08 12 nan nan nan
1945 08 13 nan nan nan
1945 08 14 55.730000 1 1
1945 08 15 55.730000 1 1
1945 08 16 55.730000 1 1
1945 08 17 55.125000 1 1
1945 08 18 55.125000 1 1
1945 08 19 55.125000 1 1
1945 08 20 55.125000 1 1
1945 08 21 54.521000 1 1
1945 08 22 54.521000 1 1
1945 08 23 54.521000 1 1
1945 08 24 53.920000 1 1
1945 08 25 53.920000 1 1
1945 08 26 53.920000 1 1
1945 08 27 53.920000 1 1
1945 08 28 53.920000 1 1
1945 08 29 53.920000 1 1
1945 08 30 53.920000 1 1
1945 08 31 53.320000 1 1
1945 09 01 52.723000 1 1
1945 09 02 52.723000 1 1
1945 09 03 52.723000 1 1
1945 09 04 52.127000 1 1
1945 09 05 52.127000 1 1
1945 09 06 52.127000 1 1
1945 09 07 52.127000 1 1
1945 09 08 52.723000 1 1
1945 09 09 52.723000 1 1
1945 09 10 52.723000 1 1
1945 09 11 52.723000 1 1
1945 09 12 52.127000 1 1
1945 09 13 52.127000 1 1
1945 09 14 52.127000 1 1
1945 09 15 51.534000 1 1
1945 09 16 51.534000 1 1
1945 09 17 51.534000 1 1
1945 09 18 51.534000 1 1
1945 09 19 51.534000 1 1
1945 09 20 51.534000 1 1
1945 09 21 51.534000 1 1
1945 09 22 51.534000 1 1
1945 09 23 51.534000 1 1
1945 09 24 50.942000 1 1
1945 09 25 50.942000 1 1
1945 09 26 50.942000 1 1
1945 09 27 50.942000 1 1
1945 09 28 50.942000 1 1
1945 09 29 50.353000 1 1
1945 09 30 50.353000 1 1
1945 10 01 50.353000 1 1
1945 10 02 52.723000 1 1
1945 10 03 56.947000 1 1
1945 10 04 59.403000 1 1
1945 10 05 55.730000 1 1
1945 10 06 54.521000 1 1
1945 10 07 65.038000 1 1
1945 10 08 73.436000 1 1
1945 10 09 81.447000 1 1
1945 10 10 74.094000 1 1
1945 10 11 79.422000 1 1
1945 10 12 82.126000 1 1
1945 10 13 72.780000 1 1
1945 10 14 69.523000 1 1
1945 10 15 68.233000 1 1
1945 10 16 68.233000 1 1
1945 10 17 63.143000 1 1
1945 10 18 61.889000 1 1
1945 10 19 71.472000 1 1
1945 10 20 70.171000 1 1
1945 10 21 71.472000 1 1
1945 10 22 71.472000 1 1
1945 10 23 70.820000 1 1
1945 10 24 69.523000 1 1
1945 10 25 68.233000 1 1
1945 10 26 61.889000 1 1
1945 10 27 64.405000 1 1
1945 10 28 65.673000 1 1
1945 10 29 65.673000 1 1
1945 10 30 66.311000 1 1
1945 10 31 71.472000 1 1
1945 11 01 73.436000 1 1
1945 11 02 72.780000 1 1
1945 11 03 66.311000 1 1
1945 11 04 61.889000 1 1
1945 11 05 61.889000 1 1
1945 11 06 61.889000 1 1
1945 11 07 64.405000 1 1
1945 11 08 68.233000 1 1
1945 11 09 82.126000 1 1
1945 11 10 78.080000 1 1
1945 11 11 75.416000 1 1
1945 11 12 72.125000 1 1
1945 11 13 78.750000 1 1
1945 11 14 78.750000 1 1
1945 11 15 80.095000 1 1
1945 11 16 82.126000 1 1
1945 11 17 86.921000 1 1
1945 11 18 98.174000 1 1
1945 11 19 108.342000 1 1
1945 11 20 115.032000 1 1
1945 11 21 99.608000 1 1
1945 11 22 84.171000 1 1
1945 11 23 80.095000 1 1
1945 11 24 81.447000 1 1
1945 11 25 87.612000 1 1
1945 11 26 80.095000 1 1
1945 11 27 85.543000 1 1
1945 11 28 83.488000 1 1
1945 11 29 76.079000 1 1
1945 11 30 72.125000 1 1
1945 12 01 nan nan nan
1945 12 02 nan nan nan
1945 12 03 nan nan nan
1945 12 04 nan nan nan
1945 12 05 nan nan nan
1945 12 06 nan nan nan
1945 12 07 nan nan nan
1945 12 08 nan nan nan
1945 12 09 nan nan nan
1945 12 10 nan nan nan
1945 12 11 nan nan nan
1945 12 12 nan nan nan
1945 12 13 nan nan nan
1945 12 14 nan nan nan
1945 12 15 nan nan nan
1945 12 16 nan nan nan
1945 12 17 nan nan nan
1945 12 18 nan nan nan
1945 12 19 nan nan nan
1945 12 20 nan nan nan
1945 12 21 nan nan nan
1945 12 22 nan nan nan
1945 12 23 nan nan nan
1945 12 24 nan nan nan
1945 12 25 nan nan nan
1945 12 26 nan nan nan
1945 12 27 nan nan nan
1945 12 28 nan nan nan
1945 12 29 nan nan nan
1945 12 30 nan nan nan
1945 12 31 nan nan nan
1946 01 01 nan nan 255.0
1946 01 02 nan nan 255.0
1946 01 03 nan nan 255.0
1946 01 04 nan nan 255.0
1946 01 05 nan nan 255.0
1946 01 06 nan nan 255.0
1946 01 07 nan nan 255.0
1946 01 08 nan nan 255.0
1946 01 09 nan nan 255.0
1946 01 10 nan nan 255.0
1946 01 11 nan nan 255.0
1946 01 12 nan nan 255.0
1946 01 13 nan nan 255.0
1946 01 14 nan nan 255.0
1946 01 15 nan nan 255.0
1946 01 16 nan nan nan
1946 01 17 nan nan nan
1946 01 18 nan nan nan
1946 01 19 nan nan nan
1946 01 20 nan nan nan
1946 01 21 nan nan nan
1946 01 22 nan nan nan
1946 01 23 nan nan nan
1946 01 24 nan nan nan
1946 01 25 nan nan nan
1946 01 26 nan nan nan
1946 01 27 nan nan nan
1946 01 28 nan nan nan
1946 01 29 nan nan nan
1946 01 30 nan nan nan
1946 01 31 nan nan nan
1946 02 01 nan nan nan
1946 02 02 nan nan nan
1946 02 03 nan nan nan
1946 02 04 nan nan nan
1946 02 05 nan nan nan
1946 02 06 nan nan nan
1946 02 07 nan nan nan
1946 02 08 nan nan nan
1946 02 09 nan nan nan
1946 02 10 nan nan nan
1946 02 11 nan nan nan
1946 02 12 nan nan nan
1946 02 13 nan nan nan
1946 02 14 nan nan nan
1946 02 15 nan nan nan
1946 02 16 nan nan nan
1946 02 17 nan nan nan
1946 02 18 nan nan nan
1946 02 19 nan nan nan
1946 02 20 nan nan nan
1946 02 21 nan nan nan
1946 02 22 nan nan nan
1946 02 23 nan nan nan
1946 02 24 nan nan nan
1946 02 25 nan nan nan
1946 02 26 nan nan nan
1946 02 27 nan nan nan
