year month day streamflow_m3s qual_control_by_ana qual_flag
1938 08 01 4.770000 1 1
1938 08 02 5.100000 1 1
1938 08 03 5.580000 1 1
1938 08 04 4.940000 1 1
1938 08 05 4.610000 1 1
1938 08 06 4.450000 1 1
1938 08 07 4.450000 1 1
1938 08 08 4.610000 1 1
1938 08 09 5.420000 1 1
1938 08 10 7.060000 1 1
1938 08 11 7.830000 1 1
1938 08 12 7.830000 1 1
1938 08 13 8.240000 1 1
1938 08 14 8.030000 1 1
1938 08 15 6.300000 1 1
1938 08 16 6.120000 1 1
1938 08 17 5.930000 1 1
1938 08 18 5.740000 1 1
1938 08 19 5.740000 1 1
1938 08 20 5.740000 1 1
1938 08 21 5.260000 1 1
1938 08 22 4.770000 1 1
1938 08 23 4.770000 1 1
1938 08 24 4.770000 1 1
1938 08 25 4.450000 1 1
1938 08 26 4.290000 1 1
1938 08 27 4.130000 1 1
1938 08 28 3.870000 1 1
1938 08 29 3.870000 1 1
1938 08 30 3.870000 1 1
1938 08 31 3.740000 1 1
1938 09 01 3.610000 1 1
1938 09 02 3.610000 1 1
1938 09 03 3.480000 1 1
1938 09 04 3.480000 1 1
1938 09 05 3.740000 1 1
1938 09 06 3.740000 1 1
1938 09 07 5.100000 1 1
1938 09 08 7.620000 1 1
1938 09 09 8.860000 1 1
1938 09 10 8.860000 1 1
1938 09 11 8.660000 1 1
1938 09 12 6.490000 1 1
1938 09 13 4.770000 1 1
1938 09 14 4.770000 1 1
1938 09 15 4.940000 1 1
1938 09 16 4.940000 1 1
1938 09 17 4.450000 1 1
1938 09 18 4.290000 1 1
1938 09 19 4.290000 1 1
1938 09 20 4.130000 1 1
1938 09 21 4.130000 1 1
1938 09 22 4.000000 1 1
1938 09 23 3.870000 1 1
1938 09 24 3.870000 1 1
1938 09 25 3.870000 1 1
1938 09 26 3.870000 1 1
1938 09 27 3.870000 1 1
1938 09 28 3.870000 1 1
1938 09 29 3.740000 1 1
1938 09 30 3.740000 1 1
1938 10 01 3.480000 1 1
1938 10 02 3.480000 1 1
1938 10 03 3.480000 1 1
1938 10 04 3.480000 1 1
1938 10 05 8.030000 1 1
1938 10 06 6.490000 1 1
1938 10 07 4.450000 1 1
1938 10 08 4.130000 1 1
1938 10 09 3.870000 1 1
1938 10 10 3.870000 1 1
1938 10 11 3.870000 1 1
1938 10 12 3.740000 1 1
1938 10 13 3.870000 1 1
1938 10 14 5.100000 1 1
1938 10 15 5.740000 1 1
1938 10 16 5.100000 1 1
1938 10 17 6.870000 1 1
1938 10 18 6.870000 1 1
1938 10 19 6.120000 1 1
1938 10 20 4.770000 1 1
1938 10 21 4.770000 1 1
1938 10 22 5.420000 1 1
1938 10 23 6.870000 1 1
1938 10 24 7.430000 1 1
1938 10 25 6.300000 1 1
1938 10 26 5.740000 1 1
1938 10 27 5.580000 1 1
1938 10 28 5.420000 1 1
1938 10 29 4.770000 1 1
1938 10 30 4.940000 1 1
1938 10 31 4.450000 1 1
1938 11 01 4.290000 1 1
1938 11 02 4.130000 1 1
1938 11 03 4.130000 1 1
1938 11 04 4.130000 1 1
1938 11 05 3.870000 1 1
1938 11 06 3.870000 1 1
1938 11 07 4.000000 1 1
1938 11 08 5.420000 1 1
1938 11 09 5.420000 1 1
1938 11 10 9.280000 1 1
1938 11 11 36.800000 1 1
1938 11 12 14.100000 1 1
1938 11 13 8.030000 1 1
1938 11 14 6.490000 1 1
1938 11 15 7.620000 1 1
1938 11 16 6.680000 1 1
1938 11 17 9.690000 1 1
1938 11 18 6.300000 1 1
1938 11 19 5.930000 1 1
1938 11 20 5.420000 1 1
1938 11 21 5.260000 1 1
1938 11 22 5.100000 1 1
1938 11 23 4.770000 1 1
1938 11 24 5.740000 1 1
1938 11 25 5.420000 1 1
1938 11 26 4.770000 1 1
1938 11 27 4.610000 1 1
1938 11 28 4.000000 1 1
1938 11 29 5.420000 1 1
1938 11 30 6.870000 1 1
1938 12 01 28.600000 1 1
1938 12 02 16.800000 1 1
1938 12 03 14.800000 1 1
1938 12 04 11.000000 1 1
1938 12 05 12.100000 1 1
1938 12 06 7.620000 1 1
1938 12 07 7.060000 1 1
1938 12 08 17.900000 1 1
1938 12 09 12.400000 1 1
1938 12 10 11.900000 1 1
1938 12 11 10.800000 1 1
1938 12 12 9.690000 1 1
1938 12 13 9.280000 1 1
1938 12 14 8.030000 1 1
1938 12 15 7.240000 1 1
1938 12 16 7.240000 1 1
1938 12 17 9.910000 1 1
1938 12 18 7.830000 1 1
1938 12 19 6.490000 1 1
1938 12 20 25.300000 1 1
1938 12 21 14.100000 1 1
1938 12 22 38.300000 1 1
1938 12 23 36.800000 1 1
1938 12 24 41.800000 1 1
1938 12 25 37.900000 1 1
1938 12 26 33.000000 1 1
1938 12 27 34.900000 1 1
1938 12 28 34.500000 1 1
1938 12 29 28.900000 1 1
1938 12 30 26.600000 1 1
1938 12 31 22.600000 1 1
1939 01 01 15.800000 1 1
1939 01 02 13.300000 1 1
1939 01 03 11.900000 1 1
1939 01 04 11.500000 1 1
1939 01 05 10.600000 1 1
1939 01 06 9.480000 1 1
1939 01 07 9.070000 1 1
1939 01 08 8.240000 1 1
1939 01 09 8.450000 1 1
1939 01 10 7.240000 1 1
1939 01 11 7.240000 1 1
1939 01 12 9.280000 1 1
1939 01 13 14.300000 1 1
1939 01 14 11.700000 1 1
1939 01 15 9.070000 1 1
1939 01 16 8.660000 1 1
1939 01 17 10.600000 1 1
1939 01 18 12.100000 1 1
1939 01 19 12.100000 1 1
1939 01 20 11.000000 1 1
1939 01 21 14.800000 1 1
1939 01 22 19.800000 1 1
1939 01 23 36.800000 1 1
1939 01 24 22.600000 1 1
1939 01 25 81.000000 1 1
1939 01 26 48.600000 1 1
1939 01 27 31.300000 1 1
1939 01 28 22.600000 1 1
1939 01 29 17.900000 1 1
1939 01 30 14.600000 1 1
1939 01 31 12.900000 1 1
1939 02 01 11.700000 1 1
1939 02 02 10.800000 1 1
1939 02 03 10.100000 1 1
1939 02 04 9.910000 1 1
1939 02 05 9.910000 1 1
1939 02 06 9.690000 1 1
1939 02 07 9.690000 1 1
1939 02 08 10.100000 1 1
1939 02 09 13.300000 1 1
1939 02 10 18.200000 1 1
1939 02 11 34.200000 1 1
1939 02 12 13.600000 1 1
1939 02 13 12.100000 1 1
1939 02 14 11.700000 1 1
1939 02 15 10.800000 1 1
1939 02 16 10.600000 1 1
1939 02 17 10.600000 1 1
1939 02 18 10.100000 1 1
1939 02 19 9.690000 1 1
1939 02 20 9.280000 1 1
1939 02 21 9.070000 1 1
1939 02 22 8.660000 1 1
1939 02 23 8.450000 1 1
1939 02 24 8.030000 1 1
1939 02 25 7.620000 1 1
1939 02 26 7.430000 1 1
1939 02 27 7.430000 1 1
1939 02 28 7.240000 1 1
1939 03 01 7.240000 1 1
1939 03 02 7.240000 1 1
1939 03 03 7.240000 1 1
1939 03 04 7.240000 1 1
1939 03 05 7.240000 1 1
1939 03 06 7.240000 1 1
1939 03 07 7.060000 1 1
1939 03 08 7.060000 1 1
1939 03 09 6.870000 1 1
1939 03 10 6.870000 1 1
1939 03 11 6.680000 1 1
1939 03 12 6.680000 1 1
1939 03 13 6.490000 1 1
1939 03 14 6.490000 1 1
1939 03 15 6.120000 1 1
1939 03 16 5.930000 1 1
1939 03 17 6.120000 1 1
1939 03 18 6.120000 1 1
1939 03 19 6.490000 1 1
1939 03 20 7.430000 1 1
1939 03 21 7.240000 1 1
1939 03 22 7.060000 1 1
1939 03 23 6.870000 1 1
1939 03 24 6.870000 1 1
1939 03 25 8.240000 1 1
1939 03 26 8.860000 1 1
1939 03 27 9.280000 1 1
1939 03 28 13.300000 1 1
1939 03 29 11.500000 1 1
1939 03 30 8.860000 1 1
1939 03 31 8.450000 1 1
1939 04 01 10.800000 1 1
1939 04 02 8.860000 1 1
1939 04 03 8.660000 1 1
1939 04 04 8.660000 1 1
1939 04 05 10.600000 1 1
1939 04 06 10.100000 1 1
1939 04 07 9.910000 1 1
1939 04 08 9.690000 1 1
1939 04 09 9.690000 1 1
1939 04 10 9.070000 1 1
1939 04 11 8.450000 1 1
1939 04 12 7.240000 1 1
1939 04 13 6.490000 1 1
1939 04 14 6.490000 1 1
1939 04 15 5.740000 1 1
1939 04 16 5.740000 1 1
1939 04 17 10.600000 1 1
1939 04 18 10.600000 1 1
1939 04 19 8.030000 1 1
1939 04 20 6.300000 1 1
1939 04 21 6.120000 1 1
1939 04 22 6.300000 1 1
1939 04 23 5.740000 1 1
1939 04 24 5.930000 1 1
1939 04 25 5.930000 1 1
1939 04 26 5.580000 1 1
1939 04 27 5.580000 1 1
1939 04 28 6.120000 1 1
1939 04 29 6.300000 1 1
1939 04 30 5.740000 1 1
1939 05 01 8.860000 1 1
1939 05 02 7.620000 1 1
1939 05 03 6.490000 1 1
1939 05 04 5.740000 1 1
1939 05 05 5.740000 1 1
1939 05 06 5.580000 1 1
1939 05 07 5.580000 1 1
1939 05 08 5.420000 1 1
1939 05 09 5.420000 1 1
1939 05 10 5.580000 1 1
1939 05 11 5.580000 1 1
1939 05 12 5.740000 1 1
1939 05 13 6.120000 1 1
1939 05 14 5.740000 1 1
1939 05 15 5.420000 1 1
1939 05 16 5.100000 1 1
1939 05 17 5.420000 1 1
1939 05 18 5.420000 1 1
1939 05 19 5.100000 1 1
1939 05 20 5.100000 1 1
1939 05 21 5.100000 1 1
1939 05 22 5.260000 1 1
1939 05 23 5.260000 1 1
1939 05 24 5.420000 1 1
1939 05 25 5.420000 1 1
1939 05 26 5.420000 1 1
1939 05 27 5.260000 1 1
1939 05 28 5.100000 1 1
1939 05 29 5.100000 1 1
1939 05 30 5.100000 1 1
1939 05 31 5.100000 1 1
1939 06 01 5.420000 1 1
1939 06 02 5.420000 1 1
1939 06 03 5.420000 1 1
1939 06 04 5.740000 1 1
1939 06 05 5.580000 1 1
1939 06 06 5.420000 1 1
1939 06 07 5.260000 1 1
1939 06 08 5.260000 1 1
1939 06 09 5.420000 1 1
1939 06 10 5.420000 1 1
1939 06 11 5.420000 1 1
1939 06 12 5.420000 1 1
1939 06 13 5.420000 1 1
1939 06 14 5.580000 1 1
1939 06 15 5.420000 1 1
1939 06 16 5.420000 1 1
1939 06 17 5.260000 1 1
1939 06 18 5.260000 1 1
1939 06 19 4.770000 1 1
1939 06 20 4.770000 1 1
1939 06 21 4.450000 1 1
1939 06 22 4.450000 1 1
1939 06 23 4.450000 1 1
1939 06 24 4.290000 1 1
1939 06 25 4.130000 1 1
1939 06 26 4.130000 1 1
1939 06 27 4.130000 1 1
1939 06 28 4.130000 1 1
1939 06 29 4.130000 1 1
1939 06 30 4.130000 1 1
1939 07 01 4.130000 1 1
1939 07 02 4.130000 1 1
1939 07 03 4.130000 1 1
1939 07 04 4.130000 1 1
1939 07 05 4.130000 1 1
1939 07 06 4.130000 1 1
1939 07 07 4.000000 1 1
1939 07 08 4.000000 1 1
1939 07 09 4.000000 1 1
1939 07 10 4.000000 1 1
1939 07 11 4.000000 1 1
1939 07 12 4.000000 1 1
1939 07 13 4.000000 1 1
1939 07 14 3.870000 1 1
1939 07 15 3.870000 1 1
1939 07 16 3.870000 1 1
1939 07 17 3.870000 1 1
1939 07 18 4.450000 1 1
1939 07 19 4.450000 1 1
1939 07 20 4.770000 1 1
1939 07 21 4.770000 1 1
1939 07 22 5.420000 1 1
1939 07 23 5.420000 1 1
1939 07 24 5.100000 1 1
1939 07 25 4.940000 1 1
1939 07 26 4.450000 1 1
1939 07 27 4.450000 1 1
1939 07 28 4.450000 1 1
1939 07 29 4.770000 1 1
1939 07 30 4.770000 1 1
1939 07 31 4.450000 1 1
1939 08 01 4.000000 1 1
1939 08 02 4.000000 1 1
1939 08 03 3.870000 1 1
1939 08 04 3.870000 1 1
1939 08 05 4.000000 1 1
1939 08 06 4.000000 1 1
1939 08 07 3.870000 1 1
1939 08 08 3.870000 1 1
1939 08 09 3.870000 1 1
