year month day streamflow_m3s qual_control_by_ana qual_flag
2005 05 01 nan nan nan
2005 05 02 nan nan nan
2005 05 03 nan nan nan
2005 05 04 nan nan nan
2005 05 05 nan nan nan
2005 05 06 nan nan nan
2005 05 07 nan nan nan
2005 05 08 nan nan nan
2005 05 09 nan nan nan
2005 05 10 nan nan nan
2005 05 11 nan nan nan
2005 05 12 nan nan nan
2005 05 13 nan nan nan
2005 05 14 nan nan nan
2005 05 15 nan nan nan
2005 05 16 nan nan nan
2005 05 17 nan nan nan
2005 05 18 0.059000 0 0
2005 05 19 0.063000 0 0
2005 05 20 0.059000 0 0
2005 05 21 0.059000 0 0
2005 05 22 0.063000 0 0
2005 05 23 0.131000 0 0
2005 05 24 0.131000 0 0
2005 05 25 1.218000 0 0
2005 05 26 0.356000 0 0
2005 05 27 0.211000 0 0
2005 05 28 0.119000 0 0
2005 05 29 0.119000 0 0
2005 05 30 0.098000 0 0
2005 05 31 0.086000 0 0
2005 06 01 0.074000 0 0
2005 06 02 0.067000 0 0
2005 06 03 0.063000 0 0
2005 06 04 0.059000 0 0
2005 06 05 0.059000 0 0
2005 06 06 0.059000 0 0
2005 06 07 0.059000 0 0
2005 06 08 0.059000 0 0
2005 06 09 0.059000 0 0
2005 06 10 0.059000 0 0
2005 06 11 0.059000 0 0
2005 06 12 0.059000 0 0
2005 06 13 0.056000 0 0
2005 06 14 0.056000 0 0
2005 06 15 0.056000 0 0
2005 06 16 0.056000 0 0
2005 06 17 0.056000 0 0
2005 06 18 0.059000 0 0
2005 06 19 0.059000 0 0
2005 06 20 0.063000 0 0
2005 06 21 0.078000 0 0
2005 06 22 0.078000 0 0
2005 06 23 0.108000 0 0
2005 06 24 0.086000 0 0
2005 06 25 0.078000 0 0
2005 06 26 0.070000 0 0
2005 06 27 0.063000 0 0
2005 06 28 0.063000 0 0
2005 06 29 0.063000 0 0
2005 06 30 0.059000 0 0
2005 07 01 0.059000 0 0
2005 07 02 0.059000 0 0
2005 07 03 0.059000 0 0
2005 07 04 0.056000 0 0
2005 07 05 0.056000 0 0
2005 07 06 0.056000 0 0
2005 07 07 0.056000 0 0
2005 07 08 0.056000 0 0
2005 07 09 0.056000 0 0
2005 07 10 0.056000 0 0
2005 07 11 0.052000 0 0
2005 07 12 0.052000 0 0
2005 07 13 0.048000 0 0
2005 07 14 0.052000 0 0
2005 07 15 0.056000 0 0
2005 07 16 0.059000 0 0
2005 07 17 0.059000 0 0
2005 07 18 0.063000 0 0
2005 07 19 0.074000 0 0
2005 07 20 0.063000 0 0
2005 07 21 0.059000 0 0
2005 07 22 0.056000 0 0
2005 07 23 0.048000 0 0
2005 07 24 0.048000 0 0
2005 07 25 0.063000 0 0
2005 07 26 0.059000 0 0
2005 07 27 0.056000 0 0
2005 07 28 0.056000 0 0
2005 07 29 0.056000 0 0
2005 07 30 0.048000 0 0
2005 07 31 0.048000 0 0
2005 08 01 0.045000 0 0
2005 08 02 0.045000 0 0
2005 08 03 0.045000 0 0
2005 08 04 0.045000 0 0
2005 08 05 0.048000 0 0
2005 08 06 0.048000 0 0
2005 08 07 0.048000 0 0
2005 08 08 0.048000 0 0
2005 08 09 0.045000 0 0
2005 08 10 0.045000 0 0
2005 08 11 0.045000 0 0
2005 08 12 0.045000 0 0
2005 08 13 0.045000 0 0
2005 08 14 0.045000 0 0
2005 08 15 0.045000 0 0
2005 08 16 0.048000 0 0
2005 08 17 0.048000 0 0
2005 08 18 0.048000 0 0
2005 08 19 0.048000 0 0
2005 08 20 0.048000 0 0
2005 08 21 0.048000 0 0
2005 08 22 0.048000 0 0
2005 08 23 0.048000 0 0
2005 08 24 0.048000 0 0
2005 08 25 0.048000 0 0
2005 08 26 0.048000 0 0
2005 08 27 0.048000 0 0
2005 08 28 0.045000 0 0
2005 08 29 0.045000 0 0
2005 08 30 0.045000 0 0
2005 08 31 0.041000 0 0
2005 09 01 0.045000 0 0
2005 09 02 0.056000 0 0
2005 09 03 0.059000 0 0
2005 09 04 0.063000 0 0
2005 09 05 0.063000 0 0
2005 09 06 0.059000 0 0
2005 09 07 0.056000 0 0
2005 09 08 0.052000 0 0
2005 09 09 0.052000 0 0
2005 09 10 0.045000 0 0
2005 09 11 0.045000 0 0
2005 09 12 0.045000 0 0
2005 09 13 0.048000 0 0
2005 09 14 0.063000 0 0
2005 09 15 0.082000 0 0
2005 09 16 0.067000 0 0
2005 09 17 0.063000 0 0
2005 09 18 0.044000 0 0
2005 09 19 0.048000 0 0
2005 09 20 0.044000 0 0
2005 09 21 0.044000 0 0
2005 09 22 0.039000 0 0
2005 09 23 0.039000 0 0
2005 09 24 0.039000 0 0
2005 09 25 0.039000 0 0
2005 09 26 0.039000 0 0
2005 09 27 0.058000 0 0
2005 09 28 0.067000 0 0
2005 09 29 0.058000 0 0
2005 09 30 0.058000 0 0
2005 10 01 0.053000 0 0
2005 10 02 0.053000 0 0
2005 10 03 0.053000 0 0
2005 10 04 0.053000 0 0
2005 10 05 0.048000 0 0
2005 10 06 0.048000 0 0
2005 10 07 0.048000 0 0
2005 10 08 0.044000 0 0
2005 10 09 0.035000 0 0
2005 10 10 0.030000 0 0
2005 10 11 0.030000 0 0
2005 10 12 0.030000 0 0
2005 10 13 0.030000 0 0
2005 10 14 0.030000 0 0
2005 10 15 0.030000 0 0
2005 10 16 0.035000 0 0
2005 10 17 0.035000 0 0
2005 10 18 0.039000 0 0
2005 10 19 0.039000 0 0
2005 10 20 0.035000 0 0
2005 10 21 0.035000 0 0
2005 10 22 0.035000 0 0
2005 10 23 0.044000 0 0
2005 10 24 0.044000 0 0
2005 10 25 0.044000 0 0
2005 10 26 0.039000 0 0
2005 10 27 0.039000 0 0
2005 10 28 0.039000 0 0
2005 10 29 0.039000 0 0
2005 10 30 0.035000 0 0
2005 10 31 0.035000 0 0
2005 11 01 0.044000 0 0
2005 11 02 0.044000 0 0
2005 11 03 0.044000 0 0
2005 11 04 0.039000 0 0
2005 11 05 0.039000 0 0
2005 11 06 0.039000 0 0
2005 11 07 0.039000 0 0
2005 11 08 0.039000 0 0
2005 11 09 0.022000 0 0
2005 11 10 0.022000 0 0
2005 11 11 0.022000 0 0
2005 11 12 0.022000 0 0
2005 11 13 0.026000 0 0
2005 11 14 0.026000 0 0
2005 11 15 0.026000 0 0
2005 11 16 0.022000 0 0
2005 11 17 0.022000 0 0
2005 11 18 0.022000 0 0
2005 11 19 0.022000 0 0
2005 11 20 0.022000 0 0
2005 11 21 0.022000 0 0
2005 11 22 0.022000 0 0
2005 11 23 0.022000 0 0
2005 11 24 0.040000 0 0
2005 11 25 0.040000 0 0
2005 11 26 0.045000 0 0
2005 11 27 0.045000 0 0
2005 11 28 0.045000 0 0
2005 11 29 0.055000 0 0
2005 11 30 0.055000 0 0
2005 12 01 0.081000 0 0
2005 12 02 0.226000 0 0
2005 12 03 0.168000 0 0
2005 12 04 0.168000 0 0
2005 12 05 0.155000 0 0
2005 12 06 0.182000 0 0
2005 12 07 0.226000 0 0
2005 12 08 0.196000 0 0
2005 12 09 0.168000 0 0
2005 12 10 0.131000 0 0
2005 12 11 0.060000 0 0
2005 12 12 0.081000 0 0
2005 12 13 0.065000 0 0
2005 12 14 0.070000 0 0
2005 12 15 0.070000 0 0
2005 12 16 0.070000 0 0
2005 12 17 0.081000 0 0
2005 12 18 0.098000 0 0
2005 12 19 0.131000 0 0
2005 12 20 0.131000 0 0
2005 12 21 0.098000 0 0
2005 12 22 0.081000 0 0
2005 12 23 0.070000 0 0
2005 12 24 0.055000 0 0
2005 12 25 0.055000 0 0
2005 12 26 0.055000 0 0
2005 12 27 0.055000 0 0
2005 12 28 0.045000 0 0
2005 12 29 0.045000 0 0
2005 12 30 0.040000 0 0
2005 12 31 0.040000 0 0
2006 01 01 0.040000 0 0
2006 01 02 0.131000 0 0
2006 01 03 0.131000 0 0
2006 01 04 0.257000 0 0
2006 01 05 0.257000 0 0
2006 01 06 0.321000 0 0
2006 01 07 0.196000 0 0
2006 01 08 0.131000 0 0
2006 01 09 0.108000 0 0
2006 01 10 0.108000 0 0
2006 01 11 0.098000 0 0
2006 01 12 0.070000 0 0
2006 01 13 0.070000 0 0
2006 01 14 0.055000 0 0
2006 01 15 0.055000 0 0
2006 01 16 0.050000 0 0
2006 01 17 0.050000 0 0
2006 01 18 0.471000 0 0
2006 01 19 0.155000 0 0
2006 01 20 0.108000 0 0
2006 01 21 0.081000 0 0
2006 01 22 0.065000 0 0
2006 01 23 0.055000 0 0
2006 01 24 0.055000 0 0
2006 01 25 0.050000 0 0
2006 01 26 0.040000 0 0
2006 01 27 0.040000 0 0
2006 01 28 0.196000 0 0
2006 01 29 0.162000 0 0
2006 01 30 0.288000 0 0
2006 01 31 0.356000 0 0
2006 02 01 0.226000 0 0
2006 02 02 0.211000 0 0
2006 02 03 0.155000 0 0
2006 02 04 0.098000 0 0
2006 02 05 0.081000 0 0
2006 02 06 0.055000 0 0
2006 02 07 0.055000 0 0
2006 02 08 0.131000 0 0
2006 02 09 0.081000 0 0
2006 02 10 0.075000 0 0
2006 02 11 0.182000 0 0
2006 02 12 0.748000 0 0
2006 02 13 0.356000 0 0
2006 02 14 0.196000 0 0
2006 02 15 0.321000 0 0
2006 02 16 0.196000 0 0
2006 02 17 0.131000 0 0
2006 02 18 0.098000 0 0
2006 02 19 0.098000 0 0
2006 02 20 0.098000 0 0
2006 02 21 0.098000 0 0
2006 02 22 0.098000 0 0
2006 02 23 0.081000 0 0
2006 02 24 0.155000 0 0
2006 02 25 0.226000 0 0
2006 02 26 0.196000 0 0
2006 02 27 0.196000 0 0
2006 02 28 0.098000 0 0
2006 03 01 0.098000 0 0
