year month day streamflow_m3s qual_control_by_ana qual_flag
1941 12 01 nan nan 0
1941 12 02 nan nan 0
1941 12 03 nan nan 0
1941 12 04 nan nan 0
1941 12 05 nan nan 0
1941 12 06 nan nan 0
1941 12 07 nan nan 0
1941 12 08 nan nan 0
1941 12 09 nan nan 0
1941 12 10 nan nan 0
1941 12 11 nan nan 0
1941 12 12 nan nan 0
1941 12 13 nan nan 0
1941 12 14 nan nan 0
1941 12 15 nan nan 0
1941 12 16 nan nan 0
1941 12 17 nan nan 0
1941 12 18 nan nan 0
1941 12 19 4.468000 1 1
1941 12 20 8.372000 1 1
1941 12 21 6.209000 1 1
1941 12 22 4.867000 1 1
1941 12 23 4.599000 1 1
1941 12 24 4.599000 1 1
1941 12 25 4.341000 1 1
1941 12 26 4.468000 1 1
1941 12 27 4.468000 1 1
1941 12 28 4.216000 1 1
1941 12 29 4.216000 1 1
1941 12 30 5.146000 1 1
1941 12 31 8.985000 1 1
1942 01 01 5.005000 1 1
1942 01 02 4.341000 1 1
1942 01 03 4.341000 1 1
1942 01 04 4.216000 1 1
1942 01 05 5.005000 1 1
1942 01 06 4.093000 1 1
1942 01 07 3.973000 1 1
1942 01 08 3.856000 1 1
1942 01 09 3.628000 1 1
1942 01 10 3.628000 1 1
1942 01 11 3.973000 1 1
1942 01 12 3.973000 1 1
1942 01 13 4.468000 1 1
1942 01 14 4.093000 1 1
1942 01 15 3.856000 1 1
1942 01 16 3.740000 1 1
1942 01 17 3.628000 1 1
1942 01 18 3.628000 1 1
1942 01 19 3.517000 1 1
1942 01 20 5.737000 1 1
1942 01 21 4.731000 1 1
1942 01 22 3.517000 1 1
1942 01 23 3.200000 1 1
1942 01 24 3.409000 1 1
1942 01 25 3.303000 1 1
1942 01 26 3.200000 1 1
1942 01 27 3.200000 1 1
1942 01 28 5.289000 1 1
1942 01 29 7.235000 1 1
1942 01 30 13.327000 1 1
1942 01 31 5.289000 1 1
1942 02 01 4.599000 1 1
1942 02 02 4.599000 1 1
1942 02 03 4.341000 1 1
1942 02 04 4.216000 1 1
1942 02 05 4.599000 1 1
1942 02 06 8.573000 1 1
1942 02 07 34.752000 1 1
1942 02 08 23.085000 1 1
1942 02 09 7.235000 1 1
1942 02 10 21.133000 1 1
1942 02 11 7.056000 1 1
1942 02 12 6.709000 1 1
1942 02 13 6.539000 1 1
1942 02 14 5.289000 1 1
1942 02 15 5.585000 1 1
1942 02 16 4.599000 1 1
1942 02 17 4.867000 1 1
1942 02 18 5.737000 1 1
1942 02 19 4.599000 1 1
1942 02 20 4.599000 1 1
1942 02 21 4.341000 1 1
1942 02 22 3.856000 1 1
1942 02 23 3.856000 1 1
1942 02 24 3.856000 1 1
1942 02 25 3.856000 1 1
1942 02 26 3.740000 1 1
1942 02 27 3.740000 1 1
1942 02 28 4.093000 1 1
1942 03 01 3.856000 1 1
1942 03 02 3.856000 1 1
1942 03 03 3.628000 1 1
1942 03 04 3.628000 1 1
1942 03 05 3.628000 1 1
1942 03 06 3.517000 1 1
1942 03 07 3.973000 1 1
1942 03 08 4.093000 1 1
1942 03 09 3.856000 1 1
1942 03 10 3.628000 1 1
1942 03 11 3.628000 1 1
1942 03 12 3.409000 1 1
1942 03 13 3.517000 1 1
1942 03 14 3.628000 1 1
1942 03 15 3.628000 1 1
1942 03 16 7.789000 1 1
1942 03 17 7.416000 1 1
1942 03 18 5.436000 1 1
1942 03 19 4.599000 1 1
1942 03 20 5.436000 1 1
1942 03 21 6.373000 1 1
1942 03 22 5.737000 1 1
1942 03 23 4.599000 1 1
1942 03 24 4.093000 1 1
1942 03 25 3.856000 1 1
1942 03 26 3.973000 1 1
1942 03 27 4.093000 1 1
1942 03 28 3.856000 1 1
1942 03 29 3.973000 1 1
1942 03 30 42.807000 1 1
1942 03 31 28.739000 1 1
1942 04 01 8.573000 1 1
1942 04 02 6.709000 1 1
1942 04 03 5.146000 1 1
1942 04 04 4.867000 1 1
1942 04 05 4.731000 1 1
1942 04 06 4.599000 1 1
1942 04 07 5.891000 1 1
1942 04 08 7.980000 1 1
1942 04 09 5.436000 1 1
1942 04 10 4.599000 1 1
1942 04 11 4.468000 1 1
1942 04 12 4.341000 1 1
1942 04 13 4.468000 1 1
1942 04 14 4.341000 1 1
1942 04 15 4.599000 1 1
1942 04 16 4.468000 1 1
1942 04 17 4.341000 1 1
1942 04 18 4.093000 1 1
1942 04 19 4.216000 1 1
1942 04 20 4.341000 1 1
1942 04 21 4.216000 1 1
1942 04 22 4.599000 1 1
1942 04 23 4.468000 1 1
1942 04 24 4.341000 1 1
1942 04 25 4.216000 1 1
1942 04 26 4.341000 1 1
1942 04 27 5.289000 1 1
1942 04 28 5.436000 1 1
1942 04 29 7.416000 1 1
1942 04 30 7.235000 1 1
1942 05 01 6.709000 1 1
1942 05 02 8.777000 1 1
1942 05 03 7.789000 1 1
1942 05 04 7.235000 1 1
1942 05 05 7.056000 1 1
1942 05 06 6.709000 1 1
1942 05 07 6.539000 1 1
1942 05 08 6.209000 1 1
1942 05 09 6.049000 1 1
1942 05 10 5.891000 1 1
1942 05 11 5.436000 1 1
1942 05 12 5.289000 1 1
1942 05 13 4.867000 1 1
1942 05 14 6.209000 1 1
1942 05 15 58.713000 1 1
1942 05 16 33.694000 1 1
1942 05 17 6.881000 1 1
1942 05 18 5.891000 1 1
1942 05 19 5.005000 1 1
1942 05 20 4.599000 1 1
1942 05 21 4.867000 1 1
1942 05 22 4.599000 1 1
1942 05 23 4.468000 1 1
1942 05 24 4.468000 1 1
1942 05 25 4.341000 1 1
1942 05 26 4.216000 1 1
1942 05 27 4.093000 1 1
1942 05 28 4.093000 1 1
1942 05 29 4.093000 1 1
1942 05 30 4.216000 1 1
1942 05 31 4.216000 1 1
1942 06 01 4.599000 1 1
1942 06 02 4.341000 1 1
1942 06 03 4.216000 1 1
1942 06 04 4.093000 1 1
1942 06 05 3.973000 1 1
1942 06 06 4.093000 1 1
1942 06 07 4.093000 1 1
1942 06 08 4.093000 1 1
1942 06 09 4.093000 1 1
1942 06 10 4.341000 1 1
1942 06 11 4.216000 1 1
1942 06 12 4.093000 1 1
1942 06 13 3.973000 1 1
1942 06 14 3.973000 1 1
1942 06 15 4.867000 1 1
1942 06 16 4.867000 1 1
1942 06 17 6.709000 1 1
1942 06 18 54.956000 1 1
1942 06 19 17.912000 1 1
1942 06 20 7.980000 1 1
1942 06 21 6.539000 1 1
1942 06 22 6.709000 1 1
1942 06 23 6.209000 1 1
1942 06 24 6.049000 1 1
1942 06 25 5.436000 1 1
1942 06 26 5.289000 1 1
1942 06 27 4.731000 1 1
1942 06 28 4.731000 1 1
1942 06 29 4.599000 1 1
1942 06 30 3.973000 1 1
1942 07 01 3.856000 1 1
1942 07 02 4.093000 1 1
1942 07 03 4.341000 1 1
1942 07 04 15.656000 1 1
1942 07 05 7.980000 1 1
1942 07 06 6.709000 1 1
1942 07 07 6.049000 1 1
1942 07 08 5.146000 1 1
1942 07 09 5.146000 1 1
1942 07 10 4.867000 1 1
