year month day streamflow_m3s qual_control_by_ana qual_flag
1973 07 01 nan nan 0
1973 07 02 nan nan 0
1973 07 03 nan nan 0
1973 07 04 1801.000000 1 1
1973 07 05 1801.000000 1 1
1973 07 06 1801.000000 1 1
1973 07 07 1801.000000 1 1
1973 07 08 1787.000000 1 1
1973 07 09 1783.000000 1 1
1973 07 10 1778.000000 1 1
1973 07 11 1769.000000 1 1
1973 07 12 1759.000000 1 1
1973 07 13 1745.000000 1 1
1973 07 14 1731.000000 1 1
1973 07 15 1721.000000 1 1
1973 07 16 1698.000000 1 1
1973 07 17 1684.000000 1 1
1973 07 18 1670.000000 1 1
1973 07 19 1660.000000 1 1
1973 07 20 1660.000000 1 1
1973 07 21 1646.000000 1 1
1973 07 22 1632.000000 1 1
1973 07 23 1623.000000 1 1
1973 07 24 1604.000000 1 1
1973 07 25 1581.000000 1 1
1973 07 26 1566.000000 1 1
1973 07 27 1543.000000 1 1
1973 07 28 1519.000000 1 1
1973 07 29 1502.000000 1 1
1973 07 30 1486.000000 1 1
1973 07 31 1462.000000 1 1
1973 08 01 1438.000000 1 1
1973 08 02 1434.000000 1 1
1973 08 03 1430.000000 1 1
1973 08 04 1418.000000 1 1
1973 08 05 1410.000000 1 1
1973 08 06 1402.000000 1 1
1973 08 07 1398.000000 1 1
1973 08 08 1390.000000 1 1
1973 08 09 1390.000000 1 1
1973 08 10 1386.000000 1 1
1973 08 11 1382.000000 1 1
1973 08 12 1374.000000 1 1
1973 08 13 1366.000000 1 1
1973 08 14 1354.000000 1 1
1973 08 15 1334.000000 1 1
1973 08 16 1322.000000 1 1
1973 08 17 1310.000000 1 1
1973 08 18 1297.000000 1 1
1973 08 19 1284.000000 1 1
1973 08 20 1272.000000 1 1
1973 08 21 1262.000000 1 1
1973 08 22 1249.000000 1 1
1973 08 23 1236.000000 1 1
1973 08 24 1220.000000 1 1
1973 08 25 1204.000000 1 1
1973 08 26 1195.000000 1 1
1973 08 27 1185.000000 1 1
1973 08 28 1172.000000 1 1
1973 08 29 1166.000000 1 1
1973 08 30 1156.000000 1 1
1973 08 31 1160.000000 1 1
1973 09 01 1176.000000 1 1
1973 09 02 1166.000000 1 1
1973 09 03 1160.000000 1 1
1973 09 04 1153.000000 1 1
1973 09 05 1150.000000 1 1
1973 09 06 1147.000000 1 1
1973 09 07 1147.000000 1 1
1973 09 08 1142.000000 1 1
1973 09 09 1136.000000 1 1
1973 09 10 1130.000000 1 1
1973 09 11 1122.000000 1 1
1973 09 12 1114.000000 1 1
1973 09 13 1100.000000 1 1
1973 09 14 1080.000000 1 1
1973 09 15 1069.000000 1 1
1973 09 16 1052.000000 1 1
1973 09 17 1041.000000 1 1
1973 09 18 1030.000000 1 1
1973 09 19 1024.000000 1 1
1973 09 20 1013.000000 1 1
1973 09 21 1003.000000 1 1
1973 09 22 1000.000000 1 1
1973 09 23 998.000000 1 1
1973 09 24 993.000000 1 1
1973 09 25 984.000000 1 1
1973 09 26 976.000000 1 1
1973 09 27 969.000000 1 1
1973 09 28 964.000000 1 1
1973 09 29 957.000000 1 1
1973 09 30 952.000000 1 1
1973 10 01 950.000000 1 1
1973 10 02 948.000000 1 1
1973 10 03 948.000000 1 1
1973 10 04 957.000000 1 1
1973 10 05 955.000000 1 1
1973 10 06 960.000000 1 1
1973 10 07 960.000000 1 1
1973 10 08 955.000000 1 1
1973 10 09 948.000000 1 1
1973 10 10 940.000000 1 1
1973 10 11 931.000000 1 1
1973 10 12 921.000000 1 1
1973 10 13 912.000000 1 1
1973 10 14 902.000000 1 1
1973 10 15 892.000000 1 1
1973 10 16 888.000000 1 1
1973 10 17 868.000000 1 1
1973 10 18 854.000000 1 1
1973 10 19 837.000000 1 1
1973 10 20 816.000000 1 1
1973 10 21 789.000000 1 1
1973 10 22 755.000000 1 1
1973 10 23 719.000000 1 1
1973 10 24 682.000000 1 1
1973 10 25 651.000000 1 1
1973 10 26 609.000000 1 1
1973 10 27 570.000000 1 1
1973 10 28 536.000000 1 1
1973 10 29 504.000000 1 1
1973 10 30 476.000000 1 1
