year month day streamflow_m3s qual_control_by_ana qual_flag
1967 11 01 100000.000000 0 0
1967 11 02 100000.000000 0 0
1967 11 03 100000.000000 0 0
1967 11 04 100000.000000 0 0
1967 11 05 100000.000000 0 0
1967 11 06 100000.000000 0 0
1967 11 07 100000.000000 0 0
1967 11 08 100000.000000 0 0
1967 11 09 100000.000000 0 0
1967 11 10 100000.000000 0 0
1967 11 11 100000.000000 0 0
1967 11 12 100000.000000 0 0
1967 11 13 100000.000000 0 0
1967 11 14 100000.000000 0 0
1967 11 15 100000.000000 0 0
1967 11 16 100000.000000 0 0
1967 11 17 100000.000000 0 0
1967 11 18 100000.000000 0 0
1967 11 19 100000.000000 0 0
1967 11 20 100000.000000 0 0
1967 11 21 100000.000000 0 0
1967 11 22 100000.000000 0 0
1967 11 23 100000.000000 0 0
1967 11 24 100000.000000 0 0
1967 11 25 100000.000000 0 0
1967 11 26 100000.000000 0 0
1967 11 27 100000.000000 0 0
1967 11 28 100000.000000 0 0
1967 11 29 100000.000000 0 0
1967 11 30 69.500000 0 0
1967 12 01 65.389000 0 0
1967 12 02 60.690000 0 0
1967 12 03 66.690000 0 0
1967 12 04 54.389000 0 0
1967 12 05 54.389000 0 0
1967 12 06 47.690000 0 0
1967 12 07 44.190000 0 0
1967 12 08 41.889000 0 0
1967 12 09 65.389000 0 0
1967 12 10 58.089000 0 0
1967 12 11 48.289000 0 0
1967 12 12 48.889000 0 0
1967 12 13 50.690000 0 0
1967 12 14 55.000000 0 0
1967 12 15 57.500000 0 0
1967 12 16 57.500000 0 0
1967 12 17 55.589000 0 0
1967 12 18 61.389000 0 0
1967 12 19 75.090000 0 0
1967 12 20 62.089000 0 0
1967 12 21 68.790000 0 0
1967 12 22 75.790000 0 0
1967 12 23 62.089000 0 0
1967 12 24 58.790000 0 0
1967 12 25 54.389000 0 0
1967 12 26 51.289000 0 0
1967 12 27 48.889000 0 0
1967 12 28 46.500000 0 0
1967 12 29 58.790000 0 0
1967 12 30 72.889000 0 0
1967 12 31 53.790000 0 0
1968 01 01 55.000000 0 0
1968 01 02 55.000000 0 0
1968 01 03 57.500000 0 0
1968 01 04 58.089000 0 0
1968 01 05 55.589000 0 0
1968 01 06 53.790000 0 0
1968 01 07 52.500000 0 0
1968 01 08 51.889000 0 0
1968 01 09 52.500000 0 0
1968 01 10 51.889000 0 0
1968 01 11 63.389000 0 0
1968 01 12 66.690000 0 0
1968 01 13 78.590000 0 0
1968 01 14 65.389000 0 0
1968 01 15 60.690000 0 0
1968 01 16 65.389000 0 0
1968 01 17 80.090000 0 0
1968 01 18 104.000000 0 0
1968 01 19 81.500000 0 0
1968 01 20 103.000000 0 0
1968 01 21 152.000000 0 0
1968 01 22 143.000000 0 0
1968 01 23 131.000000 0 0
1968 01 24 100.000000 0 0
1968 01 25 97.390000 0 0
1968 01 26 83.690000 0 0
1968 01 27 80.790000 0 0
1968 01 28 79.290000 0 0
1968 01 29 76.500000 0 0
1968 01 30 75.790000 0 0
1968 01 31 85.889000 0 0
1968 02 01 83.690000 0 0
1968 02 02 74.290000 0 0
1968 02 03 69.500000 0 0
1968 02 04 64.690000 0 0
1968 02 05 58.089000 0 0
1968 02 06 51.289000 0 0
1968 02 07 45.289000 0 0
1968 02 08 41.889000 0 0
1968 02 09 37.500000 0 0
1968 02 10 34.289000 0 0
1968 02 11 32.289000 0 0
1968 02 12 30.690000 0 0
1968 02 13 29.690000 0 0
1968 02 14 30.190000 0 0
1968 02 15 53.790000 0 0
1968 02 16 58.790000 0 0
1968 02 17 36.389000 0 0
1968 02 18 32.289000 0 0
1968 02 19 32.789000 0 0
1968 02 20 32.289000 0 0
1968 02 21 45.289000 0 0
1968 02 22 70.790000 0 0
1968 02 23 66.690000 0 0
1968 02 24 81.500000 0 0
1968 02 25 51.889000 0 0
1968 02 26 41.289000 0 0
1968 02 27 40.190000 0 0
1968 02 28 41.289000 0 0
1968 02 29 41.889000 0 0
1968 03 01 42.500000 0 0
1968 03 02 43.089000 0 0
1968 03 03 43.589000 0 0
1968 03 04 45.889000 0 0
1968 03 05 50.089000 0 0
1968 03 06 51.889000 0 0
1968 03 07 83.000000 0 0
1968 03 08 94.290000 0 0
1968 03 09 67.389000 0 0
1968 03 10 73.590000 0 0
1968 03 11 87.389000 0 0
1968 03 12 68.790000 0 0
1968 03 13 60.690000 0 0
1968 03 14 60.690000 0 0
1968 03 15 58.089000 0 0
1968 03 16 66.089000 0 0
1968 03 17 76.500000 0 0
1968 03 18 62.690000 0 0
1968 03 19 58.790000 0 0
1968 03 20 56.889000 0 0
1968 03 21 58.089000 0 0
1968 03 22 64.690000 0 0
1968 03 23 56.889000 0 0
1968 03 24 56.190000 0 0
1968 03 25 61.389000 0 0
1968 03 26 68.089000 0 0
1968 03 27 61.389000 0 0
1968 03 28 138.000000 0 0
1968 03 29 110.000000 0 0
1968 03 30 79.290000 0 0
1968 03 31 82.290000 0 0
1968 04 01 77.889000 0 0
1968 04 02 72.889000 0 0
1968 04 03 74.290000 0 0
1968 04 04 75.790000 0 0
1968 04 05 82.290000 0 0
1968 04 06 82.290000 0 0
1968 04 07 80.090000 0 0
1968 04 08 80.790000 0 0
1968 04 09 82.290000 0 0
1968 04 10 81.500000 0 0
1968 04 11 80.790000 0 0
1968 04 12 79.290000 0 0
1968 04 13 75.790000 0 0
1968 04 14 72.889000 0 0
1968 04 15 69.500000 0 0
1968 04 16 67.389000 0 0
1968 04 17 64.690000 0 0
1968 04 18 60.690000 0 0
1968 04 19 58.089000 0 0
1968 04 20 79.290000 0 0
1968 04 21 55.589000 0 0
1968 04 22 49.500000 0 0
1968 04 23 48.289000 0 0
1968 04 24 47.690000 0 0
1968 04 25 47.089000 0 0
1968 04 26 45.889000 0 0
1968 04 27 45.289000 0 0
1968 04 28 44.190000 0 0
1968 04 29 45.289000 0 0
1968 04 30 45.289000 0 0
1968 05 01 45.289000 0 0
1968 05 02 45.289000 0 0
1968 05 03 45.289000 0 0
1968 05 04 44.190000 0 0
1968 05 05 40.789000 0 0
1968 05 06 36.389000 0 0
1968 05 07 34.289000 0 0
1968 05 08 100000.000000 0 0
1968 05 09 100000.000000 0 0
1968 05 10 100000.000000 0 0
1968 05 11 100000.000000 0 0
1968 05 12 100000.000000 0 0
1968 05 13 100000.000000 0 0
1968 05 14 29.690000 0 0
1968 05 15 41.889000 0 0
1968 05 16 130.000000 0 0
1968 05 17 60.089000 0 0
1968 05 18 50.690000 0 0
1968 05 19 50.089000 0 0
1968 05 20 51.289000 0 0
1968 05 21 51.289000 0 0
1968 05 22 51.289000 0 0
1968 05 23 50.089000 0 0
1968 05 24 50.089000 0 0
1968 05 25 100000.000000 0 0
1968 05 26 100000.000000 0 0
1968 05 27 100000.000000 0 0
1968 05 28 48.289000 0 0
1968 05 29 45.889000 0 0
1968 05 30 43.089000 0 0
1968 05 31 40.190000 0 0
1968 06 01 37.000000 0 0
1968 06 02 34.289000 0 0
1968 06 03 32.789000 0 0
1968 06 04 32.289000 0 0
1968 06 05 31.190000 0 0
1968 06 06 30.690000 0 0
1968 06 07 29.190000 0 0
1968 06 08 28.789000 0 0
1968 06 09 27.389000 0 0
1968 06 10 26.389000 0 0
1968 06 11 26.389000 0 0
1968 06 12 26.389000 0 0
