year month day streamflow_m3s qual_control_by_ana qual_flag
1967 01 01 173.000000 1 1
1967 01 02 159.000000 1 1
1967 01 03 142.000000 1 1
1967 01 04 121.000000 1 1
1967 01 05 107.000000 1 1
1967 01 06 73.200000 1 1
1967 01 07 88.800000 1 1
1967 01 08 98.700000 1 1
1967 01 09 87.900000 1 1
1967 01 10 82.500000 1 1
1967 01 11 79.800000 1 1
1967 01 12 59.000000 1 1
1967 01 13 48.900000 1 1
1967 01 14 41.900000 1 1
1967 01 15 38.400000 1 1
1967 01 16 34.500000 1 1
1967 01 17 48.900000 1 1
1967 01 18 56.200000 1 1
1967 01 19 65.600000 1 1
1967 01 20 73.200000 1 1
1967 01 21 71.300000 1 1
1967 01 22 60.900000 1 1
1967 01 23 43.600000 1 1
1967 01 24 40.300000 1 1
1967 01 25 33.900000 1 1
1967 01 26 31.700000 1 1
1967 01 27 30.100000 1 1
1967 01 28 39.700000 1 1
1967 01 29 59.000000 1 1
1967 01 30 78.900000 1 1
1967 01 31 86.100000 1 1
1967 02 01 86.100000 1 1
1967 02 02 92.400000 1 1
1967 02 03 80.700000 1 1
1967 02 04 71.300000 1 1
1967 02 05 64.700000 1 1
1967 02 06 50.700000 1 1
1967 02 07 42.800000 1 1
1967 02 08 41.900000 1 1
1967 02 09 55.300000 1 1
1967 02 10 55.300000 1 1
1967 02 11 48.900000 1 1
1967 02 12 46.300000 1 1
1967 02 13 50.700000 1 1
1967 02 14 56.200000 1 1
1967 02 15 86.100000 1 1
1967 02 16 86.100000 1 1
1967 02 17 89.700000 1 1
1967 02 18 85.200000 1 1
1967 02 19 83.400000 1 1
1967 02 20 68.500000 1 1
1967 02 21 65.600000 1 1
1967 02 22 52.600000 1 1
1967 02 23 41.900000 1 1
1967 02 24 37.100000 1 1
1967 02 25 34.500000 1 1
1967 02 26 32.800000 1 1
1967 02 27 30.600000 1 1
1967 02 28 29.500000 1 1
1967 03 01 28.500000 1 1
1967 03 02 28.000000 1 1
1967 03 03 27.000000 1 1
1967 03 04 26.000000 1 1
1967 03 05 25.500000 1 1
1967 03 06 25.500000 1 1
1967 03 07 25.000000 1 1
1967 03 08 25.000000 1 1
1967 03 09 28.000000 1 1
1967 03 10 25.000000 1 1
1967 03 11 25.000000 1 1
1967 03 12 27.000000 1 1
1967 03 13 26.000000 1 1
1967 03 14 24.500000 1 1
1967 03 15 24.000000 1 1
1967 03 16 23.500000 1 1
1967 03 17 23.500000 1 1
1967 03 18 35.100000 1 1
1967 03 19 38.400000 1 1
1967 03 20 72.300000 1 1
1967 03 21 51.600000 1 1
1967 03 22 62.800000 1 1
1967 03 23 66.600000 1 1
1967 03 24 81.600000 1 1
