year month day streamflow_m3s qual_control_by_ana qual_flag
2011 09 01 nan nan nan
2011 09 02 nan nan nan
2011 09 03 93.548000 0 0
2011 09 04 107.550000 0 0
2011 09 05 139.803000 0 0
2011 09 06 141.171000 0 0
2011 09 07 119.638000 0 0
2011 09 08 117.659000 0 0
2011 09 09 108.197000 0 0
2011 09 10 106.905000 0 0
2011 09 11 82.415000 0 0
2011 09 12 85.477000 0 0
2011 09 13 105.616000 0 0
2011 09 14 113.070000 0 0
2011 09 15 123.284000 0 0
2011 09 16 131.657000 0 0
2011 09 17 120.961000 0 0
2011 09 18 117.001000 0 0
2011 09 19 98.591000 0 0
2011 09 20 88.563000 0 0
2011 09 21 89.493000 0 0
2011 09 22 96.062000 0 0
2011 09 23 110.790000 0 0
2011 09 24 112.091000 0 0
2011 09 25 107.550000 0 0
2011 09 26 103.050000 0 0
2011 09 27 101.134000 0 0
2011 09 28 93.861000 0 0
2011 09 29 103.050000 0 0
2011 09 30 109.492000 0 0
2011 10 01 99.543000 0 0
2011 10 02 80.893000 0 0
2011 10 03 72.484000 0 0
2011 10 04 73.078000 0 0
2011 10 05 121.293000 0 0
2011 10 06 124.616000 0 0
2011 10 07 108.197000 0 0
2011 10 08 81.197000 0 0
2011 10 09 68.063000 0 0
2011 10 10 61.976000 0 0
2011 10 11 61.117000 0 0
2011 10 12 82.720000 0 0
2011 10 13 89.183000 0 0
2011 10 14 83.637000 0 0
2011 10 15 85.784000 0 0
2011 10 16 85.784000 0 0
2011 10 17 69.236000 0 0
2011 10 18 67.186000 0 0
2011 10 19 68.649000 0 0
2011 10 20 63.703000 0 0
2011 10 21 73.673000 0 0
2011 10 22 77.265000 0 0
2011 10 23 80.589000 0 0
2011 10 24 72.781000 0 0
2011 10 25 70.414000 0 0
2011 10 26 66.603000 0 0
2011 10 27 72.781000 0 0
2011 10 28 75.465000 0 0
2011 10 29 65.149000 0 0
2011 10 30 60.260000 0 0
2011 10 31 58.271000 0 0
2011 11 01 94.803000 0 0
2011 11 02 117.330000 0 0
2011 11 03 128.965000 0 0
2011 11 04 124.616000 0 0
2011 11 05 104.011000 0 0
2011 11 06 86.400000 0 0
2011 11 07 76.064000 0 0
2011 11 08 66.895000 0 0
2011 11 09 56.015000 0 0
2011 11 10 50.461000 0 0
2011 11 11 48.820000 0 0
2011 11 12 47.732000 0 0
2011 11 13 49.093000 0 0
2011 11 14 56.015000 0 0
2011 11 15 52.114000 0 0
2011 11 16 51.287000 0 0
2011 11 17 56.296000 0 0
2011 11 18 62.551000 0 0
2011 11 19 53.223000 0 0
2011 11 20 88.253000 0 0
2011 11 21 107.873000 0 0
2011 11 22 75.165000 0 0
2011 11 23 53.223000 0 0
2011 11 24 45.573000 0 0
2011 11 25 41.319000 0 0
2011 11 26 38.707000 0 0
2011 11 27 36.645000 0 0
2011 11 28 34.860000 0 0
2011 11 29 33.094000 0 0
2011 11 30 32.593000 0 0
2011 12 01 34.860000 0 1
2011 12 02 31.846000 0 1
2011 12 03 30.361000 0 1
2011 12 04 29.379000 0 1
2011 12 05 33.094000 0 1
2011 12 06 66.312000 0 1
2011 12 07 49.639000 0 1
2011 12 08 39.748000 0 1
2011 12 09 33.597000 0 1
2011 12 10 29.869000 0 1
2011 12 11 27.920000 0 1
2011 12 12 26.717000 0 1
2011 12 13 25.288000 0 1
2011 12 14 24.111000 0 1
2011 12 15 22.945000 0 1
2011 12 16 22.022000 0 1
2011 12 17 21.335000 0 1
2011 12 18 19.975000 0 1
2011 12 19 18.413000 0 1
2011 12 20 17.972000 0 1
2011 12 21 17.315000 0 1
2011 12 22 17.752000 0 1
2011 12 23 16.879000 0 1
2011 12 24 16.446000 0 1
2011 12 25 16.231000 0 1
2011 12 26 18.413000 0 1
2011 12 27 22.483000 0 1
2011 12 28 24.111000 0 1
2011 12 29 21.107000 0 1
2011 12 30 18.857000 0 1
2011 12 31 17.097000 0 1
2012 01 01 16.231000 0 1
2012 01 02 15.802000 0 1
2012 01 03 15.802000 0 1
2012 01 04 15.375000 0 1
2012 01 05 14.951000 0 1
2012 01 06 14.529000 0 1
2012 01 07 14.739000 0 1
2012 01 08 17.533000 0 1
2012 01 09 21.107000 0 1
2012 01 10 22.252000 0 1
2012 01 11 34.101000 0 1
2012 01 12 33.094000 0 1
2012 01 13 26.717000 0 1
2012 01 14 20.653000 0 1
2012 01 15 19.526000 0 1
2012 01 16 17.533000 0 1
2012 01 17 17.533000 0 1
2012 01 18 16.231000 0 1
2012 01 19 17.972000 0 1
2012 01 20 16.663000 0 1
2012 01 21 15.802000 0 1
2012 01 22 14.529000 0 1
2012 01 23 14.739000 0 1
2012 01 24 14.739000 0 1
2012 01 25 14.739000 0 1
2012 01 26 15.375000 0 1
2012 01 27 15.162000 0 1
2012 01 28 15.588000 0 1
2012 01 29 16.016000 0 1
2012 01 30 16.231000 0 1
2012 01 31 16.663000 0 1
2012 02 01 14.739000 0 1
2012 02 02 nan nan 0
2012 02 03 nan nan 0
2012 02 04 nan nan 0
2012 02 05 nan nan 0
2012 02 06 nan nan 0
2012 02 07 nan nan 0
2012 02 08 nan nan 0
2012 02 09 nan nan 0
2012 02 10 nan nan 0
2012 02 11 nan nan 0
2012 02 12 nan nan 0
2012 02 13 nan nan 0
2012 02 14 nan nan 0
2012 02 15 nan nan 0
2012 02 16 nan nan 0
2012 02 17 nan nan 0
2012 02 18 nan nan 0
2012 02 19 nan nan 0
2012 02 20 nan nan 0
2012 02 21 nan nan 0
2012 02 22 nan nan 0
2012 02 23 nan nan 0
2012 02 24 25.763000 0 1
2012 02 25 38.967000 0 1
2012 02 26 27.920000 0 1
2012 02 27 23.410000 0 1
2012 02 28 22.945000 0 1
2012 02 29 19.975000 0 1
2012 03 01 22.023000 0 0
2012 03 02 30.115000 0 0
2012 03 03 35.623000 0 0
2012 03 04 56.014000 0 0
2012 03 05 67.476000 0 0
2012 03 06 54.614000 0 0
2012 03 07 40.794000 0 0
2012 03 08 31.102000 0 0
2012 03 09 27.439000 0 0
2012 03 10 26.002000 0 0
2012 03 11 26.718000 0 0
2012 03 12 32.344000 0 0
2012 03 13 71.592000 0 0
2012 03 14 46.380000 0 0
2012 03 15 33.346000 0 0
2012 03 16 28.649000 0 0
2012 03 17 21.565000 0 0
2012 03 18 21.565000 0 0
2012 03 19 19.976000 0 0
2012 03 20 20.201000 0 0
2012 03 21 21.108000 0 0
2012 03 22 21.108000 0 0
2012 03 23 24.581000 0 0
2012 03 24 23.644000 0 0
2012 03 25 21.108000 0 0
2012 03 26 19.303000 0 0
2012 03 27 40.270000 0 0
2012 03 28 73.968000 0 0
2012 03 29 89.798000 0 0
2012 03 30 131.308000 0 0
2012 03 31 83.938000 0 0
2012 04 01 70.706000 0 0
2012 04 02 68.061000 0 0
2012 04 03 34.860000 0 0
2012 04 04 33.095000 0 0
2012 04 05 94.169000 0 3
2012 04 06 112.734000 0 3
2012 04 07 136.383000 0 3
2012 04 08 133.671000 0 3
2012 04 09 133.333000 0 3
2012 04 10 107.219000 0 3
2012 04 11 91.042000 0 0
2012 04 12 73.670000 0 0
2012 04 13 93.542000 0 0
2012 04 14 167.313000 0 0
2012 04 15 124.605000 0 0
2012 04 16 105.609000 0 0
2012 04 17 101.764000 0 0
2012 04 18 85.472000 0 0
2012 04 19 118.638000 0 0
2012 04 20 144.933000 0 0
2012 04 21 132.995000 0 0
2012 04 22 115.023000 0 0
2012 04 23 114.695000 0 0
2012 04 24 121.282000 0 0
2012 04 25 119.298000 0 0
