year month day streamflow_m3s qual_control_by_ana qual_flag
2004 01 01 53.850000 0 1
2004 01 02 23.000000 0 1
2004 01 03 12.893000 0 1
2004 01 04 27.501000 0 1
2004 01 05 12.107000 0 1
2004 01 06 9.702000 0 1
2004 01 07 9.212000 0 1
2004 01 08 10.825000 0 1
2004 01 09 28.616000 0 1
2004 01 10 21.345000 0 1
2004 01 11 9.579000 0 1
2004 01 12 9.091000 0 1
2004 01 13 8.849000 0 1
2004 01 14 8.849000 0 1
2004 01 15 7.434000 0 1
2004 01 16 17.273000 0 1
2004 01 17 10.197000 0 1
2004 01 18 8.729000 0 1
2004 01 19 7.318000 0 1
2004 01 20 7.204000 0 1
2004 01 21 6.975000 0 1
2004 01 22 6.413000 0 1
2004 01 23 6.081000 0 1
2004 01 24 5.971000 0 1
2004 01 25 6.524000 0 1
2004 01 26 85.962000 0 1
2004 01 27 150.032000 0 1
2004 01 28 97.421000 0 1
2004 01 29 52.734000 0 1
2004 01 30 26.240000 0 1
2004 01 31 15.595000 0 1
2004 02 01 14.093000 0 1
2004 02 02 12.368000 0 1
2004 02 03 11.462000 0 1
2004 02 04 10.073000 0 1
2004 02 05 26.554000 0 1
2004 02 06 44.368000 0 1
2004 02 07 26.554000 0 1
2004 02 08 16.850000 0 1
2004 02 09 17.842000 0 1
2004 02 10 15.595000 0 1
2004 02 11 26.397000 0 1
2004 02 12 15.871000 0 1
2004 02 13 12.893000 0 1
2004 02 14 13.824000 0 1
2004 02 15 46.696000 0 1
2004 02 16 120.198000 0 1
2004 02 17 42.596000 0 1
2004 02 18 17.415000 0 1
2004 02 19 16.429000 0 1
2004 02 20 13.690000 0 1
2004 02 21 13.423000 0 1
2004 02 22 13.423000 0 1
2004 02 23 15.044000 0 1
2004 02 24 12.368000 0 1
2004 02 25 11.334000 0 1
2004 02 26 11.206000 0 1
2004 02 27 10.825000 0 1
2004 02 28 9.702000 0 1
2004 02 29 8.849000 0 1
2004 03 01 8.490000 0 1
2004 03 02 8.371000 0 1
2004 03 03 8.252000 0 1
2004 03 04 116.585000 0 1
2004 03 05 37.049000 0 1
2004 03 06 34.850000 0 1
2004 03 07 18.848000 0 1
2004 03 08 15.044000 0 1
2004 03 09 12.237000 0 1
2004 03 10 11.719000 0 1
2004 03 11 19.721000 0 1
2004 03 12 13.556000 0 1
2004 03 13 10.447000 0 1
2004 03 14 17.273000 0 1
2004 03 15 16.010000 0 1
2004 03 16 11.334000 0 1
2004 03 17 10.952000 0 1
2004 03 18 10.073000 0 1
2004 03 19 11.206000 0 1
2004 03 20 16.850000 0 1
2004 03 21 13.025000 0 1
2004 03 22 13.025000 0 1
2004 03 23 34.013000 0 1
2004 03 24 17.842000 0 1
2004 03 25 11.848000 0 1
2004 03 26 10.447000 0 1
2004 03 27 10.197000 0 1
2004 03 28 10.699000 0 1
2004 03 29 11.334000 0 1
2004 03 30 12.498000 0 1
2004 03 31 9.825000 0 1
2004 04 01 9.702000 0 1
2004 04 02 9.949000 0 1
2004 04 03 10.322000 0 1
2004 04 04 13.690000 0 1
2004 04 05 11.590000 0 1
2004 04 06 10.197000 0 1
2004 04 07 9.091000 0 1
2004 04 08 8.609000 0 1
2004 04 09 8.134000 0 1
2004 04 10 25.459000 0 1
2004 04 11 81.394000 0 1
2004 04 12 45.618000 0 1
2004 04 13 42.244000 0 1
2004 04 14 33.513000 0 1
2004 04 15 19.283000 0 1
2004 04 16 17.557000 0 1
2004 04 17 15.181000 0 1
2004 04 18 13.423000 0 1
2004 04 19 11.977000 0 1
2004 04 20 31.204000 0 1
2004 04 21 21.494000 0 1
2004 04 22 27.978000 0 1
2004 04 23 17.273000 0 1
2004 04 24 15.733000 0 1
2004 04 25 31.368000 0 1
2004 04 26 25.927000 0 1
2004 04 27 15.733000 0 1
2004 04 28 14.228000 0 1
2004 04 29 12.893000 0 1
2004 04 30 11.848000 0 1
2004 05 01 11.719000 0 1
2004 05 02 10.825000 0 1
2004 05 03 10.447000 0 1
2004 05 04 10.197000 0 1
2004 05 05 9.825000 0 1
2004 05 06 9.579000 0 1
