year month day streamflow_m3s qual_control_by_ana qual_flag
1962 08 01 nan nan nan
1962 08 02 nan nan nan
1962 08 03 nan nan nan
1962 08 04 nan nan nan
1962 08 05 nan nan nan
1962 08 06 nan nan nan
1962 08 07 nan nan nan
1962 08 08 nan nan nan
1962 08 09 nan nan nan
1962 08 10 nan nan nan
1962 08 11 nan nan nan
1962 08 12 nan nan nan
1962 08 13 nan nan nan
1962 08 14 nan nan nan
1962 08 15 nan nan nan
1962 08 16 nan nan 0
1962 08 17 2.125000 0 1
1962 08 18 1.775000 0 1
1962 08 19 1.670000 0 1
1962 08 20 1.670000 0 1
1962 08 21 1.670000 0 1
1962 08 22 1.670000 0 1
1962 08 23 1.670000 0 1
1962 08 24 1.670000 0 1
1962 08 25 1.670000 0 1
1962 08 26 1.670000 0 1
1962 08 27 1.600000 0 1
1962 08 28 1.600000 0 1
1962 08 29 1.460000 0 1
1962 08 30 1.880000 0 1
1962 08 31 1.845000 0 1
1962 09 01 1.775000 0 1
1962 09 02 1.635000 0 1
1962 09 03 1.460000 0 1
1962 09 04 1.320000 0 1
1962 09 05 1.040000 0 1
1962 09 06 1.040000 0 1
1962 09 07 1.040000 0 1
1962 09 08 1.040000 0 1
1962 09 09 1.320000 0 1
1962 09 10 1.180000 0 1
1962 09 11 1.180000 0 1
1962 09 12 1.180000 0 1
1962 09 13 1.110000 0 1
1962 09 14 1.460000 0 1
1962 09 15 1.250000 0 1
1962 09 16 1.180000 0 1
1962 09 17 1.040000 0 1
1962 09 18 1.180000 0 1
1962 09 19 2.160000 0 1
1962 09 20 11.340000 0 1
1962 09 21 11.340000 0 1
1962 09 22 5.700000 0 1
1962 09 23 4.100000 0 1
1962 09 24 3.340000 0 1
1962 09 25 3.100000 0 1
1962 09 26 2.780000 0 1
1962 09 27 2.380000 0 1
1962 09 28 2.300000 0 1
1962 09 29 2.700000 0 1
1962 09 30 2.380000 0 1
1962 10 01 2.780000 0 1
1962 10 02 17.375000 0 1
1962 10 03 11.620000 0 1
1962 10 04 24.100000 0 1
1962 10 05 15.700000 0 1
1962 10 06 12.180000 0 1
1962 10 07 10.250000 0 1
1962 10 08 9.250000 0 1
1962 10 09 8.250000 0 1
1962 10 10 7.790000 0 1
1962 10 11 9.000000 0 1
1962 10 12 7.580000 0 1
1962 10 13 6.740000 0 1
1962 10 14 6.005000 0 1
1962 10 15 5.500000 0 1
1962 10 16 5.100000 0 1
1962 10 17 8.500000 0 1
1962 10 18 10.000000 0 1
1962 10 19 8.750000 0 1
1962 10 20 7.580000 0 1
1962 10 21 7.160000 0 1
1962 10 22 6.110000 0 1
1962 10 23 6.320000 0 1
1962 10 24 7.265000 0 1
1962 10 25 7.160000 0 1
1962 10 26 6.320000 0 1
1962 10 27 6.320000 0 1
1962 10 28 6.530000 0 1
