year month day streamflow_m3s qual_control_by_ana qual_flag
1966 11 01 nan nan nan
1966 11 02 nan nan nan
1966 11 03 nan nan nan
1966 11 04 nan nan nan
1966 11 05 nan nan nan
1966 11 06 nan nan nan
1966 11 07 nan nan nan
1966 11 08 nan nan nan
1966 11 09 12.523000 1 1
1966 11 10 12.321000 1 1
1966 11 11 10.927000 1 1
1966 11 12 10.344000 1 1
1966 11 13 9.959000 1 1
1966 11 14 9.768000 1 1
1966 11 15 9.578000 1 1
1966 11 16 8.643000 1 1
1966 11 17 8.094000 1 1
1966 11 18 6.505000 1 1
1966 11 19 6.334000 1 1
1966 11 20 6.164000 1 1
1966 11 21 6.505000 1 1
1966 11 22 6.850000 1 1
1966 11 23 11.124000 1 1
1966 11 24 21.722000 1 1
1966 11 25 19.418000 1 1
1966 11 26 18.068000 1 1
1966 11 27 18.291000 1 1
1966 11 28 19.418000 1 1
1966 11 29 19.418000 1 1
1966 11 30 18.965000 1 1
1966 12 01 24.091000 1 1
1966 12 02 25.542000 1 1
1966 12 03 37.610000 1 1
1966 12 04 45.050000 1 1
1966 12 05 44.487000 1 1
1966 12 06 42.810000 1 1
1966 12 07 24.332000 1 1
1966 12 08 18.965000 1 1
1966 12 09 13.964000 1 1
1966 12 10 11.124000 1 1
1966 12 11 9.389000 1 1
1966 12 12 7.913000 1 1
1966 12 13 7.200000 1 1
1966 12 14 7.025000 1 1
1966 12 15 6.505000 1 1
1966 12 16 6.505000 1 1
1966 12 17 7.377000 1 1
1966 12 18 8.643000 1 1
1966 12 19 8.276000 1 1
1966 12 20 9.014000 1 1
1966 12 21 8.643000 1 1
1966 12 22 8.643000 1 1
1966 12 23 9.201000 1 1
1966 12 24 12.119000 1 1
1966 12 25 15.231000 1 1
1966 12 26 15.659000 1 1
1966 12 27 12.119000 1 1
1966 12 28 11.321000 1 1
1966 12 29 11.124000 1 1
1966 12 30 10.927000 1 1
1966 12 31 11.321000 1 1
1967 01 01 13.342000 1 1
1967 01 02 14.594000 1 1
1967 01 03 15.018000 1 1
1967 01 04 16.743000 1 1
1967 01 05 15.874000 1 1
1967 01 06 14.173000 1 1
1967 01 07 12.119000 1 1
1967 01 08 10.151000 1 1
1967 01 09 nan nan nan
1967 01 10 nan nan nan
1967 01 11 nan nan nan
1967 01 12 nan nan nan
1967 01 13 nan nan nan
1967 01 14 nan nan nan
1967 01 15 nan nan nan
1967 01 16 nan nan nan
1967 01 17 nan nan nan
1967 01 18 nan nan nan
1967 01 19 nan nan nan
1967 01 20 nan nan nan
1967 01 21 nan nan nan
1967 01 22 nan nan nan
1967 01 23 nan nan nan
1967 01 24 nan nan nan
1967 01 25 nan nan nan
1967 01 26 nan nan nan
1967 01 27 nan nan nan
1967 01 28 nan nan nan
1967 01 29 nan nan nan
1967 01 30 nan nan nan
1967 01 31 nan nan nan
1967 02 01 6.505000 1 1
1967 02 02 6.505000 1 1
1967 02 03 6.505000 1 1
1967 02 04 6.505000 1 1
1967 02 05 6.505000 1 1
1967 02 06 6.505000 1 1
1967 02 07 6.505000 1 1
1967 02 08 6.505000 1 1
1967 02 09 6.505000 1 1
1967 02 10 6.505000 1 1
1967 02 11 6.505000 1 1
1967 02 12 6.505000 1 1
1967 02 13 6.505000 1 1
1967 02 14 6.505000 1 1
1967 02 15 7.733000 1 1
1967 02 16 10.151000 1 1
1967 02 17 9.014000 1 1
1967 02 18 12.727000 1 1
1967 02 19 12.119000 1 1
1967 02 20 12.727000 1 1
1967 02 21 12.523000 1 1
1967 02 22 11.519000 1 1
1967 02 23 9.768000 1 1
1967 02 24 8.276000 1 1
1967 02 25 6.505000 1 1
1967 02 26 6.505000 1 1
1967 02 27 6.505000 1 1
1967 02 28 6.505000 1 1
1967 03 01 6.505000 1 1
1967 03 02 6.505000 1 1
1967 03 03 6.505000 1 1
1967 03 04 6.505000 1 1
1967 03 05 6.505000 1 1
1967 03 06 6.505000 1 1
1967 03 07 6.505000 1 1
1967 03 08 6.505000 1 1
1967 03 09 6.505000 1 1
1967 03 10 6.505000 1 1
1967 03 11 6.505000 1 1
1967 03 12 6.505000 1 1
1967 03 13 6.505000 1 1
1967 03 14 6.505000 1 1
1967 03 15 6.505000 1 1
1967 03 16 6.505000 1 1
1967 03 17 6.505000 1 1
1967 03 18 6.505000 1 1
1967 03 19 6.505000 1 1
1967 03 20 6.505000 1 1
1967 03 21 6.505000 1 1
1967 03 22 6.505000 1 1
1967 03 23 6.505000 1 1
1967 03 24 6.505000 1 1
1967 03 25 6.505000 1 1
1967 03 26 6.505000 1 1
1967 03 27 6.505000 1 1
1967 03 28 6.505000 1 1
1967 03 29 6.505000 1 1
1967 03 30 6.505000 1 1
1967 03 31 6.505000 1 1
1967 04 01 nan nan nan
1967 04 02 nan nan nan
1967 04 03 nan nan nan
1967 04 04 nan nan nan
1967 04 05 nan nan nan
1967 04 06 nan nan nan
1967 04 07 nan nan nan
1967 04 08 7.025000 1 1
1967 04 09 nan nan nan
1967 04 10 nan nan nan
1967 04 11 nan nan nan
1967 04 12 nan nan nan
1967 04 13 nan nan nan
1967 04 14 nan nan nan
1967 04 15 nan nan nan
1967 04 16 nan nan nan
1967 04 17 nan nan nan
1967 04 18 nan nan nan
1967 04 19 nan nan nan
1967 04 20 nan nan nan
1967 04 21 nan nan nan
1967 04 22 nan nan nan
1967 04 23 8.276000 1 1
1967 04 24 8.643000 1 1
1967 04 25 8.643000 1 1
1967 04 26 8.094000 1 1
1967 04 27 7.555000 1 1
1967 04 28 7.200000 1 1
1967 04 29 7.025000 1 1
1967 04 30 6.677000 1 1
1967 05 01 6.505000 1 1
1967 05 02 6.505000 1 2
1967 05 03 6.677000 1 2
1967 05 04 6.677000 1 1
1967 05 05 6.850000 1 1
1967 05 06 7.377000 1 1
1967 05 07 8.094000 1 1
1967 05 08 8.276000 1 1
1967 05 09 8.276000 1 1
1967 05 10 7.200000 1 1
1967 05 11 6.505000 1 1
1967 05 12 nan nan nan
1967 05 13 nan nan nan
1967 05 14 nan nan nan
1967 05 15 nan nan nan
1967 05 16 nan nan nan
1967 05 17 nan nan nan
1967 05 18 nan nan nan
1967 05 19 nan nan nan
1967 05 20 nan nan nan
1967 05 21 nan nan nan
1967 05 22 8.643000 1 1
1967 05 23 10.151000 1 1
1967 05 24 10.537000 1 1
1967 05 25 12.321000 1 1
1967 05 26 12.321000 1 1
1967 05 27 10.927000 1 1
1967 05 28 9.389000 1 1
1967 05 29 8.276000 1 1
1967 05 30 6.850000 1 1
1967 05 31 6.505000 1 1
1967 06 01 9.014000 1 1
1967 06 02 8.828000 1 1
1967 06 03 8.276000 1 1
1967 06 04 8.276000 1 1
1967 06 05 7.913000 1 1
1967 06 06 7.733000 1 1
1967 06 07 7.555000 1 1
1967 06 08 7.377000 1 1
1967 06 09 7.200000 1 1
1967 06 10 7.377000 1 1
1967 06 11 7.555000 1 1
1967 06 12 8.094000 1 1
1967 06 13 8.459000 1 1
1967 06 14 8.643000 1 1
1967 06 15 9.014000 1 1
1967 06 16 9.389000 1 1
1967 06 17 9.578000 1 1
1967 06 18 9.768000 1 1
1967 06 19 9.959000 1 1
1967 06 20 10.151000 1 1
1967 06 21 10.344000 1 1
1967 06 22 10.732000 1 1
1967 06 23 10.927000 1 1
1967 06 24 11.124000 1 1
1967 06 25 11.519000 1 1
1967 06 26 11.918000 1 1
1967 06 27 12.119000 1 1
1967 06 28 12.321000 1 1
1967 06 29 12.523000 1 1
1967 06 30 12.931000 1 1
1967 07 01 nan nan 0
1967 07 02 nan nan 0
1967 07 03 nan nan 0
1967 07 04 nan nan 0
1967 07 05 nan nan 0
1967 07 06 nan nan 0
1967 07 07 nan nan 0
1967 07 08 nan nan 0
1967 07 09 nan nan 0
1967 07 10 nan nan 0
1967 07 11 nan nan 0
1967 07 12 nan nan 0
1967 07 13 nan nan 0
1967 07 14 nan nan 0
1967 07 15 nan nan 0
1967 07 16 nan nan 0
1967 07 17 nan nan 0
1967 07 18 nan nan 0
1967 07 19 nan nan 0
1967 07 20 nan nan 0
1967 07 21 nan nan 0
1967 07 22 nan nan 0
1967 07 23 nan nan 0
1967 07 24 nan nan 0
1967 07 25 nan nan 0
1967 07 26 nan nan 0
1967 07 27 nan nan 0
1967 07 28 nan nan 0
1967 07 29 nan nan 0
1967 07 30 nan nan 0
1967 07 31 nan nan 0
1967 08 01 13.136000 1 1
1967 08 02 13.342000 1 1
1967 08 03 13.756000 1 1
1967 08 04 13.964000 1 1
1967 08 05 14.173000 1 1
1967 08 06 14.594000 1 1
1967 08 07 15.018000 1 1
1967 08 08 15.444000 1 1
1967 08 09 15.874000 1 1
1967 08 10 16.307000 1 1
1967 08 11 17.181000 1 1
1967 08 12 17.623000 1 1
1967 08 13 17.845000 1 1
1967 08 14 18.291000 1 1
1967 08 15 18.740000 1 1
1967 08 16 19.418000 1 1
1967 08 17 19.645000 1 1
1967 08 18 20.102000 1 1
1967 08 19 20.332000 1 1
1967 08 20 20.793000 1 1
1967 08 21 21.489000 1 1
1967 08 22 21.722000 1 1
1967 08 23 22.191000 1 1
1967 08 24 22.426000 1 1
1967 08 25 22.899000 1 1
1967 08 26 23.136000 1 1
1967 08 27 23.612000 1 1
1967 08 28 23.374000 1 1
1967 08 29 23.136000 1 1
1967 08 30 22.191000 1 1
1967 08 31 22.191000 1 1
1967 09 01 nan nan 0
1967 09 02 nan nan 0
1967 09 03 nan nan 0
1967 09 04 nan nan 0
1967 09 05 nan nan 0
1967 09 06 nan nan 0
1967 09 07 nan nan 0
1967 09 08 nan nan 0
1967 09 09 nan nan 0
1967 09 10 nan nan 0
1967 09 11 nan nan 0
1967 09 12 nan nan 0
1967 09 13 nan nan 0
1967 09 14 nan nan 0
1967 09 15 nan nan 0
1967 09 16 nan nan 0
1967 09 17 nan nan 0
1967 09 18 nan nan 0
1967 09 19 nan nan 0
1967 09 20 nan nan 0
1967 09 21 nan nan 0
1967 09 22 nan nan 0
1967 09 23 nan nan 0
1967 09 24 nan nan 0
1967 09 25 nan nan 0
1967 09 26 nan nan 0
1967 09 27 nan nan 0
1967 09 28 nan nan 0
1967 09 29 nan nan 0
1967 09 30 nan nan 0
1967 10 01 10.537000 1 1
1967 10 02 10.537000 1 1
1967 10 03 10.344000 1 1
1967 10 04 10.151000 1 1
1967 10 05 9.959000 1 1
