year month day streamflow_m3s qual_control_by_ana qual_flag
2000 08 01 nan nan nan
2000 08 02 nan nan nan
2000 08 03 nan nan nan
2000 08 04 nan nan nan
2000 08 05 nan nan nan
2000 08 06 nan nan nan
2000 08 07 nan nan nan
2000 08 08 nan nan nan
2000 08 09 nan nan nan
2000 08 10 nan nan nan
2000 08 11 nan nan nan
2000 08 12 nan nan nan
2000 08 13 nan nan nan
2000 08 14 nan nan nan
2000 08 15 nan nan nan
2000 08 16 nan nan nan
2000 08 17 nan nan nan
2000 08 18 nan nan nan
2000 08 19 nan nan nan
2000 08 20 nan nan nan
2000 08 21 nan nan nan
2000 08 22 nan nan nan
2000 08 23 nan nan nan
2000 08 24 7.973000 1 1
2000 08 25 7.973000 1 1
2000 08 26 7.973000 1 1
2000 08 27 7.973000 1 1
2000 08 28 7.973000 1 1
2000 08 29 7.819000 1 1
2000 08 30 7.819000 1 1
2000 08 31 7.819000 1 1
2000 09 01 7.819000 1 1
2000 09 02 7.819000 1 1
2000 09 03 7.819000 1 1
2000 09 04 7.819000 1 1
2000 09 05 7.819000 1 1
2000 09 06 7.973000 1 1
2000 09 07 9.074000 1 1
2000 09 08 9.560000 1 1
2000 09 09 9.560000 1 1
2000 09 10 9.560000 1 1
2000 09 11 9.560000 1 1
2000 09 12 9.723000 1 1
2000 09 13 9.887000 1 1
2000 09 14 9.397000 1 1
2000 09 15 8.755000 1 1
2000 09 16 8.440000 1 1
2000 09 17 8.283000 1 1
2000 09 18 8.128000 1 1
2000 09 19 8.128000 1 1
2000 09 20 7.973000 1 1
2000 09 21 7.819000 1 1
2000 09 22 7.819000 1 1
2000 09 23 7.819000 1 1
2000 09 24 7.667000 1 1
2000 09 25 7.667000 1 1
2000 09 26 7.667000 1 1
2000 09 27 7.667000 1 1
2000 09 28 7.667000 1 1
2000 09 29 7.667000 1 1
2000 09 30 7.667000 1 1
2000 10 01 7.515000 1 1
2000 10 02 7.515000 1 1
2000 10 03 7.515000 1 1
2000 10 04 7.515000 1 1
2000 10 05 7.515000 1 1
2000 10 06 7.515000 1 1
2000 10 07 7.515000 1 1
2000 10 08 8.128000 1 1
2000 10 09 7.973000 1 1
2000 10 10 7.973000 1 1
2000 10 11 7.973000 1 1
2000 10 12 7.973000 1 1
2000 10 13 7.973000 1 1
2000 10 14 7.819000 1 1
2000 10 15 7.667000 1 1
2000 10 16 7.515000 1 1
2000 10 17 7.515000 1 1
2000 10 18 7.364000 1 1
2000 10 19 7.364000 1 1
2000 10 20 7.364000 1 1
2000 10 21 7.364000 1 1
2000 10 22 7.214000 1 1
2000 10 23 7.667000 1 1
