year month day streamflow_m3s qual_control_by_ana qual_flag
2002 09 01 nan nan nan
2002 09 02 nan nan nan
2002 09 03 nan nan nan
2002 09 04 nan nan 0
2002 09 05 5.300000 0 1
2002 09 06 5.450000 0 1
2002 09 07 5.450000 0 1
2002 09 08 5.250000 0 1
2002 09 09 5.300000 0 1
2002 09 10 5.450000 0 1
2002 09 11 5.300000 0 1
2002 09 12 5.300000 0 1
2002 09 13 5.250000 0 1
2002 09 14 28.250000 0 1
2002 09 15 7.050000 0 1
2002 09 16 8.850000 0 1
2002 09 17 7.125000 0 1
2002 09 18 6.100000 0 1
2002 09 19 5.875000 0 1
2002 09 20 117.950000 0 1
2002 09 21 31.300000 0 1
2002 09 22 9.400000 0 1
2002 09 23 7.400000 0 1
2002 09 24 6.450000 0 1
2002 09 25 5.875000 0 1
2002 09 26 5.950000 0 1
2002 09 27 5.750000 0 1
2002 09 28 5.800000 0 1
2002 09 29 5.750000 0 1
2002 09 30 5.700000 0 1
2002 10 01 6.375000 0 1
2002 10 02 6.300000 0 1
2002 10 03 5.950000 0 1
2002 10 04 5.800000 0 1
2002 10 05 5.800000 0 1
2002 10 06 13.250000 0 1
2002 10 07 6.675000 0 1
2002 10 08 5.875000 0 1
2002 10 09 5.700000 0 1
2002 10 10 5.600000 0 1
2002 10 11 5.650000 0 1
2002 10 12 5.700000 0 1
2002 10 13 5.750000 0 1
2002 10 14 5.525000 0 1
2002 10 15 5.600000 0 1
2002 10 16 5.600000 0 1
2002 10 17 5.450000 0 1
2002 10 18 5.450000 0 1
2002 10 19 5.700000 0 1
2002 10 20 6.150000 0 1
2002 10 21 6.150000 0 1
2002 10 22 5.700000 0 1
2002 10 23 5.450000 0 1
2002 10 24 5.450000 0 1
2002 10 25 5.450000 0 1
2002 10 26 5.600000 0 1
2002 10 27 5.600000 0 1
2002 10 28 5.450000 0 1
2002 10 29 5.300000 0 1
2002 10 30 734.700000 0 1
2002 10 31 37.400000 0 1
2002 11 01 17.600000 0 1
2002 11 02 7.125000 0 1
2002 11 03 6.150000 0 1
2002 11 04 5.800000 0 1
2002 11 05 6.450000 0 1
2002 11 06 6.100000 0 1
2002 11 07 5.750000 0 1
2002 11 08 5.600000 0 1
2002 11 09 5.525000 0 1
2002 11 10 5.700000 0 1
2002 11 11 7.400000 0 1
2002 11 12 6.375000 0 1
2002 11 13 6.900000 0 1
2002 11 14 14.400000 0 1
2002 11 15 7.250000 0 1
2002 11 16 6.300000 0 1
2002 11 17 5.875000 0 1
2002 11 18 7.250000 0 1
2002 11 19 5.875000 0 1
2002 11 20 5.800000 0 1
2002 11 21 5.650000 0 1
2002 11 22 6.025000 0 1
2002 11 23 5.875000 0 1
2002 11 24 5.750000 0 1
2002 11 25 5.650000 0 1
2002 11 26 5.800000 0 1
2002 11 27 5.750000 0 1
2002 11 28 15.300000 0 1
2002 11 29 7.700000 0 1
2002 11 30 10.150000 0 1
2002 12 01 38.000000 0 1
2002 12 02 10.375000 0 1
2002 12 03 8.550000 0 1
2002 12 04 7.050000 0 1
2002 12 05 13.250000 0 1
2002 12 06 379.700000 0 1
2002 12 07 15.000000 0 1
2002 12 08 12.700000 0 1
2002 12 09 8.200000 0 1
2002 12 10 7.350000 0 1
2002 12 11 7.125000 0 1
2002 12 12 6.825000 0 1
2002 12 13 15.000000 0 1
2002 12 14 8.550000 0 1
2002 12 15 9.000000 0 1
2002 12 16 9.625000 0 1
2002 12 17 12.150000 0 1
2002 12 18 6.750000 0 1
2002 12 19 6.150000 0 1
2002 12 20 6.250000 0 1
2002 12 21 7.300000 0 1
2002 12 22 7.300000 0 1
2002 12 23 7.050000 0 1
2002 12 24 6.525000 0 1
2002 12 25 6.525000 0 1
2002 12 26 6.150000 0 1
2002 12 27 5.950000 0 1
2002 12 28 5.750000 0 1
2002 12 29 5.525000 0 1
2002 12 30 5.650000 0 1
2002 12 31 5.525000 0 1
2003 01 01 5.525000 0 1
2003 01 02 5.875000 0 1
2003 01 03 5.750000 0 1
2003 01 04 6.150000 0 1
2003 01 05 20.125000 0 1
2003 01 06 14.100000 0 1
2003 01 07 7.050000 0 1
2003 01 08 6.025000 0 1
2003 01 09 5.650000 0 1
2003 01 10 6.100000 0 1
2003 01 11 7.350000 0 1
2003 01 12 8.475000 0 1
2003 01 13 7.550000 0 1
2003 01 14 6.450000 0 1
2003 01 15 6.100000 0 1
2003 01 16 6.025000 0 1
2003 01 17 5.950000 0 1
2003 01 18 6.100000 0 1
2003 01 19 6.525000 0 1
2003 01 20 6.100000 0 1
2003 01 21 7.850000 0 1
2003 01 22 7.850000 0 1
2003 01 23 8.300000 0 1
2003 01 24 7.200000 0 1
2003 01 25 8.775000 0 1
2003 01 26 41.700000 0 1
2003 01 27 1279.700000 0 1
2003 01 28 479.700000 0 1
2003 01 29 31.300000 0 1
2003 01 30 15.000000 0 1
2003 01 31 11.100000 0 1
