year month day precipitation_mswep
1980 01 01 0.000
1980 01 02 0.000
1980 01 03 0.000
1980 01 04 0.098
1980 01 05 1.993
1980 01 06 6.849
1980 01 07 11.163
1980 01 08 7.112
1980 01 09 1.647
1980 01 10 0.314
1980 01 11 0.004
1980 01 12 0.038
1980 01 13 0.036
1980 01 14 0.000
1980 01 15 0.000
1980 01 16 9.177
1980 01 17 4.157
1980 01 18 9.549
1980 01 19 2.007
1980 01 20 0.025
1980 01 21 0.000
1980 01 22 0.000
1980 01 23 12.397
1980 01 24 24.134
1980 01 25 0.155
1980 01 26 0.014
1980 01 27 0.000
1980 01 28 0.006
1980 01 29 2.803
1980 01 30 19.839
1980 01 31 7.385
1980 02 01 2.221
1980 02 02 0.000
1980 02 03 0.000
1980 02 04 0.245
1980 02 05 0.617
1980 02 06 1.617
1980 02 07 0.027
1980 02 08 0.000
1980 02 09 0.431
1980 02 10 8.367
1980 02 11 1.449
1980 02 12 0.003
1980 02 13 0.000
1980 02 14 0.000
1980 02 15 6.640
1980 02 16 24.263
1980 02 17 12.151
1980 02 18 0.282
1980 02 19 0.000
1980 02 20 0.000
1980 02 21 0.343
1980 02 22 2.657
1980 02 23 9.287
1980 02 24 2.889
1980 02 25 1.269
1980 02 26 2.572
1980 02 27 4.997
1980 02 28 8.813
1980 02 29 36.730
1980 03 01 1.937
1980 03 02 16.625
1980 03 03 4.026
1980 03 04 3.699
1980 03 05 7.944
1980 03 06 3.382
1980 03 07 14.820
1980 03 08 1.651
1980 03 09 1.909
1980 03 10 17.110
1980 03 11 7.547
1980 03 12 20.855
1980 03 13 8.529
1980 03 14 3.931
1980 03 15 1.263
1980 03 16 0.000
1980 03 17 0.344
1980 03 18 0.004
1980 03 19 0.000
1980 03 20 0.000
1980 03 21 0.000
1980 03 22 0.000
1980 03 23 0.151
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 1.212
1980 03 27 0.321
1980 03 28 2.543
1980 03 29 2.440
1980 03 30 0.082
1980 03 31 0.000
