year month day evapotransp_gleam
1980 01 01 5.142
1980 01 02 2.769
1980 01 03 5.164
1980 01 04 4.567
1980 01 05 3.163
1980 01 06 4.201
1980 01 07 3.928
1980 01 08 5.443
1980 01 09 6.041
1980 01 10 3.892
1980 01 11 3.337
1980 01 12 3.849
1980 01 13 3.943
1980 01 14 4.138
1980 01 15 5.105
1980 01 16 4.528
1980 01 17 4.408
1980 01 18 5.469
1980 01 19 3.768
1980 01 20 4.173
1980 01 21 7.305
1980 01 22 4.410
1980 01 23 4.929
1980 01 24 4.803
1980 01 25 5.121
1980 01 26 3.924
1980 01 27 5.501
1980 01 28 4.120
1980 01 29 4.102
1980 01 30 4.324
1980 01 31 5.733
1980 02 01 5.601
1980 02 02 5.191
1980 02 03 6.190
1980 02 04 4.512
1980 02 05 4.368
1980 02 06 4.797
1980 02 07 5.115
1980 02 08 4.953
1980 02 09 4.620
1980 02 10 4.952
1980 02 11 5.243
1980 02 12 4.812
1980 02 13 4.111
1980 02 14 4.263
1980 02 15 4.878
1980 02 16 5.274
1980 02 17 5.297
1980 02 18 4.062
1980 02 19 4.808
1980 02 20 4.373
1980 02 21 4.417
1980 02 22 4.558
1980 02 23 3.886
1980 02 24 4.587
1980 02 25 4.705
1980 02 26 4.059
1980 02 27 4.217
1980 02 28 4.035
1980 02 29 4.027
1980 03 01 4.525
1980 03 02 4.774
1980 03 03 5.121
1980 03 04 3.474
1980 03 05 3.427
1980 03 06 5.076
1980 03 07 4.680
1980 03 08 4.855
1980 03 09 4.184
1980 03 10 3.700
1980 03 11 2.995
1980 03 12 3.957
1980 03 13 4.267
1980 03 14 5.320
1980 03 15 5.006
1980 03 16 3.681
1980 03 17 4.113
1980 03 18 5.432
1980 03 19 3.880
1980 03 20 3.453
1980 03 21 4.083
1980 03 22 3.951
1980 03 23 3.800
1980 03 24 2.918
1980 03 25 3.875
1980 03 26 3.820
1980 03 27 3.861
1980 03 28 4.997
1980 03 29 4.057
1980 03 30 2.340
1980 03 31 2.744
1980 04 01 4.108
1980 04 02 4.148
1980 04 03 3.781
1980 04 04 5.266
1980 04 05 5.508
1980 04 06 3.883
1980 04 07 3.955
1980 04 08 4.798
1980 04 09 5.308
1980 04 10 4.748
1980 04 11 4.795
1980 04 12 3.952
1980 04 13 6.515
1980 04 14 3.747
1980 04 15 4.391
1980 04 16 5.181
1980 04 17 3.625
1980 04 18 4.847
1980 04 19 3.912
1980 04 20 5.558
1980 04 21 5.815
1980 04 22 4.015
1980 04 23 2.875
1980 04 24 3.756
1980 04 25 4.607
1980 04 26 5.733
1980 04 27 3.291
1980 04 28 4.516
1980 04 29 4.302
1980 04 30 4.499
1980 05 01 6.216
1980 05 02 4.139
1980 05 03 3.992
1980 05 04 4.236
1980 05 05 5.957
1980 05 06 5.679
1980 05 07 7.726
1980 05 08 2.928
1980 05 09 3.596
1980 05 10 5.263
1980 05 11 4.421
1980 05 12 6.232
1980 05 13 5.678
1980 05 14 5.709
1980 05 15 3.321
1980 05 16 3.072
1980 05 17 3.118
1980 05 18 4.099
1980 05 19 7.107
1980 05 20 5.025
1980 05 21 3.749
1980 05 22 6.452
1980 05 23 2.704
1980 05 24 4.079
1980 05 25 4.209
1980 05 26 6.528
1980 05 27 5.462
1980 05 28 5.381
1980 05 29 5.236
1980 05 30 5.994
1980 05 31 4.527
1980 06 01 2.765
1980 06 02 5.355
1980 06 03 3.067
1980 06 04 2.463
1980 06 05 4.874
1980 06 06 4.039
1980 06 07 4.695
1980 06 08 4.452
1980 06 09 4.648
1980 06 10 3.769
1980 06 11 5.508
1980 06 12 3.327
1980 06 13 5.833
1980 06 14 3.949
1980 06 15 4.136
1980 06 16 2.930
1980 06 17 10.810
1980 06 18 4.029
1980 06 19 3.643
1980 06 20 2.836
1980 06 21 4.847
1980 06 22 3.021
1980 06 23 3.833
1980 06 24 4.546
1980 06 25 4.133
1980 06 26 3.483
1980 06 27 3.582
1980 06 28 3.251
1980 06 29 3.339
1980 06 30 4.482
1980 07 01 3.648
1980 07 02 4.133
1980 07 03 3.673
1980 07 04 2.540
1980 07 05 1.360
1980 07 06 2.135
1980 07 07 2.828
1980 07 08 3.824
1980 07 09 3.819
1980 07 10 3.656
1980 07 11 3.980
1980 07 12 4.034
1980 07 13 2.947
1980 07 14 3.165
1980 07 15 2.853
1980 07 16 3.041
1980 07 17 3.870
1980 07 18 4.066
1980 07 19 4.618
1980 07 20 4.097
1980 07 21 3.519
1980 07 22 3.407
1980 07 23 4.053
1980 07 24 5.031
1980 07 25 4.460
1980 07 26 3.601
1980 07 27 4.411
1980 07 28 3.921
1980 07 29 3.928
1980 07 30 4.003
1980 07 31 3.085
1980 08 01 2.869
1980 08 02 2.725
1980 08 03 4.695
1980 08 04 3.507
1980 08 05 4.325
1980 08 06 3.206
1980 08 07 3.322
1980 08 08 4.204
1980 08 09 3.984
1980 08 10 3.733
1980 08 11 4.338
1980 08 12 3.443
1980 08 13 4.681
1980 08 14 4.371
1980 08 15 4.478
1980 08 16 3.141
1980 08 17 3.971
1980 08 18 3.312
1980 08 19 4.032
1980 08 20 4.092
1980 08 21 4.438
1980 08 22 2.727
1980 08 23 3.473
1980 08 24 3.862
1980 08 25 4.205
1980 08 26 4.583
1980 08 27 4.262
1980 08 28 3.116
1980 08 29 3.024
1980 08 30 4.836
1980 08 31 4.333
1980 09 01 3.813
1980 09 02 4.594
1980 09 03 4.977
1980 09 04 4.158
1980 09 05 2.717
1980 09 06 3.666
1980 09 07 4.415
1980 09 08 4.531
1980 09 09 5.709
1980 09 10 3.480
1980 09 11 4.663
1980 09 12 3.888
