year month day precipitation_cpc
1980 01 01 0.000
1980 01 02 1.987
1980 01 03 29.445
1980 01 04 3.753
1980 01 05 8.805
1980 01 06 20.162
1980 01 07 14.754
1980 01 08 12.527
1980 01 09 1.409
1980 01 10 3.313
1980 01 11 1.614
1980 01 12 0.497
1980 01 13 1.571
1980 01 14 31.203
1980 01 15 4.264
1980 01 16 3.873
1980 01 17 8.687
1980 01 18 3.890
1980 01 19 0.000
1980 01 20 0.000
1980 01 21 0.000
1980 01 22 0.000
1980 01 23 0.000
1980 01 24 0.000
1980 01 25 0.000
1980 01 26 1.091
1980 01 27 3.812
1980 01 28 10.263
1980 01 29 11.253
1980 01 30 14.015
1980 01 31 0.460
1980 02 01 0.026
1980 02 02 14.974
1980 02 03 70.854
1980 02 04 40.310
1980 02 05 0.600
1980 02 06 0.081
1980 02 07 0.025
1980 02 08 0.482
1980 02 09 0.068
1980 02 10 1.496
1980 02 11 0.160
1980 02 12 0.000
1980 02 13 1.343
1980 02 14 4.568
1980 02 15 1.140
1980 02 16 5.336
1980 02 17 21.888
1980 02 18 2.870
1980 02 19 12.558
1980 02 20 5.290
1980 02 21 6.529
1980 02 22 7.502
1980 02 23 0.264
1980 02 24 0.041
1980 02 25 4.426
1980 02 26 0.784
1980 02 27 13.356
1980 02 28 15.037
1980 02 29 4.023
1980 03 01 1.325
1980 03 02 3.168
1980 03 03 6.225
1980 03 04 11.496
1980 03 05 2.911
1980 03 06 6.022
1980 03 07 0.290
1980 03 08 0.131
1980 03 09 0.000
1980 03 10 0.000
1980 03 11 0.000
1980 03 12 0.000
1980 03 13 0.066
1980 03 14 0.033
1980 03 15 0.084
1980 03 16 5.624
1980 03 17 14.224
1980 03 18 1.177
1980 03 19 0.063
1980 03 20 0.639
1980 03 21 0.000
1980 03 22 0.041
1980 03 23 0.074
1980 03 24 0.076
1980 03 25 0.526
1980 03 26 0.050
1980 03 27 0.000
1980 03 28 0.000
1980 03 29 0.000
1980 03 30 0.000
1980 03 31 0.000
1980 04 01 6.080
1980 04 02 0.452
1980 04 03 0.481
1980 04 04 1.536
1980 04 05 0.000
1980 04 06 1.176
1980 04 07 0.146
1980 04 08 0.320
1980 04 09 0.672
1980 04 10 5.419
1980 04 11 1.338
1980 04 12 0.000
1980 04 13 0.031
1980 04 14 0.052
1980 04 15 0.026
1980 04 16 10.433
1980 04 17 7.682
1980 04 18 4.489
1980 04 19 6.186
1980 04 20 9.269
1980 04 21 5.502
1980 04 22 4.203
1980 04 23 3.840
1980 04 24 6.181
1980 04 25 5.171
1980 04 26 0.740
1980 04 27 0.563
1980 04 28 6.940
1980 04 29 0.377
1980 04 30 0.257
1980 05 01 2.850
1980 05 02 0.000
1980 05 03 0.000
1980 05 04 2.454
1980 05 05 1.215
1980 05 06 8.709
1980 05 07 8.809
1980 05 08 0.818
1980 05 09 1.551
1980 05 10 2.094
1980 05 11 2.136
1980 05 12 5.084
1980 05 13 4.406
1980 05 14 8.775
1980 05 15 9.915
1980 05 16 6.393
1980 05 17 3.500
1980 05 18 0.025
1980 05 19 0.552
1980 05 20 0.000
1980 05 21 0.033
1980 05 22 1.480
1980 05 23 0.213
1980 05 24 5.247
1980 05 25 6.445
1980 05 26 8.254
1980 05 27 5.922
1980 05 28 0.650
1980 05 29 1.182
1980 05 30 0.325
1980 05 31 1.929
1980 06 01 4.492
1980 06 02 2.530
1980 06 03 1.659
1980 06 04 2.759
1980 06 05 0.655
1980 06 06 5.761
1980 06 07 0.932
1980 06 08 11.306
1980 06 09 10.724
1980 06 10 7.642
1980 06 11 2.608
1980 06 12 0.091
1980 06 13 0.041
1980 06 14 0.000
1980 06 15 1.225
1980 06 16 1.243
