year month day precipitation_cpc
1980 01 01 0.000
1980 01 02 0.151
1980 01 03 1.096
1980 01 04 13.395
1980 01 05 0.978
1980 01 06 0.020
1980 01 07 1.715
1980 01 08 0.613
1980 01 09 0.220
1980 01 10 0.311
1980 01 11 0.069
1980 01 12 0.304
1980 01 13 0.215
1980 01 14 0.000
1980 01 15 0.000
1980 01 16 0.038
1980 01 17 1.046
1980 01 18 0.000
1980 01 19 0.117
1980 01 20 0.000
1980 01 21 0.000
1980 01 22 0.000
1980 01 23 0.195
1980 01 24 0.000
1980 01 25 0.000
1980 01 26 0.000
1980 01 27 0.206
1980 01 28 0.479
1980 01 29 0.024
1980 01 30 0.034
1980 01 31 0.459
1980 02 01 0.164
1980 02 02 0.032
1980 02 03 0.132
1980 02 04 1.610
1980 02 05 1.161
1980 02 06 0.981
1980 02 07 8.268
1980 02 08 6.315
1980 02 09 1.777
1980 02 10 0.281
1980 02 11 1.230
1980 02 12 9.001
1980 02 13 8.430
1980 02 14 1.258
1980 02 15 7.512
1980 02 16 1.527
1980 02 17 3.100
1980 02 18 9.420
1980 02 19 10.929
1980 02 20 17.536
1980 02 21 15.293
1980 02 22 3.109
1980 02 23 5.539
1980 02 24 1.397
1980 02 25 4.338
1980 02 26 6.439
1980 02 27 0.630
1980 02 28 0.933
1980 02 29 0.855
1980 03 01 2.270
1980 03 02 2.858
1980 03 03 15.984
1980 03 04 4.847
1980 03 05 15.863
1980 03 06 9.045
1980 03 07 0.866
1980 03 08 1.559
1980 03 09 0.059
1980 03 10 0.062
1980 03 11 0.090
1980 03 12 1.227
1980 03 13 2.437
1980 03 14 4.059
1980 03 15 2.475
1980 03 16 0.204
1980 03 17 0.258
1980 03 18 1.634
1980 03 19 0.000
1980 03 20 0.788
1980 03 21 0.021
1980 03 22 0.000
1980 03 23 0.000
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 0.076
1980 03 27 0.000
1980 03 28 0.081
1980 03 29 0.966
1980 03 30 0.000
1980 03 31 0.000
1980 04 01 0.000
1980 04 02 1.795
1980 04 03 1.162
1980 04 04 0.000
1980 04 05 0.000
1980 04 06 10.944
1980 04 07 7.288
1980 04 08 0.385
1980 04 09 0.000
1980 04 10 0.000
1980 04 11 0.000
1980 04 12 0.699
1980 04 13 0.000
1980 04 14 0.025
1980 04 15 0.128
1980 04 16 5.209
1980 04 17 0.000
1980 04 18 0.055
1980 04 19 4.222
1980 04 20 0.031
1980 04 21 0.000
1980 04 22 0.034
1980 04 23 0.058
1980 04 24 0.882
1980 04 25 0.025
1980 04 26 0.000
1980 04 27 0.000
1980 04 28 0.000
1980 04 29 0.000
1980 04 30 0.000
1980 05 01 0.000
1980 05 02 0.000
1980 05 03 0.000
1980 05 04 0.033
1980 05 05 0.259
1980 05 06 0.083
1980 05 07 0.000
1980 05 08 0.000
1980 05 09 0.000
1980 05 10 0.000
1980 05 11 0.000
1980 05 12 0.000
1980 05 13 0.069
1980 05 14 0.106
1980 05 15 0.714
1980 05 16 1.269
1980 05 17 1.316
1980 05 18 0.000
1980 05 19 0.125
1980 05 20 0.000
1980 05 21 0.000
1980 05 22 0.000
1980 05 23 0.000
1980 05 24 0.000
1980 05 25 0.000
1980 05 26 0.022
1980 05 27 0.000
1980 05 28 0.000
1980 05 29 0.000
1980 05 30 0.000
1980 05 31 0.034
1980 06 01 0.000
1980 06 02 0.000
1980 06 03 0.000
1980 06 04 0.000
1980 06 05 0.208
1980 06 06 1.331
1980 06 07 0.278
1980 06 08 0.380
1980 06 09 1.890
1980 06 10 13.046
1980 06 11 2.327
1980 06 12 2.613
1980 06 13 3.213
1980 06 14 1.281
1980 06 15 1.490
1980 06 16 0.000
1980 06 17 1.200
1980 06 18 3.198
1980 06 19 0.000
1980 06 20 0.098
1980 06 21 0.178
1980 06 22 12.556
1980 06 23 0.938
1980 06 24 0.000
1980 06 25 0.490
1980 06 26 0.078
1980 06 27 3.644
1980 06 28 0.023
1980 06 29 0.000
1980 06 30 0.038
1980 07 01 0.303
1980 07 02 1.167
1980 07 03 1.952
1980 07 04 0.000
1980 07 05 0.000
1980 07 06 0.000
1980 07 07 0.000
1980 07 08 0.000
1980 07 09 0.020
1980 07 10 0.854
1980 07 11 0.000
1980 07 12 0.000
1980 07 13 0.034
1980 07 14 0.062
1980 07 15 1.640
1980 07 16 0.000
1980 07 17 0.000
1980 07 18 0.000
1980 07 19 0.000
1980 07 20 0.000
1980 07 21 0.000
1980 07 22 0.000
1980 07 23 0.000
1980 07 24 0.000
1980 07 25 0.000
1980 07 26 0.000
1980 07 27 0.000
1980 07 28 0.000
1980 07 29 0.000
1980 07 30 0.000
1980 07 31 0.000
1980 08 01 0.000
1980 08 02 0.000
1980 08 03 0.000
1980 08 04 0.000
1980 08 05 0.000
1980 08 06 0.000
1980 08 07 0.000
1980 08 08 0.000
1980 08 09 0.000
1980 08 10 0.263
1980 08 11 0.049
1980 08 12 0.000
1980 08 13 0.000
1980 08 14 0.000
1980 08 15 0.000
1980 08 16 0.000
1980 08 17 0.000
1980 08 18 0.000
1980 08 19 0.000
1980 08 20 0.000
1980 08 21 0.000
1980 08 22 0.000
