year month day potential_evapotransp_gleam
1980 01 01 4.678
1980 01 02 4.546
1980 01 03 3.964
1980 01 04 3.993
1980 01 05 4.931
1980 01 06 3.847
1980 01 07 3.110
1980 01 08 2.157
1980 01 09 3.086
1980 01 10 4.773
1980 01 11 4.488
1980 01 12 4.845
1980 01 13 5.021
1980 01 14 4.602
1980 01 15 4.518
1980 01 16 4.867
1980 01 17 4.799
1980 01 18 4.553
1980 01 19 4.559
1980 01 20 3.043
1980 01 21 4.751
1980 01 22 4.616
1980 01 23 3.819
1980 01 24 2.587
1980 01 25 2.183
1980 01 26 4.702
1980 01 27 2.017
1980 01 28 2.899
1980 01 29 2.543
1980 01 30 2.305
1980 01 31 2.879
1980 02 01 4.576
1980 02 02 4.506
1980 02 03 4.972
1980 02 04 4.982
1980 02 05 4.496
1980 02 06 3.536
1980 02 07 3.256
1980 02 08 4.843
1980 02 09 3.804
1980 02 10 2.485
1980 02 11 2.948
1980 02 12 2.811
1980 02 13 3.476
1980 02 14 4.485
1980 02 15 4.314
1980 02 16 4.727
1980 02 17 4.207
1980 02 18 3.831
1980 02 19 4.609
1980 02 20 4.463
1980 02 21 4.165
1980 02 22 3.161
1980 02 23 3.990
1980 02 24 2.764
1980 02 25 1.545
1980 02 26 1.811
1980 02 27 0.722
1980 02 28 2.254
1980 02 29 3.180
1980 03 01 3.044
1980 03 02 4.622
1980 03 03 4.349
1980 03 04 4.629
1980 03 05 4.411
1980 03 06 4.510
1980 03 07 4.453
1980 03 08 4.427
1980 03 09 4.383
1980 03 10 4.242
1980 03 11 4.362
1980 03 12 3.741
1980 03 13 1.757
1980 03 14 3.548
1980 03 15 2.232
1980 03 16 3.107
1980 03 17 2.760
1980 03 18 4.486
1980 03 19 4.282
1980 03 20 3.927
1980 03 21 3.914
1980 03 22 3.803
1980 03 23 3.757
1980 03 24 3.947
1980 03 25 4.065
1980 03 26 3.461
1980 03 27 3.559
1980 03 28 2.532
1980 03 29 1.879
1980 03 30 3.442
1980 03 31 2.509
1980 04 01 3.118
1980 04 02 2.846
1980 04 03 1.241
1980 04 04 0.983
1980 04 05 1.034
1980 04 06 2.946
1980 04 07 3.121
1980 04 08 0.811
1980 04 09 2.403
1980 04 10 2.358
1980 04 11 3.087
1980 04 12 2.165
1980 04 13 1.416
1980 04 14 0.616
1980 04 15 1.986
1980 04 16 2.131
1980 04 17 2.586
1980 04 18 3.274
1980 04 19 2.989
1980 04 20 2.947
1980 04 21 2.934
1980 04 22 2.785
1980 04 23 2.875
1980 04 24 2.678
1980 04 25 2.468
1980 04 26 2.648
1980 04 27 2.546
1980 04 28 2.289
1980 04 29 2.409
1980 04 30 2.404
1980 05 01 0.177
1980 05 02 1.261
1980 05 03 1.908
1980 05 04 1.706
1980 05 05 1.835
1980 05 06 2.076
1980 05 07 1.669
1980 05 08 1.189
1980 05 09 1.834
1980 05 10 1.000
1980 05 11 1.674
1980 05 12 2.476
1980 05 13 2.202
1980 05 14 2.259
1980 05 15 2.255
1980 05 16 1.822
1980 05 17 1.124
1980 05 18 0.878
1980 05 19 1.297
1980 05 20 1.151
1980 05 21 0.144
1980 05 22 1.787
1980 05 23 1.676
1980 05 24 1.624
1980 05 25 1.792
1980 05 26 1.735
1980 05 27 1.718
1980 05 28 1.492
1980 05 29 0.909
1980 05 30 1.594
1980 05 31 1.875
1980 06 01 0.838
1980 06 02 1.282
1980 06 03 1.878
1980 06 04 0.966
1980 06 05 1.323
1980 06 06 1.605
1980 06 07 1.639
1980 06 08 1.477
1980 06 09 1.379
1980 06 10 1.348
1980 06 11 1.260
1980 06 12 1.208
1980 06 13 -0.034
1980 06 14 1.112
1980 06 15 1.101
1980 06 16 1.108
1980 06 17 0.600
1980 06 18 1.602
1980 06 19 0.963
1980 06 20 0.906
1980 06 21 1.057
1980 06 22 1.301
1980 06 23 1.144
1980 06 24 0.639
1980 06 25 0.199
1980 06 26 1.368
1980 06 27 0.722
1980 06 28 0.527
1980 06 29 1.708
1980 06 30 1.796
1980 07 01 0.544
1980 07 02 0.364
1980 07 03 0.370
1980 07 04 1.241
1980 07 05 1.293
1980 07 06 1.610
1980 07 07 1.445
1980 07 08 1.164
1980 07 09 0.303
1980 07 10 0.321
1980 07 11 0.878
1980 07 12 1.429
1980 07 13 1.499
1980 07 14 0.524
1980 07 15 1.246
1980 07 16 1.262
1980 07 17 1.892
1980 07 18 1.891
1980 07 19 1.403
1980 07 20 1.659
