year month day potential_evapotransp_gleam
1980 01 01 3.253
1980 01 02 4.826
1980 01 03 4.977
1980 01 04 4.815
1980 01 05 4.607
1980 01 06 3.201
1980 01 07 3.849
1980 01 08 3.202
1980 01 09 3.871
1980 01 10 4.259
1980 01 11 4.918
1980 01 12 4.883
1980 01 13 4.805
1980 01 14 5.190
1980 01 15 5.043
1980 01 16 4.862
1980 01 17 5.212
1980 01 18 5.012
1980 01 19 4.998
1980 01 20 5.177
1980 01 21 5.002
1980 01 22 5.083
1980 01 23 4.264
1980 01 24 1.104
1980 01 25 4.578
1980 01 26 4.507
1980 01 27 4.257
1980 01 28 4.143
1980 01 29 4.349
1980 01 30 4.088
1980 01 31 2.734
1980 02 01 3.529
1980 02 02 3.236
1980 02 03 4.564
1980 02 04 3.325
1980 02 05 2.383
1980 02 06 4.004
1980 02 07 4.591
1980 02 08 4.617
1980 02 09 4.562
1980 02 10 0.939
1980 02 11 4.203
1980 02 12 4.035
1980 02 13 4.655
1980 02 14 4.339
1980 02 15 4.788
1980 02 16 3.445
1980 02 17 1.560
1980 02 18 2.604
1980 02 19 3.368
1980 02 20 3.208
1980 02 21 3.287
1980 02 22 3.743
1980 02 23 3.590
1980 02 24 2.380
1980 02 25 2.842
1980 02 26 3.490
1980 02 27 3.849
1980 02 28 3.949
1980 02 29 3.390
1980 03 01 3.092
1980 03 02 1.704
1980 03 03 1.663
1980 03 04 2.930
1980 03 05 4.374
1980 03 06 4.042
1980 03 07 2.950
1980 03 08 2.780
1980 03 09 3.675
1980 03 10 2.918
1980 03 11 2.228
1980 03 12 1.048
1980 03 13 3.026
1980 03 14 3.329
1980 03 15 3.683
1980 03 16 3.538
1980 03 17 3.147
1980 03 18 3.584
1980 03 19 3.880
1980 03 20 3.726
1980 03 21 3.656
1980 03 22 3.671
1980 03 23 3.519
1980 03 24 3.536
1980 03 25 3.378
1980 03 26 1.297
1980 03 27 1.008
1980 03 28 1.568
1980 03 29 2.446
1980 03 30 1.790
1980 03 31 2.501
1980 04 01 2.636
1980 04 02 2.529
1980 04 03 3.064
1980 04 04 2.990
1980 04 05 2.942
1980 04 06 2.797
1980 04 07 2.462
1980 04 08 1.925
1980 04 09 1.696
1980 04 10 1.616
1980 04 11 2.056
1980 04 12 0.438
1980 04 13 1.063
1980 04 14 0.661
1980 04 15 1.908
1980 04 16 1.916
1980 04 17 2.007
1980 04 18 1.519
