year month day precipitation_mswep
1980 01 01 0.000
1980 01 02 0.000
1980 01 03 0.000
1980 01 04 0.000
1980 01 05 0.000
1980 01 06 1.231
1980 01 07 2.538
1980 01 08 11.763
1980 01 09 9.852
1980 01 10 2.618
1980 01 11 1.763
1980 01 12 6.719
1980 01 13 0.000
1980 01 14 0.000
1980 01 15 0.000
1980 01 16 0.013
1980 01 17 0.011
1980 01 18 15.317
1980 01 19 17.914
1980 01 20 5.715
1980 01 21 7.910
1980 01 22 7.385
1980 01 23 10.800
1980 01 24 15.535
1980 01 25 15.249
1980 01 26 11.541
1980 01 27 1.006
1980 01 28 1.030
1980 01 29 0.000
1980 01 30 1.427
1980 01 31 1.853
1980 02 01 10.828
1980 02 02 0.699
1980 02 03 0.000
1980 02 04 0.000
1980 02 05 0.000
1980 02 06 0.000
1980 02 07 2.747
1980 02 08 1.144
1980 02 09 7.026
1980 02 10 8.884
1980 02 11 2.917
1980 02 12 13.285
1980 02 13 6.407
1980 02 14 0.148
1980 02 15 0.164
1980 02 16 1.292
1980 02 17 13.318
1980 02 18 13.453
1980 02 19 0.567
1980 02 20 0.000
1980 02 21 0.000
1980 02 22 4.893
1980 02 23 10.998
1980 02 24 7.662
1980 02 25 14.683
1980 02 26 22.462
1980 02 27 70.819
1980 02 28 46.726
1980 02 29 7.943
1980 03 01 0.366
1980 03 02 0.011
1980 03 03 0.516
1980 03 04 4.923
1980 03 05 2.649
1980 03 06 0.648
1980 03 07 0.056
1980 03 08 0.000
1980 03 09 1.032
1980 03 10 0.355
1980 03 11 1.998
1980 03 12 6.251
1980 03 13 12.305
1980 03 14 5.553
1980 03 15 17.939
1980 03 16 6.462
1980 03 17 0.306
1980 03 18 0.395
1980 03 19 0.173
1980 03 20 0.000
1980 03 21 0.000
1980 03 22 0.000
1980 03 23 0.005
1980 03 24 0.003
1980 03 25 0.000
1980 03 26 0.000
1980 03 27 0.000
1980 03 28 0.000
1980 03 29 9.945
1980 03 30 3.563
1980 03 31 0.007
