year month day precipitation_mswep
1980 01 01 24.094
1980 01 02 86.226
1980 01 03 1.314
1980 01 04 0.270
1980 01 05 0.266
1980 01 06 5.918
1980 01 07 0.586
1980 01 08 0.364
1980 01 09 0.000
1980 01 10 0.000
1980 01 11 8.638
1980 01 12 15.536
1980 01 13 18.684
1980 01 14 12.710
1980 01 15 34.894
1980 01 16 28.650
1980 01 17 7.182
1980 01 18 0.298
1980 01 19 0.000
1980 01 20 17.262
1980 01 21 6.332
1980 01 22 24.272
1980 01 23 0.350
1980 01 24 1.402
1980 01 25 6.256
1980 01 26 33.694
1980 01 27 15.860
1980 01 28 7.432
1980 01 29 24.220
1980 01 30 1.416
1980 01 31 0.000
1980 02 01 0.320
1980 02 02 24.176
1980 02 03 6.074
1980 02 04 1.556
1980 02 05 0.000
1980 02 06 0.000
1980 02 07 0.000
1980 02 08 0.004
1980 02 09 0.478
1980 02 10 0.000
1980 02 11 0.000
1980 02 12 0.048
1980 02 13 4.024
1980 02 14 15.782
1980 02 15 8.766
1980 02 16 10.430
1980 02 17 16.276
1980 02 18 6.294
1980 02 19 20.050
1980 02 20 0.132
1980 02 21 5.302
1980 02 22 0.084
1980 02 23 0.000
1980 02 24 0.074
1980 02 25 0.664
1980 02 26 0.244
1980 02 27 0.970
1980 02 28 30.982
1980 02 29 0.478
1980 03 01 0.000
1980 03 02 2.396
1980 03 03 3.640
1980 03 04 5.086
1980 03 05 2.284
1980 03 06 0.000
1980 03 07 0.000
1980 03 08 0.000
1980 03 09 0.000
1980 03 10 0.000
1980 03 11 0.046
1980 03 12 0.002
1980 03 13 0.000
1980 03 14 7.536
1980 03 15 1.878
1980 03 16 0.014
1980 03 17 0.000
1980 03 18 0.000
1980 03 19 0.012
1980 03 20 0.202
1980 03 21 8.494
1980 03 22 1.318
1980 03 23 0.048
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 0.000
1980 03 27 0.000
1980 03 28 0.000
1980 03 29 0.000
1980 03 30 6.492
1980 03 31 18.044
1980 04 01 2.966
1980 04 02 1.220
1980 04 03 0.112
1980 04 04 0.006
1980 04 05 0.138
1980 04 06 11.932
1980 04 07 17.898
1980 04 08 2.700
1980 04 09 1.040
1980 04 10 14.856
1980 04 11 4.306
1980 04 12 0.876
1980 04 13 26.342
1980 04 14 1.380
1980 04 15 8.208
1980 04 16 11.794
1980 04 17 8.596
1980 04 18 0.004
1980 04 19 0.018
1980 04 20 0.026
1980 04 21 0.122
1980 04 22 0.034
1980 04 23 0.080
1980 04 24 0.100
1980 04 25 0.142
1980 04 26 3.006
1980 04 27 1.544
1980 04 28 0.278
1980 04 29 1.254
1980 04 30 3.516
1980 05 01 0.000
1980 05 02 1.028
1980 05 03 1.502
1980 05 04 20.148
1980 05 05 0.000
1980 05 06 0.000
1980 05 07 0.000
1980 05 08 0.000
1980 05 09 0.000
1980 05 10 0.000
1980 05 11 0.002
1980 05 12 0.000
1980 05 13 0.000
1980 05 14 0.902
1980 05 15 4.026
1980 05 16 0.152
1980 05 17 0.288
1980 05 18 0.566
1980 05 19 0.230
1980 05 20 0.014
1980 05 21 0.000
1980 05 22 0.000
1980 05 23 0.366
1980 05 24 1.044
1980 05 25 0.290
1980 05 26 0.208
1980 05 27 0.000
1980 05 28 0.000
1980 05 29 0.000
1980 05 30 0.048
1980 05 31 0.000
1980 06 01 0.404
1980 06 02 0.000
1980 06 03 0.360
1980 06 04 0.034
1980 06 05 0.024
1980 06 06 0.016
1980 06 07 0.008
1980 06 08 4.114
1980 06 09 0.406
1980 06 10 0.000
1980 06 11 0.000
1980 06 12 0.000
1980 06 13 0.000
1980 06 14 0.242
1980 06 15 0.022
1980 06 16 0.000
1980 06 17 0.196
1980 06 18 0.024
1980 06 19 0.012
1980 06 20 1.394
1980 06 21 3.930
1980 06 22 2.254
1980 06 23 1.334
1980 06 24 0.408
1980 06 25 0.000
1980 06 26 0.452
1980 06 27 0.588
1980 06 28 0.000
1980 06 29 0.000
1980 06 30 0.000
1980 07 01 0.000
1980 07 02 0.000
1980 07 03 0.000
1980 07 04 0.004
1980 07 05 0.130
1980 07 06 0.012
1980 07 07 0.000
1980 07 08 3.340
1980 07 09 0.860
1980 07 10 0.000
1980 07 11 0.000
1980 07 12 0.000
1980 07 13 0.000
1980 07 14 0.000
1980 07 15 0.184
1980 07 16 0.020
1980 07 17 0.000
1980 07 18 0.000
1980 07 19 0.000
1980 07 20 0.000
1980 07 21 0.000
1980 07 22 0.000
1980 07 23 2.306
1980 07 24 0.060
1980 07 25 0.002
1980 07 26 0.000
1980 07 27 0.000
1980 07 28 0.000
1980 07 29 1.402
1980 07 30 0.464
1980 07 31 0.954
1980 08 01 1.384
1980 08 02 0.190
1980 08 03 0.000
1980 08 04 0.576
1980 08 05 3.724
1980 08 06 0.622
1980 08 07 0.000
1980 08 08 0.000
1980 08 09 0.000
1980 08 10 0.000
1980 08 11 0.014
1980 08 12 7.962
1980 08 13 0.490
1980 08 14 0.082
1980 08 15 0.000
1980 08 16 0.000
1980 08 17 0.000
1980 08 18 0.090
1980 08 19 0.432
1980 08 20 0.000
1980 08 21 0.000
1980 08 22 0.000
1980 08 23 0.000
1980 08 24 0.000
1980 08 25 0.000
1980 08 26 0.080
1980 08 27 0.852
1980 08 28 0.500
1980 08 29 0.000
1980 08 30 0.000
1980 08 31 0.000
1980 09 01 0.000
1980 09 02 0.000
1980 09 03 0.000
1980 09 04 0.114
1980 09 05 0.248
1980 09 06 0.008
1980 09 07 0.034
1980 09 08 0.000
1980 09 09 0.000
1980 09 10 0.000
1980 09 11 1.928
1980 09 12 4.144
1980 09 13 0.042
1980 09 14 0.000
1980 09 15 0.000
1980 09 16 0.000
1980 09 17 0.304
1980 09 18 1.498
1980 09 19 4.306
1980 09 20 0.102
1980 09 21 1.184
1980 09 22 1.450
1980 09 23 0.000
1980 09 24 0.168
1980 09 25 5.004
1980 09 26 0.002
1980 09 27 0.000
1980 09 28 0.000
1980 09 29 0.000
1980 09 30 0.428
1980 10 01 0.284
1980 10 02 0.240
1980 10 03 0.000
1980 10 04 0.000
1980 10 05 0.000
1980 10 06 0.504
1980 10 07 0.000
1980 10 08 0.000
1980 10 09 0.018
1980 10 10 0.170
1980 10 11 3.448
1980 10 12 10.656
1980 10 13 1.208
1980 10 14 0.212
1980 10 15 0.394
1980 10 16 4.020
1980 10 17 5.898
1980 10 18 0.010
1980 10 19 0.000
1980 10 20 0.000
1980 10 21 0.000
1980 10 22 0.002
1980 10 23 0.094
1980 10 24 0.432
1980 10 25 0.872
1980 10 26 0.000
1980 10 27 0.000
1980 10 28 0.000
1980 10 29 0.000
1980 10 30 0.000
1980 10 31 20.108
1980 11 01 14.814
1980 11 02 0.462
1980 11 03 0.006
1980 11 04 0.000
1980 11 05 0.000
1980 11 06 0.000
1980 11 07 0.000
1980 11 08 6.308
1980 11 09 3.072
1980 11 10 0.096
1980 11 11 0.000
1980 11 12 8.090
1980 11 13 9.894
1980 11 14 0.004
1980 11 15 0.006
1980 11 16 0.396
1980 11 17 5.166
1980 11 18 0.258
1980 11 19 0.014
1980 11 20 0.126
1980 11 21 0.946
1980 11 22 0.392
1980 11 23 1.332
1980 11 24 8.820
1980 11 25 19.436
1980 11 26 0.564
1980 11 27 0.000
1980 11 28 0.000
1980 11 29 0.060
1980 11 30 5.430
1980 12 01 7.326
1980 12 02 33.110
1980 12 03 36.064
1980 12 04 3.538
1980 12 05 34.542
1980 12 06 18.874
1980 12 07 11.558
1980 12 08 20.758
1980 12 09 11.094
1980 12 10 8.182
1980 12 11 3.068
1980 12 12 14.636
1980 12 13 31.936
1980 12 14 9.864
1980 12 15 4.416
1980 12 16 14.516
1980 12 17 2.012
1980 12 18 0.018
1980 12 19 0.000
1980 12 20 0.000
1980 12 21 0.000
1980 12 22 0.000
1980 12 23 0.000
1980 12 24 3.118
1980 12 25 0.032
1980 12 26 5.294
1980 12 27 3.700
1980 12 28 0.088
1980 12 29 36.312
1980 12 30 8.102
1980 12 31 31.862
1981 01 01 21.392
1981 01 02 3.546
1981 01 03 0.052
1981 01 04 0.024
1981 01 05 0.010
1981 01 06 0.026
1981 01 07 0.000
1981 01 08 27.742
1981 01 09 41.984
1981 01 10 8.022
1981 01 11 1.542
1981 01 12 25.888
1981 01 13 6.168
1981 01 14 2.544
1981 01 15 0.248
1981 01 16 0.048
1981 01 17 0.000
1981 01 18 0.000
1981 01 19 0.000
1981 01 20 0.000
1981 01 21 6.792
1981 01 22 7.124
1981 01 23 8.274
1981 01 24 10.650
1981 01 25 14.884
1981 01 26 3.804
1981 01 27 5.104
1981 01 28 8.512
1981 01 29 2.618
1981 01 30 0.354
1981 01 31 0.632
1981 02 01 0.000
1981 02 02 0.000
1981 02 03 0.000
1981 02 04 0.000
1981 02 05 0.000
1981 02 06 3.866
1981 02 07 0.002
1981 02 08 0.772
1981 02 09 0.880
1981 02 10 12.824
1981 02 11 0.238
1981 02 12 0.000
1981 02 13 0.000
1981 02 14 1.184
1981 02 15 6.568
1981 02 16 0.518
1981 02 17 3.060
1981 02 18 7.986
1981 02 19 0.374
1981 02 20 5.794
1981 02 21 2.984
1981 02 22 1.020
1981 02 23 0.676
1981 02 24 27.238
1981 02 25 0.490
1981 02 26 1.498
1981 02 27 3.824
1981 02 28 0.534
1981 03 01 36.120
1981 03 02 0.144
1981 03 03 0.000
1981 03 04 0.000
1981 03 05 17.104
1981 03 06 1.828
1981 03 07 9.512
1981 03 08 24.960
1981 03 09 20.994
1981 03 10 2.710
1981 03 11 1.850
1981 03 12 2.958
1981 03 13 0.552
1981 03 14 0.000
1981 03 15 0.000
1981 03 16 0.056
1981 03 17 0.372
1981 03 18 16.220
1981 03 19 23.326
1981 03 20 9.352
1981 03 21 10.018
1981 03 22 1.776
1981 03 23 0.906
1981 03 24 2.046
1981 03 25 1.726
1981 03 26 5.354
1981 03 27 7.244
1981 03 28 4.966
1981 03 29 4.834
1981 03 30 9.998
1981 03 31 1.646
1981 04 01 5.960
1981 04 02 0.232
1981 04 03 0.686
1981 04 04 0.364
1981 04 05 18.176
1981 04 06 0.156
1981 04 07 0.000
1981 04 08 1.994
1981 04 09 5.068
1981 04 10 1.502
1981 04 11 0.304
1981 04 12 0.000
1981 04 13 0.012
1981 04 14 0.000
1981 04 15 0.000
1981 04 16 0.618
1981 04 17 2.202
1981 04 18 0.506
1981 04 19 0.008
1981 04 20 0.760
1981 04 21 0.646
1981 04 22 0.062
1981 04 23 0.000
1981 04 24 0.000
1981 04 25 0.000
1981 04 26 0.000
1981 04 27 0.006
1981 04 28 0.000
1981 04 29 0.004
1981 04 30 4.034
1981 05 01 0.242
1981 05 02 0.186
1981 05 03 0.030
1981 05 04 0.002
1981 05 05 0.000
1981 05 06 0.000
1981 05 07 0.024
1981 05 08 0.020
1981 05 09 2.430
1981 05 10 0.170
1981 05 11 0.000
1981 05 12 0.000
1981 05 13 0.000
1981 05 14 0.000
1981 05 15 0.000
1981 05 16 0.000
1981 05 17 0.350
1981 05 18 1.462
1981 05 19 0.286
1981 05 20 0.000
1981 05 21 0.000
1981 05 22 0.346
1981 05 23 0.386
1981 05 24 0.150
1981 05 25 1.662
1981 05 26 1.564
1981 05 27 2.936
1981 05 28 1.642
1981 05 29 10.228
1981 05 30 0.150
1981 05 31 0.000
1981 06 01 0.174
1981 06 02 4.108
1981 06 03 1.498
1981 06 04 1.316
1981 06 05 0.000
1981 06 06 0.300
1981 06 07 2.424
1981 06 08 6.676
1981 06 09 0.002
1981 06 10 0.012
1981 06 11 0.000
1981 06 12 0.000
1981 06 13 0.116
1981 06 14 0.000
1981 06 15 0.000
1981 06 16 0.142
1981 06 17 0.020
1981 06 18 1.134
1981 06 19 7.078
1981 06 20 6.276
1981 06 21 0.790
1981 06 22 0.028
1981 06 23 0.000
1981 06 24 0.000
1981 06 25 0.594
1981 06 26 0.096
1981 06 27 0.016
1981 06 28 0.000
1981 06 29 0.000
1981 06 30 0.000
1981 07 01 0.000
1981 07 02 0.000
1981 07 03 0.044
1981 07 04 0.116
1981 07 05 0.146
1981 07 06 2.044
1981 07 07 1.430
1981 07 08 1.670
1981 07 09 0.270
1981 07 10 0.568
1981 07 11 0.002
1981 07 12 0.000
1981 07 13 0.000
1981 07 14 0.000
1981 07 15 0.000
1981 07 16 0.000
1981 07 17 0.000
1981 07 18 0.000
1981 07 19 0.000
1981 07 20 0.000
1981 07 21 0.000
1981 07 22 0.000
1981 07 23 0.000
1981 07 24 0.000
1981 07 25 0.000
1981 07 26 0.000
1981 07 27 0.000
1981 07 28 0.000
1981 07 29 0.000
1981 07 30 0.000
1981 07 31 0.004
1981 08 01 0.360
1981 08 02 0.514
1981 08 03 0.366
1981 08 04 0.072
1981 08 05 0.002
1981 08 06 0.000
1981 08 07 0.000
1981 08 08 0.000
1981 08 09 0.000
1981 08 10 0.186
1981 08 11 0.102
1981 08 12 0.000
1981 08 13 0.956
1981 08 14 23.440
1981 08 15 1.716
1981 08 16 0.002
1981 08 17 0.730
1981 08 18 30.348
1981 08 19 0.024
1981 08 20 0.000
1981 08 21 0.000
1981 08 22 0.000
1981 08 23 0.000
1981 08 24 0.000
1981 08 25 0.000
1981 08 26 0.000
1981 08 27 0.000
1981 08 28 0.000
1981 08 29 0.000
1981 08 30 0.194
1981 08 31 1.346
1981 09 01 0.290
1981 09 02 0.134
1981 09 03 0.000
1981 09 04 0.000
1981 09 05 0.010
1981 09 06 0.000
1981 09 07 0.000
1981 09 08 0.000
1981 09 09 0.000
1981 09 10 0.000
1981 09 11 0.000
1981 09 12 0.000
1981 09 13 0.000
1981 09 14 0.000
1981 09 15 0.000
1981 09 16 0.000
1981 09 17 0.000
1981 09 18 0.000
1981 09 19 0.000
1981 09 20 0.000
1981 09 21 0.000
1981 09 22 0.000
1981 09 23 0.000
1981 09 24 0.000
1981 09 25 0.140
1981 09 26 0.010
1981 09 27 3.442
1981 09 28 1.440
1981 09 29 0.082
1981 09 30 14.180
1981 10 01 19.704
1981 10 02 0.000
1981 10 03 0.626
1981 10 04 0.000
1981 10 05 0.000
1981 10 06 4.818
1981 10 07 0.734
1981 10 08 9.110
1981 10 09 1.274
1981 10 10 2.876
1981 10 11 10.622
1981 10 12 6.502
1981 10 13 8.916
1981 10 14 4.230
1981 10 15 0.082
1981 10 16 0.188
1981 10 17 1.916
1981 10 18 0.346
1981 10 19 0.700
1981 10 20 13.758
1981 10 21 1.218
1981 10 22 0.076
1981 10 23 0.010
1981 10 24 0.000
1981 10 25 0.098
1981 10 26 0.510
1981 10 27 17.250
1981 10 28 9.878
1981 10 29 29.740
1981 10 30 11.860
1981 10 31 0.052
1981 11 01 3.774
1981 11 02 2.256
1981 11 03 4.926
1981 11 04 2.442
1981 11 05 6.956
1981 11 06 0.000
1981 11 07 0.084
1981 11 08 13.676
1981 11 09 0.368
1981 11 10 34.972
1981 11 11 68.428
1981 11 12 45.034
1981 11 13 35.248
1981 11 14 72.100
1981 11 15 6.394
1981 11 16 10.384
1981 11 17 17.932
1981 11 18 17.628
1981 11 19 0.000
1981 11 20 19.074
1981 11 21 14.380
1981 11 22 14.654
1981 11 23 8.100
1981 11 24 3.526
1981 11 25 4.796
1981 11 26 16.600
1981 11 27 2.202
1981 11 28 0.012
1981 11 29 0.000
1981 11 30 1.428
1981 12 01 3.086
1981 12 02 27.090
1981 12 03 8.248
1981 12 04 0.236
1981 12 05 0.000
1981 12 06 0.044
1981 12 07 2.010
1981 12 08 6.938
1981 12 09 0.810
1981 12 10 2.502
1981 12 11 5.464
1981 12 12 0.106
1981 12 13 1.892
1981 12 14 0.002
1981 12 15 0.000
1981 12 16 7.790
1981 12 17 18.076
1981 12 18 1.214
1981 12 19 0.000
1981 12 20 0.000
1981 12 21 0.000
1981 12 22 0.160
1981 12 23 0.076
1981 12 24 19.606
1981 12 25 5.552
1981 12 26 1.148
1981 12 27 6.162
1981 12 28 37.508
1981 12 29 1.606
1981 12 30 0.074
1981 12 31 2.930
1982 01 01 6.668
1982 01 02 0.296
1982 01 03 14.082
1982 01 04 47.416
1982 01 05 10.128
1982 01 06 0.476
1982 01 07 0.444
1982 01 08 0.000
1982 01 09 0.452
1982 01 10 0.232
1982 01 11 1.182
1982 01 12 38.258
1982 01 13 24.158
1982 01 14 1.130
1982 01 15 33.094
1982 01 16 1.056
1982 01 17 0.002
1982 01 18 2.948
1982 01 19 6.346
1982 01 20 3.300
1982 01 21 3.272
1982 01 22 0.362
1982 01 23 0.196
1982 01 24 11.988
1982 01 25 3.216
1982 01 26 3.442
1982 01 27 0.482
1982 01 28 3.446
1982 01 29 2.136
1982 01 30 1.834
1982 01 31 4.006
1982 02 01 3.386
1982 02 02 0.080
1982 02 03 0.000
1982 02 04 0.092
1982 02 05 0.000
1982 02 06 0.000
1982 02 07 0.000
1982 02 08 0.000
1982 02 09 0.154
1982 02 10 0.000
1982 02 11 0.000
1982 02 12 0.000
1982 02 13 0.000
1982 02 14 0.418
1982 02 15 0.490
1982 02 16 0.136
1982 02 17 1.740
1982 02 18 2.286
1982 02 19 9.154
1982 02 20 1.574
1982 02 21 0.000
1982 02 22 0.020
1982 02 23 0.000
1982 02 24 3.010
1982 02 25 8.868
1982 02 26 2.588
1982 02 27 2.020
1982 02 28 7.792
1982 03 01 12.572
1982 03 02 5.882
1982 03 03 29.758
1982 03 04 2.486
1982 03 05 0.328
1982 03 06 2.534
1982 03 07 6.034
1982 03 08 5.410
1982 03 09 0.668
1982 03 10 0.380
1982 03 11 0.786
1982 03 12 66.960
1982 03 13 53.308
1982 03 14 3.312
1982 03 15 2.372
1982 03 16 7.126
1982 03 17 28.628
1982 03 18 1.520
1982 03 19 4.496
1982 03 20 22.112
1982 03 21 0.392
1982 03 22 14.396
1982 03 23 9.806
