year month day precipitation_mswep
1980 01 01 0.000
1980 01 02 0.000
1980 01 03 0.028
1980 01 04 0.000
1980 01 05 0.000
1980 01 06 0.502
1980 01 07 24.336
1980 01 08 15.294
1980 01 09 9.206
1980 01 10 8.132
1980 01 11 0.672
1980 01 12 1.056
1980 01 13 0.844
1980 01 14 1.786
1980 01 15 2.470
1980 01 16 4.628
1980 01 17 9.694
1980 01 18 2.176
1980 01 19 9.474
1980 01 20 5.328
1980 01 21 0.186
1980 01 22 0.022
1980 01 23 1.242
1980 01 24 25.204
1980 01 25 28.130
1980 01 26 7.942
1980 01 27 1.054
1980 01 28 3.410
1980 01 29 0.000
1980 01 30 0.040
1980 01 31 3.918
1980 02 01 12.484
1980 02 02 0.328
1980 02 03 0.184
1980 02 04 0.528
1980 02 05 0.100
1980 02 06 0.020
1980 02 07 5.494
1980 02 08 0.306
1980 02 09 0.368
1980 02 10 1.822
1980 02 11 36.584
1980 02 12 21.258
1980 02 13 0.444
1980 02 14 0.186
1980 02 15 0.162
1980 02 16 3.958
1980 02 17 11.014
1980 02 18 15.932
1980 02 19 2.616
1980 02 20 0.000
1980 02 21 0.000
1980 02 22 1.072
1980 02 23 11.750
1980 02 24 2.424
1980 02 25 3.752
1980 02 26 17.980
1980 02 27 7.202
1980 02 28 18.080
1980 02 29 1.642
1980 03 01 0.000
1980 03 02 0.000
1980 03 03 0.178
1980 03 04 0.000
1980 03 05 0.010
1980 03 06 0.702
1980 03 07 8.970
1980 03 08 15.610
1980 03 09 16.636
1980 03 10 8.416
1980 03 11 9.000
1980 03 12 15.424
1980 03 13 3.548
1980 03 14 2.862
1980 03 15 8.524
1980 03 16 14.068
1980 03 17 3.326
1980 03 18 4.290
1980 03 19 1.652
1980 03 20 0.014
1980 03 21 0.000
1980 03 22 0.000
1980 03 23 0.000
1980 03 24 0.000
1980 03 25 0.000
1980 03 26 2.564
1980 03 27 0.040
1980 03 28 0.000
1980 03 29 4.524
1980 03 30 2.066
1980 03 31 1.106
