year month day precipitation_mswep
1980 01 01 3.243
1980 01 02 0.024
1980 01 03 0.017
1980 01 04 0.000
1980 01 05 0.000
1980 01 06 0.093
1980 01 07 3.649
1980 01 08 9.449
1980 01 09 8.182
1980 01 10 7.230
1980 01 11 10.315
1980 01 12 2.671
1980 01 13 2.060
1980 01 14 0.428
1980 01 15 0.233
1980 01 16 0.187
1980 01 17 4.604
1980 01 18 8.120
1980 01 19 1.561
1980 01 20 1.970
1980 01 21 1.717
1980 01 22 18.631
1980 01 23 1.380
1980 01 24 7.620
1980 01 25 73.497
1980 01 26 7.533
1980 01 27 0.093
1980 01 28 0.674
1980 01 29 1.183
1980 01 30 0.029
1980 01 31 7.545
1980 02 01 13.744
1980 02 02 1.593
1980 02 03 1.387
1980 02 04 0.242
1980 02 05 0.001
1980 02 06 0.032
1980 02 07 7.386
1980 02 08 0.066
1980 02 09 1.204
1980 02 10 2.314
1980 02 11 26.765
1980 02 12 26.402
1980 02 13 10.192
1980 02 14 1.646
1980 02 15 15.820
1980 02 16 1.426
1980 02 17 17.482
1980 02 18 23.710
1980 02 19 18.403
1980 02 20 0.385
1980 02 21 0.184
1980 02 22 0.113
1980 02 23 12.294
1980 02 24 8.450
1980 02 25 1.051
1980 02 26 5.093
1980 02 27 7.188
1980 02 28 5.332
1980 02 29 2.960
1980 03 01 0.247
1980 03 02 0.021
1980 03 03 0.116
1980 03 04 0.038
1980 03 05 4.593
1980 03 06 0.924
1980 03 07 4.156
1980 03 08 7.464
1980 03 09 15.443
1980 03 10 0.230
1980 03 11 0.472
1980 03 12 7.081
1980 03 13 7.632
1980 03 14 9.731
1980 03 15 4.904
1980 03 16 0.829
1980 03 17 0.705
1980 03 18 0.057
1980 03 19 0.040
1980 03 20 0.069
1980 03 21 0.046
1980 03 22 0.004
1980 03 23 0.062
1980 03 24 0.029
1980 03 25 0.005
1980 03 26 1.443
1980 03 27 0.001
1980 03 28 0.000
1980 03 29 0.005
1980 03 30 14.343
1980 03 31 0.181
1980 04 01 0.065
1980 04 02 0.229
1980 04 03 10.145
1980 04 04 9.879
1980 04 05 7.625
1980 04 06 0.012
1980 04 07 0.078
1980 04 08 0.105
1980 04 09 0.924
1980 04 10 2.287
1980 04 11 0.219
1980 04 12 1.389
1980 04 13 5.347
1980 04 14 22.254
1980 04 15 3.280
1980 04 16 0.433
1980 04 17 0.329
1980 04 18 0.066
1980 04 19 0.024
1980 04 20 0.061
1980 04 21 0.066
1980 04 22 0.052
1980 04 23 0.043
1980 04 24 0.060
1980 04 25 0.038
1980 04 26 0.039
1980 04 27 0.063
1980 04 28 0.058
1980 04 29 0.029
1980 04 30 0.042
1980 05 01 0.863
1980 05 02 5.688
1980 05 03 2.255
1980 05 04 0.060
1980 05 05 0.000
1980 05 06 0.000
1980 05 07 0.000
1980 05 08 0.002
1980 05 09 0.018
1980 05 10 1.147
1980 05 11 5.450
1980 05 12 0.466
1980 05 13 0.200
1980 05 14 0.473
1980 05 15 0.115
1980 05 16 0.020
1980 05 17 0.068
1980 05 18 0.080
1980 05 19 0.001
1980 05 20 0.000
1980 05 21 0.274
1980 05 22 0.577
1980 05 23 0.113
1980 05 24 0.137
1980 05 25 0.059
1980 05 26 0.085
1980 05 27 0.094
1980 05 28 0.040
1980 05 29 0.074
1980 05 30 0.000
1980 05 31 0.000
1980 06 01 0.000
1980 06 02 5.384
1980 06 03 0.612
1980 06 04 0.000
1980 06 05 0.000
1980 06 06 0.000
1980 06 07 0.000
1980 06 08 0.000
1980 06 09 0.000
1980 06 10 0.000
1980 06 11 0.002
1980 06 12 0.002
1980 06 13 0.606
1980 06 14 0.040
1980 06 15 0.026
1980 06 16 0.000
1980 06 17 0.000
1980 06 18 0.000
1980 06 19 0.000
1980 06 20 8.259
1980 06 21 2.678
1980 06 22 0.276
1980 06 23 0.256
1980 06 24 0.028
1980 06 25 19.276
1980 06 26 26.260
1980 06 27 0.000
1980 06 28 0.000
1980 06 29 0.000
1980 06 30 0.000
1980 07 01 0.810
1980 07 02 9.598
1980 07 03 6.180
1980 07 04 0.381
1980 07 05 0.734
1980 07 06 0.123
1980 07 07 0.060
1980 07 08 0.040
1980 07 09 0.066
1980 07 10 6.565
1980 07 11 2.263
1980 07 12 0.641
1980 07 13 0.001
1980 07 14 0.551
1980 07 15 0.192
1980 07 16 0.110
1980 07 17 0.000
1980 07 18 0.000
1980 07 19 0.047
1980 07 20 0.000
1980 07 21 0.093
1980 07 22 0.097
1980 07 23 0.008
1980 07 24 0.030
1980 07 25 0.010
1980 07 26 0.000
1980 07 27 3.591
1980 07 28 0.000
1980 07 29 0.004
1980 07 30 11.020
1980 07 31 3.902
1980 08 01 0.505
1980 08 02 0.041
1980 08 03 0.033
1980 08 04 0.001
1980 08 05 0.003
1980 08 06 4.130
1980 08 07 0.000
1980 08 08 0.000
1980 08 09 2.096
1980 08 10 2.103
1980 08 11 4.375
1980 08 12 0.719
1980 08 13 0.191
1980 08 14 1.204
1980 08 15 4.660
1980 08 16 3.913
1980 08 17 0.487
1980 08 18 0.499
1980 08 19 0.000
1980 08 20 2.480
1980 08 21 1.183
1980 08 22 2.643
1980 08 23 0.853
1980 08 24 1.288
1980 08 25 1.856
1980 08 26 2.990
1980 08 27 0.414
1980 08 28 0.769
1980 08 29 0.120
1980 08 30 0.000
1980 08 31 0.006
1980 09 01 0.382
1980 09 02 0.076
1980 09 03 0.247
1980 09 04 0.000
1980 09 05 0.012
1980 09 06 0.010
1980 09 07 0.018
1980 09 08 0.500
1980 09 09 6.704
1980 09 10 1.939
1980 09 11 0.047
1980 09 12 0.268
1980 09 13 1.798
1980 09 14 0.674
1980 09 15 4.516
1980 09 16 1.198
1980 09 17 0.010
1980 09 18 9.306
1980 09 19 1.916
1980 09 20 8.661
1980 09 21 6.304
1980 09 22 11.670
1980 09 23 0.028
1980 09 24 0.000
1980 09 25 0.024
1980 09 26 0.537
1980 09 27 0.083
1980 09 28 3.256
1980 09 29 0.011
1980 09 30 0.042
1980 10 01 0.036
1980 10 02 0.030
1980 10 03 0.000
1980 10 04 0.000
1980 10 05 0.603
1980 10 06 0.830
1980 10 07 5.182
1980 10 08 11.866
1980 10 09 0.260
1980 10 10 0.325
1980 10 11 4.071
1980 10 12 8.583
1980 10 13 0.937
1980 10 14 0.530
1980 10 15 0.169
1980 10 16 0.034
1980 10 17 0.044
1980 10 18 0.387
1980 10 19 1.060
1980 10 20 0.104
1980 10 21 0.009
1980 10 22 5.008
1980 10 23 1.095
1980 10 24 0.514
1980 10 25 0.150
1980 10 26 0.452
1980 10 27 8.452
1980 10 28 13.490
1980 10 29 0.018
1980 10 30 0.672
1980 10 31 3.280
1980 11 01 0.236
