year month day temperature_min
1980 01 01 19.035
1980 01 02 19.974
1980 01 03 20.764
1980 01 04 20.940
1980 01 05 18.802
1980 01 06 22.169
1980 01 07 18.950
1980 01 08 18.772
1980 01 09 18.613
1980 01 10 18.970
1980 01 11 20.572
1980 01 12 19.777
1980 01 13 22.114
1980 01 14 18.139
1980 01 15 20.890
1980 01 16 20.928
1980 01 17 21.862
1980 01 18 19.927
1980 01 19 20.890
1980 01 20 21.204
1980 01 21 19.007
1980 01 22 19.646
1980 01 23 21.874
1980 01 24 21.871
1980 01 25 19.820
1980 01 26 22.921
1980 01 27 21.195
1980 01 28 21.126
1980 01 29 21.291
1980 01 30 20.129
1980 01 31 21.930
1980 02 01 20.164
1980 02 02 17.784
1980 02 03 21.436
1980 02 04 21.433
1980 02 05 23.229
1980 02 06 20.173
1980 02 07 20.069
1980 02 08 18.941
1980 02 09 19.942
1980 02 10 20.475
1980 02 11 21.049
1980 02 12 19.895
1980 02 13 22.489
1980 02 14 21.454
1980 02 15 21.525
1980 02 16 19.707
1980 02 17 20.179
1980 02 18 19.718
1980 02 19 21.486
1980 02 20 21.812
1980 02 21 21.677
1980 02 22 22.666
1980 02 23 21.291
1980 02 24 21.202
1980 02 25 20.476
1980 02 26 19.342
1980 02 27 22.169
1980 02 28 21.501
1980 02 29 20.491
1980 03 01 19.859
1980 03 02 21.329
1980 03 03 21.345
1980 03 04 19.738
1980 03 05 21.381
1980 03 06 19.068
1980 03 07 19.622
1980 03 08 19.122
1980 03 09 19.567
1980 03 10 19.209
1980 03 11 19.402
1980 03 12 19.238
1980 03 13 20.249
1980 03 14 18.735
1980 03 15 18.951
1980 03 16 21.515
1980 03 17 20.741
1980 03 18 19.074
1980 03 19 19.059
1980 03 20 18.740
1980 03 21 20.478
1980 03 22 19.533
1980 03 23 18.945
1980 03 24 19.254
1980 03 25 18.760
1980 03 26 18.604
1980 03 27 20.532
1980 03 28 23.007
1980 03 29 21.625
1980 03 30 21.182
1980 03 31 19.038
1980 04 01 18.729
1980 04 02 23.463
1980 04 03 22.502
1980 04 04 21.454
1980 04 05 19.173
1980 04 06 18.968
1980 04 07 20.248
1980 04 08 20.728
1980 04 09 21.870
1980 04 10 19.741
1980 04 11 22.993
1980 04 12 21.702
1980 04 13 21.641
1980 04 14 20.048
1980 04 15 20.233
1980 04 16 19.590
1980 04 17 20.817
1980 04 18 22.434
1980 04 19 21.457
1980 04 20 20.665
1980 04 21 22.060
1980 04 22 20.697
1980 04 23 20.817
1980 04 24 20.045
1980 04 25 19.027
1980 04 26 21.087
1980 04 27 20.932
1980 04 28 18.208
1980 04 29 18.880
1980 04 30 19.566
1980 05 01 19.068
1980 05 02 21.177
1980 05 03 19.825
1980 05 04 20.983
1980 05 05 20.671
1980 05 06 21.660
1980 05 07 21.328
1980 05 08 21.302
1980 05 09 19.992
1980 05 10 20.015
1980 05 11 20.830
1980 05 12 20.469
1980 05 13 20.003
1980 05 14 19.218
1980 05 15 20.673
1980 05 16 20.498
1980 05 17 20.470
1980 05 18 19.298
1980 05 19 19.472
1980 05 20 21.122
1980 05 21 21.801
1980 05 22 21.110
1980 05 23 21.465
1980 05 24 20.533
1980 05 25 19.024
1980 05 26 20.753
1980 05 27 20.269
1980 05 28 18.241
1980 05 29 18.235
1980 05 30 20.486
1980 05 31 19.015
1980 06 01 18.137
1980 06 02 18.720
1980 06 03 17.681
1980 06 04 17.041
1980 06 05 20.428
1980 06 06 19.259
1980 06 07 20.437
1980 06 08 18.034
1980 06 09 19.603
1980 06 10 18.804
1980 06 11 19.470
1980 06 12 20.023
1980 06 13 18.767
1980 06 14 17.353
1980 06 15 17.367
1980 06 16 17.382
1980 06 17 18.513
1980 06 18 19.232
1980 06 19 19.759
1980 06 20 19.354
1980 06 21 19.514
1980 06 22 19.773
1980 06 23 18.822
1980 06 24 19.779
1980 06 25 18.973
1980 06 26 18.680
1980 06 27 19.135
1980 06 28 19.587
1980 06 29 19.688
1980 06 30 19.830
1980 07 01 17.594
1980 07 02 18.331
1980 07 03 19.405
1980 07 04 18.582
1980 07 05 23.553
1980 07 06 19.226
1980 07 07 17.107
1980 07 08 18.389
1980 07 09 17.655
1980 07 10 16.055
1980 07 11 18.124
1980 07 12 18.329
1980 07 13 17.754
1980 07 14 18.727
1980 07 15 16.704
1980 07 16 19.430
1980 07 17 17.408
1980 07 18 16.407
1980 07 19 16.843
1980 07 20 17.626
1980 07 21 18.878
1980 07 22 16.767
1980 07 23 18.759
1980 07 24 17.140
1980 07 25 19.023
1980 07 26 18.536
1980 07 27 16.237
1980 07 28 18.936
1980 07 29 18.228
1980 07 30 18.972
1980 07 31 18.136
1980 08 01 16.991
1980 08 02 16.962
1980 08 03 16.995
1980 08 04 16.398
1980 08 05 16.298
1980 08 06 16.699
1980 08 07 16.563
1980 08 08 17.829
1980 08 09 16.388
1980 08 10 17.357
1980 08 11 16.946
1980 08 12 14.473
1980 08 13 14.777
1980 08 14 17.950
1980 08 15 16.319
1980 08 16 15.122
1980 08 17 16.145
1980 08 18 19.325
1980 08 19 18.840
1980 08 20 18.533
1980 08 21 18.215
1980 08 22 18.527
1980 08 23 18.837
1980 08 24 18.739
1980 08 25 18.823
1980 08 26 19.475
1980 08 27 18.424
1980 08 28 19.170
1980 08 29 18.140
1980 08 30 17.356
1980 08 31 17.497
1980 09 01 17.664
1980 09 02 18.675
1980 09 03 17.586
1980 09 04 15.266
1980 09 05 16.488
1980 09 06 20.334
1980 09 07 20.022
1980 09 08 20.021
1980 09 09 18.438
1980 09 10 17.533
1980 09 11 17.263
1980 09 12 18.021
1980 09 13 18.564
1980 09 14 15.498
1980 09 15 17.753
1980 09 16 19.582
1980 09 17 18.229
1980 09 18 18.302
1980 09 19 16.830
1980 09 20 18.668
1980 09 21 18.466
1980 09 22 16.979
1980 09 23 17.612
1980 09 24 19.083
1980 09 25 16.378
1980 09 26 17.492
1980 09 27 17.109
1980 09 28 16.461
1980 09 29 16.477
1980 09 30 18.419
1980 10 01 17.614
1980 10 02 17.212
1980 10 03 16.608
1980 10 04 16.580
1980 10 05 19.460
1980 10 06 19.253
1980 10 07 19.234
1980 10 08 18.720
1980 10 09 20.184
1980 10 10 21.144
1980 10 11 20.586
1980 10 12 19.818
1980 10 13 17.657
1980 10 14 18.815
1980 10 15 17.419
1980 10 16 19.521
1980 10 17 18.904
1980 10 18 19.602
1980 10 19 20.565
1980 10 20 19.896
1980 10 21 18.511
1980 10 22 19.285
1980 10 23 19.558
1980 10 24 17.919
1980 10 25 19.014
1980 10 26 20.006
1980 10 27 18.709
1980 10 28 18.051
1980 10 29 17.477
1980 10 30 17.953
1980 10 31 19.618
1980 11 01 20.111
1980 11 02 19.970
1980 11 03 19.986
1980 11 04 20.019
1980 11 05 20.157
1980 11 06 20.202
1980 11 07 20.677
1980 11 08 20.626
1980 11 09 21.084
1980 11 10 18.959
1980 11 11 19.699
1980 11 12 19.733
1980 11 13 21.399
1980 11 14 20.236
1980 11 15 18.605
1980 11 16 18.123
1980 11 17 18.237
1980 11 18 19.382
1980 11 19 18.783
1980 11 20 19.398
1980 11 21 20.666
1980 11 22 19.434
1980 11 23 19.993
1980 11 24 20.716
1980 11 25 19.923
1980 11 26 18.994
1980 11 27 17.888
1980 11 28 20.374
1980 11 29 20.892
1980 11 30 20.493
1980 12 01 19.821
1980 12 02 20.897
1980 12 03 20.119
1980 12 04 20.144
1980 12 05 20.509
1980 12 06 21.074
1980 12 07 21.613
1980 12 08 20.566
1980 12 09 21.869
1980 12 10 20.778
1980 12 11 21.044
1980 12 12 21.035
1980 12 13 21.097
1980 12 14 20.279
1980 12 15 20.816
1980 12 16 20.380
1980 12 17 21.192
1980 12 18 20.516
1980 12 19 20.773
1980 12 20 20.084
1980 12 21 19.074
1980 12 22 18.654
1980 12 23 18.490
1980 12 24 19.907
1980 12 25 20.437
1980 12 26 19.437
1980 12 27 19.305
1980 12 28 20.059
1980 12 29 20.242
1980 12 30 21.924
1980 12 31 20.930
1981 01 01 nan
1981 01 02 nan
1981 01 03 20.582
1981 01 04 20.392
1981 01 05 18.779
1981 01 06 20.103
1981 01 07 19.140
1981 01 08 18.528
1981 01 09 19.314
1981 01 10 20.595
1981 01 11 21.231
1981 01 12 21.075
1981 01 13 21.087
1981 01 14 19.115
1981 01 15 18.814
1981 01 16 19.343
1981 01 17 20.215
1981 01 18 21.017
1981 01 19 19.377
1981 01 20 18.977
1981 01 21 19.588
1981 01 22 19.812
1981 01 23 20.874
1981 01 24 20.692
1981 01 25 19.130
1981 01 26 18.791
1981 01 27 17.255
1981 01 28 18.159
1981 01 29 19.251
1981 01 30 19.863
1981 01 31 18.274
1981 02 01 20.756
1981 02 02 16.857
1981 02 03 20.684
1981 02 04 19.927
1981 02 05 19.941
1981 02 06 19.843
1981 02 07 18.747
1981 02 08 21.033
1981 02 09 21.258
1981 02 10 20.421
1981 02 11 20.031
1981 02 12 20.491
1981 02 13 19.709
1981 02 14 19.493
1981 02 15 19.481
1981 02 16 19.871
1981 02 17 20.799
1981 02 18 20.129
1981 02 19 20.116
1981 02 20 20.195
1981 02 21 21.409
1981 02 22 20.897
1981 02 23 20.873
1981 02 24 20.193
1981 02 25 20.706
1981 02 26 19.190
1981 02 27 22.600
1981 02 28 21.583
1981 03 01 21.646
1981 03 02 21.823
1981 03 03 18.291
1981 03 04 21.942
1981 03 05 20.944
1981 03 06 20.989
1981 03 07 21.935
1981 03 08 21.233
1981 03 09 20.293
1981 03 10 21.478
1981 03 11 20.790
1981 03 12 20.754
1981 03 13 20.012
1981 03 14 20.755
1981 03 15 19.753
1981 03 16 19.831
1981 03 17 21.259
1981 03 18 20.750
1981 03 19 20.971
1981 03 20 20.698
1981 03 21 20.010
1981 03 22 20.724
1981 03 23 19.041
1981 03 24 20.213
1981 03 25 19.086
1981 03 26 19.051
1981 03 27 17.617
1981 03 28 19.732
1981 03 29 19.976
1981 03 30 22.650
1981 03 31 20.258
1981 04 01 20.409
1981 04 02 20.376
1981 04 03 20.216
1981 04 04 20.172
1981 04 05 19.554
1981 04 06 19.398
1981 04 07 19.994
1981 04 08 20.481
1981 04 09 18.479
1981 04 10 18.730
1981 04 11 18.931
1981 04 12 17.836
1981 04 13 17.182
1981 04 14 19.186
1981 04 15 19.365
1981 04 16 15.172
1981 04 17 18.287
1981 04 18 20.615
1981 04 19 19.190
1981 04 20 17.834
1981 04 21 19.035
1981 04 22 20.392
1981 04 23 19.377
1981 04 24 14.370
1981 04 25 18.772
1981 04 26 20.820
1981 04 27 19.553
1981 04 28 19.495
1981 04 29 20.451
1981 04 30 19.698
1981 05 01 19.556
1981 05 02 19.869
1981 05 03 20.504
1981 05 04 20.475
1981 05 05 19.827
1981 05 06 18.375
1981 05 07 19.009
1981 05 08 18.209
1981 05 09 19.312
1981 05 10 18.395
1981 05 11 18.711
1981 05 12 16.896
1981 05 13 17.168
1981 05 14 19.044
1981 05 15 17.295
1981 05 16 16.139
1981 05 17 20.782
1981 05 18 19.505
1981 05 19 19.454
1981 05 20 20.121
1981 05 21 17.853
1981 05 22 18.026
1981 05 23 19.927
1981 05 24 16.950
1981 05 25 17.852
1981 05 26 18.431
1981 05 27 18.648
1981 05 28 18.017
1981 05 29 17.189
1981 05 30 19.636
1981 05 31 18.995
1981 06 01 18.809
1981 06 02 18.269
1981 06 03 18.632
1981 06 04 18.511
1981 06 05 19.026
1981 06 06 14.998
1981 06 07 17.326
1981 06 08 14.274
1981 06 09 18.841
1981 06 10 18.437
1981 06 11 18.791
1981 06 12 18.850
1981 06 13 17.057
1981 06 14 17.303
1981 06 15 17.752
1981 06 16 17.370
1981 06 17 20.123
1981 06 18 16.656
1981 06 19 15.638
1981 06 20 18.453
1981 06 21 16.464
1981 06 22 18.226
1981 06 23 17.574
1981 06 24 16.957
1981 06 25 16.633
1981 06 26 15.782
1981 06 27 17.269
1981 06 28 12.708
1981 06 29 16.131
1981 06 30 16.906
1981 07 01 16.514
1981 07 02 17.212
1981 07 03 13.558
1981 07 04 15.045
1981 07 05 16.995
1981 07 06 15.985
1981 07 07 15.922
1981 07 08 16.570
1981 07 09 16.988
1981 07 10 16.815
1981 07 11 17.785
1981 07 12 17.500
1981 07 13 17.173
1981 07 14 17.167
1981 07 15 17.322
1981 07 16 16.826
1981 07 17 15.840
1981 07 18 18.300
1981 07 19 19.137
1981 07 20 17.977
1981 07 21 13.859
1981 07 22 15.139
1981 07 23 16.514
1981 07 24 15.840
1981 07 25 15.855
1981 07 26 17.623
1981 07 27 17.008
1981 07 28 16.355
1981 07 29 16.656
1981 07 30 17.252
1981 07 31 17.499
1981 08 01 16.069
1981 08 02 16.572
1981 08 03 15.382
1981 08 04 15.361
1981 08 05 14.946
1981 08 06 14.592
1981 08 07 14.415
1981 08 08 15.607
1981 08 09 16.372
1981 08 10 14.407
1981 08 11 15.237
1981 08 12 14.577
1981 08 13 15.553
1981 08 14 12.320
1981 08 15 13.649
1981 08 16 15.089
1981 08 17 17.253
1981 08 18 17.918
1981 08 19 17.077
1981 08 20 14.956
1981 08 21 16.067
1981 08 22 14.220
1981 08 23 14.829
1981 08 24 14.597
1981 08 25 16.089
1981 08 26 15.424
1981 08 27 16.802
1981 08 28 13.583
1981 08 29 14.674
1981 08 30 16.086
1981 08 31 9.035
1981 09 01 15.906
1981 09 02 16.942
1981 09 03 16.133
1981 09 04 13.649
1981 09 05 13.500
1981 09 06 17.409
1981 09 07 17.201
1981 09 08 16.867
