year month day temperature_min
1980 01 01 21.340
1980 01 02 21.620
1980 01 03 21.725
1980 01 04 21.578
1980 01 05 20.588
1980 01 06 24.825
1980 01 07 21.715
1980 01 08 20.598
1980 01 09 19.725
1980 01 10 20.880
1980 01 11 20.814
1980 01 12 22.859
1980 01 13 21.973
1980 01 14 20.820
1980 01 15 25.288
1980 01 16 21.701
1980 01 17 21.203
1980 01 18 21.018
1980 01 19 21.109
1980 01 20 20.518
1980 01 21 20.022
1980 01 22 20.783
1980 01 23 23.155
1980 01 24 21.861
1980 01 25 21.414
1980 01 26 20.912
1980 01 27 20.842
1980 01 28 23.937
1980 01 29 20.797
1980 01 30 20.862
1980 01 31 20.913
1980 02 01 20.997
1980 02 02 22.580
1980 02 03 20.837
1980 02 04 20.671
1980 02 05 21.237
1980 02 06 21.297
1980 02 07 21.503
1980 02 08 20.924
1980 02 09 20.852
1980 02 10 20.488
1980 02 11 20.497
1980 02 12 21.471
1980 02 13 20.675
1980 02 14 20.135
1980 02 15 20.873
1980 02 16 19.028
1980 02 17 21.388
1980 02 18 23.468
1980 02 19 21.246
1980 02 20 24.636
1980 02 21 20.160
1980 02 22 21.407
1980 02 23 20.266
1980 02 24 20.482
1980 02 25 19.043
1980 02 26 22.190
1980 02 27 24.761
1980 02 28 20.390
1980 02 29 20.312
1980 03 01 20.023
1980 03 02 18.762
1980 03 03 19.870
1980 03 04 19.262
1980 03 05 22.023
1980 03 06 20.740
1980 03 07 19.299
1980 03 08 22.818
1980 03 09 23.629
1980 03 10 19.233
1980 03 11 20.636
1980 03 12 20.048
1980 03 13 20.504
1980 03 14 21.136
1980 03 15 20.484
1980 03 16 24.156
1980 03 17 20.636
1980 03 18 21.379
1980 03 19 20.680
1980 03 20 19.705
1980 03 21 23.619
1980 03 22 21.374
1980 03 23 21.454
1980 03 24 21.479
1980 03 25 19.336
1980 03 26 20.646
1980 03 27 20.850
1980 03 28 21.602
1980 03 29 20.942
1980 03 30 23.630
1980 03 31 22.816
1980 04 01 18.462
1980 04 02 24.110
1980 04 03 20.919
1980 04 04 21.004
1980 04 05 19.718
1980 04 06 21.495
1980 04 07 21.388
1980 04 08 20.959
1980 04 09 20.500
1980 04 10 21.318
1980 04 11 23.870
1980 04 12 21.741
1980 04 13 19.953
1980 04 14 19.204
1980 04 15 20.593
1980 04 16 20.891
1980 04 17 20.521
1980 04 18 20.169
1980 04 19 20.596
1980 04 20 23.496
1980 04 21 20.695
1980 04 22 21.582
1980 04 23 23.421
1980 04 24 20.120
1980 04 25 22.793
1980 04 26 23.577
1980 04 27 22.877
1980 04 28 19.968
1980 04 29 17.733
1980 04 30 19.696
1980 05 01 21.505
1980 05 02 20.507
1980 05 03 20.802
1980 05 04 20.778
1980 05 05 20.393
1980 05 06 20.735
1980 05 07 24.233
1980 05 08 21.130
1980 05 09 20.250
1980 05 10 22.914
1980 05 11 20.465
1980 05 12 20.232
1980 05 13 21.200
1980 05 14 20.457
1980 05 15 20.090
1980 05 16 20.572
1980 05 17 20.387
1980 05 18 18.756
1980 05 19 24.054
1980 05 20 23.907
1980 05 21 20.302
1980 05 22 20.973
1980 05 23 22.288
1980 05 24 21.219
1980 05 25 19.557
1980 05 26 20.836
1980 05 27 20.125
1980 05 28 20.180
1980 05 29 19.593
1980 05 30 20.173
1980 05 31 21.287
1980 06 01 19.889
1980 06 02 19.558
1980 06 03 20.896
1980 06 04 22.794
1980 06 05 20.037
1980 06 06 19.244
1980 06 07 21.716
1980 06 08 20.530
1980 06 09 20.099
1980 06 10 18.543
1980 06 11 19.095
1980 06 12 19.460
1980 06 13 20.773
1980 06 14 22.834
1980 06 15 18.896
1980 06 16 17.561
1980 06 17 19.155
1980 06 18 20.593
1980 06 19 18.952
1980 06 20 18.412
1980 06 21 21.460
1980 06 22 19.980
1980 06 23 19.421
1980 06 24 18.486
1980 06 25 16.020
1980 06 26 21.579
1980 06 27 18.295
1980 06 28 17.575
1980 06 29 20.774
1980 06 30 19.284
1980 07 01 18.342
1980 07 02 18.411
1980 07 03 18.295
1980 07 04 17.959
1980 07 05 17.498
1980 07 06 16.053
1980 07 07 20.138
1980 07 08 17.042
1980 07 09 20.981
1980 07 10 19.220
1980 07 11 20.544
1980 07 12 18.222
1980 07 13 16.519
1980 07 14 19.444
1980 07 15 16.012
1980 07 16 17.275
1980 07 17 17.165
1980 07 18 15.579
1980 07 19 16.504
1980 07 20 18.985
1980 07 21 17.418
1980 07 22 19.842
1980 07 23 17.224
1980 07 24 20.815
1980 07 25 16.641
1980 07 26 17.752
1980 07 27 18.178
1980 07 28 17.308
1980 07 29 17.311
1980 07 30 20.619
1980 07 31 19.494
1980 08 01 20.811
1980 08 02 14.689
1980 08 03 17.987
1980 08 04 17.544
