year month day temperature_min
1980 01 01 20.800
1980 01 02 20.321
1980 01 03 16.077
1980 01 04 24.590
1980 01 05 19.086
1980 01 06 22.954
1980 01 07 21.171
1980 01 08 20.459
1980 01 09 19.771
1980 01 10 22.735
1980 01 11 21.949
1980 01 12 21.760
1980 01 13 20.864
1980 01 14 21.768
1980 01 15 20.766
1980 01 16 22.312
1980 01 17 21.164
1980 01 18 21.376
1980 01 19 20.834
1980 01 20 22.398
1980 01 21 21.145
1980 01 22 21.359
1980 01 23 24.462
1980 01 24 22.736
1980 01 25 21.163
1980 01 26 22.441
1980 01 27 23.072
1980 01 28 21.890
1980 01 29 24.602
1980 01 30 21.453
1980 01 31 22.263
1980 02 01 20.151
1980 02 02 22.647
1980 02 03 17.284
1980 02 04 23.601
1980 02 05 21.186
1980 02 06 21.248
1980 02 07 21.960
1980 02 08 20.678
1980 02 09 21.674
1980 02 10 21.665
1980 02 11 21.274
1980 02 12 22.617
1980 02 13 21.778
1980 02 14 21.736
1980 02 15 21.098
1980 02 16 20.646
1980 02 17 19.622
1980 02 18 18.881
1980 02 19 22.615
1980 02 20 21.553
1980 02 21 21.386
1980 02 22 23.118
1980 02 23 5.403
1980 02 24 21.457
1980 02 25 20.893
1980 02 26 20.716
1980 02 27 18.891
1980 02 28 19.825
1980 02 29 22.314
1980 03 01 24.150
1980 03 02 21.713
1980 03 03 16.797
1980 03 04 19.986
1980 03 05 21.817
1980 03 06 22.047
1980 03 07 19.984
1980 03 08 20.981
1980 03 09 21.943
1980 03 10 23.210
1980 03 11 20.107
1980 03 12 23.674
1980 03 13 22.619
1980 03 14 21.979
1980 03 15 22.052
1980 03 16 20.899
1980 03 17 20.662
1980 03 18 22.012
1980 03 19 22.937
1980 03 20 20.583
1980 03 21 18.287
1980 03 22 18.191
1980 03 23 21.775
1980 03 24 19.433
1980 03 25 20.942
1980 03 26 20.847
1980 03 27 23.526
1980 03 28 21.439
1980 03 29 23.577
1980 03 30 21.839
1980 03 31 19.286
1980 04 01 23.890
1980 04 02 22.081
1980 04 03 20.716
1980 04 04 20.576
1980 04 05 21.017
1980 04 06 22.031
1980 04 07 19.806
1980 04 08 22.973
1980 04 09 21.712
1980 04 10 20.918
1980 04 11 19.906
1980 04 12 22.385
1980 04 13 20.186
1980 04 14 22.628
1980 04 15 20.405
1980 04 16 20.186
1980 04 17 21.962
1980 04 18 20.074
1980 04 19 21.680
1980 04 20 16.656
1980 04 21 23.052
1980 04 22 18.214
1980 04 23 21.363
1980 04 24 20.519
1980 04 25 15.126
1980 04 26 18.031
1980 04 27 18.472
1980 04 28 18.341
1980 04 29 17.866
1980 04 30 22.134
1980 05 01 18.767
1980 05 02 19.401
1980 05 03 15.645
1980 05 04 15.571
1980 05 05 18.594
1980 05 06 20.082
1980 05 07 16.275
1980 05 08 21.137
1980 05 09 20.204
1980 05 10 22.827
1980 05 11 21.731
1980 05 12 19.130
1980 05 13 23.151
1980 05 14 19.281
1980 05 15 15.689
1980 05 16 18.381
1980 05 17 17.859
1980 05 18 19.444
1980 05 19 20.976
1980 05 20 15.458
1980 05 21 19.514
1980 05 22 18.831
1980 05 23 18.609
1980 05 24 20.736
1980 05 25 16.522
1980 05 26 14.138
1980 05 27 16.640
1980 05 28 20.078
1980 05 29 16.892
1980 05 30 20.853
1980 05 31 17.868
1980 06 01 16.253
1980 06 02 15.169
1980 06 03 18.207
1980 06 04 19.259
1980 06 05 13.508
1980 06 06 21.818
1980 06 07 19.858
1980 06 08 13.293
1980 06 09 14.598
1980 06 10 15.998
1980 06 11 13.208
1980 06 12 17.156
1980 06 13 19.498
1980 06 14 18.008
1980 06 15 16.995
1980 06 16 18.804
1980 06 17 16.327
1980 06 18 19.936
1980 06 19 15.009
1980 06 20 13.136
1980 06 21 17.088
1980 06 22 22.159
1980 06 23 13.502
1980 06 24 14.189
1980 06 25 19.773
1980 06 26 20.434
1980 06 27 12.664
1980 06 28 16.077
1980 06 29 15.951
1980 06 30 19.575
1980 07 01 15.191
1980 07 02 14.934
1980 07 03 13.380
1980 07 04 15.650
1980 07 05 11.437
1980 07 06 11.063
1980 07 07 11.491
1980 07 08 19.461
1980 07 09 15.977
1980 07 10 17.068
1980 07 11 16.681
1980 07 12 15.419
1980 07 13 11.388
1980 07 14 20.360
1980 07 15 18.422
1980 07 16 15.658
1980 07 17 13.507
1980 07 18 13.078
1980 07 19 13.087
1980 07 20 15.587
1980 07 21 11.386
1980 07 22 15.779
1980 07 23 13.057
1980 07 24 17.676
1980 07 25 12.784
1980 07 26 14.217
1980 07 27 16.066
1980 07 28 15.479
1980 07 29 13.367
1980 07 30 13.720
1980 07 31 12.527
1980 08 01 16.581
1980 08 02 11.933
1980 08 03 13.537
1980 08 04 11.692
1980 08 05 18.298
1980 08 06 17.192
1980 08 07 16.005
1980 08 08 15.389
1980 08 09 15.597
1980 08 10 15.484
1980 08 11 15.474
1980 08 12 14.790
1980 08 13 13.095
1980 08 14 17.675
1980 08 15 17.946
1980 08 16 19.197
1980 08 17 19.689
1980 08 18 17.976
1980 08 19 18.118
1980 08 20 19.544
1980 08 21 11.801
1980 08 22 19.396
1980 08 23 19.907
1980 08 24 17.463
1980 08 25 17.356
1980 08 26 18.779
1980 08 27 14.451
1980 08 28 18.545
1980 08 29 16.044
1980 08 30 15.836
1980 08 31 19.129
1980 09 01 17.662
1980 09 02 14.115
1980 09 03 16.833
1980 09 04 18.503
1980 09 05 22.027
1980 09 06 13.508
1980 09 07 15.761
1980 09 08 18.931
1980 09 09 23.224
1980 09 10 18.631
1980 09 11 21.303
1980 09 12 26.420
1980 09 13 24.413
1980 09 14 22.550
1980 09 15 19.825
1980 09 16 16.332
1980 09 17 12.918
1980 09 18 15.348
1980 09 19 17.039
1980 09 20 20.019
1980 09 21 18.609
1980 09 22 19.020
1980 09 23 21.330
1980 09 24 18.417
1980 09 25 23.809
1980 09 26 23.520
1980 09 27 20.195
1980 09 28 20.101
1980 09 29 20.158
1980 09 30 13.013
1980 10 01 -4.243
1980 10 02 23.077
1980 10 03 17.646
1980 10 04 18.021
1980 10 05 24.285
1980 10 06 21.428
1980 10 07 21.902
1980 10 08 23.831
1980 10 09 23.418
1980 10 10 23.110
1980 10 11 20.327
1980 10 12 22.545
1980 10 13 19.153
1980 10 14 17.002
1980 10 15 16.334
1980 10 16 20.171
1980 10 17 20.067
1980 10 18 21.056
1980 10 19 19.515
1980 10 20 20.205
1980 10 21 24.251
1980 10 22 23.187
1980 10 23 23.261
1980 10 24 21.283
1980 10 25 24.811
1980 10 26 21.622
1980 10 27 20.606
1980 10 28 23.090
1980 10 29 22.078
1980 10 30 22.657
1980 10 31 22.325
1980 11 01 20.662
1980 11 02 21.481
1980 11 03 21.618
1980 11 04 20.403
1980 11 05 21.085
1980 11 06 21.788
1980 11 07 21.390
1980 11 08 19.796
1980 11 09 21.626
1980 11 10 20.385
1980 11 11 21.144
1980 11 12 24.249
1980 11 13 19.133
1980 11 14 19.413
1980 11 15 24.139
1980 11 16 21.408
1980 11 17 20.705
1980 11 18 23.506
1980 11 19 19.726
1980 11 20 21.106
1980 11 21 20.704
1980 11 22 21.100
1980 11 23 23.208
1980 11 24 21.688
1980 11 25 18.708
1980 11 26 23.218
1980 11 27 15.957
1980 11 28 21.398
1980 11 29 21.645
1980 11 30 21.346
1980 12 01 11.947
1980 12 02 20.806
1980 12 03 20.105
1980 12 04 21.096
1980 12 05 20.717
1980 12 06 21.582
1980 12 07 20.013
1980 12 08 20.420
1980 12 09 21.437
1980 12 10 22.198
1980 12 11 20.712
1980 12 12 20.852
1980 12 13 22.210
1980 12 14 22.984
1980 12 15 21.017
1980 12 16 20.991
1980 12 17 6.789
1980 12 18 21.635
1980 12 19 21.145
