year month day simulated_streamflow_m3s
1980 01 01 1.7081
1980 01 02 1.7450
1980 01 03 1.9088
1980 01 04 1.9235
1980 01 05 2.0901
1980 01 06 2.1199
1980 01 07 2.0874
1980 01 08 2.1562
1980 01 09 2.1096
1980 01 10 2.0721
1980 01 11 2.0322
1980 01 12 2.0555
1980 01 13 2.1126
1980 01 14 2.1923
1980 01 15 2.5654
1980 01 16 2.5517
1980 01 17 2.4666
1980 01 18 2.5706
1980 01 19 2.5044
1980 01 20 2.4553
1980 01 21 2.3624
1980 01 22 2.5208
1980 01 23 2.4841
1980 01 24 2.3903
1980 01 25 2.2972
1980 01 26 2.2093
1980 01 27 2.1291
1980 01 28 2.4329
1980 01 29 2.5835
1980 01 30 2.4960
1980 01 31 2.7551
1980 02 01 2.9961
1980 02 02 2.9178
1980 02 03 3.5026
1980 02 04 3.6663
1980 02 05 4.1535
1980 02 06 4.2051
1980 02 07 4.0717
1980 02 08 4.1426
1980 02 09 4.2900
1980 02 10 4.2145
1980 02 11 4.1494
1980 02 12 4.4746
1980 02 13 4.5844
1980 02 14 4.7434
1980 02 15 4.9661
1980 02 16 4.9180
1980 02 17 4.7652
1980 02 18 5.5268
1980 02 19 5.3941
1980 02 20 5.8412
1980 02 21 5.8363
1980 02 22 6.2151
1980 02 23 5.9443
1980 02 24 6.1411
1980 02 25 6.4259
1980 02 26 7.0419
1980 02 27 7.2082
1980 02 28 7.4906
1980 02 29 7.2604
1980 03 01 7.0012
1980 03 02 6.8057
1980 03 03 6.6167
1980 03 04 6.3877
1980 03 05 6.3620
1980 03 06 7.0517
1980 03 07 7.2754
1980 03 08 7.2756
1980 03 09 7.0382
1980 03 10 6.6629
1980 03 11 6.8030
1980 03 12 6.4454
1980 03 13 6.2575
1980 03 14 6.1902
1980 03 15 5.9121
1980 03 16 5.6817
1980 03 17 5.7233
1980 03 18 5.5027
1980 03 19 5.2208
1980 03 20 4.9568
1980 03 21 4.8189
1980 03 22 4.6689
1980 03 23 4.5715
1980 03 24 4.3700
1980 03 25 4.1576
1980 03 26 3.9732
1980 03 27 3.7852
1980 03 28 4.2229
1980 03 29 4.0379
1980 03 30 3.8463
1980 03 31 3.6928
1980 04 01 3.5253
1980 04 02 3.3927
1980 04 03 3.2500
1980 04 04 3.1370
1980 04 05 3.0149
1980 04 06 2.8869
1980 04 07 2.8256
1980 04 08 3.2597
1980 04 09 3.1466
1980 04 10 3.3425
1980 04 11 3.2100
1980 04 12 3.1434
1980 04 13 3.1097
1980 04 14 3.6430
1980 04 15 3.5245
1980 04 16 3.5510
1980 04 17 3.5817
1980 04 18 4.0084
1980 04 19 3.8386
1980 04 20 3.6606
1980 04 21 3.4930
1980 04 22 3.3358
1980 04 23 3.1884
1980 04 24 3.0501
1980 04 25 2.9203
1980 04 26 2.8255
1980 04 27 2.7111
1980 04 28 2.6025
1980 04 29 2.5005
1980 04 30 2.4049
1980 05 01 2.4127
1980 05 02 2.3951
1980 05 03 2.3539
1980 05 04 2.4388
1980 05 05 2.7578
1980 05 06 2.8297
1980 05 07 2.7384
1980 05 08 2.6296
1980 05 09 2.5548
1980 05 10 2.4577
1980 05 11 2.3651
1980 05 12 2.2782
1980 05 13 2.1967
1980 05 14 2.1201
1980 05 15 2.3449
1980 05 16 2.4021
1980 05 17 2.3217
1980 05 18 2.2381
1980 05 19 2.1591
1980 05 20 2.0850
1980 05 21 2.0155
1980 05 22 1.9502
1980 05 23 1.8890
1980 05 24 1.8315
1980 05 25 1.7776
1980 05 26 1.7270
1980 05 27 1.7091
1980 05 28 1.6653
1980 05 29 1.6218
1980 05 30 1.5807
1980 05 31 1.5422
1980 06 01 1.5060
1980 06 02 1.4720
1980 06 03 1.4401
1980 06 04 1.4102
1980 06 05 1.3820
1980 06 06 1.3556
1980 06 07 1.3307
1980 06 08 1.3074
1980 06 09 1.2854
1980 06 10 1.2648
1980 06 11 1.2454
1980 06 12 1.2271
1980 06 13 1.2099
1980 06 14 1.1938
1980 06 15 1.1786
1980 06 16 1.1867
1980 06 17 1.1745
1980 06 18 1.1607
1980 06 19 1.1474
1980 06 20 1.1348
1980 06 21 1.1229
1980 06 22 1.1193
1980 06 23 1.1092
1980 06 24 1.0989
1980 06 25 1.0890
1980 06 26 1.0797
1980 06 27 1.0708
1980 06 28 1.0625
1980 06 29 1.0546
1980 06 30 1.0471
1980 07 01 1.0400
1980 07 02 1.0333
1980 07 03 1.0269
1980 07 04 1.0209
1980 07 05 1.0151
1980 07 06 1.0096
1980 07 07 1.0043
1980 07 08 0.9993
1980 07 09 0.9946
1980 07 10 0.9901
1980 07 11 0.9857
1980 07 12 0.9815
1980 07 13 0.9775
1980 07 14 0.9736
1980 07 15 0.9699
1980 07 16 0.9663
1980 07 17 0.9628
1980 07 18 0.9594
1980 07 19 0.9562
1980 07 20 0.9530
1980 07 21 0.9500
1980 07 22 0.9470
1980 07 23 0.9441
1980 07 24 0.9413
1980 07 25 0.9385
1980 07 26 0.9358
1980 07 27 0.9332
1980 07 28 0.9306
1980 07 29 0.9281
1980 07 30 0.9256
1980 07 31 0.9231
1980 08 01 0.9207
1980 08 02 0.9183
1980 08 03 0.9159
1980 08 04 0.9136
1980 08 05 0.9113
1980 08 06 0.9090
1980 08 07 0.9067
1980 08 08 0.9044
1980 08 09 0.9021
1980 08 10 0.8999
1980 08 11 0.8976
1980 08 12 0.8954
1980 08 13 0.8931
1980 08 14 0.8909
1980 08 15 0.8887
1980 08 16 0.8864
1980 08 17 0.8842
1980 08 18 0.8819
1980 08 19 0.8797
1980 08 20 0.8836
1980 08 21 0.8819
1980 08 22 0.8794
1980 08 23 0.8768
1980 08 24 0.8741
1980 08 25 0.8715
1980 08 26 0.8689
1980 08 27 0.8663
1980 08 28 0.8637
1980 08 29 0.8611
1980 08 30 0.8585
1980 08 31 0.8559
1980 09 01 0.8534
1980 09 02 0.8508
1980 09 03 0.8482
1980 09 04 0.8457
1980 09 05 0.8431
1980 09 06 0.8406
1980 09 07 0.8380
1980 09 08 0.8356
1980 09 09 0.8331
1980 09 10 0.8305
1980 09 11 0.8279
1980 09 12 0.8253
1980 09 13 0.8227
1980 09 14 0.8242
1980 09 15 0.8220
1980 09 16 0.8194
1980 09 17 0.8189
1980 09 18 0.8650
1980 09 19 0.8691
1980 09 20 0.8642
1980 09 21 0.8582
1980 09 22 0.8521
1980 09 23 0.8462
1980 09 24 0.8418
1980 09 25 0.9838
1980 09 26 0.9970
1980 09 27 0.9884
1980 09 28 0.9770
1980 09 29 0.9635
1980 09 30 0.9500
1980 10 01 0.9384
1980 10 02 0.9456
1980 10 03 0.9354
1980 10 04 0.9231
1980 10 05 0.9110
1980 10 06 0.9701
1980 10 07 0.9650
1980 10 08 0.9513
1980 10 09 0.9370
1980 10 10 0.9233
1980 10 11 0.9102
1980 10 12 0.8978
1980 10 13 0.8860
1980 10 14 0.8747
1980 10 15 0.8673
1980 10 16 0.8728
1980 10 17 0.8727
1980 10 18 0.8633
1980 10 19 0.8529
1980 10 20 1.0008
1980 10 21 1.0043
1980 10 22 0.9877
1980 10 23 0.9693
1980 10 24 0.9515
1980 10 25 0.9352
1980 10 26 0.9196
1980 10 27 0.9044
1980 10 28 0.8899
1980 10 29 0.8762
1980 10 30 0.8632
1980 10 31 0.8519
1980 11 01 0.8457
1980 11 02 0.8360
1980 11 03 0.8265
1980 11 04 0.8418
1980 11 05 0.8477
1980 11 06 0.8382
1980 11 07 0.9102
1980 11 08 0.9854
1980 11 09 1.0467
1980 11 10 1.0361
1980 11 11 1.0627
1980 11 12 1.1675
1980 11 13 1.1528
1980 11 14 1.1287
1980 11 15 1.2595
1980 11 16 1.3831
1980 11 17 1.3581
1980 11 18 1.3229
