year month day simulated_streamflow_m3s
1980 01 01 9.3511
1980 01 02 9.1873
1980 01 03 9.3404
1980 01 04 9.4046
1980 01 05 9.6131
1980 01 06 9.4031
1980 01 07 9.1553
1980 01 08 9.3520
1980 01 09 9.4465
1980 01 10 9.3270
1980 01 11 9.3372
1980 01 12 10.1307
1980 01 13 10.9361
1980 01 14 10.8613
1980 01 15 11.5150
1980 01 16 11.4948
1980 01 17 11.0913
1980 01 18 11.2734
1980 01 19 10.8182
1980 01 20 10.6499
1980 01 21 10.3386
1980 01 22 10.5004
1980 01 23 10.3898
1980 01 24 10.0386
1980 01 25 9.7489
1980 01 26 9.5127
1980 01 27 9.8669
1980 01 28 10.1097
1980 01 29 10.6373
1980 01 30 10.9901
1980 01 31 14.4306
1980 02 01 14.8989
1980 02 02 14.1418
1980 02 03 14.5912
1980 02 04 14.2046
1980 02 05 16.5505
1980 02 06 16.0046
1980 02 07 15.8974
1980 02 08 16.0980
1980 02 09 19.2842
1980 02 10 19.1166
1980 02 11 20.3913
1980 02 12 19.6408
1980 02 13 18.6830
1980 02 14 19.5731
1980 02 15 21.5790
1980 02 16 20.7885
1980 02 17 20.2098
1980 02 18 22.2883
1980 02 19 21.2976
1980 02 20 23.8148
1980 02 21 23.7869
1980 02 22 26.3703
1980 02 23 25.9397
1980 02 24 25.8909
1980 02 25 26.3406
1980 02 26 30.3212
1980 02 27 30.7659
1980 02 28 32.1586
1980 02 29 30.2335
1980 03 01 29.1614
1980 03 02 28.8841
1980 03 03 28.6092
1980 03 04 26.8410
1980 03 05 27.3876
1980 03 06 28.3338
1980 03 07 28.3679
1980 03 08 27.5051
1980 03 09 25.8424
1980 03 10 24.2482
1980 03 11 23.1179
1980 03 12 21.7912
1980 03 13 23.2005
1980 03 14 21.8846
1980 03 15 21.4890
1980 03 16 21.7855
1980 03 17 22.1769
1980 03 18 20.8749
1980 03 19 19.7547
1980 03 20 19.7163
1980 03 21 18.9212
1980 03 22 19.4874
1980 03 23 18.6601
1980 03 24 18.3279
1980 03 25 17.4607
1980 03 26 16.7835
1980 03 27 16.1199
1980 03 28 17.4815
1980 03 29 16.6389
1980 03 30 15.9287
1980 03 31 15.3313
1980 04 01 14.8558
1980 04 02 14.4364
1980 04 03 14.8894
1980 04 04 15.5396
1980 04 05 15.6291
1980 04 06 15.3891
1980 04 07 16.8892
1980 04 08 18.8756
1980 04 09 18.3568
1980 04 10 18.1185
1980 04 11 17.4054
1980 04 12 16.8684
1980 04 13 17.0580
1980 04 14 17.1166
1980 04 15 19.1146
1980 04 16 18.4060
1980 04 17 17.8018
1980 04 18 17.5425
1980 04 19 16.8262
1980 04 20 16.3086
1980 04 21 15.7527
1980 04 22 15.2482
1980 04 23 14.7935
1980 04 24 14.3823
1980 04 25 14.0097
1980 04 26 13.6839
1980 04 27 13.3756
1980 04 28 13.1080
1980 04 29 12.8530
1980 04 30 12.6688
1980 05 01 12.5080
1980 05 02 12.3883
1980 05 03 12.6696
1980 05 04 12.6252
1980 05 05 13.6813
1980 05 06 14.6958
1980 05 07 15.0631
1980 05 08 14.6140
1980 05 09 14.2082
1980 05 10 13.8552
1980 05 11 13.5423
1980 05 12 13.2616
1980 05 13 13.1081
1980 05 14 12.8738
1980 05 15 12.8750
1980 05 16 12.9949
1980 05 17 12.7250
1980 05 18 12.5003
1980 05 19 12.3092
1980 05 20 12.1417
1980 05 21 12.0149
1980 05 22 11.8769
1980 05 23 11.7520
1980 05 24 11.6386
1980 05 25 11.5351
1980 05 26 11.4589
1980 05 27 11.4007
1980 05 28 11.3151
1980 05 29 11.2376
1980 05 30 11.1670
1980 05 31 11.1023
1980 06 01 11.0427
1980 06 02 10.9878
1980 06 03 10.9368
1980 06 04 11.0913
1980 06 05 11.0528
1980 06 06 10.9933
1980 06 07 10.9529
1980 06 08 10.9018
1980 06 09 10.8525
1980 06 10 10.8210
1980 06 11 10.7762
1980 06 12 10.7347
1980 06 13 10.6961
1980 06 14 10.6599
1980 06 15 10.6258
1980 06 16 10.5935
1980 06 17 10.5630
1980 06 18 10.5338
1980 06 19 10.5060
1980 06 20 10.4999
1980 06 21 10.4714
1980 06 22 10.4445
1980 06 23 10.4189
1980 06 24 10.3943
1980 06 25 10.3705
1980 06 26 10.3474
1980 06 27 10.3247
1980 06 28 10.3024
1980 06 29 10.2805
1980 06 30 10.2589
1980 07 01 10.2374
1980 07 02 10.2161
1980 07 03 10.1949
1980 07 04 10.1737
1980 07 05 10.1525
1980 07 06 10.1313
1980 07 07 10.1099
1980 07 08 10.0885
1980 07 09 10.0670
1980 07 10 10.0453
1980 07 11 10.0235
1980 07 12 10.0015
1980 07 13 9.9792
1980 07 14 9.9568
1980 07 15 9.9342
1980 07 16 9.9113
1980 07 17 9.8882
1980 07 18 9.8648
1980 07 19 9.8412
1980 07 20 9.8173
1980 07 21 9.7931
1980 07 22 9.7687
1980 07 23 9.7440
1980 07 24 9.7190
1980 07 25 9.6938
1980 07 26 9.6683
1980 07 27 9.6424
1980 07 28 9.6163
1980 07 29 9.5899
1980 07 30 9.5633
1980 07 31 9.5363
1980 08 01 9.5091
1980 08 02 9.4815
1980 08 03 9.4537
1980 08 04 9.4256
1980 08 05 9.3971
1980 08 06 9.3684
1980 08 07 9.3394
1980 08 08 9.3100
1980 08 09 9.2805
1980 08 10 9.2506
1980 08 11 9.2205
1980 08 12 9.1901
1980 08 13 9.1595
1980 08 14 9.1286
1980 08 15 9.0975
1980 08 16 9.0661
1980 08 17 9.0346
1980 08 18 9.0165
1980 08 19 8.9842
1980 08 20 8.9507
1980 08 21 8.9172
1980 08 22 8.8837
1980 08 23 8.8501
1980 08 24 8.8165
1980 08 25 8.7828
1980 08 26 8.7490
1980 08 27 8.7151
1980 08 28 8.6812
1980 08 29 8.6472
1980 08 30 8.6131
1980 08 31 8.5789
1980 09 01 8.5446
1980 09 02 8.5103
1980 09 03 8.4760
1980 09 04 8.4416
1980 09 05 8.4072
1980 09 06 8.3747
1980 09 07 8.3424
1980 09 08 8.3177
1980 09 09 8.2834
1980 09 10 8.2476
1980 09 11 8.2119
1980 09 12 8.1801
1980 09 13 8.1440
1980 09 14 8.1082
1980 09 15 8.0727
1980 09 16 8.0552
1980 09 17 8.0205
1980 09 18 8.0035
1980 09 19 7.9682
1980 09 20 7.9893
1980 09 21 7.9442
1980 09 22 7.8989
1980 09 23 7.8564
1980 09 24 7.8159
1980 09 25 7.8223
1980 09 26 7.7868
1980 09 27 7.8465
1980 09 28 7.8161
1980 09 29 7.7639
1980 09 30 7.7122
1980 10 01 7.6872
1980 10 02 7.8681
1980 10 03 7.7748
1980 10 04 7.6953
1980 10 05 7.6328
1980 10 06 7.6201
1980 10 07 7.5588
1980 10 08 7.5030
1980 10 09 7.4516
1980 10 10 7.4031
1980 10 11 7.3567
1980 10 12 7.3117
1980 10 13 7.3206
1980 10 14 7.2915
1980 10 15 7.7830
1980 10 16 8.1016
1980 10 17 8.1359
1980 10 18 8.0193
1980 10 19 7.8912
1980 10 20 7.9603
1980 10 21 7.8205
1980 10 22 7.6955
1980 10 23 7.5890
1980 10 24 7.4925
1980 10 25 7.4782
1980 10 26 7.4513
1980 10 27 7.3623
1980 10 28 7.2753
1980 10 29 7.1962
1980 10 30 7.1231
1980 10 31 7.1936
1980 11 01 7.1523
1980 11 02 7.1009
1980 11 03 7.1903
1980 11 04 7.2170
1980 11 05 7.1804
1980 11 06 7.1300
1980 11 07 8.0389
1980 11 08 7.8874
1980 11 09 7.8449
1980 11 10 7.7125
1980 11 11 8.0950
1980 11 12 9.1054
1980 11 13 8.8945
1980 11 14 8.6424
1980 11 15 10.4501
1980 11 16 10.6240
1980 11 17 10.4457
1980 11 18 10.1174
1980 11 19 10.3144
1980 11 20 10.1263
1980 11 21 9.7780
1980 11 22 9.4601
1980 11 23 9.1538
1980 11 24 8.9170
1980 11 25 9.5728
1980 11 26 9.3602
1980 11 27 9.2454
1980 11 28 9.6376
1980 11 29 10.3000
1980 11 30 10.2272
1980 12 01 9.8163
1980 12 02 9.7721
1980 12 03 9.4258
1980 12 04 9.1286
1980 12 05 8.8427
1980 12 06 8.5834
