year month day simulated_streamflow_m3s
1980 01 01 259.7617
1980 01 02 249.8967
1980 01 03 241.7159
1980 01 04 235.1158
1980 01 05 229.7943
1980 01 06 225.2952
1980 01 07 256.8103
1980 01 08 298.0601
1980 01 09 353.3170
1980 01 10 373.6385
1980 01 11 373.3678
1980 01 12 352.9654
1980 01 13 327.4279
1980 01 14 305.6474
1980 01 15 287.7358
1980 01 16 273.2057
1980 01 17 266.9854
1980 01 18 269.7392
1980 01 19 318.4125
1980 01 20 340.2603
1980 01 21 321.6076
1980 01 22 301.8969
1980 01 23 350.6441
1980 01 24 532.5075
1980 01 25 735.0587
1980 01 26 892.9962
1980 01 27 749.7021
1980 01 28 642.4716
1980 01 29 563.4208
1980 01 30 507.6911
1980 01 31 460.3140
1980 02 01 446.2406
1980 02 02 439.3644
1980 02 03 408.6447
1980 02 04 374.2813
1980 02 05 347.9422
1980 02 06 326.9112
1980 02 07 324.5594
1980 02 08 327.5657
1980 02 09 320.7478
1980 02 10 338.1071
1980 02 11 369.7967
1980 02 12 388.1747
1980 02 13 411.2300
1980 02 14 397.7816
1980 02 15 369.1062
1980 02 16 345.0910
1980 02 17 333.4571
1980 02 18 332.0449
1980 02 19 326.8461
1980 02 20 314.0440
1980 02 21 299.7104
1980 02 22 287.0755
1980 02 23 290.8162
1980 02 24 342.0563
1980 02 25 425.2994
1980 02 26 516.7347
1980 02 27 956.3246
1980 02 28 997.3873
1980 02 29 871.9434
1980 03 01 769.5267
1980 03 02 644.0525
1980 03 03 559.1247
1980 03 04 521.3492
1980 03 05 471.3599
1980 03 06 440.0003
1980 03 07 401.7523
1980 03 08 380.7929
1980 03 09 395.7685
1980 03 10 423.7149
1980 03 11 410.0321
1980 03 12 410.7831
1980 03 13 428.4832
1980 03 14 459.0520
1980 03 15 590.3798
1980 03 16 799.8406
1980 03 17 675.3293
1980 03 18 573.5232
1980 03 19 506.4778
1980 03 20 460.9060
1980 03 21 418.6358
1980 03 22 387.2563
1980 03 23 363.4858
1980 03 24 344.2381
1980 03 25 328.4891
1980 03 26 315.4575
1980 03 27 304.5496
1980 03 28 295.2903
1980 03 29 296.3936
1980 03 30 297.6795
1980 03 31 293.8954
1980 04 01 285.0622
1980 04 02 277.2308
1980 04 03 277.7533
1980 04 04 310.2147
1980 04 05 322.1396
1980 04 06 312.1109
1980 04 07 294.2540
1980 04 08 281.4431
1980 04 09 276.4451
1980 04 10 269.6069
1980 04 11 264.8702
1980 04 12 264.4581
1980 04 13 394.8947
1980 04 14 579.3746
1980 04 15 661.6867
1980 04 16 620.5634
1980 04 17 544.6026
1980 04 18 483.3055
1980 04 19 437.0799
1980 04 20 401.6394
1980 04 21 373.7467
1980 04 22 351.3094
1980 04 23 332.9445
1980 04 24 317.7007
1980 04 25 304.8987
1980 04 26 294.0380
1980 04 27 284.7382
1980 04 28 276.7093
1980 04 29 269.7232
1980 04 30 263.5976
1980 05 01 263.1796
1980 05 02 268.4738
1980 05 03 261.6203
1980 05 04 254.7493
1980 05 05 249.1345
1980 05 06 244.5298
1980 05 07 240.4925
1980 05 08 236.9535
1980 05 09 234.2549
1980 05 10 236.3706
1980 05 11 259.1166
1980 05 12 271.8581
1980 05 13 266.2015
1980 05 14 271.7280
1980 05 15 259.5951
1980 05 16 250.8777
1980 05 17 244.8166
1980 05 18 238.6924
1980 05 19 240.3420
1980 05 20 248.1318
1980 05 21 344.8809
1980 05 22 373.1676
1980 05 23 346.6664
1980 05 24 318.6593
1980 05 25 296.7316
1980 05 26 279.8233
1980 05 27 266.7331
1980 05 28 256.4204
1980 05 29 253.4983
1980 05 30 245.2874
1980 05 31 238.7036
1980 06 01 233.4197
1980 06 02 235.0607
1980 06 03 231.2821
1980 06 04 226.3283
1980 06 05 222.2629
1980 06 06 218.7784
1980 06 07 215.7308
1980 06 08 213.0334
1980 06 09 210.6133
1980 06 10 208.4116
1980 06 11 206.3827
1980 06 12 204.4918
1980 06 13 205.3154
1980 06 14 224.2110
1980 06 15 234.5459
1980 06 16 229.1378
1980 06 17 223.0558
1980 06 18 217.3867
1980 06 19 212.4818
1980 06 20 208.4193
1980 06 21 206.5912
1980 06 22 206.4792
1980 06 23 205.6497
1980 06 24 204.2964
1980 06 25 260.2415
1980 06 26 357.7482
1980 06 27 369.1345
1980 06 28 348.3168
1980 06 29 324.1291
1980 06 30 300.5193
1980 07 01 300.1548
1980 07 02 400.4653
1980 07 03 428.2279
1980 07 04 410.1042
1980 07 05 377.7269
1980 07 06 346.7980
1980 07 07 321.3511
1980 07 08 301.0338
1980 07 09 296.1544
1980 07 10 499.9266
1980 07 11 649.5996
1980 07 12 612.7672
1980 07 13 557.2604
1980 07 14 503.3185
1980 07 15 456.1566
1980 07 16 415.0915
1980 07 17 380.2704
1980 07 18 353.4578
1980 07 19 331.8907
1980 07 20 314.0042
1980 07 21 298.9756
1980 07 22 287.4367
1980 07 23 276.5668
1980 07 24 266.8818
1980 07 25 258.4123
1980 07 26 251.0239
1980 07 27 262.3543
1980 07 28 271.8022
1980 07 29 261.9987
1980 07 30 271.4601
1980 07 31 318.4299
1980 08 01 352.5018
1980 08 02 341.0266
1980 08 03 321.8839
1980 08 04 304.2121
1980 08 05 289.1951
1980 08 06 343.7682
1980 08 07 359.9214
1980 08 08 338.1642
1980 08 09 389.6030
1980 08 10 424.8125
1980 08 11 396.0750
1980 08 12 362.4765
1980 08 13 334.8645
1980 08 14 313.2183
1980 08 15 300.0840
1980 08 16 288.0175
1980 08 17 279.3434
1980 08 18 269.3993
1980 08 19 263.8715
1980 08 20 265.8344
1980 08 21 275.0126
1980 08 22 275.6478
1980 08 23 279.9264
1980 08 24 293.1920
1980 08 25 330.4130
1980 08 26 401.2850
1980 08 27 437.9040
1980 08 28 417.1705
1980 08 29 384.5836
1980 08 30 355.2956
1980 08 31 331.8860
1980 09 01 312.8273
1980 09 02 303.9234
1980 09 03 319.9796
1980 09 04 336.2362
1980 09 05 326.6960
1980 09 06 309.8393
1980 09 07 294.0489
1980 09 08 282.5089
1980 09 09 450.3615
1980 09 10 529.9428
1980 09 11 499.5499
1980 09 12 459.2976
1980 09 13 441.6974
1980 09 14 416.0535
1980 09 15 448.0068
1980 09 16 411.0280
1980 09 17 384.4808
1980 09 18 384.1711
1980 09 19 394.5372
1980 09 20 431.1170
1980 09 21 728.4215
1980 09 22 808.0697
1980 09 23 686.4196
1980 09 24 590.8588
1980 09 25 521.0103
1980 09 26 465.7010
1980 09 27 421.9695
1980 09 28 566.7444
1980 09 29 591.4811
1980 09 30 544.1917
1980 10 01 496.3820
1980 10 02 454.9384
1980 10 03 418.9335
1980 10 04 387.2808
1980 10 05 363.3829
1980 10 06 343.9056
1980 10 07 333.6467
1980 10 08 380.8301
1980 10 09 427.8546
1980 10 10 412.1610
1980 10 11 424.6223
1980 10 12 418.3791
1980 10 13 421.5502
1980 10 14 399.7425
1980 10 15 373.5472
1980 10 16 350.6989
1980 10 17 331.8066
1980 10 18 316.2276
1980 10 19 306.3491
1980 10 20 304.3373
1980 10 21 308.0517
1980 10 22 303.6884
1980 10 23 309.5544
1980 10 24 305.4127
1980 10 25 294.1794
1980 10 26 283.6124
1980 10 27 279.6066
1980 10 28 292.3760
1980 10 29 320.2522
1980 10 30 323.0485
1980 10 31 319.0011
1980 11 01 307.9387
1980 11 02 295.9172
1980 11 03 284.1146
1980 11 04 273.7442
1980 11 05 264.9508
1980 11 06 259.6736
1980 11 07 288.7532
1980 11 08 330.3863
1980 11 09 381.2080
1980 11 10 365.7943
1980 11 11 351.8316
1980 11 12 328.4769
1980 11 13 308.6626
1980 11 14 292.3444
1980 11 15 278.7543
1980 11 16 267.6520
1980 11 17 258.4097
1980 11 18 250.5969
1980 11 19 248.5668
1980 11 20 242.5054
1980 11 21 236.3836
1980 11 22 237.6293
1980 11 23 269.6982
1980 11 24 267.9639
1980 11 25 263.8532
1980 11 26 257.9587
1980 11 27 249.7380
1980 11 28 242.6427
1980 11 29 274.8815
1980 11 30 305.0825
1980 12 01 326.9536
1980 12 02 334.1058
1980 12 03 358.4706
1980 12 04 364.7405
1980 12 05 385.6704
1980 12 06 353.8661
1980 12 07 328.6189
1980 12 08 307.7567
1980 12 09 295.7933
1980 12 10 293.5655
1980 12 11 310.7493
1980 12 12 344.1706
1980 12 13 446.0143
1980 12 14 392.8445
1980 12 15 347.9385
1980 12 16 315.2646
1980 12 17 291.6795
1980 12 18 282.0872
1980 12 19 330.8186
1980 12 20 373.1642
1980 12 21 793.4992
1980 12 22 1114.8632
1980 12 23 1162.2573
1980 12 24 960.7092
1980 12 25 807.6713
1980 12 26 707.9983
1980 12 27 674.9792
1980 12 28 783.9675
1980 12 29 821.7482
1980 12 30 715.7882
1980 12 31 625.3685
1981 01 01 555.2827
1981 01 02 496.9010
1981 01 03 451.7349
1981 01 04 427.3069
1981 01 05 438.0907
1981 01 06 484.2129
1981 01 07 559.3516
1981 01 08 592.2737
1981 01 09 605.3083
1981 01 10 671.9689
1981 01 11 678.6972
1981 01 12 704.8382
1981 01 13 667.1989
1981 01 14 910.4813
1981 01 15 864.6011
1981 01 16 714.4362
1981 01 17 634.0170
1981 01 18 658.6860
1981 01 19 830.9346
1981 01 20 759.8352
1981 01 21 899.8335
1981 01 22 756.8631
1981 01 23 658.6822
1981 01 24 591.6703
1981 01 25 537.6249
1981 01 26 494.8082
1981 01 27 467.8014
1981 01 28 437.3733
1981 01 29 409.8538
1981 01 30 387.6734
1981 01 31 377.6092
1981 02 01 364.0795
1981 02 02 353.8500
1981 02 03 359.9701
1981 02 04 376.7254
1981 02 05 386.1355
1981 02 06 430.0825
1981 02 07 435.7049
1981 02 08 409.9564
1981 02 09 387.3659
1981 02 10 370.9378
1981 02 11 370.4916
