year month day simulated_streamflow_m3s
1980 01 01 5718.9614
1980 01 02 5920.2603
1980 01 03 6138.0400
1980 01 04 6329.3301
1980 01 05 6455.9521
1980 01 06 6526.6709
1980 01 07 6545.3677
1980 01 08 6489.9424
1980 01 09 6318.8989
1980 01 10 6139.5415
1980 01 11 6006.8672
1980 01 12 5921.7017
1980 01 13 5901.9756
1980 01 14 5992.4312
1980 01 15 6183.3896
1980 01 16 6407.6538
1980 01 17 6604.3594
1980 01 18 6813.7622
1980 01 19 7041.0938
1980 01 20 7279.4570
1980 01 21 7519.1948
1980 01 22 7722.4741
1980 01 23 7936.3730
1980 01 24 8149.7222
1980 01 25 8365.0801
1980 01 26 8543.0166
1980 01 27 8705.9570
1980 01 28 8821.6748
1980 01 29 8928.4902
1980 01 30 8999.8545
1980 01 31 9059.2783
1980 02 01 9108.8955
1980 02 02 9148.5996
1980 02 03 9184.8037
1980 02 04 9203.9844
1980 02 05 9221.8633
1980 02 06 9221.2646
1980 02 07 9234.1182
1980 02 08 9250.5469
1980 02 09 9268.7275
1980 02 10 9274.2568
1980 02 11 9264.7285
1980 02 12 9238.0625
1980 02 13 9199.6982
1980 02 14 9124.8076
1980 02 15 9005.8965
1980 02 16 8847.9668
1980 02 17 8671.1494
1980 02 18 8487.7021
1980 02 19 8327.3682
1980 02 20 8205.5449
1980 02 21 8130.8716
1980 02 22 8119.7085
1980 02 23 8164.0640
1980 02 24 8238.2129
1980 02 25 8325.5371
1980 02 26 8413.7969
1980 02 27 8486.7422
1980 02 28 8541.3447
1980 02 29 8567.7373
1980 03 01 8548.5244
1980 03 02 8475.5449
1980 03 03 8324.4727
1980 03 04 8084.4736
1980 03 05 7656.4214
1980 03 06 6829.4683
1980 03 07 5767.0645
1980 03 08 4647.8521
1980 03 09 3956.1250
1980 03 10 3571.3943
1980 03 11 3259.0061
1980 03 12 2999.3103
1980 03 13 2770.1406
1980 03 14 2569.3604
1980 03 15 2406.1414
1980 03 16 2322.0637
1980 03 17 2395.2893
1980 03 18 2634.3342
1980 03 19 2853.3186
1980 03 20 2952.8999
1980 03 21 2976.5542
1980 03 22 2950.1980
1980 03 23 2885.1672
1980 03 24 2789.3396
1980 03 25 2669.1804
1980 03 26 2533.6553
1980 03 27 2396.4968
1980 03 28 2264.5466
1980 03 29 2138.4604
1980 03 30 2019.8104
1980 03 31 1912.4041
1980 04 01 1818.2858
1980 04 02 1745.7999
1980 04 03 1722.8816
1980 04 04 1819.1503
1980 04 05 2179.3459
1980 04 06 2801.1445
1980 04 07 3378.2754
1980 04 08 3767.4202
1980 04 09 4045.6279
1980 04 10 4261.4360
1980 04 11 4462.1719
1980 04 12 4687.9023
1980 04 13 4876.4160
1980 04 14 4978.0210
1980 04 15 5041.7627
1980 04 16 5172.1289
1980 04 17 5248.2432
1980 04 18 5255.4590
1980 04 19 5206.8350
1980 04 20 5081.5801
1980 04 21 4842.2183
1980 04 22 4582.4028
1980 04 23 4302.3125
1980 04 24 4026.9180
1980 04 25 3768.7139
