year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 0.068744 1 1
1980 01 02 0.068744 1 1
1980 01 03 0.068744 1 1
1980 01 04 0.076761 1 1
1980 01 05 0.148425 1 1
1980 01 06 0.194902 1 1
1980 01 07 0.191601 1 1
1980 01 08 0.115876 1 1
1980 01 09 0.087417 1 1
1980 01 10 0.080939 1 1
1980 01 11 0.098779 1 1
1980 01 12 0.085229 1 1
1980 01 13 0.085229 1 1
1980 01 14 0.103521 1 1
1980 01 15 0.134365 1 1
1980 01 16 0.172411 1 1
1980 01 17 0.145558 1 1
1980 01 18 0.139904 1 1
1980 01 19 0.166243 1 1
1980 01 20 0.178694 1 1
1980 01 21 0.324211 1 1
1980 01 22 0.298963 1 1
1980 01 23 0.294857 1 1
1980 01 24 0.137120 1 1
1980 01 25 0.101136 1 1
1980 01 26 0.072698 1 1
1980 01 27 0.070706 1 1
1980 01 28 0.091876 1 1
1980 01 29 0.151325 1 1
1980 01 30 0.215299 1 1
1980 01 31 0.211826 1 1
1980 02 01 0.415916 1 1
1980 02 02 0.794723 1 1
1980 02 03 0.958560 1 1
1980 02 04 1.911606 1 1
1980 02 05 3.312242 1 1
1980 02 06 4.587468 1 1
1980 02 07 3.530099 1 1
1980 02 08 3.006937 1 1
1980 02 09 3.146456 1 1
1980 02 10 1.911606 1 1
1980 02 11 0.981085 1 1
1980 02 12 1.212588 1 1
1980 02 13 0.973547 1 1
1980 02 14 1.003875 1 1
1980 02 15 0.958560 1 1
1980 02 16 0.899798 1 1
1980 02 17 0.885404 1 1
1980 02 18 0.878252 1 1
1980 02 19 0.871128 1 1
1980 02 20 1.105722 1 1
1980 02 21 1.212588 1 1
1980 02 22 1.179170 1 1
1980 02 23 1.129937 1 1
1980 02 24 1.097709 1 1
1980 02 25 1.081774 1 1
1980 02 26 1.073850 1 1
1980 02 27 0.907041 1 1
1980 02 28 0.885404 1 1
1980 02 29 0.943692 1 1
1980 03 01 0.951112 1 1
1980 03 02 0.885404 1 1
1980 03 03 0.885404 1 2
1980 03 04 0.878252 1 2
1980 03 05 0.754554 1 2
1980 03 06 0.541355 1 2
1980 03 07 0.425725 1 2
1980 03 08 0.368610 1 2
1980 03 09 0.350501 1 2
1980 03 10 0.337226 1 2
1980 03 11 0.282713 1 2
1980 03 12 0.191601 1 2
1980 03 13 0.134365 1 2
1980 03 14 0.101136 1 2
1980 03 15 0.089632 1 2
1980 03 16 0.087417 1 2
1980 03 17 0.087417 1 2
1980 03 18 0.089632 1 2
1980 03 19 0.103521 1 2
1980 03 20 0.113348 1 2
1980 03 21 0.103521 1 1
1980 03 22 0.091876 1 1
1980 03 23 0.083070 1 1
1980 03 24 0.068744 1 1
1980 03 25 0.076761 1 1
1980 03 26 0.076761 1 1
1980 03 27 0.083070 1 1
1980 03 28 0.066812 1 1
1980 03 29 0.070706 1 1
1980 03 30 0.074716 1 1
1980 03 31 0.070706 1 1
1980 04 01 0.064906 1 1
1980 04 02 0.068744 1 1
1980 04 03 0.066812 1 1
1980 04 04 0.066812 1 1
1980 04 05 0.066812 1 1
1980 04 06 0.066812 1 1
1980 04 07 0.070706 1 1
1980 04 08 0.063029 1 1
1980 04 09 0.063029 1 1
1980 04 10 0.066812 1 1
1980 04 11 0.064906 1 1
1980 04 12 0.064906 1 1
1980 04 13 0.061179 1 1
1980 04 14 0.059358 1 1
1980 04 15 0.059358 1 1
1980 04 16 0.057565 1 1
1980 04 17 0.057565 1 1
1980 04 18 0.061179 1 1
1980 04 19 0.068744 1 1
1980 04 20 0.080939 1 1
1980 04 21 0.108377 1 1
1980 04 22 0.094148 1 1
1980 04 23 0.085229 1 1
1980 04 24 0.080939 1 1
1980 04 25 0.078836 1 1
1980 04 26 0.076761 1 1
1980 04 27 0.074716 1 1
1980 04 28 0.064906 1 1
1980 04 29 0.072698 1 1
1980 04 30 0.068744 1 1
1980 05 01 0.070706 1 1
1980 05 02 0.064906 1 1
1980 05 03 0.066812 1 1
