year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 1.324996 1 1
1980 01 02 1.344543 1 1
1980 01 03 1.432504 1 1
1980 01 04 1.481371 1 1
1980 01 05 1.530238 1 1
1980 01 06 1.564445 1 1
1980 01 07 1.583992 1 1
1980 01 08 1.603538 1 1
1980 01 09 1.618198 1 1
1980 01 10 1.652405 1 1
1980 01 11 1.711046 1 1
1980 01 12 1.774573 1 1
1980 01 13 1.842987 1 1
1980 01 14 1.905816 1 1
1980 01 15 1.973881 1 1
1980 01 16 2.041946 1 1
1980 01 17 2.130954 1 1
1980 01 18 2.240905 1 1
1980 01 19 2.335846 1 1
1980 01 20 2.439864 1 1
1980 01 21 2.511070 1 1
1980 01 22 2.582276 1 1
1980 01 23 2.649294 1 1
1980 01 24 2.699557 1 1
1980 01 25 2.737255 1 1
1980 01 26 2.718406 1 1
1980 01 27 2.649294 1 1
1980 01 28 2.588210 1 1
1980 01 29 2.463599 1 1
1980 01 30 2.386459 1 1
1980 01 31 2.358186 1 1
1980 02 01 2.263244 1 1
1980 02 02 2.229735 1 1
1980 02 03 2.212981 1 1
1980 02 04 2.212981 1 1
1980 02 05 2.224150 1 1
1980 02 06 2.263244 1 1
1980 02 07 2.307922 1 1
1980 02 08 2.352601 1 1
1980 02 09 2.404260 1 1
1980 02 10 2.451731 1 1
1980 02 11 2.511070 1 1
1980 02 12 2.617879 1 1
1980 02 13 2.730972 1 1
1980 02 14 2.836385 1 1
1980 02 15 2.980892 1 1
1980 02 16 3.155417 1 1
1980 02 17 3.309698 1 1
1980 02 18 3.495392 1 1
1980 02 19 3.595221 1 1
1980 02 20 3.707615 1 1
1980 02 21 3.828038 1 1
1980 02 22 3.924376 1 1
1980 02 23 3.988601 1 1
1980 02 24 4.060854 1 1
1980 02 25 4.117052 1 1
1980 02 26 4.245851 1 1
1980 02 27 4.379887 1 1
1980 02 28 4.483555 1 1
1980 02 29 4.605722 1 1
1980 03 01 4.710438 1 1
1980 03 02 4.815153 1 1
1980 03 03 4.911142 1 1
1980 03 04 5.059488 1 1
1980 03 05 5.181656 1 1
1980 03 06 5.347455 1 1
1980 03 07 5.515697 1 1
1980 03 08 5.588300 1 1
1980 03 09 5.633676 1 1
1980 03 10 5.642752 1 1
1980 03 11 5.624601 1 1
1980 03 12 5.597375 1 1
1980 03 13 5.570149 1 1
1980 03 14 5.551998 1 1
1980 03 15 5.570149 1 1
1980 03 16 5.615526 1 1
1980 03 17 5.660902 1 1
1980 03 18 5.733505 1 1
1980 03 19 5.769806 1 1
1980 03 20 5.797032 1 1
1980 03 21 5.842409 1 1
1980 03 22 5.851484 1 1
1980 03 23 5.833333 1 1
1980 03 24 5.797032 1 1
1980 03 25 5.751655 1 1
1980 03 26 5.688128 1 1
1980 03 27 5.615526 1 1
1980 03 28 5.533848 1 1
1980 03 29 5.479396 1 1
1980 03 30 5.461245 1 1
1980 03 31 5.373634 1 1
1980 04 01 5.295097 1 1
1980 04 02 5.251466 1 1
1980 04 03 5.172930 1 1
1980 04 04 5.076941 1 1
1980 04 05 5.042036 1 1
1980 04 06 4.972225 1 1
1980 04 07 4.980952 1 1
1980 04 08 4.963499 1 1
1980 04 09 4.963499 1 1
1980 04 10 4.937320 1 1
1980 04 11 4.937320 1 1
1980 04 12 4.937320 1 1
1980 04 13 4.980952 1 1
1980 04 14 4.998404 1 1
1980 04 15 4.998404 1 1
1980 04 16 5.050762 1 1
1980 04 17 5.059488 1 1
1980 04 18 5.033309 1 1
1980 04 19 4.980952 1 1
1980 04 20 4.998404 1 1
1980 04 21 4.928594 1 1
1980 04 22 4.850058 1 1
1980 04 23 4.727890 1 1
1980 04 24 4.596996 1 1
1980 04 25 4.492281 1 1
1980 04 26 4.379887 1 1
1980 04 27 4.254228 1 1
1980 04 28 4.141136 1 1
1980 04 29 3.988601 1 1
1980 04 30 3.876207 1 1
1980 05 01 3.771841 1 1
1980 05 02 3.667474 1 1
1980 05 03 3.564504 1 1
1980 05 04 3.495392 1 1
1980 05 05 3.441639 1 1
1980 05 06 3.368338 1 1
1980 05 07 3.361008 1 1
1980 05 08 3.368338 1 1
1980 05 09 3.375668 1 1
1980 05 10 3.361008 1 1
1980 05 11 3.361008 1 1
1980 05 12 3.331688 1 1
1980 05 13 3.211265 1 1
1980 05 14 3.106550 1 1
1980 05 15 3.050702 1 1
1980 05 16 2.932025 1 1
1980 05 17 2.918063 1 1
1980 05 18 2.789961 1 1
1980 05 19 2.724689 1 1
1980 05 20 2.617879 1 1
1980 05 21 2.540739 1 1
1980 05 22 2.469533 1 1
1980 05 23 2.410194 1 1
1980 05 24 2.352601 1 1
1980 05 25 2.307922 1 1
1980 05 26 2.263244 1 1
1980 05 27 2.218565 1 1
1980 05 28 2.179472 1 1
1980 05 29 2.157133 1 1
1980 05 30 2.136190 1 1
1980 05 31 2.099539 1 1
1980 06 01 2.068125 1 1
1980 06 02 2.031474 1 1
1980 06 03 1.989588 1 1
1980 06 04 1.952938 1 1
1980 06 05 1.911052 1 1
1980 06 06 1.869166 1 1
1980 06 07 1.828327 1 1
1980 06 08 1.779460 1 1
1980 06 09 1.740366 1 1
1980 06 10 1.701272 1 1
1980 06 11 1.662179 1 1
1980 06 12 1.618198 1 1
1980 06 13 1.583992 1 1
1980 06 14 1.549785 1 1
1980 06 15 1.510691 1 1
1980 06 16 1.471597 1 1
1980 06 17 1.437390 1 1
1980 06 18 1.408070 1 1
1980 06 19 1.383636 1 1
1980 06 20 1.354316 1 1
1980 06 21 1.324996 1 1
1980 06 22 1.300562 1 1
1980 06 23 1.276129 1 1
1980 06 24 1.246809 1 1
1980 06 25 1.212602 1 1
1980 06 26 1.193055 1 1
1980 06 27 1.163735 1 1
1980 06 28 1.145235 1 1
1980 06 29 1.118009 1 1
1980 06 30 1.099858 1 1
1980 07 01 1.086245 1 1
1980 07 02 1.063557 1 1
1980 07 03 1.040869 1 1
1980 07 04 1.022718 1 1
1980 07 05 1.000030 1 1
1980 07 06 0.981879 1 1
1980 07 07 0.959191 1 1
1980 07 08 0.945578 1 1
1980 07 09 0.927427 1 1
1980 07 10 0.909277 1 1
1980 07 11 0.891126 1 1
1980 07 12 0.872975 1 1
1980 07 13 0.854825 1 1
1980 07 14 0.841212 1 1
1980 07 15 0.823061 1 1
1980 07 16 0.804911 1 1
1980 07 17 0.783269 1 1
1980 07 18 0.766515 1 1
1980 07 19 0.753949 1 1
1980 07 20 0.737195 1 1
1980 07 21 0.720440 1 1
1980 07 22 0.703686 1 1
1980 07 23 0.686932 1 1
1980 07 24 0.674366 1 1
1980 07 25 0.657611 1 1
1980 07 26 0.640857 1 1
1980 07 27 0.628291 1 1
1980 07 28 0.619914 1 1
1980 07 29 0.607348 1 1
1980 07 30 0.598971 1 1
1980 07 31 0.586405 1 1
1980 08 01 0.569651 1 1
1980 08 02 0.561273 1 1
1980 08 03 0.552896 1 1
1980 08 04 0.557085 1 1
1980 08 05 0.548708 1 1
1980 08 06 0.540330 1 1
1980 08 07 0.527764 1 1
1980 08 08 0.523576 1 1
1980 08 09 0.511010 1 1
1980 08 10 0.502633 1 1
1980 08 11 0.490067 1 1
1980 08 12 0.477501 1 1
1980 08 13 0.469124 1 1
1980 08 14 0.460747 1 1
