year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 1.661440 1 1
1980 01 02 1.858857 1 1
1980 01 03 2.062095 1 1
1980 01 04 2.284081 1 1
1980 01 05 2.036374 1 1
1980 01 06 1.934413 1 1
1980 01 07 1.896535 1 1
1980 01 08 1.871397 1 1
1980 01 09 1.698008 1 1
1980 01 10 1.601000 1 1
1980 01 11 1.637198 1 1
1980 01 12 1.759415 1 1
1980 01 13 2.218161 1 1
1980 01 14 2.390625 1 1
1980 01 15 2.430909 1 1
1980 01 16 2.350513 1 1
1980 01 17 2.257648 1 1
1980 01 18 2.126748 1 1
1980 01 19 2.049228 1 1
1980 01 20 1.858857 1 1
1980 01 21 1.759415 1 1
1980 01 22 1.722491 1 1
1980 01 23 1.747088 1 1
1980 01 24 1.808951 1 1
1980 01 25 1.871397 1 1
1980 01 26 1.921758 1 1
1980 01 27 1.883952 1 1
1980 01 28 2.062095 1 1
1980 01 29 1.934413 1 1
1980 01 30 1.883952 1 1
1980 01 31 1.909133 1 1
1980 02 01 2.139744 1 1
1980 02 02 2.113766 1 1
1980 02 03 2.100813 1 1
1980 02 04 2.297319 1 1
1980 02 05 2.284081 1 1
1980 02 06 2.270843 1 1
1980 02 07 2.257648 1 1
1980 02 08 2.390625 1 1
1980 02 09 2.471377 1 1
1980 02 10 2.498451 1 1
1980 02 11 2.284081 1 1
1980 02 12 2.205037 1 1
1980 02 13 2.390625 1 1
1980 02 14 2.377231 1 1
1980 02 15 2.390625 1 1
1980 02 16 2.404034 1 1
1980 02 17 2.525610 1 1
1980 02 18 2.593850 1 1
1980 02 19 2.552855 1 1
1980 02 20 2.621280 1 1
1980 02 21 2.539218 1 1
1980 02 22 2.417457 1 1
1980 02 23 2.417457 1 1
1980 02 24 2.444375 1 1
1980 02 25 2.444375 1 1
1980 02 26 2.417457 1 1
1980 02 27 2.191927 1 1
1980 02 28 1.771756 1 1
1980 02 29 1.601000 1 1
1980 03 01 1.565016 1 1
1980 03 02 1.517387 1 1
1980 03 03 1.517387 1 1
1980 03 04 1.517387 1 1
1980 03 05 1.493716 1 1
1980 03 06 1.470143 1 1
1980 03 07 1.458400 1 1
1980 03 08 1.400053 1 1
1980 03 09 1.353848 1 1
1980 03 10 1.308056 1 1
1980 03 11 1.273993 1 1
1980 03 12 1.240187 1 1
1980 03 13 1.206608 1 1
1980 03 14 1.184359 1 1
1980 03 15 1.173285 1 1
1980 03 16 1.353848 1 1
1980 03 17 1.625099 1 1
1980 03 18 1.565016 1 1
1980 03 19 1.388466 1 1
1980 03 20 1.365364 1 1
1980 03 21 1.353848 1 1
1980 03 22 1.273993 1 1
1980 03 23 1.184359 1 1
1980 03 24 1.151207 1 1
1980 03 25 1.129244 1 1
1980 03 26 1.107394 1 1
1980 03 27 1.096519 1 1
1980 03 28 1.085658 1 1
1980 03 29 1.074840 1 1
1980 03 30 1.074840 1 1
1980 03 31 1.064050 1 1
1980 04 01 1.074840 1 1
1980 04 02 1.107394 1 1
1980 04 03 1.217768 1 1
1980 04 04 1.434985 1 1
1980 04 05 1.251432 1 1
1980 04 06 1.195476 1 1
1980 04 07 1.458400 1 1
1980 04 08 1.625099 1 1
1980 04 09 1.649312 1 1
1980 04 10 1.637198 1 1
1980 04 11 1.613043 1 1
1980 04 12 1.637198 1 1
1980 04 13 1.710235 1 1
1980 04 14 1.846345 1 1
1980 04 15 1.997969 1 1
1980 04 16 2.036374 1 1
1980 04 17 1.871397 1 1
1980 04 18 1.771756 1 1
1980 04 19 1.710235 1 1
