year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 2.901504 1 1
1980 01 02 4.025200 1 1
1980 01 03 4.924309 1 1
1980 01 04 4.960696 1 1
1980 01 05 4.394571 1 1
1980 01 06 2.915470 1 1
1980 01 07 2.408310 1 1
1980 01 08 2.233643 1 1
1980 01 09 2.124816 1 1
1980 01 10 2.307701 1 1
1980 01 11 2.615960 1 1
1980 01 12 3.334998 1 1
1980 01 13 4.780105 1 1
1980 01 14 5.219130 1 1
1980 01 15 4.960696 1 1
1980 01 16 4.428947 1 1
1980 01 17 4.620434 1 1
1980 01 18 5.677379 1 1
1980 01 19 6.630499 1 1
1980 01 20 6.919328 1 1
1980 01 21 6.945182 1 1
1980 01 22 5.626114 1 1
1980 01 23 4.624210 1 1
1980 01 24 5.089599 1 1
1980 01 25 5.511844 1 1
1980 01 26 5.764992 1 1
1980 01 27 5.003114 1 2
1980 01 28 4.562696 1 2
1980 01 29 3.878996 1 2
1980 01 30 4.125652 1 2
1980 01 31 3.860371 1 2
1980 02 01 3.277691 1 2
1980 02 02 2.792353 1 2
1980 02 03 2.738812 1 2
1980 02 04 3.392814 1 2
1980 02 05 4.067972 1 2
1980 02 06 2.927945 1 2
1980 02 07 2.225836 1 2
1980 02 08 2.116156 1 2
1980 02 09 2.250502 1 2
1980 02 10 2.152474 1 2
1980 02 11 2.020461 1 2
1980 02 12 1.845706 1 2
1980 02 13 1.743803 1 2
1980 02 14 1.732622 1 2
1980 02 15 1.868646 1 2
1980 02 16 1.938144 1 2
1980 02 17 1.788821 1 2
1980 02 18 1.743803 1 2
1980 02 19 1.777522 1 2
1980 02 20 1.903278 1 2
1980 02 21 1.961536 1 2
1980 02 22 1.868646 1 2
1980 02 23 1.710339 1 2
1980 02 24 1.732622 1 2
1980 02 25 1.743803 1 2
1980 02 26 1.633230 1 2
1980 02 27 1.568234 1 2
1980 02 28 1.546794 1 2
1980 02 29 1.578993 1 2
1980 03 01 1.410260 1 2
1980 03 02 1.379444 1 2
1980 03 03 1.318616 1 2
1980 03 04 1.318616 1 2
1980 03 05 1.308583 1 2
1980 03 06 1.288605 1 2
1980 03 07 1.268744 1 2
1980 03 08 1.229376 1 2
1980 03 09 1.219607 1 2
1980 03 10 1.229376 1 2
1980 03 11 1.200168 1 2
1980 03 12 1.161653 1 2
1980 03 13 1.451747 1 2
1980 03 14 1.589782 1 2
1980 03 15 1.514860 1 2
1980 03 16 1.525472 1 2
1980 03 17 1.666106 1 2
1980 03 18 1.589782 1 2
1980 03 19 1.420588 1 2
1980 03 20 1.268744 1 2
1980 03 21 1.190497 1 2
1980 03 22 1.171235 1 2
1980 03 23 1.152100 1 2
1980 03 24 1.133083 1 2
1980 03 25 1.123618 1 2
1980 03 26 1.095421 1 2
1980 03 27 1.058249 1 2
1980 03 28 1.049040 1 2
1980 03 29 1.049040 1 2
1980 03 30 1.049040 1 2
1980 03 31 1.030699 1 2
1980 04 01 1.058249 1 2
1980 04 02 1.133083 1 2
1980 04 03 1.133083 1 2
1980 04 04 1.180847 1 2
1980 04 05 1.249001 1 2
1980 04 06 1.546794 1 2
1980 04 07 1.699237 1 2
1980 04 08 2.152474 1 2
1980 04 09 2.068097 1 2
1980 04 10 1.926503 1 2
1980 04 11 1.710339 1 2
1980 04 12 1.568234 1 2
1980 04 13 1.568234 1 2
1980 04 14 1.868646 1 2
1980 04 15 3.263411 1 2
1980 04 16 3.378338 1 2
1980 04 17 2.375405 1 2
1980 04 18 1.777522 1 2
1980 04 19 1.557505 1 2
1980 04 20 1.420588 1 2
1980 04 21 1.338781 1 2
1980 04 22 1.348903 1 2
1980 04 23 1.268744 1 2
1980 04 24 1.200168 1 2
1980 04 25 1.180847 1 2
1980 04 26 1.161653 1 2
1980 04 27 1.133083 1 2
1980 04 28 1.114183 1 2
1980 04 29 1.114183 1 2
1980 04 30 1.095421 1 2
1980 05 01 1.095421 1 2
1980 05 02 1.076766 1 2
1980 05 03 1.076766 1 2
1980 05 04 1.076766 1 2
1980 05 05 1.086084 1 2
1980 05 06 1.171235 1 2
1980 05 07 1.142577 1 2
1980 05 08 1.058249 1 2
1980 05 09 1.049040 1 2
1980 05 10 1.030699 1 2
1980 05 11 1.021578 1 2
1980 05 12 1.021578 1 2
1980 05 13 1.021578 1 2
1980 05 14 1.012486 1 2
1980 05 15 0.976453 1 2
1980 05 16 0.940919 1 2
1980 05 17 0.914595 1 2
1980 05 18 0.949746 1 1
1980 05 19 0.949746 1 1
1980 05 20 0.932112 1 1
1980 05 21 0.914595 1 1
1980 05 22 0.914595 1 1
1980 05 23 0.905895 1 1
1980 05 24 0.888575 1 1
1980 05 25 0.905895 1 1
1980 05 26 0.958622 1 1
1980 05 27 0.905895 1 1
1980 05 28 0.897216 1 1
1980 05 29 0.897216 1 1
1980 05 30 0.897216 1 1
1980 05 31 0.888575 1 1
1980 06 01 0.888575 1 1
1980 06 02 0.879964 1 1
1980 06 03 0.879964 1 1
1980 06 04 0.871382 1 1
1980 06 05 0.871382 1 1
1980 06 06 0.845852 1 1
1980 06 07 0.803944 1 1
1980 06 08 0.787408 1 1
1980 06 09 0.787408 1 1
1980 06 10 0.820607 1 1
1980 06 11 0.812251 1 1
1980 06 12 0.812251 1 1
1980 06 13 0.812251 1 1
1980 06 14 0.803944 1 1
1980 06 15 0.837398 1 1
1980 06 16 0.837398 1 1
1980 06 17 0.828983 1 1
1980 06 18 0.828983 1 1
1980 06 19 0.820607 1 1
1980 06 20 0.812251 1 1
1980 06 21 0.812251 1 1
1980 06 22 0.795656 1 1
1980 06 23 0.795656 1 1
1980 06 24 0.787408 1 1
1980 06 25 0.812251 1 1
1980 06 26 0.854326 1 1
1980 06 27 1.104787 1 1
1980 06 28 1.525472 1 1
1980 06 29 1.857162 1 1
1980 06 30 1.389693 1 1
1980 07 01 1.104787 1 1
1980 07 02 0.985407 1 1
1980 07 03 0.897216 1 1
1980 07 04 0.854326 1 1
1980 07 05 0.845852 1 1
1980 07 06 0.828983 1 1
1980 07 07 0.812251 1 1
1980 07 08 0.787408 1 1
1980 07 09 0.779199 1 1
1980 07 10 0.779199 1 1
1980 07 11 0.771009 1 1
1980 07 12 0.762859 1 1
1980 07 13 0.762859 1 1
1980 07 14 0.754748 1 1
1980 07 15 0.746666 1 1
1980 07 16 0.730601 1 2
1980 07 17 0.730601 1 2
1980 07 18 0.722617 1 2
1980 07 19 0.714673 1 2
1980 07 20 0.706768 1 2
1980 07 21 0.706768 1 2
1980 07 22 0.706768 1 2
1980 07 23 0.706768 1 2
1980 07 24 0.691036 1 2
1980 07 25 0.691036 1 2
1980 07 26 0.683229 1 2
1980 07 27 0.683229 1 2
1980 07 28 0.683229 1 2
1980 07 29 0.683229 1 2
1980 07 30 0.683229 1 2
1980 07 31 0.683229 1 2
1980 08 01 0.660005 1 1
1980 08 02 0.660005 1 2
1980 08 03 0.644695 1 2
1980 08 04 0.637094 1 2
1980 08 05 0.637094 1 1
1980 08 06 0.637094 1 1
1980 08 07 0.637094 1 2
1980 08 08 0.637094 1 2
1980 08 09 0.637094 1 2
1980 08 10 0.637094 1 2
1980 08 11 0.637094 1 2
1980 08 12 0.614497 1 2
1980 08 13 0.614497 1 2
1980 08 14 0.614497 1 2
1980 08 15 0.614497 1 2
1980 08 16 0.592223 1 2
1980 08 17 0.592223 1 2
1980 08 18 0.592223 1 2
1980 08 19 0.592223 1 2
1980 08 20 0.592223 1 2
1980 08 21 0.607043 1 2
1980 08 22 0.599608 1 2
1980 08 23 0.592223 1 2
1980 08 24 0.570263 1 2
1980 08 25 0.570263 1 2
1980 08 26 0.570263 1 2
1980 08 27 0.570263 1 2
1980 08 28 0.555797 1 2
1980 08 29 0.548627 1 2
1980 08 30 0.548627 1 2
1980 08 31 0.570263 1 2
1980 09 01 0.592223 1 2
1980 09 02 0.577551 1 2
1980 09 03 0.548627 1 2
1980 09 04 0.548627 1 2
1980 09 05 0.548627 1 2
1980 09 06 0.534377 1 2
1980 09 07 0.527315 1 2
1980 09 08 0.541487 1 2
1980 09 09 0.548627 1 2
1980 09 10 0.527315 1 2
1980 09 11 0.527315 1 2
1980 09 12 0.513280 1 2
1980 09 13 0.506327 1 2
1980 09 14 0.506327 1 2
1980 09 15 0.506327 1 2
1980 09 16 0.506327 1 2
1980 09 17 0.506327 1 2
1980 09 18 0.499402 1 2
1980 09 19 0.513280 1 1
1980 09 20 0.541487 1 1
1980 09 21 0.570263 1 1
1980 09 22 0.607043 1 1
1980 09 23 0.599608 1 1
1980 09 24 0.570263 1 1
1980 09 25 0.570263 1 1
1980 09 26 0.563015 1 1
1980 09 27 0.548627 1 1
1980 09 28 0.541487 1 1
1980 09 29 0.534377 1 1
1980 09 30 0.534377 1 1
1980 10 01 0.527315 1 1
1980 10 02 0.520283 1 1
1980 10 03 0.513280 1 1
1980 10 04 0.506327 1 1
1980 10 05 0.499402 1 1
1980 10 06 0.485671 1 1
1980 10 07 0.478865 1 2
1980 10 08 0.472088 1 2
1980 10 09 0.472088 1 2
1980 10 10 0.458661 1 2
1980 10 11 0.452001 1 2
1980 10 12 0.472088 1 1
1980 10 13 0.534377 1 2
1980 10 14 0.771009 1 2
1980 10 15 0.994411 1 2
1980 10 16 0.828983 1 2
1980 10 17 0.644695 1 2
