year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 0.589015 1 1
1980 01 02 0.635769 1 1
1980 01 03 0.656127 1 1
1980 01 04 0.674377 1 1
1980 01 05 0.685866 1 1
1980 01 06 0.683558 1 1
1980 01 07 0.669799 1 1
1980 01 08 0.660680 1 1
1980 01 09 0.653857 1 1
1980 01 10 0.629033 1 1
1980 01 11 0.600055 1 1
1980 01 12 0.591210 1 1
1980 01 13 0.626787 1 1
1980 01 14 0.653857 1 1
1980 01 15 0.665233 1 1
1980 01 16 0.695097 1 1
1980 01 17 0.713646 1 1
1980 01 18 0.683558 1 1
1980 01 19 0.665233 1 1
1980 01 20 0.651586 1 1
1980 01 21 0.633523 1 1
1980 01 22 0.620064 1 1
1980 01 23 0.584611 1 1
1980 01 24 0.541176 1 1
1980 01 25 0.511362 1 1
1980 01 26 0.502929 1 1
1980 01 27 0.498738 1 1
1980 01 28 0.492463 1 1
1980 01 29 0.539030 1 1
1980 01 30 0.678968 1 1
1980 01 31 0.718312 1 1
1980 02 01 0.685866 1 1
1980 02 02 0.692777 1 1
1980 02 03 0.685866 1 1
1980 02 04 0.665233 1 1
1980 02 05 0.660680 1 1
1980 02 06 0.676672 1 1
1980 02 07 0.678968 1 1
1980 02 08 0.683558 1 1
1980 02 09 0.702033 1 1
1980 02 10 0.706673 1 1
1980 02 11 0.727668 1 1
1980 02 12 0.748837 1 1
1980 02 13 0.739406 1 1
1980 02 14 0.715979 1 1
1980 02 15 0.739406 1 1
1980 02 16 0.753577 1 1
1980 02 17 0.767810 1 1
1980 02 18 0.796526 1 1
1980 02 19 0.830419 1 1
1980 02 20 0.801341 1 1
1980 02 21 0.779736 1 1
1980 02 22 0.772575 1 1
1980 02 23 0.772575 1 1
1980 02 24 0.770193 1 1
1980 02 25 0.767810 1 1
1980 02 26 0.753577 1 1
1980 02 27 0.730013 1 1
1980 02 28 0.722990 1 1
1980 02 29 0.715979 1 1
1980 03 01 0.713646 1 1
1980 03 02 0.711326 1 1
1980 03 03 0.706673 1 1
1980 03 04 0.702033 1 1
1980 03 05 0.702033 1 1
1980 03 06 0.697405 1 1
1980 03 07 0.695097 1 1
1980 03 08 0.690469 1 1
1980 03 09 0.688174 1 1
1980 03 10 0.683558 1 1
1980 03 11 0.681263 1 1
1980 03 12 0.674377 1 1
1980 03 13 0.665233 1 1
1980 03 14 0.656127 1 1
1980 03 15 0.642530 1 1
1980 03 16 0.622309 1 1
1980 03 17 0.624542 1 1
1980 03 18 0.644800 1 1
1980 03 19 0.629033 1 1
1980 03 20 0.600055 1 1
1980 03 21 0.591210 1 1
1980 03 22 0.571476 1 1
1980 03 23 0.567122 1 1
1980 03 24 0.562769 1 1
1980 03 25 0.560598 1 1
1980 03 26 0.554099 1 1
1980 03 27 0.551941 1 1
1980 03 28 0.549783 1 1
1980 03 29 0.545479 1 1
1980 03 30 0.545479 1 1
1980 03 31 0.545479 1 1
1980 04 01 0.549783 1 1
1980 04 02 0.549783 1 1
1980 04 03 0.549783 1 1
1980 04 04 0.551941 1 1
1980 04 05 0.556270 1 1
1980 04 06 0.560598 1 1
1980 04 07 0.571476 1 1
1980 04 08 0.586819 1 1
1980 04 09 0.606704 1 1
1980 04 10 0.622309 1 1
1980 04 11 0.633523 1 1
1980 04 12 0.629033 1 1
1980 04 13 0.624542 1 1
1980 04 14 0.595626 1 1
1980 04 15 0.593418 1 1
1980 04 16 0.591210 1 1
1980 04 17 0.589015 1 1
1980 04 18 0.580233 1 1
1980 04 19 0.571476 1 1
1980 04 20 0.551941 1 1
1980 04 21 0.528340 1 1
1980 04 22 0.517711 1 1
1980 04 23 0.515591 1 1
1980 04 24 0.515591 1 1
1980 04 25 0.515591 1 1
1980 04 26 0.513470 1 1
1980 04 27 0.511362 1 1
1980 04 28 0.511362 1 1
1980 04 29 0.509254 1 1
1980 04 30 0.507146 1 1
1980 05 01 0.507146 1 1
1980 05 02 0.507146 1 1
1980 05 03 0.505037 1 1
1980 05 04 0.505037 1 1
1980 05 05 0.502929 1 1
1980 05 06 0.502929 1 1
1980 05 07 0.502929 1 1
1980 05 08 0.502929 1 1
1980 05 09 0.500834 1 1
