year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 1.843825 1 1
1980 01 02 1.653959 1 1
1980 01 03 1.476996 1 1
1980 01 04 1.392662 1 1
1980 01 05 1.311554 1 1
1980 01 06 1.233671 1 1
1980 01 07 1.943367 1 1
1980 01 08 2.731405 1 1
1980 01 09 10.232975 1 1
1980 01 10 9.158755 1 1
1980 01 11 4.153100 1 1
1980 01 12 2.987172 1 1
1980 01 13 2.489463 1 1
1980 01 14 2.152128 1 1
1980 01 15 2.857675 1 1
1980 01 16 5.951301 1 1
1980 01 17 13.901270 1 1
1980 01 18 12.602620 1 1
1980 01 19 8.400211 1 1
1980 01 20 6.358685 1 1
1980 01 21 4.481679 1 1
1980 01 22 2.987172 1 1
1980 01 23 2.152128 1 1
1980 01 24 6.358685 1 1
1980 01 25 9.686879 1 1
1980 01 26 9.686879 1 1
1980 01 27 5.002890 1 1
1980 01 28 6.152689 1 1
1980 01 29 9.158755 1 1
1980 01 30 5.184462 1 1
1980 01 31 3.688572 1 1
1980 02 01 3.397320 1 1
1980 02 02 2.857675 1 1
1980 02 03 4.481679 1 1
1980 02 04 3.397320 1 1
1980 02 05 2.731405 1 1
1980 02 06 2.489463 1 1
1980 02 07 2.152128 1 1
1980 02 08 1.943367 1 1
1980 02 09 1.747509 1 1
1980 02 10 4.153100 1 1
1980 02 11 15.278263 1 1
1980 02 12 14.238145 1 1
1980 02 13 6.152689 1 1
1980 02 14 4.481679 1 1
1980 02 15 3.688572 1 1
1980 02 16 3.994570 1 1
1980 02 17 4.481679 1 1
1980 02 18 3.688572 1 1
1980 02 19 2.373792 1 1
1980 02 20 2.152128 1 1
1980 02 21 2.046134 1 1
1980 02 22 1.747509 1 1
1980 02 23 6.782659 1 1
1980 02 24 5.951301 1 1
1980 02 25 4.825467 1 1
1980 02 26 3.994570 1 1
1980 02 27 13.242267 1 1
1980 02 28 5.370181 1 1
1980 02 29 19.481594 1 1
1980 03 01 12.289709 1 1
1980 03 02 5.753600 1 1
1980 03 03 9.686879 1 1
1980 03 04 4.315316 1 1
1980 03 05 2.987172 1 1
1980 03 06 2.261347 1 1
1980 03 07 3.839728 1 1
1980 03 08 3.541103 1 1
1980 03 09 4.153100 1 1
1980 03 10 2.857675 1 1
1980 03 11 7.450417 1 1
1980 03 12 6.358685 1 1
1980 03 13 4.315316 1 1
1980 03 14 2.608821 1 1
1980 03 15 2.608821 1 1
1980 03 16 5.184462 1 1
1980 03 17 6.782659 1 1
1980 03 18 3.994570 1 1
1980 03 19 3.256764 1 1
1980 03 20 2.608821 1 1
1980 03 21 2.261347 1 1
1980 03 22 2.046134 1 1
1980 03 23 1.943367 1 1
1980 03 24 1.843825 1 1
1980 03 25 1.653959 1 1
1980 03 26 1.747509 1 1
1980 03 27 2.373792 1 1
1980 03 28 2.152128 1 1
1980 03 29 1.564095 1 1
1980 03 30 2.608821 1 1
1980 03 31 1.747509 1 1
1980 04 01 1.564095 1 1
1980 04 02 1.476996 1 1
1980 04 03 1.392662 1 1
1980 04 04 1.476996 1 1
1980 04 05 1.392662 1 1
1980 04 06 1.311554 1 1
1980 04 07 1.233671 1 1
1980 04 08 1.311554 1 1
1980 04 09 1.233671 1 1
1980 04 10 1.843825 1 1
1980 04 11 1.476996 1 1
1980 04 12 1.233671 1 1
1980 04 13 2.373792 1 1
1980 04 14 8.901606 1 1
1980 04 15 8.400211 1 1
1980 04 16 3.120355 1 1
1980 04 17 2.261347 1 1
1980 04 18 2.046134 1 1
1980 04 19 1.843825 1 1
1980 04 20 1.747509 1 1
1980 04 21 1.653959 1 1
1980 04 22 1.564095 1 1
1980 04 23 1.476996 1 1
1980 04 24 1.392662 1 1
1980 04 25 1.311554 1 1
1980 04 26 1.233671 1 1
1980 04 27 1.158094 1 1
1980 04 28 1.080672 1 1
1980 04 29 1.080672 1 1
1980 04 30 1.018459 1 1
1980 05 01 1.158094 1 1
1980 05 02 1.843825 1 1
1980 05 03 2.373792 1 1
1980 05 04 1.476996 1 1
1980 05 05 1.311554 1 1
1980 05 06 1.158094 1 1
1980 05 07 1.018459 1 1
1980 05 08 1.843825 1 1
1980 05 09 1.653959 1 1
