year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 0.599287 1 1
1980 01 02 0.599287 1 1
1980 01 03 0.528297 1 1
1980 01 04 0.460432 1 1
1980 01 05 0.750015 1 1
1980 01 06 0.911741 1 1
1980 01 07 0.996604 1 1
1980 01 08 3.412874 1 1
1980 01 09 2.195053 1 1
1980 01 10 3.091671 1 1
1980 01 11 2.781342 1 1
1980 01 12 0.750015 1 1
1980 01 13 0.394192 1 1
1980 01 14 1.219571 1 1
1980 01 15 0.911741 1 1
1980 01 16 0.394192 1 1
1980 01 17 0.493928 1 1
1980 01 18 0.528297 1 1
1980 01 19 0.673151 1 1
1980 01 20 0.789384 1 1
1980 01 21 1.219571 1 1
1980 01 22 3.744701 1 1
1980 01 23 5.942253 1 1
1980 01 24 5.552685 1 1
1980 01 25 4.086900 1 1
1980 01 26 3.091671 1 1
1980 01 27 2.781342 1 1
1980 01 28 2.781342 1 1
1980 01 29 2.195053 1 1
1980 01 30 2.482261 1 1
1980 01 31 2.482261 1 1
1980 02 01 3.610720 1 1
1980 02 02 3.028681 1 2
1980 02 03 2.482261 1 1
1980 02 04 2.028452 1 1
1980 02 05 1.219571 1 1
1980 02 06 1.039972 1 1
1980 02 07 0.528297 1 1
1980 02 08 0.460432 1 1
1980 02 09 0.394192 1 1
1980 02 10 0.563417 1 1
1980 02 11 0.953860 1 1
1980 02 12 0.911741 1 1
1980 02 13 0.750015 1 1
1980 02 14 0.635907 1 1
1980 02 15 0.394192 1 1
1980 02 16 0.394192 1 1
1980 02 17 0.528297 1 1
1980 02 18 0.711271 1 1
1980 02 19 0.635907 1 1
1980 02 20 0.563417 1 1
1980 02 21 0.427562 1 1
1980 02 22 0.394192 1 1
1980 02 23 0.427562 1 1
1980 02 24 0.750015 1 1
1980 02 25 0.394192 1 1
1980 02 26 2.195053 1 1
1980 02 27 0.996604 1 1
1980 02 28 1.083966 1 1
1980 02 29 2.482261 1 1
1980 03 01 1.813484 1 1
1980 03 02 0.996604 1 1
1980 03 03 6.996224 1 1
1980 03 04 8.371022 1 1
1980 03 05 8.019574 1 1
1980 03 06 7.163449 1 1
1980 03 07 7.673249 1 1
1980 03 08 4.582578 1 1
1980 03 09 1.266064 1 1
1980 03 10 0.996604 1 1
1980 03 11 1.312932 1 1
1980 03 12 1.919968 1 1
1980 03 13 3.218903 1 1
1980 03 14 4.438974 1 1
1980 03 15 8.019574 1 1
