year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 1.758079 1 1
1980 01 02 1.547611 1 1
1980 01 03 1.792829 1 1
1980 01 04 2.365478 1 1
1980 01 05 2.772183 1 1
1980 01 06 2.463445 1 1
1980 01 07 2.098912 1 1
1980 01 08 1.304943 1 1
1980 01 09 1.792829 1 1
1980 01 10 1.353407 1 1
1980 01 11 1.095811 1 1
1980 01 12 0.955432 1 1
1980 01 13 0.939692 1 1
1980 01 14 1.248214 1 1
1980 01 15 2.176827 1 1
1980 01 16 5.626278 1 1
1980 01 17 5.302414 1 1
1980 01 18 5.234546 1 1
1980 01 19 4.441185 1 1
1980 01 20 3.202618 1 1
1980 01 21 2.351682 1 1
1980 01 22 1.792829 1 1
1980 01 23 1.536988 1 1
1980 01 24 1.474196 1 1
1980 01 25 1.295380 1 1
1980 01 26 1.463886 1 1
1980 01 27 1.505391 1 1
1980 01 28 1.781199 1 1
1980 01 29 2.216441 1 1
1980 01 30 3.337557 1 1
1980 01 31 5.302414 1 1
1980 02 01 5.167216 1 1
1980 02 02 3.781583 1 1
1980 02 03 3.252818 1 1
1980 02 04 2.864542 1 1
1980 02 05 4.903235 1 1
1980 02 06 3.185990 1 1
1980 02 07 2.520528 1 1
1980 02 08 2.324240 1 1
1980 02 09 2.010209 1 1
1980 02 10 1.769616 1 1
1980 02 11 1.494947 1 1
1980 02 12 1.353407 1 1
1980 02 13 1.220430 1 1
1980 02 14 1.139371 1 1
1980 02 15 1.193028 1 1
1980 02 16 1.579749 1 1
1980 02 17 1.536988 1 1
1980 02 18 1.656325 1 1
1980 02 19 1.936046 1 1
1980 02 20 2.578418 1 1
1980 02 21 3.930934 1 1
1980 02 22 3.599874 1 1
1980 02 23 3.202618 1 1
1980 02 24 2.435205 1 1
1980 02 25 1.936046 1 1
1980 02 26 1.623232 1 1
1980 02 27 1.474196 1 1
1980 02 28 1.314549 1 1
1980 02 29 1.220430 1 1
1980 03 01 1.166009 1 1
1980 03 02 1.148208 1 1
1980 03 03 1.113110 1 1
1980 03 04 1.061713 1 1
1980 03 05 1.036573 1 1
1980 03 06 0.995494 1 1
1980 03 07 0.947542 1 1
1980 03 08 0.901037 1 1
1980 03 09 0.855965 1 1
1980 03 10 0.819485 1 1
1980 03 11 0.791003 1 1
1980 03 12 0.756268 1 1
1980 03 13 0.812308 1 2
1980 03 14 0.870831 1 2
1980 03 15 0.924110 1 2
1980 03 16 0.987401 1 2
1980 03 17 1.053292 1 2
1980 03 18 1.121821 1 1
1980 03 19 0.939692 1 1
1980 03 20 0.805167 1 1
1980 03 21 0.749435 1 1
1980 03 22 0.735886 1 1
1980 03 23 0.683198 1 1
1980 03 24 0.645251 1 1
1980 03 25 0.620691 1 1
1980 03 26 0.602654 1 1
1980 03 27 0.584943 1 1
1980 03 28 0.579111 1 1
1980 03 29 0.567557 1 1
1980 03 30 0.556143 1 1
1980 03 31 0.544875 1 1
1980 04 01 0.544875 1 1
1980 04 02 0.544875 1 1
1980 04 03 0.567557 1 1
1980 04 04 0.620691 1 1
1980 04 05 0.848591 1 1
1980 04 06 1.020018 1 1
1980 04 07 0.848591 1 1
1980 04 08 0.742642 1 1
1980 04 09 0.931880 1 1
1980 04 10 0.908689 1 1
1980 04 11 0.901037 1 1
1980 04 12 0.812308 1 1
1980 04 13 0.901037 1 1
1980 04 14 0.893427 1 1
1980 04 15 0.855965 1 1
1980 04 16 0.971336 1 1
