year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 2.395770 1 2
1980 01 02 2.189332 1 2
1980 01 03 2.070704 1 2
1980 01 04 1.936865 1 2
1980 01 05 1.821299 1 2
1980 01 06 1.723414 1 2
1980 01 07 1.658815 1 2
1980 01 08 1.755910 1 2
1980 01 09 2.500471 1 2
1980 01 10 2.909792 1 2
1980 01 11 3.802810 1 2
1980 01 12 4.169361 1 2
1980 01 13 3.860198 1 2
1980 01 14 2.588380 1 2
1980 01 15 2.121375 1 2
1980 01 16 2.003636 1 2
1980 01 17 2.309343 1 2
1980 01 18 5.023364 1 2
1980 01 19 5.762591 1 2
1980 01 20 4.404345 1 2
1980 01 21 3.275849 1 2
1980 01 22 3.917783 1 2
1980 01 23 5.226641 1 2
1980 01 24 3.783747 1 2
1980 01 25 3.165123 1 2
1980 01 26 4.503021 1 2
1980 01 27 5.575907 1 2
1980 01 28 5.124805 1 2
1980 01 29 4.602190 1 2
1980 01 30 3.424801 1 2
1980 01 31 2.837686 1 2
1980 02 01 2.982292 1 2
1980 02 02 4.033448 1 2
1980 02 03 6.543401 1 2
1980 02 04 4.741758 1 2
1980 02 05 3.000466 1 2
1980 02 06 2.641422 1 2
1980 02 07 2.343815 1 2
1980 02 08 2.395770 1 2
1980 02 09 2.588380 1 2
1980 02 10 2.309343 1 2
1980 02 11 2.155354 1 2
1980 02 12 2.104485 1 2
1980 02 13 2.189332 1 2
1980 02 14 3.018740 1 2
1980 02 15 2.855762 1 2
1980 02 16 2.223508 1 2
1980 02 17 2.121375 1 2
1980 02 18 2.292057 1 2
1980 02 19 2.570700 1 2
1980 02 20 2.855762 1 2
1980 02 21 2.588380 1 2
1980 02 22 2.343815 1 2
1980 02 23 2.206420 1 2
1980 02 24 3.764683 1 2
1980 02 25 2.855762 1 2
1980 02 26 2.517954 1 2
1980 02 27 2.465505 1 2
1980 02 28 2.343815 1 2
1980 02 29 2.206420 1 2
1980 03 01 2.020329 1 2
1980 03 02 1.953558 1 2
1980 03 03 1.887181 1 2
1980 03 04 1.854191 1 2
1980 03 05 1.788605 1 2
1980 03 06 1.755910 1 2
1980 03 07 1.707215 1 2
1980 03 08 1.674916 1 2
1980 03 09 1.658815 1 2
1980 03 10 1.626714 1 2
1980 03 11 1.594711 1 2
1980 03 12 1.642715 1 2
1980 03 13 2.361100 1 2
1980 03 14 2.465505 1 2
1980 03 15 2.395770 1 2
1980 03 16 2.292057 1 2
1980 03 17 2.189332 1 2
1980 03 18 2.104485 1 2
1980 03 19 1.986845 1 2
1980 03 20 1.837696 1 2
1980 03 21 1.723414 1 2
1980 03 22 1.658815 1 2
1980 03 23 1.626714 1 2
1980 03 24 1.594711 1 2
1980 03 25 1.547003 1 2
1980 03 26 1.515296 1 2
1980 03 27 1.499591 1 2
1980 03 28 1.483787 1 2
1980 03 29 1.468082 1 2
1980 03 30 1.452476 1 2
1980 03 31 1.452476 1 2
1980 04 01 1.421164 1 2
1980 04 02 1.390149 1 2
1980 04 03 1.421164 1 2
1980 04 04 1.578808 1 2
1980 04 05 1.970152 1 2
1980 04 06 2.482889 1 2
1980 04 07 2.395770 1 2
1980 04 08 2.138364 1 2
1980 04 09 2.003636 1 2
1980 04 10 1.903677 1 2
1980 04 11 2.206420 1 2
1980 04 12 2.765976 1 2
1980 04 13 3.091734 1 2
1980 04 14 3.898621 1 2
1980 04 15 3.783747 1 2
1980 04 16 3.350127 1 2
1980 04 17 2.748098 1 2
1980 04 18 2.482889 1 2
1980 04 19 2.155354 1 2
1980 04 20 2.003636 1 2
1980 04 21 1.903677 1 2
1980 04 22 1.837696 1 2
1980 04 23 1.837696 1 2
1980 04 24 1.804902 1 2
1980 04 25 1.804902 1 2
1980 04 26 1.804902 1 2
1980 04 27 1.804902 1 2
1980 04 28 1.804902 1 2
1980 04 29 1.772208 1 2
1980 04 30 1.772208 1 2
1980 05 01 1.691115 1 2
1980 05 02 1.788605 1 2
1980 05 03 1.837696 1 2
1980 05 04 1.837696 1 2
1980 05 05 1.870686 1 2
1980 05 06 1.903677 1 2
1980 05 07 1.854191 1 2
1980 05 08 1.821299 1 2
1980 05 09 1.788605 1 2
1980 05 10 1.723414 1 2
1980 05 11 1.658815 1 2
1980 05 12 1.562906 1 2
1980 05 13 1.547003 1 2
1980 05 14 1.515296 1 2
1980 05 15 1.483787 1 2
1980 05 16 1.452476 1 2
1980 05 17 1.436771 1 2
1980 05 18 1.421164 1 2
