year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 1.514725 1 1
1980 01 02 1.039790 1 1
1980 01 03 0.924265 1 1
1980 01 04 0.821509 1 1
1980 01 05 0.770165 1 1
1980 01 06 0.744493 1 1
1980 01 07 0.783001 1 1
1980 01 08 1.872455 1 1
1980 01 09 1.283675 1 1
1980 01 10 2.265132 1 1
1980 01 11 1.883947 1 1
1980 01 12 1.258003 1 1
1980 01 13 1.676218 1 1
1980 01 14 2.369164 1 1
1980 01 15 2.866411 1 1
1980 01 16 3.410365 1 1
1980 01 17 4.221391 1 1
1980 01 18 4.430061 1 1
1980 01 19 3.074678 1 1
1980 01 20 3.294639 1 1
1980 01 21 3.757880 1 1
1980 01 22 3.259894 1 1
1980 01 23 2.785430 1 1
1980 01 24 2.669771 1 1
1980 01 25 2.588789 1 1
1980 01 26 2.496315 1 1
1980 01 27 2.322928 1 1
1980 01 28 2.138048 1 1
1980 01 29 2.450079 1 1
1980 01 30 2.681330 1 1
1980 01 31 2.496315 1 1
1980 02 01 2.022523 1 1
1980 02 02 1.987913 1 1
1980 02 03 2.311368 1 1
1980 02 04 2.785430 1 1
1980 02 05 2.230454 1 1
1980 02 06 2.091811 1 1
1980 02 07 2.045641 1 1
1980 02 08 2.461638 1 1
1980 02 09 2.658211 1 1
1980 02 10 3.144101 1 1
1980 02 11 3.676764 1 1
1980 02 12 4.522803 1 1
1980 02 13 3.421992 1 1
1980 02 14 3.676764 1 1
1980 02 15 3.896860 1 1
1980 02 16 5.160777 1 1
1980 02 17 5.125965 1 1
1980 02 18 5.056341 1 1
1980 02 19 5.300025 1 1
1980 02 20 5.416087 1 1
1980 02 21 5.160777 1 1
1980 02 22 5.346463 1 1
1980 02 23 5.183962 1 1
1980 02 24 4.905534 1 1
1980 02 25 4.453247 1 1
1980 02 26 4.232950 1 1
1980 02 27 4.302507 1 1
1980 02 28 3.804184 1 1
1980 02 29 3.514600 1 1
1980 03 01 3.560971 1 1
1980 03 02 3.294639 1 1
1980 03 03 3.109423 1 1
1980 03 04 3.178845 1 1
1980 03 05 3.144101 1 1
1980 03 06 3.028374 1 1
1980 03 07 2.796989 1 1
1980 03 08 2.704448 1 1
1980 03 09 2.623467 1 1
1980 03 10 2.554111 1 1
1980 03 11 2.496315 1 1
1980 03 12 2.438519 1 1
1980 03 13 2.369164 1 1
1980 03 14 2.346046 1 1
1980 03 15 2.369164 1 1
1980 03 16 2.773870 1 1
1980 03 17 2.947393 1 1
1980 03 18 2.496315 1 1
1980 03 19 2.461638 1 1
1980 03 20 2.288250 1 1
1980 03 21 2.195844 1 1
1980 03 22 2.138048 1 1
1980 03 23 2.091811 1 1
1980 03 24 2.057200 1 1
1980 03 25 2.010964 1 1
1980 03 26 1.976353 1 1
1980 03 27 1.964794 1 1
1980 03 28 1.930184 1 1
1980 03 29 1.907065 1 1
1980 03 30 1.907065 1 1
1980 03 31 2.022523 1 1
1980 04 01 2.126488 1 1
1980 04 02 2.080319 1 1
1980 04 03 2.357605 1 1
1980 04 04 2.126488 1 1
1980 04 05 2.057200 1 1
1980 04 06 2.103370 1 1
1980 04 07 1.976353 1 1
1980 04 08 1.941676 1 1
1980 04 09 1.987913 1 1
1980 04 10 1.964794 1 1
1980 04 11 1.941676 1 1
1980 04 12 1.907065 1 1
1980 04 13 1.964794 1 1
1980 04 14 1.907065 1 1
1980 04 15 2.126488 1 1
1980 04 16 2.369164 1 1
1980 04 17 2.265132 1 1
1980 04 18 1.918625 1 1
1980 04 19 1.849337 1 1
1980 04 20 1.780049 1 1
1980 04 21 1.745438 1 1
1980 04 22 1.699269 1 1
1980 04 23 1.676218 1 1
1980 04 24 1.653166 1 1
1980 04 25 1.618556 1 1
1980 04 26 1.606997 1 1
1980 04 27 1.606997 1 1
1980 04 28 1.595438 1 1
1980 04 29 1.572386 1 1
1980 04 30 1.560827 1 1
1980 05 01 1.549335 1 1
1980 05 02 1.549335 1 1
1980 05 03 1.583946 1 1
1980 05 04 1.595438 1 1
1980 05 05 1.560827 1 1
1980 05 06 1.514725 1 1
1980 05 07 1.489053 1 1
1980 05 08 1.463380 1 1
1980 05 09 1.437708 1 1
1980 05 10 1.424872 1 1
1980 05 11 1.412036 1 1
1980 05 12 1.386364 1 1
1980 05 13 1.373528 1 1
1980 05 14 1.373528 1 1
1980 05 15 1.347856 1 1
1980 05 16 1.347856 1 1
1980 05 17 1.360692 1 1
1980 05 18 1.360692 1 1
1980 05 19 1.412036 1 1
1980 05 20 1.347856 1 1
1980 05 21 1.322184 1 1
1980 05 22 1.412036 1 1
1980 05 23 1.450544 1 1
1980 05 24 1.360692 1 1
1980 05 25 1.309348 1 1
1980 05 26 1.283675 1 1
1980 05 27 1.283675 1 1
1980 05 28 1.258003 1 1
1980 05 29 1.232331 1 1
1980 05 30 1.219495 1 1
1980 05 31 1.193823 1 1
1980 06 01 1.193823 1 1
1980 06 02 1.193823 1 1
1980 06 03 1.180987 1 1
1980 06 04 1.168151 1 1
1980 06 05 1.155315 1 1
1980 06 06 1.142478 1 1
1980 06 07 1.129642 1 1
1980 06 08 1.129642 1 1
1980 06 09 1.116806 1 1
1980 06 10 1.116806 1 1
1980 06 11 1.103970 1 1
1980 06 12 1.039790 1 1
1980 06 13 1.039790 1 1
1980 06 14 1.091134 1 1
1980 06 15 1.039790 1 1
1980 06 16 1.091134 1 1
1980 06 17 1.065462 1 1
1980 06 18 1.052626 1 1
1980 06 19 1.039790 1 1
1980 06 20 1.052626 1 1
1980 06 21 1.052626 1 1
1980 06 22 1.039790 1 1
1980 06 23 1.052626 1 1
1980 06 24 1.026954 1 1
1980 06 25 1.026954 1 1
1980 06 26 1.014118 1 1
1980 06 27 1.437708 1 1
1980 06 28 1.219495 1 1
1980 06 29 1.078298 1 1
1980 06 30 1.039790 1 1
1980 07 01 1.001282 1 1
1980 07 02 0.988445 1 1
1980 07 03 0.988445 1 1
1980 07 04 0.975609 1 1
1980 07 05 0.962773 1 1
1980 07 06 0.949937 1 1
1980 07 07 0.937101 1 1
1980 07 08 0.937101 1 1
1980 07 09 0.924265 1 1
1980 07 10 0.911429 1 1
1980 07 11 0.911429 1 1
1980 07 12 0.911429 1 1
1980 07 13 0.885757 1 1
1980 07 14 0.885757 1 1
1980 07 15 0.872854 1 1
1980 07 16 0.860017 1 1
1980 07 17 0.860017 1 1
1980 07 18 0.847181 1 1
1980 07 19 0.847181 1 1
1980 07 20 0.834345 1 1
1980 07 21 0.834345 1 1
1980 07 22 0.834345 1 1
1980 07 23 0.834345 1 1
1980 07 24 1.155315 1 1
1980 07 25 1.193823 1 1
1980 07 26 1.001282 1 1
1980 07 27 0.783001 1 1
1980 07 28 0.808673 1 1
1980 07 29 0.795837 1 1
1980 07 30 0.783001 1 1
1980 07 31 0.783001 1 1
1980 08 01 0.783001 1 1
1980 08 02 0.783001 1 1
1980 08 03 0.770165 1 1
1980 08 04 0.757329 1 1
1980 08 05 0.757329 1 1
1980 08 06 0.757329 1 1
1980 08 07 0.744493 1 1
1980 08 08 0.731657 1 1
1980 08 09 0.705984 1 1
1980 08 10 0.705984 1 1
1980 08 11 0.705984 1 1
1980 08 12 0.705984 1 1
1980 08 13 0.693148 1 1
1980 08 14 0.680312 1 1
1980 08 15 0.680312 1 1
1980 08 16 0.680312 1 1
1980 08 17 0.680312 1 1
1980 08 18 0.680312 1 1
1980 08 19 0.680312 1 1
1980 08 20 0.646307 1 1
1980 08 21 0.656925 1 1
1980 08 22 0.635756 1 1
1980 08 23 0.646307 1 1
1980 08 24 0.667476 1 1
1980 08 25 0.667476 1 1
1980 08 26 0.656925 1 1
1980 08 27 0.646307 1 1
1980 08 28 0.646307 1 1
1980 08 29 0.625205 1 1
1980 08 30 0.614586 1 1
1980 08 31 0.614586 1 1
1980 09 01 0.614586 1 1
1980 09 02 0.614586 1 1
1980 09 03 0.604035 1 1
1980 09 04 0.582933 1 1
1980 09 05 0.604035 1 1
1980 09 06 0.604035 1 1
1980 09 07 0.614586 1 1
1980 09 08 0.614586 1 1
1980 09 09 0.783001 1 1
1980 09 10 0.625205 1 1
1980 09 11 0.614586 1 1
1980 09 12 0.582933 1 1
1980 09 13 0.572314 1 1
1980 09 14 0.572314 1 1
1980 09 15 0.572314 1 1
1980 09 16 0.572314 1 1
1980 09 17 0.572314 1 1
1980 09 18 0.572314 1 1
1980 09 19 0.614586 1 1
1980 09 20 0.667476 1 1
1980 09 21 0.614586 1 1
1980 09 22 0.614586 1 1
1980 09 23 0.614586 1 1
1980 09 24 0.572314 1 1
1980 09 25 0.561763 1 1
1980 09 26 0.551212 1 1
1980 09 27 0.551212 1 1
1980 09 28 0.911429 1 1
1980 09 29 1.116806 1 1
1980 09 30 0.731657 1 1
1980 10 01 0.656925 1 1
1980 10 02 0.593484 1 1
1980 10 03 0.572314 1 1
1980 10 04 0.561763 1 1
1980 10 05 0.551212 1 1
1980 10 06 0.551212 1 1
1980 10 07 0.530110 1 1
1980 10 08 0.540661 1 1
1980 10 09 0.561763 1 1
1980 10 10 0.551212 1 1
1980 10 11 0.635756 1 1
1980 10 12 0.718821 1 1
1980 10 13 0.731657 1 1
1980 10 14 0.656925 1 1
1980 10 15 0.540661 1 1
1980 10 16 0.551212 1 1
1980 10 17 0.551212 1 1
1980 10 18 0.519559 1 1
1980 10 19 0.509008 1 1
1980 10 20 0.498457 1 1
1980 10 21 0.487906 1 1
1980 10 22 0.530110 1 1
1980 10 23 0.519559 1 1
1980 10 24 0.466870 1 1
1980 10 25 0.466870 1 1
1980 10 26 0.445835 1 1
1980 10 27 0.445835 1 1
1980 10 28 0.424800 1 1
1980 10 29 0.424800 1 1
1980 10 30 0.456319 1 1
1980 10 31 0.509008 1 1
1980 11 01 0.572314 1 1
1980 11 02 0.487906 1 1
1980 11 03 1.489053 1 1
