year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 1.736817 1 1
1980 01 02 1.856968 1 1
1980 01 03 1.951428 1 1
1980 01 04 2.091492 1 1
1980 01 05 2.130768 1 1
1980 01 06 2.037936 1 1
1980 01 07 1.927648 1 1
1980 01 08 1.866334 1 1
1980 01 09 1.810400 1 1
1980 01 10 1.750527 1 1
1980 01 11 1.750527 1 1
1980 01 12 1.773465 1 1
1980 01 13 1.773465 1 1
1980 01 14 1.810400 1 1
1980 01 15 1.984903 1 1
1980 01 16 2.245205 1 1
1980 01 17 2.444334 1 1
1980 01 18 2.559441 1 1
1980 01 19 2.676523 1 1
1980 01 20 2.779212 1 1
1980 01 21 2.855801 1 1
1980 01 22 2.955417 1 1
1980 01 23 3.045034 1 1
1980 01 24 3.181334 1 1
1980 01 25 3.343161 1 1
1980 01 26 3.478331 1 1
1980 01 27 3.555618 1 1
1980 01 28 3.591502 1 1
1980 01 29 3.615501 1 1
1980 01 30 3.609496 1 1
1980 01 31 3.603495 1 1
1980 02 01 3.585512 1 1
1980 02 02 3.585512 1 1
1980 02 03 3.603495 1 1
1980 02 04 3.609496 1 1
1980 02 05 3.609496 1 1
1980 02 06 3.621510 1 1
1980 02 07 3.639559 1 1
1980 02 08 3.651611 1 1
1980 02 09 3.657642 1 1
1980 02 10 3.645583 1 1
1980 02 11 3.621510 1 1
1980 02 12 3.579526 1 1
1980 02 13 3.378229 1 2
1980 02 14 3.325679 1 2
1980 02 15 3.261871 1 2
1980 02 16 3.198528 1 2
1980 02 17 3.141349 1 2
1980 02 18 3.090219 1 2
1980 02 19 3.073245 1 2
1980 02 20 3.061949 1 2
1980 02 21 3.050669 1 2
1980 02 22 3.050669 1 2
1980 02 23 3.056307 1 2
1980 02 24 3.061949 1 2
1980 02 25 3.073245 1 2
1980 02 26 3.101553 1 2
1980 02 27 3.135652 1 2
1980 02 28 3.164174 1 2
1980 02 29 3.175610 1 2
1980 03 01 3.164174 1 2
1980 03 02 3.118585 1 2
1980 03 03 3.045034 1 2
1980 03 04 2.927617 1 2
1980 03 05 2.746627 1 2
1980 03 06 2.462978 1 1
1980 03 07 2.226102 1 1
1980 03 08 2.020928 1 1
1980 03 09 1.827873 1 1
1980 03 10 1.677491 1 1
1980 03 11 1.545450 1 1
1980 03 12 1.439285 1 1
1980 03 13 1.361542 1 1
1980 03 14 1.310621 1 1
1980 03 15 1.256286 1 1
1980 03 16 1.202821 1 1
1980 03 17 1.170357 1 1
1980 03 18 1.215082 1 1
