year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 1.163838 1 1
1980 01 02 1.203072 1 1
1980 01 03 1.365043 1 1
1980 01 04 1.470284 1 1
1980 01 05 1.633801 1 1
1980 01 06 2.101996 1 1
1980 01 07 2.378751 1 1
1980 01 08 2.786329 1 1
1980 01 09 2.641810 1 1
1980 01 10 2.126605 1 1
1980 01 11 1.600532 1 1
1980 01 12 1.183411 1 1
1980 01 13 0.984548 1 1
1980 01 14 1.086918 1 1
1980 01 15 1.689779 1 1
1980 01 16 2.101996 1 1
1980 01 17 1.827141 1 1
1980 01 18 1.545746 1 1
1980 01 19 1.344365 1 1
1980 01 20 1.134767 1 1
1980 01 21 0.966345 1 1
1980 01 22 0.860000 1 1
1980 01 23 0.791827 1 1
1980 01 24 0.742167 1 1
1980 01 25 0.725908 1 1
1980 01 26 0.693743 1 1
1980 01 27 0.670018 1 1
1980 01 28 0.766864 1 1
1980 01 29 0.975403 1 1
1980 01 30 1.134767 1 1
1980 01 31 1.438384 1 1
1980 02 01 1.921027 1 1
1980 02 02 2.126605 1 1
1980 02 03 2.353037 1 1
1980 02 04 3.066309 1 1
1980 02 05 4.133919 1 1
1980 02 06 5.124830 1 1
1980 02 07 5.711123 1 1
1980 02 08 4.332959 1 1
1980 02 09 2.711705 1 1
1980 02 10 2.126605 1 1
1980 02 11 1.769395 1 1
1980 02 12 1.545746 1 1
1980 02 13 1.365043 1 1
1980 02 14 1.334071 1 1
1980 02 15 1.203072 1 1
1980 02 16 1.252821 1 1
1980 02 17 1.293203 1 1
1980 02 18 1.470284 1 1
1980 02 19 1.921027 1 1
1980 02 20 2.163718 1 1
1980 02 21 2.289239 1 1
1980 02 22 2.711705 1 1
1980 02 23 2.862321 1 1
1980 02 24 2.641810 1 1
1980 02 25 2.226147 1 1
1980 02 26 1.885593 1 1
1980 02 27 1.689779 1 1
1980 02 28 1.545746 1 1
1980 02 29 1.417265 1 1
1980 03 01 1.567572 1 1
1980 03 02 1.633801 1 1
1980 03 03 1.746509 1 1
1980 03 04 1.885593 1 1
1980 03 05 1.921027 1 1
1980 03 06 1.746509 1 1
1980 03 07 1.656068 1 1
1980 03 08 1.524009 1 1
1980 03 09 1.375425 1 1
1980 03 10 1.262850 1 1
1980 03 11 1.173603 1 1
1980 03 12 1.077463 1 1
1980 03 13 1.021308 1 1
1980 03 14 0.993650 1 1
1980 03 15 0.993650 1 1
1980 03 16 1.021308 1 1
1980 03 17 1.086918 1 1
1980 03 18 1.183411 1 1
1980 03 19 1.173603 1 1
1980 03 20 1.125135 1 1
1980 03 21 1.086918 1 1
1980 03 22 1.058597 1 1
1980 03 23 0.975403 1 1
1980 03 24 0.912576 1 1
1980 03 25 0.903740 1 1
1980 03 26 0.903740 1 1
1980 03 27 0.903740 1 1
1980 03 28 0.886155 1 1
1980 03 29 0.817143 1 1
1980 03 30 0.817143 1 1
1980 03 31 0.800222 1 1
1980 04 01 0.775126 1 1
1980 04 02 0.783477 1 1
1980 04 03 0.894903 1 1
1980 04 04 1.030586 1 1
1980 04 05 0.877407 1 1
1980 04 06 0.860000 1 1
1980 04 07 0.783477 1 1
1980 04 08 0.750340 1 1
1980 04 09 0.750340 1 1
1980 04 10 0.758602 1 1
1980 04 11 0.775126 1 1
1980 04 12 0.791827 1 1
1980 04 13 0.791827 1 1
1980 04 14 0.750340 1 1
1980 04 15 0.725908 1 1
1980 04 16 0.709737 1 1
1980 04 17 0.750340 1 1
1980 04 18 0.886155 1 1
1980 04 19 0.984548 1 1
1980 04 20 1.183411 1 1
1980 04 21 1.427825 1 1
1980 04 22 1.757952 1 1
1980 04 23 1.815521 1 1
1980 04 24 1.689779 1 1
1980 04 25 1.567572 1 1
1980 04 26 1.438384 1 1
1980 04 27 1.313571 1 1
1980 04 28 1.193219 1 1
1980 04 29 1.193219 1 1
1980 04 30 1.203072 1 1
1980 05 01 1.068008 1 1
1980 05 02 0.993650 1 1
1980 05 03 0.930337 1 1
1980 05 04 0.860000 1 1
1980 05 05 0.860000 1 1
1980 05 06 0.877407 1 1
1980 05 07 1.232850 1 1
1980 05 08 1.438384 1 1
1980 05 09 1.689779 1 1
1980 05 10 1.689779 1 1
1980 05 11 1.438384 1 1
1980 05 12 1.313571 1 1
1980 05 13 1.365043 1 1
1980 05 14 1.427825 1 1
1980 05 15 1.545746 1 1
1980 05 16 1.689779 1 1
1980 05 17 1.712356 1 1
1980 05 18 1.769395 1 1
1980 05 19 1.545746 1 1
1980 05 20 1.334071 1 1
1980 05 21 1.203072 1 1
1980 05 22 1.068008 1 1
1980 05 23 1.030586 1 1
1980 05 24 0.993650 1 1
1980 05 25 1.058597 1 1
1980 05 26 1.096417 1 1
1980 05 27 1.212969 1 1
1980 05 28 1.283041 1 1
1980 05 29 1.272968 1 1
1980 05 30 1.242791 1 1
1980 05 31 1.163838 1 1
1980 06 01 1.086918 1 1
1980 06 02 1.086918 1 1
1980 06 03 1.077463 1 1
1980 06 04 1.021308 1 1
1980 06 05 1.058597 1 1
1980 06 06 1.125135 1 1
1980 06 07 1.154118 1 1
1980 06 08 1.232850 1 1
1980 06 09 1.313571 1 1
1980 06 10 1.427825 1 1
1980 06 11 1.633801 1 1
1980 06 12 1.746509 1 1
1980 06 13 1.578529 1 1
1980 06 14 1.334071 1 1
1980 06 15 1.163838 1 1
1980 06 16 1.086918 1 1
1980 06 17 1.058597 1 1
1980 06 18 1.030586 1 1
1980 06 19 0.993650 1 1
1980 06 20 0.966345 1 1
1980 06 21 0.921457 1 1
1980 06 22 0.921457 1 1
1980 06 23 0.930337 1 1
1980 06 24 0.975403 1 1
1980 06 25 1.068008 1 1
1980 06 26 1.125135 1 1
1980 06 27 1.115548 1 1
1980 06 28 1.068008 1 1
1980 06 29 1.030586 1 1
1980 06 30 0.993650 1 1
1980 07 01 1.012074 1 1
1980 07 02 1.134767 1 1
1980 07 03 1.183411 1 1
1980 07 04 1.283041 1 1
1980 07 05 1.293203 1 1
1980 07 06 1.354660 1 1
1980 07 07 1.427825 1 1
1980 07 08 1.491668 1 1
1980 07 09 1.470284 1 1
1980 07 10 1.313571 1 1
1980 07 11 1.173603 1 1
1980 07 12 1.039908 1 1
1980 07 13 0.984548 1 1
1980 07 14 0.930337 1 1
1980 07 15 0.894903 1 1
