year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 2.385031 1 1
1980 01 02 2.567278 1 1
1980 01 03 1.740642 1 1
1980 01 04 1.793221 1 1
1980 01 05 1.415548 1 1
1980 01 06 1.252672 1 1
1980 01 07 1.230006 1 1
1980 01 08 1.439531 1 1
1980 01 09 1.637592 1 1
1980 01 10 2.065999 1 1
1980 01 11 2.208582 1 1
1980 01 12 1.873209 1 1
1980 01 13 1.586990 1 1
1980 01 14 1.846459 1 1
1980 01 15 1.537178 1 1
1980 01 16 1.344652 1 1
1980 01 17 1.663025 1 1
1980 01 18 3.889792 1 1
1980 01 19 2.505870 1 1
1980 01 20 4.343368 1 1
1980 01 21 5.919157 1 1
1980 01 22 6.304736 1 1
1980 01 23 6.500820 1 1
1980 01 24 5.919157 1 1
1980 01 25 5.919157 1 1
1980 01 26 4.227931 1 1
1980 01 27 4.113813 1 1
1980 01 28 2.645554 1 1
1980 01 29 2.510746 1 1
1980 01 30 2.301089 1 1
1980 01 31 2.248905 1 1
1980 02 01 1.758695 1 1
1980 02 02 2.037667 1 1
1980 02 03 1.967562 1 1
1980 02 04 1.990886 1 1
1980 02 05 2.014211 1 1
1980 02 06 2.037667 1 1
1980 02 07 2.107904 1 1
1980 02 08 2.037667 1 1
1980 02 09 1.666583 1 1
1980 02 10 1.712573 1 1
1980 02 11 1.460747 1 1
1980 02 12 1.874527 1 1
1980 02 13 1.944369 1 1
1980 02 14 2.014211 1 1
1980 02 15 1.990886 1 1
1980 02 16 1.828142 1 1
1980 02 17 1.781888 1 1
1980 02 18 1.874527 1 1
1980 02 19 1.874527 1 1
1980 02 20 1.874527 1 1
1980 02 21 1.735634 1 1
1980 02 22 1.828142 1 1
1980 02 23 1.735634 1 1
1980 02 24 1.712573 1 1
1980 02 25 2.201861 1 1
1980 02 26 2.645554 1 1
1980 02 27 2.537497 1 1
1980 02 28 2.301089 1 1
1980 02 29 2.301089 1 1
1980 03 01 1.897720 1 1
