year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 1.144257 1 1
1980 01 02 1.171230 1 1
1980 01 03 1.150997 1 1
1980 01 04 1.117340 1 1
1980 01 05 0.996924 1 1
1980 01 06 0.871173 1 1
1980 01 07 0.825232 1 1
1980 01 08 0.917331 1 1
1980 01 09 1.030253 1 1
1980 01 10 1.063677 1 1
1980 01 11 1.063677 1 1
1980 01 12 1.198258 1 1
1980 01 13 1.306888 1 1
1980 01 14 1.430035 1 1
1980 01 15 1.533366 1 1
1980 01 16 1.630361 1 1
1980 01 17 1.790796 1 1
1980 01 18 1.966598 1 1
1980 01 19 2.094036 1 1
1980 01 20 2.122449 1 1
1980 01 21 2.552412 1 1
1980 01 22 2.718981 1 1
1980 01 23 2.718981 1 1
1980 01 24 2.740771 1 1
1980 01 25 2.762580 1 1
1980 01 26 2.791678 1 1
1980 01 27 2.864542 1 1
1980 01 28 2.791678 1 1
1980 01 29 2.791678 1 1
1980 01 30 2.733508 1 1
1980 01 31 2.711718 1 1
1980 02 01 2.023152 1 1
1980 02 02 2.008998 1 1
1980 02 03 2.058566 1 1
1980 02 04 2.044392 1 1
1980 02 05 1.987788 1 1
1980 02 06 1.910185 1 1
1980 02 07 1.797797 1 1
1980 02 08 1.727860 1 1
1980 02 09 1.727860 1 1
1980 02 10 1.727860 1 1
1980 02 11 1.727860 1 1
1980 02 12 1.713903 1 1
1980 02 13 1.679053 1 1
1980 02 14 1.741827 1 1
1980 02 15 2.207884 1 1
1980 02 16 2.566862 1 1
1980 02 17 2.704460 1 1
1980 02 18 2.740771 1 1
1980 02 19 3.091433 1 1
1980 02 20 3.415949 1 1
1980 02 21 3.223852 1 1
1980 02 22 3.223852 1 1
1980 02 23 3.128167 1 1
1980 02 24 3.010752 1 1
1980 02 25 3.040072 1 1
1980 02 26 2.974144 1 1
1980 02 27 2.974144 1 1
1980 02 28 2.915646 1 1
1980 02 29 2.864542 1 1
1980 03 01 2.806240 1 1
1980 03 02 2.762580 1 1
1980 03 03 2.704460 1 1
1980 03 04 2.588546 1 1
1980 03 05 2.451483 1 1
1980 03 06 2.379607 1 1
1980 03 07 2.343739 1 1
1980 03 08 2.293607 1 1
1980 03 09 2.193625 1 1
1980 03 10 2.044392 1 1
1980 03 11 1.924278 1 1
1980 03 12 1.839875 1 1
1980 03 13 1.755810 1 1
1980 03 14 1.665126 1 1
1980 03 15 1.602598 1 1
1980 03 16 1.595662 1 1
1980 03 17 1.665126 1 1
1980 03 18 1.665126 1 1
1980 03 19 1.692985 1 1
1980 03 20 1.630361 1 1
1980 03 21 1.554108 1 1
1980 03 22 1.470647 1 1
1980 03 23 1.409217 1 1
1980 03 24 1.354718 1 1
1980 03 25 1.307115 1 1
1980 03 26 1.286740 1 1
1980 03 27 1.259597 1 1
1980 03 28 1.225704 1 1
1980 03 29 1.171577 1 1
1980 03 30 1.137805 1 1
1980 03 31 1.104078 1 1
1980 04 01 1.137805 1 1
1980 04 02 1.218934 1 1
1980 04 03 1.252817 1 1
1980 04 04 1.409217 1 1
1980 04 05 1.559598 1 1
1980 04 06 1.614460 1 1
1980 04 07 1.559598 1 1
1980 04 08 1.456987 1 1
1980 04 09 1.375143 1 1
1980 04 10 1.334309 1 1
1980 04 11 1.334309 1 1
1980 04 12 1.341108 1 1
1980 04 13 1.273166 1 1
1980 04 14 1.252817 1 1
1980 04 15 1.273166 1 1
1980 04 16 1.361523 1 1
1980 04 17 1.388767 1 1
1980 04 18 1.375143 1 1
1980 04 19 1.375143 1 1
1980 04 20 1.334309 1 1
1980 04 21 1.239258 1 1
1980 04 22 1.171577 1 1
1980 04 23 1.124306 1 1
1980 04 24 1.083865 1 1
1980 04 25 1.050224 1 1
1980 04 26 1.043500 1 1
1980 04 27 1.016628 1 1
1980 04 28 0.989791 1 1
1980 04 29 0.956291 1 1
1980 04 30 0.922851 1 1
1980 05 01 0.902815 1 1
1980 05 02 0.889467 1 1
1980 05 03 0.889467 1 1
1980 05 04 0.922851 1 1
1980 05 05 0.942908 1 1
1980 05 06 0.936219 1 1
1980 05 07 0.909489 1 1
1980 05 08 0.882798 1 1
1980 05 09 0.862802 1 1
1980 05 10 0.849484 1 1
1980 05 11 0.829528 1 1
1980 05 12 0.816231 1 1
1980 05 13 0.809592 1 1
1980 05 14 0.796315 1 1
1980 05 15 0.783048 1 1
1980 05 16 0.769791 1 1
1980 05 17 0.756544 1 1
1980 05 18 0.749925 1 1
1980 05 19 0.749925 1 1
1980 05 20 0.736699 1 1
1980 05 21 0.783048 1 1
1980 05 22 0.842831 1 1
1980 05 23 0.862802 1 1
1980 05 24 0.829528 1 1
1980 05 25 0.789676 1 1
1980 05 26 0.769791 1 1
1980 05 27 0.736699 1 1
1980 05 28 0.716878 1 1
1980 05 29 0.710275 1 1
1980 05 30 0.710275 1 1
1980 05 31 0.697083 1 1
1980 06 01 0.690490 1 1
1980 06 02 0.677314 1 1
1980 06 03 0.677314 1 1
1980 06 04 0.670731 1 1
1980 06 05 0.657574 1 1
1980 06 06 0.657574 1 1
1980 06 07 0.651001 1 1
1980 06 08 0.637860 1 1
1980 06 09 0.637860 1 1
1980 06 10 0.631297 1 1
1980 06 11 0.618176 1 1
1980 06 12 0.618176 1 1
1980 06 13 0.618176 1 1
1980 06 14 0.611623 1 1
1980 06 15 0.618176 1 1
1980 06 16 0.618176 1 1
1980 06 17 0.618176 1 1
1980 06 18 0.611623 1 1
1980 06 19 0.605070 1 1
1980 06 20 0.605070 1 1
1980 06 21 0.591979 1 1
1980 06 22 0.591979 1 1
1980 06 23 0.585436 1 1
1980 06 24 0.585436 1 1
1980 06 25 0.591979 1 1
1980 06 26 0.605070 1 1
1980 06 27 0.677314 1 1
1980 06 28 0.756544 1 1
1980 06 29 0.749925 1 1
1980 06 30 0.710275 1 1
1980 07 01 0.670731 1 1
1980 07 02 0.651001 1 1
1980 07 03 0.631297 1 1
1980 07 04 0.618176 1 1
1980 07 05 0.611623 1 1
1980 07 06 0.605070 1 1
1980 07 07 0.591979 1 1
1980 07 08 0.585436 1 1
1980 07 09 0.572365 1 1
1980 07 10 0.565833 1 1
1980 07 11 0.552782 1 1
1980 07 12 0.552782 1 1
1980 07 13 0.546264 1 1
1980 07 14 0.546264 1 1
1980 07 15 0.533234 1 1
1980 07 16 0.526726 1 1
1980 07 17 0.526726 1 1
1980 07 18 0.526726 1 1
1980 07 19 0.520224 1 1
1980 07 20 0.520224 1 1
1980 07 21 0.507223 1 1
1980 07 22 0.507223 1 1
1980 07 23 0.500731 1 1
1980 07 24 0.500731 1 1
1980 07 25 0.500731 1 1
1980 07 26 0.487756 1 1
1980 07 27 0.487756 1 1
1980 07 28 0.481273 1 1
1980 07 29 0.481273 1 1
1980 07 30 0.474801 1 1
1980 07 31 0.474801 1 1
1980 08 01 0.474801 1 1
1980 08 02 0.474801 1 1
1980 08 03 0.474801 1 1
1980 08 04 0.474801 1 1
1980 08 05 0.474801 1 1
1980 08 06 0.461861 1 1
1980 08 07 0.461861 1 1
1980 08 08 0.461861 1 1
1980 08 09 0.461861 1 1
1980 08 10 0.455394 1 1
1980 08 11 0.448937 1 1
1980 08 12 0.448937 1 1
1980 08 13 0.436027 1 1
1980 08 14 0.436027 1 1
1980 08 15 0.436027 1 1
1980 08 16 0.436027 1 1
1980 08 17 0.429585 1 1
1980 08 18 0.429585 1 1
1980 08 19 0.429585 1 1
1980 08 20 0.423143 1 1
1980 08 21 0.423143 1 1
1980 08 22 0.416706 1 1
1980 08 23 0.403847 1 1
1980 08 24 0.403847 1 1
1980 08 25 0.403847 1 1
1980 08 26 0.403847 1 1
1980 08 27 0.416706 1 1
1980 08 28 0.416706 1 1
1980 08 29 0.403847 1 1
1980 08 30 0.397425 1 1
1980 08 31 0.397425 1 1
1980 09 01 0.391008 1 1
1980 09 02 0.384596 1 1
1980 09 03 0.371787 1 1
1980 09 04 0.365390 1 1
1980 09 05 0.365390 1 1
1980 09 06 0.358993 1 1
1980 09 07 0.358993 1 1
1980 09 08 0.358993 1 1
1980 09 09 0.358993 1 1
1980 09 10 0.365390 1 1
1980 09 11 0.384596 1 1
1980 09 12 0.391008 1 1
1980 09 13 0.384596 1 1
1980 09 14 0.365390 1 1
1980 09 15 0.352612 1 1
1980 09 16 0.352612 1 1
1980 09 17 0.371787 1 1
1980 09 18 0.391008 1 1
1980 09 19 0.391008 1 1
1980 09 20 0.371787 1 1
1980 09 21 0.365390 1 1
1980 09 22 0.371787 1 1
1980 09 23 0.384596 1 1
1980 09 24 0.384596 1 1
1980 09 25 0.365390 1 1
1980 09 26 0.358993 1 1
1980 09 27 0.346230 1 1
1980 09 28 0.346230 1 1
1980 09 29 0.371787 1 1
1980 09 30 0.403847 1 1
1980 10 01 0.455394 1 1
1980 10 02 0.448937 1 1
1980 10 03 0.416706 1 1
1980 10 04 0.403847 1 1
1980 10 05 0.391008 1 1
1980 10 06 0.365390 1 1
1980 10 07 0.358993 1 1
1980 10 08 0.333487 1 1
1980 10 09 0.352612 1 1
1980 10 10 0.358993 1 1
1980 10 11 0.371787 1 1
1980 10 12 0.436027 1 1
1980 10 13 0.533234 1 1
1980 10 14 0.526726 1 1
1980 10 15 0.507223 1 1
1980 10 16 0.448937 1 1
1980 10 17 0.397425 1 1
1980 10 18 0.371787 1 1
1980 10 19 0.358993 1 1
1980 10 20 0.346230 1 1
1980 10 21 0.327120 1 1
1980 10 22 0.308065 1 1
1980 10 23 0.301724 1 1
1980 10 24 0.314412 1 1
1980 10 25 0.308065 1 1
1980 10 26 0.320763 1 1
1980 10 27 0.314412 1 1
1980 10 28 0.301724 1 1
1980 10 29 0.282745 1 1
1980 10 30 0.270128 1 1
1980 10 31 0.308065 1 1
1980 11 01 0.333487 1 1
1980 11 02 0.358993 1 1
1980 11 03 0.365390 1 1
1980 11 04 0.352612 1 1
1980 11 05 0.397425 1 1
1980 11 06 0.423143 1 1
1980 11 07 0.397425 1 1
1980 11 08 0.391008 1 1
1980 11 09 0.423143 1 1
1980 11 10 0.455394 1 1
1980 11 11 0.507223 1 1
1980 11 12 0.657574 1 1
1980 11 13 0.618176 1 1
1980 11 14 0.565833 1 1
1980 11 15 0.546264 1 1
1980 11 16 0.533234 1 1
1980 11 17 0.487756 1 1
1980 11 18 0.487756 1 1
1980 11 19 0.487756 1 1
1980 11 20 0.474801 1 1
1980 11 21 0.448937 1 1
1980 11 22 0.455394 1 1
1980 11 23 0.487756 1 1
1980 11 24 0.591979 1 1
1980 11 25 0.631297 1 1
1980 11 26 0.670731 1 1
1980 11 27 0.730090 1 1
1980 11 28 0.756544 1 1
1980 11 29 0.677314 1 1
1980 11 30 0.651001 1 1
1980 12 01 0.611623 1 1
1980 12 02 0.618176 1 1
1980 12 03 0.769791 1 1
1980 12 04 0.862802 1 1
1980 12 05 0.889467 1 1
1980 12 06 0.922851 1 1
1980 12 07 0.842831 1 1
1980 12 08 0.816231 1 1
1980 12 09 0.816231 1 1
1980 12 10 0.902815 1 1
1980 12 11 1.030061 1 1
1980 12 12 1.185096 1 1
1980 12 13 1.334309 1 1
1980 12 14 1.307115 1 1
1980 12 15 1.225704 1 1
1980 12 16 1.164818 1 1
1980 12 17 1.083865 1 1
1980 12 18 1.117562 1 1
1980 12 19 1.151304 1 1
1980 12 20 1.198625 1 1
1980 12 21 1.063672 1 1
1980 12 22 1.050224 1 1
1980 12 23 1.030061 1 1
1980 12 24 1.063672 1 1
1980 12 25 1.043500 1 1
1980 12 26 0.989791 1 1
1980 12 27 1.063672 1 1
1980 12 28 1.124306 1 1
1980 12 29 1.077136 1 1
1980 12 30 0.996496 1 1
1980 12 31 0.936219 1 1
1981 01 01 0.882798 1 1
1981 01 02 0.909489 1 1
1981 01 03 1.124306 1 1
1981 01 04 1.341108 1 1
1981 01 05 1.252817 1 1
1981 01 06 1.205395 1 1
1981 01 07 1.164818 1 1
1981 01 08 1.097339 1 1
1981 01 09 1.655661 1 1
1981 01 10 0.862802 1 1
1981 01 11 0.942908 1 1
1981 01 12 0.989791 1 1
1981 01 13 1.063672 1 1
1981 01 14 1.218934 1 1
1981 01 15 1.354718 1 1
1981 01 16 1.443332 1 1
