year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 2.905821 1 1
1980 01 02 3.434752 1 1
1980 01 03 3.123675 1 1
1980 01 04 2.079416 1 1
1980 01 05 1.739532 1 1
1980 01 06 1.578192 1 1
1980 01 07 1.473766 1 1
1980 01 08 1.409850 1 1
1980 01 09 1.551785 1 1
1980 01 10 1.671615 1 1
1980 01 11 2.425502 1 1
1980 01 12 4.431600 1 1
1980 01 13 5.167082 1 1
1980 01 14 4.883912 1 1
1980 01 15 3.594392 1 1
1980 01 16 2.123427 1 1
1980 01 17 2.661660 1 1
1980 01 18 4.883912 1 1
1980 01 19 5.602790 1 1
1980 01 20 5.666006 1 1
1980 01 21 5.708417 1 1
1980 01 22 5.964880 1 1
1980 01 23 6.212842 1 1
1980 01 24 5.602790 1 1
1980 01 25 3.903069 1 1
1980 01 26 3.417248 1 1
1980 01 27 3.364735 1 1
1980 01 28 3.702319 1 1
1980 01 29 4.239952 1 1
1980 01 30 3.811346 1 1
1980 01 31 2.889317 1 1
1980 02 01 2.333379 1 1
1980 02 02 2.333379 1 1
1980 02 03 2.597945 1 1
1980 02 04 2.472113 1 1
1980 02 05 2.167838 1 1
1980 02 06 1.963687 1 1
1980 02 07 1.794645 1 1
1980 02 08 1.739532 1 1
1980 02 09 1.712225 1 1
1980 02 10 1.631305 1 1
1980 02 11 1.578192 1 1
1980 02 12 1.538682 1 1
1980 02 13 1.499672 1 1
1980 02 14 1.578192 1 1
1980 02 15 1.604698 1 1
1980 02 16 1.591395 1 1
1980 02 17 1.551785 1 1
1980 02 18 2.152934 1 1
1980 02 19 4.843902 1 1
1980 02 20 5.602790 1 1
1980 02 21 5.857454 1 1
1980 02 22 5.793438 1 1
1980 02 23 5.004542 1 1
1980 02 24 3.157684 1 1
1980 02 25 2.487717 1 1
1980 02 26 2.227453 1 1
1980 02 27 2.021202 1 1
1980 02 28 2.006798 1 1
1980 02 29 1.892570 1 1
1980 03 01 1.739532 1 1
1980 03 02 1.631305 1 1
1980 03 03 1.564988 1 1
1980 03 04 1.525679 1 1
1980 03 05 1.486669 1 1
1980 03 06 1.435356 1 1
1980 03 07 1.409850 1 1
1980 03 08 1.422553 1 1
1980 03 09 1.397247 1 1
1980 03 10 1.372040 1 1
1980 03 11 1.372040 1 1
1980 03 12 1.836356 1 1
1980 03 13 1.977991 1 1
1980 03 14 1.992394 1 1
1980 03 15 1.822452 1 1
1980 03 16 1.753235 1 1
1980 03 17 1.685118 1 1
1980 03 18 1.538682 1 1
1980 03 19 1.473766 1 1
1980 03 20 1.551785 1 1
1980 03 21 1.448059 1 1
1980 03 22 1.372040 1 1
1980 03 23 1.297522 1 1
1980 03 24 1.248710 1 1
1980 03 25 1.248710 1 1
1980 03 26 1.224604 1 1
1980 03 27 1.200598 1 1
1980 03 28 1.176792 1 1
1980 03 29 1.141383 1 1
1980 03 30 1.188695 1 1
1980 03 31 1.297522 1 1
1980 04 01 1.473766 1 1
1980 04 02 1.347034 1 1
1980 04 03 1.698722 1 1
1980 04 04 2.725976 1 1
1980 04 05 4.239952 1 1
1980 04 06 4.259057 1 1
1980 04 07 4.126524 1 1
1980 04 08 3.399644 1 1
1980 04 09 2.425502 1 1
1980 04 10 2.094020 1 1
1980 04 11 1.892570 1 1
1980 04 12 3.312522 1 1
1980 04 13 2.988942 1 1
1980 04 14 3.417248 1 1
1980 04 15 3.829650 1 1
1980 04 16 2.425502 1 1
1980 04 17 1.906673 1 1
1980 04 18 1.753235 1 1
1980 04 19 1.644708 1 1
1980 04 20 1.591395 1 1
1980 04 21 1.538682 1 1
1980 04 22 1.538682 1 1
1980 04 23 1.486669 1 1
1980 04 24 1.422553 1 1
1980 04 25 1.397247 1 1
1980 04 26 1.384644 1 1
1980 04 27 1.347034 1 1
1980 04 28 1.322228 1 1
1980 04 29 1.309825 1 1
1980 04 30 1.372040 1 1
1980 05 01 1.372040 1 1
