year month day streamflow_mm qual_control_by_ana qual_flag
1980 01 01 2.695846 1 1
1980 01 02 2.210649 1 1
1980 01 03 1.915419 1 1
1980 01 04 1.686566 1 1
1980 01 05 1.620972 1 1
1980 01 06 1.577950 1 1
1980 01 07 1.642650 1 1
1980 01 08 1.776297 1 1
1980 01 09 1.915419 1 1
1980 01 10 2.366645 1 1
1980 01 11 2.957664 1 1
1980 01 12 2.473809 1 1
1980 01 13 1.776297 1 1
1980 01 14 1.642650 1 1
1980 01 15 1.577950 1 1
1980 01 16 2.109744 1 1
1980 01 17 3.685906 1 1
1980 01 18 5.650158 1 1
1980 01 19 9.387354 1 1
1980 01 20 8.203417 1 1
1980 01 21 4.612383 1 1
1980 01 22 3.201268 1 1
1980 01 23 2.695846 1 1
1980 01 24 2.501075 1 1
1980 01 25 2.611367 1 1
1980 01 26 3.139361 1 1
1980 01 27 2.473809 1 1
1980 01 28 2.287977 1 1
1980 01 29 2.084936 1 1
1980 01 30 1.939221 1 1
1980 01 31 1.776297 1 1
1980 02 01 1.686566 1 1
1980 02 02 2.109744 1 1
1980 02 03 2.583542 1 1
1980 02 04 2.035657 1 1
1980 02 05 1.731152 1 1
1980 02 06 1.642650 1 1
1980 02 07 1.753613 1 1
1980 02 08 1.915419 1 1
1980 02 09 1.686566 1 1
1980 02 10 1.620972 1 1
1980 02 11 1.686566 1 1
1980 02 12 1.642650 1 1
1980 02 13 1.599405 1 1
1980 02 14 1.556718 1 1
1980 02 15 1.514590 1 1
1980 02 16 1.473133 1 1
1980 02 17 1.432346 1 1
1980 02 18 2.366645 1 1
1980 02 19 4.959015 1 1
1980 02 20 2.583542 1 1
1980 02 21 2.060241 1 1
1980 02 22 4.574725 1 1
1980 02 23 3.994098 1 1
1980 02 24 3.326981 1 1
1980 02 25 3.295357 1 1
1980 02 26 3.108743 1 1
1980 02 27 2.583542 1 1
1980 02 28 3.108743 1 1
1980 02 29 4.352129 1 1
1980 03 01 4.574725 1 1
1980 03 02 2.839662 1 1
1980 03 03 2.987500 1 1
1980 03 04 3.685906 1 1
1980 03 05 3.994098 1 1
1980 03 06 2.528340 1 1
1980 03 07 2.927940 1 1
1980 03 08 2.555830 1 1
1980 03 09 4.919793 1 1
1980 03 10 3.586006 1 1
1980 03 11 2.752836 1 1
1980 03 12 3.139361 1 1
1980 03 13 2.583542 1 1
1980 03 14 3.232445 1 1
1980 03 15 2.839662 1 1
1980 03 16 2.528340 1 1
1980 03 17 2.528340 1 1
1980 03 18 2.667463 1 1
1980 03 19 2.393241 1 1
1980 03 20 2.210649 1 1
1980 03 21 1.987160 1 1
1980 03 22 1.868487 1 1
1980 03 23 1.822112 1 1
1980 03 24 1.753613 1 1
1980 03 25 1.731152 1 1
1980 03 26 2.249872 1 1
1980 03 27 2.209309 1 1
1980 03 28 2.889612 1 1
1980 03 29 2.652824 1 1
1980 03 30 2.652824 1 1
1980 03 31 2.830387 1 1
1980 04 01 2.745014 1 1
1980 04 02 2.547896 1 1
1980 04 03 2.332563 1 1
1980 04 04 2.304739 1 1
1980 04 05 2.277138 1 1
1980 04 06 2.263505 1 1
1980 04 07 2.249872 1 1
1980 04 08 2.236239 1 1
1980 04 09 2.209309 1 1
1980 04 10 2.182490 1 1
1980 04 11 2.156006 1 1
1980 04 12 2.129634 1 1
1980 04 13 2.503756 1 1
1980 04 14 3.346089 1 1
1980 04 15 9.200293 1 1
1980 04 16 5.417952 1 1
1980 04 17 3.069521 1 1
1980 04 18 2.760546 1 1
1980 04 19 2.577620 1 1
1980 04 20 2.431457 1 1
1980 04 21 2.360499 1 1
1980 04 22 2.332563 1 1
1980 04 23 2.304739 1 1
1980 04 24 2.304739 1 1
1980 04 25 2.277138 1 1
1980 04 26 2.249872 1 1
1980 04 27 2.236239 1 1
1980 04 28 2.222718 1 1
1980 04 29 2.195899 1 1
1980 04 30 2.182490 1 1
1980 05 01 2.156006 1 1
1980 05 02 4.357716 1 1
1980 05 03 3.346089 1 1
1980 05 04 2.637627 1 1
1980 05 05 2.388659 1 1
1980 05 06 2.290882 1 1
1980 05 07 2.249872 1 1
1980 05 08 2.290882 1 1
1980 05 09 2.249872 1 1
1980 05 10 2.222718 1 1
1980 05 11 2.222718 1 1
1980 05 12 2.209309 1 1
1980 05 13 2.195899 1 1
1980 05 14 2.182490 1 1
1980 05 15 2.169192 1 1
1980 05 16 2.182490 1 1
1980 05 17 2.182490 1 1
1980 05 18 2.129634 1 1
1980 05 19 2.116560 1 1
1980 05 20 2.090524 1 1
1980 05 21 2.103486 1 1
1980 05 22 2.263505 1 1
1980 05 23 2.209309 1 1
1980 05 24 2.129634 1 1
1980 05 25 2.090524 1 1
1980 05 26 2.077561 1 1
1980 05 27 2.039121 1 1
1980 05 28 2.013755 1 1
1980 05 29 1.988501 1 1
1980 05 30 1.963582 1 1
1980 05 31 1.963582 1 1
1980 06 01 1.963582 1 1
1980 06 02 1.938774 1 1
1980 06 03 1.914302 1 1
1980 06 04 1.902122 1 1
1980 06 05 1.889942 1 1
1980 06 06 1.877873 1 1
1980 06 07 1.865805 1 1
1980 06 08 1.865805 1 1
1980 06 09 1.865805 1 1
1980 06 10 1.865805 1 1
1980 06 11 1.865805 1 1
1980 06 12 1.889942 1 1
1980 06 13 1.865805 1 1
1980 06 14 1.841891 1 1
1980 06 15 1.841891 1 1
1980 06 16 1.841891 1 1
1980 06 17 1.841891 1 1
1980 06 18 1.818201 1 1
1980 06 19 1.818201 1 1
1980 06 20 2.039121 1 1
1980 06 21 2.417154 1 1
1980 06 22 2.402851 1 1
1980 06 23 2.129634 1 1
1980 06 24 1.963582 1 1
1980 06 25 1.963582 1 1
1980 06 26 2.209309 1 1
1980 06 27 2.116560 1 1
1980 06 28 2.001128 1 1
1980 06 29 1.938774 1 1
1980 06 30 1.889942 1 1
1980 07 01 1.963582 1 1
1980 07 02 2.607456 1 1
1980 07 03 2.776190 1 1
1980 07 04 3.377378 1 1
1980 07 05 2.745014 1 1
1980 07 06 2.360499 1 1
1980 07 07 2.129634 1 1
1980 07 08 2.077561 1 1
1980 07 09 2.090524 1 1
1980 07 10 2.077561 1 1
1980 07 11 2.026382 1 1
1980 07 12 2.001128 1 1
1980 07 13 1.963582 1 1
1980 07 14 1.938774 1 1
1980 07 15 1.914302 1 1
1980 07 16 1.914302 1 1
1980 07 17 1.889942 1 1
1980 07 18 1.877873 1 1
1980 07 19 1.865805 1 1
1980 07 20 1.865805 1 1
1980 07 21 1.865805 1 1
1980 07 22 1.841891 1 1
1980 07 23 1.841891 1 1
1980 07 24 1.841891 1 1
1980 07 25 1.841891 1 1
1980 07 26 1.818201 1 1
1980 07 27 1.818201 1 1
