year month day temperature_max
1980 01 01 24.499
1980 01 02 23.885
1980 01 03 24.298
1980 01 04 26.655
1980 01 05 27.239
1980 01 06 24.386
1980 01 07 27.518
1980 01 08 23.028
1980 01 09 26.969
1980 01 10 25.353
1980 01 11 27.716
1980 01 12 27.007
1980 01 13 26.452
1980 01 14 24.325
1980 01 15 23.687
1980 01 16 23.053
1980 01 17 25.140
1980 01 18 24.918
1980 01 19 27.114
1980 01 20 29.037
1980 01 21 28.134
1980 01 22 28.979
1980 01 23 29.626
1980 01 24 28.606
1980 01 25 22.622
1980 01 26 20.125
1980 01 27 21.813
1980 01 28 28.198
1980 01 29 27.061
1980 01 30 24.928
1980 01 31 27.533
1980 02 01 25.250
1980 02 02 25.957
1980 02 03 24.506
1980 02 04 25.465
1980 02 05 26.361
1980 02 06 27.877
1980 02 07 29.176
1980 02 08 28.211
1980 02 09 27.697
1980 02 10 28.214
1980 02 11 26.971
1980 02 12 27.489
1980 02 13 29.218
1980 02 14 28.951
1980 02 15 26.297
1980 02 16 27.454
1980 02 17 27.852
1980 02 18 24.753
1980 02 19 20.782
1980 02 20 23.197
1980 02 21 24.718
1980 02 22 25.946
1980 02 23 27.039
1980 02 24 27.677
1980 02 25 28.159
1980 02 26 24.224
1980 02 27 21.756
1980 02 28 22.282
1980 02 29 24.099
1980 03 01 25.437
1980 03 02 29.427
1980 03 03 30.337
1980 03 04 29.451
1980 03 05 27.804
1980 03 06 29.204
1980 03 07 30.282
1980 03 08 29.529
1980 03 09 28.638
1980 03 10 26.907
1980 03 11 28.912
1980 03 12 28.371
1980 03 13 27.749
1980 03 14 26.028
1980 03 15 23.296
1980 03 16 22.087
1980 03 17 22.866
1980 03 18 26.861
1980 03 19 27.893
1980 03 20 27.931
1980 03 21 27.638
1980 03 22 29.246
1980 03 23 30.073
1980 03 24 28.950
1980 03 25 30.381
1980 03 26 31.268
1980 03 27 31.311
1980 03 28 30.199
1980 03 29 27.450
1980 03 30 26.309
1980 03 31 23.919
1980 04 01 24.333
1980 04 02 24.121
1980 04 03 24.574
1980 04 04 21.646
1980 04 05 22.921
1980 04 06 26.131
1980 04 07 24.773
1980 04 08 24.782
1980 04 09 24.629
1980 04 10 27.335
1980 04 11 28.503
1980 04 12 28.579
1980 04 13 28.134
1980 04 14 21.692
1980 04 15 20.014
1980 04 16 16.476
1980 04 17 18.309
1980 04 18 20.330
1980 04 19 27.284
1980 04 20 26.375
1980 04 21 25.296
1980 04 22 25.400
1980 04 23 26.067
1980 04 24 25.213
1980 04 25 23.557
1980 04 26 22.439
1980 04 27 22.672
1980 04 28 24.327
1980 04 29 25.406
1980 04 30 25.953
1980 05 01 25.331
1980 05 02 18.934
1980 05 03 18.450
1980 05 04 17.819
1980 05 05 19.554
1980 05 06 22.381
1980 05 07 23.964
1980 05 08 25.214
1980 05 09 19.969
1980 05 10 19.160
1980 05 11 20.073
1980 05 12 23.264
1980 05 13 23.822
1980 05 14 22.220
1980 05 15 23.616
1980 05 16 25.144
1980 05 17 24.556
1980 05 18 20.339
1980 05 19 22.362
1980 05 20 21.709
1980 05 21 21.127
1980 05 22 20.884
1980 05 23 19.756
1980 05 24 20.337
1980 05 25 20.906
1980 05 26 20.756
1980 05 27 20.913
1980 05 28 21.738
1980 05 29 23.742
1980 05 30 24.279
1980 05 31 24.970
1980 06 01 25.523
1980 06 02 23.363
1980 06 03 16.889
1980 06 04 16.416
1980 06 05 13.821
1980 06 06 18.394
1980 06 07 23.235
1980 06 08 23.055
1980 06 09 22.776
1980 06 10 24.250
1980 06 11 24.986
1980 06 12 24.892
1980 06 13 22.057
1980 06 14 17.821
1980 06 15 13.428
1980 06 16 16.111
1980 06 17 20.498
1980 06 18 20.538
1980 06 19 21.136
1980 06 20 21.192
1980 06 21 13.555
1980 06 22 12.946
1980 06 23 13.820
